,Thal_Re_L,Caudate_R,Thal_LP_L,Cerebellum_4_5_R,Occipital_Inf_R,Thal_VPL_R,Thal_PuI_R,Insula_R,Frontal_Sup_2_R,OFCant_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Temporal_Inf_L,VTA_R,Frontal_Mid_2_L,Thal_LGN_L,Thal_MGN_R,Cerebellum_3_L,Thal_MDm_R,VTA_L,Frontal_Inf_Oper_L,Thal_VL_L,Postcentral_R,Amygdala_L,Insula_L,ACC_pre_L,Temporal_Pole_Sup_R,N_Acc_L,Heschl_R,Thal_AV_R,Olfactory_R,Cerebellum_8_R,SN_pc_L,Frontal_Inf_Tri_R,Cerebellum_6_R,Thal_VL_R,Pallidum_R,Cerebellum_9_R,Thal_VA_R,OFCmed_L,Putamen_R,Red_N_R,ACC_sup_L,Thal_PuL_R,SupraMarginal_L,Vermis_6,SupraMarginal_R,Vermis_3,Rolandic_Oper_R,ParaHippocampal_R,ACC_sub_L,Frontal_Sup_2_L,Occipital_Mid_L,Occipital_Sup_R,Paracentral_Lobule_L,Fusiform_R,Cerebellum_Crus1_L,Pallidum_L,Precentral_R,Temporal_Mid_R,Thal_LP_R,Vermis_4_5,Angular_R,Temporal_Sup_R,Olfactory_L,Thal_VPL_L,Putamen_L,Fusiform_L,Hippocampus_L,Thal_MDm_L,Temporal_Sup_L,Precuneus_R,N_Acc_R,Occipital_Sup_L,Thal_PuI_L,Lingual_L,Rolandic_Oper_L,OFClat_L,Vermis_10,Vermis_9,ACC_pre_R,SN_pr_L,Thal_PuA_L,Cerebellum_9_L,Hippocampus_R,Thal_IL_L,Lingual_R,Thal_PuA_R,Cerebellum_Crus1_R,Cuneus_L,Vermis_8,SN_pc_R,ParaHippocampal_L,OFCpost_R,Postcentral_L
Fusiform_R,0.1907543130498285,0.4996082405810779,-0.03978674835026496,0.8288604784914145,0.415666342933871,0.25131244165568817,-0.008983727859460819,0.3534788115219763,0.6752537439852203,-0.026544061181016144,-0.3074802938538911,0.1515853729855015,0.6194455568603776,0.3633820696296871,0.6968449775803461,0.05029998029328491,0.06605300953391889,0.7565729983200702,0.7266740399885532,0.4475301397969227,0.5098500303009246,0.5661418015673658,0.21528612211896725,0.19657422251464282,0.4323127036976715,0.11346440728277009,0.24097422041986732,0.07285661088178201,0.05187402009913773,-0.01260784091890559,0.1866227062176293,0.45103859570499605,0.36796578087613063,0.522983704147408,0.9328547598135307,0.5980755568886615,0.5611384834265742,0.8897918992542301,0.49769005227034596,0.19327128062188095,0.5005015508093771,0.03170241603498377,0.2356657153010751,0.1374811003953721,0.5512642608159385,0.7443129130921424,0.30406137934632854,0.6103794679119996,0.38143542833148597,0.6762171889699172,0.14024748827050992,0.5181467532760902,0.3696390323190669,0.43366755836520915,0.4091368274034409,1.0,0.8051579400584732,0.5705124020761086,0.2414240115175101,0.8124955053474129,0.14939325192619732,0.8347005200881088,-0.15666965499246863,0.7629782377680159,0.26050098061218563,0.46766713084732214,0.5043858985436025,0.8266156344433174,0.7001583103503706,0.6831562423298913,0.7112326214667041,0.6772458427495517,-0.1481264673331349,0.33910358825541004,0.5773330684560981,0.6388999748027012,0.6627076053115833,0.38975630795019767,0.3612597971699877,0.5899577959027357,0.20613879865031864,0.31294501368074634,0.39771063668405904,0.773250005948694,0.5645644056107767,0.7526391347747098,0.8689809104475968,0.2568160373781984,0.6920755208061883,0.5336499829623123,0.26583605316078,0.3143839345744065,0.4378132455440186,0.37459783450162054,0.445348903087303
Cerebellum_Crus1_L,-0.05618662990425115,0.25722386377233847,-0.08945126773876087,0.517633386662389,0.5898363331087038,0.2989361484738753,0.09901044976074036,0.2856504024846572,0.3397583455697678,-0.1817685927479343,-0.199298532795284,0.18386840767699522,0.4449795412243739,0.37964105841252693,0.3684147930377533,-0.09559852872702052,0.052628603395683315,0.6176874262498877,0.615328582340819,0.30897511382433157,0.2609520275214928,0.3801642542042616,-0.12517700056218314,0.021020214732645107,0.13442375579131385,-0.09907117918066533,0.39552974465994695,-0.12511081549466355,0.16856147811741504,-0.1681657024339092,0.014094679982082118,0.45061724208164194,0.3894062313118749,0.2516608145556923,0.8890002898690612,0.3101904583620126,0.3058124297265842,0.8292722516952263,0.1542724946647855,0.26059183753487275,0.18908200858358257,0.19799090798343577,0.04425931553721461,0.11268917021741329,0.443437996768769,0.6383570207908469,0.057631545688997435,0.5645996873662747,0.28195446788488854,0.3520062080183076,-0.06502436195619084,0.15217378582207083,0.5076301322210336,0.41108623903967195,0.08891474874292206,0.8051579400584732,1.0,0.2730548248319016,-0.08430086819330898,0.7279046880751618,0.030014963225679665,0.6069633395713433,-0.1776188454077767,0.48174153008395393,0.001355339710430608,0.3332820220646651,0.3279659134503227,0.5991697595658344,0.4616981625110213,0.5589935929160866,0.46258932217928056,0.3568805662711551,-0.022438689250178227,0.3211375204571718,0.5310360340713959,0.5962601416178751,0.39205248088384076,0.07139378491495461,0.20612193146059268,0.6677439836796816,-0.07150859883462916,0.19367488670551447,0.4419965908216027,0.7972884415578232,0.4109225930985055,0.525018716346578,0.7680924036497172,0.44902271840622565,0.8175655727940747,0.4231816758438792,0.28295378354618467,0.19521527786515935,0.19184195600437765,0.2470185063758047,0.1590326791366728
Pallidum_L,0.2991992967817763,0.7400914346254799,0.16563111838787284,0.64749053336065,-0.12286734073176164,0.4174898248339389,0.10650277787422405,0.5684292658394651,0.6291322222189828,0.34110689630679586,-0.1903378847162185,0.025049153774346883,0.7128772146016519,0.028225772913168325,0.7204504171614186,0.3330276368686964,0.28559880024807127,0.6040748433358099,0.713013192014362,0.62046775045391,0.6509720712328555,0.669547723366363,0.30489259598476437,0.6486313493348331,0.7640668624271385,0.1923070062024692,0.11355001723155085,0.4637290852744697,0.0433636847899292,0.24288912236930407,0.4779401105820072,0.047820472605860496,0.4773112681547959,0.7162632217658702,0.38340796119467885,0.7627176835024446,0.8621908915914398,0.39294819337803966,0.787155980725141,0.11845088700853465,0.7750269217859898,0.022675110201356707,0.5249356311349134,0.22677759400182498,0.33688803216119523,0.15408372769526388,0.375372795619781,0.26477963684688166,0.48450361989006857,0.8204009890725691,0.339023758469309,0.6715489328893742,-0.04361182012069551,0.09120533992412941,0.32546634675395353,0.5705124020761086,0.2730548248319016,1.0,0.2508551341031098,0.40646115850602754,0.40163193362696953,0.5791774699551131,-0.16736176471620326,0.6573119563369961,0.5721957990674509,0.47431351554417844,0.8246243972879388,0.7150978784381679,0.7702269329467484,0.6041318645928806,0.7073194077398063,0.5399912055476864,0.22741980154459407,-0.05727126614143776,0.21627089008481518,0.19016261045937513,0.7134263326438706,0.6327263821437169,0.5686874724190469,0.24752032769171925,0.5198663313480208,0.5838513812285023,0.14121722897872493,0.23504549431632712,0.6766757472416037,0.7855598670589898,0.31109809051219006,0.24368066345087108,0.11364694665711517,0.09981537484213501,0.32917095528889245,0.29361760662680514,0.6500003296309071,0.5294725461072538,0.2907529696547294
Precentral_R,0.2571656296933713,0.1153708516873823,0.04609660044375775,0.6068555778977464,-0.34948366338809683,-0.191043931546213,0.03225852269966479,-0.020300634506023825,0.7397892064450423,0.0776434653552954,-0.22977105331948527,-0.18621928169929355,0.24105641587534973,0.06353055558685007,0.36269059099325246,0.4232684671843603,0.04231238845693179,0.24138522027456943,0.16377741976910445,-0.00881540796507712,0.45991120913601663,0.1916324503595546,0.9624776626047707,-0.16467467418109685,0.33396329945878667,0.3068599290869897,-0.4353469762666888,-0.0943149659584402,-0.5633827835113713,0.2914617574881555,-0.10621187617382141,0.24005651407696474,-0.0027216918037115995,0.17061945624022293,0.03917035370525121,0.26984766835243923,0.30800842580020626,0.1497201870122016,0.1975808087039471,-0.07004415834309796,0.35589786095718057,-0.21512804316780568,0.26996674417327665,0.11437090887325854,0.26377806482290156,0.252571438314227,0.443414244022517,0.47072339816463105,0.15750117919446416,0.4093671461184026,0.16911682574820427,0.6409846889528613,0.23157626757436844,0.2904084694703369,0.8509841641455661,0.2414240115175101,-0.08430086819330898,0.2508551341031098,1.0,-0.013033427990474467,0.1655274223199268,0.33229469383577964,0.278111567563182,0.4372637558071916,-0.0015934161892866984,0.10174049860380727,0.005990965416237818,0.441371836608816,0.41963564868285114,0.050758724183549916,0.3979612881818406,0.7383719848837547,-0.28169523991854756,0.537038669972251,0.10429890053401511,0.5725843107058592,0.4749313316846331,0.39876319983315694,0.3587688401620929,-0.005710799180868582,0.2921020698743776,0.00858503698113058,-0.18597726468352244,0.04518150046489565,-0.030219269187001345,0.20457839805783526,0.4167069016430195,-0.4624418129607368,-0.1627659422627455,0.4944126830380855,-0.22373509594528185,0.06729822273461665,0.017386830170300138,0.06584338993630763,0.7728450443789052
Temporal_Mid_R,0.010718707492283173,0.508786163724814,0.14796464676439497,0.5966295043873856,0.5681387094734901,0.3388926243561791,0.16274818208267033,0.4524287036950366,0.49277493422183555,-0.05829927966790258,-0.22711390647401308,0.1267814020694377,0.33504476733038685,0.44807135421478295,0.5981770090451696,0.10472379706582115,0.08531731428101043,0.6861417554283967,0.7542693826823569,0.5476110792581773,0.3824783126151941,0.545353983051382,0.013827225950128547,0.30420427740044564,0.3845568306121531,-0.05838369191015708,0.5815737293052599,-0.0005770986736319324,0.3723858384540469,0.08511180682179076,0.12120856222023657,0.30027227156182346,0.36899626065883356,0.6008422835004741,0.828158207438736,0.5881853854277609,0.4125328807994288,0.7891949906828181,0.3227850928550104,0.19706261726242497,0.3704969931669372,0.19331466547191783,0.25860741816088134,0.26562995748144785,0.6859921867052917,0.6223372676574318,0.539636736668807,0.5554295507630651,0.5176650144133735,0.5528258958065971,-0.00605691755579585,0.37089314066282675,0.5077191388480459,0.6523666402302182,0.2602935088293319,0.8124955053474129,0.7279046880751618,0.40646115850602754,-0.013033427990474467,1.0,0.2740148060366692,0.7250720543487504,0.2422133707401893,0.7763030522885288,0.14226016586781004,0.4923245867092398,0.5564160972675471,0.6265734621608587,0.48867318762082246,0.8179412804665455,0.5979570078594602,0.513402569884008,0.03525698685641309,0.4087979178061177,0.6296538107848951,0.511453179803206,0.3778476310111653,0.1473644849179635,0.38155458394611425,0.6192660536886638,0.013314997308087004,0.20741462646783085,0.5985025924758517,0.7331771817105549,0.6538815913031796,0.692676565572891,0.6843264278358939,0.4273179950853279,0.6734009261563263,0.526561375106281,0.4071312664082034,0.34104306995717937,0.5817734755676557,0.40429096007587656,0.3172316516012822
Thal_LP_R,0.17306433118430223,0.6654430803520237,0.7280141271225683,0.2513153374796338,-0.042351330915075064,0.6953719826635,0.3495301574701696,0.601894100723125,0.38157119710217224,0.4007325777195978,-0.10122326897652704,-0.04763733268476674,0.2739161136803818,0.3451296918217665,0.38882395694481914,0.18785216555820455,0.20117271802588835,0.47419590110215404,0.4934385095415093,0.5063834682961096,0.5674349471668187,0.6811601189228811,0.1695656743522106,0.2707730939725082,0.6046920169708587,0.2867649359463253,0.4121582252674862,0.3230484879280562,0.44367866724122285,0.6034546064044599,0.28155005309477465,-0.1916454529694045,0.5238027314393867,0.5808397734912359,0.0283064732204813,0.6859429818998743,0.3585439954154677,0.023233788407149982,0.40353316022745894,0.1356232513583028,0.561286631992181,0.37326664492961514,0.83506191225231,0.7547270456767924,0.3817495700302909,-0.05063475733149378,0.4455652354467769,0.16076454753758695,0.754911335807598,0.36208176036307665,0.16955849772145276,0.5785874204599476,0.2011376136973012,0.18076622061015565,0.06741777202594765,0.14939325192619732,0.030014963225679665,0.40163193362696953,0.1655274223199268,0.2740148060366692,1.0,0.3220799814599388,0.2734315779054131,0.4696925278115746,0.23254530677126617,0.6365262555514208,0.5224653385713477,0.3134823191234141,0.42453063089004006,0.2969050185262138,0.5014774025581958,0.17576181958161174,0.26190684478648457,0.15416018446608246,0.28201059051836913,0.1698754999365284,0.36875646949941976,0.16946787991083537,0.4763469176744455,0.12080517624608683,0.41705539355109456,0.4610942389170671,0.3864229750333289,-0.005179669432644983,0.6271367474423821,0.3711545555502446,0.12118714181129707,0.5478222671518007,-0.18537716765089618,0.01743045852281963,0.27119033869401077,0.5000193978689106,0.4216253604518801,0.31999817567588534,0.21346929701458062
Vermis_4_5,0.4342493428151649,0.592771087123705,0.042761424880029326,0.8534347517145463,0.23828605771175415,0.3052880553970664,0.06564881576328227,0.3222041766720543,0.7552329987069273,0.08040201755817582,-0.4638600214606484,0.025418600930350577,0.6125038136767286,0.28509295459070494,0.8138726531279102,0.0834778131027907,0.06145110797189555,0.7820505804011451,0.7470902331352605,0.45657846435044097,0.5703321566030891,0.5962353099288296,0.346704279295434,0.21762142241766716,0.5843715504972667,0.23934408322237535,0.1913363724918929,0.1807876936177646,0.09035929347352441,0.0934269490981121,0.250474247523889,0.29604093284688593,0.19527060160083823,0.6508891529643335,0.791885988189863,0.6832602399755924,0.5746090175125214,0.7611452342361305,0.6039120203985476,0.13345654548173724,0.6102816805125776,-0.18051192382704112,0.3466739191349456,0.23746050254641454,0.7412099754129595,0.7649074283289157,0.4830194540409849,0.6280922812144557,0.49385780831279746,0.6952775626490529,0.18904214826088392,0.6450647344762477,0.3730393534678894,0.45086944410480806,0.4688817903559705,0.8347005200881088,0.6069633395713433,0.5791774699551131,0.33229469383577964,0.7250720543487504,0.3220799814599388,1.0,-0.015659104718783536,0.826527848163529,0.34766429894463713,0.45824933222778086,0.4714828847107881,0.8393770862723244,0.7026146683903629,0.6202697362816074,0.815997709338362,0.7179263518308905,-0.31764509085057624,0.3506412521833183,0.4668289255586918,0.5561485998470996,0.6790486692443473,0.41608002620870627,0.49236112198821025,0.521439271774454,0.23851038532543037,0.26113761423627196,0.3091234459511439,0.6111817019137807,0.5196012420200985,0.771370855970078,0.7755978944320774,0.24518147112638305,0.40643340329456196,0.598227562824282,0.20188206548840268,0.4335964118344045,0.5857262694790817,0.4660006077042553,0.5126000692317286
Angular_R,-0.21820106341929704,-0.04254561755525327,0.2912098223829547,0.024914751402204713,0.0525554956185691,-0.10677818580501987,0.3359553569235283,0.07344545463771136,0.16231704843928077,-0.15223146063065537,-0.045792875067271394,-0.05452725965351988,-0.28654110761131496,0.10132985845179973,0.022618201494445003,0.3403189019515588,0.04297783646712236,0.04543751204926592,0.1061438624830981,0.07619779416162976,0.07459602712459235,0.0630298338552494,0.35912890068588343,0.032956584002355974,0.03584544453600659,-0.18055500237244237,0.130828423913994,-0.2746398047312506,-0.023227942891737813,0.377408162799274,-0.3431167643620273,0.012166253752065334,0.013801292227839159,0.09940092466576078,-0.15149540941883452,0.0923719081036245,-0.09963119750902251,-0.07439802273714605,-0.2730694247137072,-0.03953759819440109,-0.07399548633270167,0.14432287663520427,0.17048504977654597,0.24523437553543154,0.36932947994321813,-0.031626089554879167,0.7271080295817349,0.27471627562114737,0.25450513408887665,0.06144667607669025,-0.24072420394831337,0.13707707565163504,0.44602923731799915,0.690882424658164,0.33647392799471276,-0.15666965499246863,-0.1776188454077767,-0.16736176471620326,0.278111567563182,0.2422133707401893,0.2734315779054131,-0.015659104718783536,1.0,0.2683466785698588,-0.30533237472369557,0.1373392517167396,0.004418771308574418,-0.031126517458647994,-0.11046331214641193,0.24985227871927101,0.028597745258953408,0.2392283707823245,0.11850472609199501,0.5617273352341811,0.31262132955963673,0.22255694982003088,-0.13207895284983562,-0.10344838896157783,0.19390814240373144,-0.017855128848299283,-0.22989765849946453,-0.2703733273124956,0.25677032596129423,-0.0203972281724715,0.07759097002784103,-0.05228876102676182,0.006990029056564236,-0.08136641819227261,-0.12242562775942599,0.3749176191164649,0.04910019967746209,-0.0583105658745774,0.2149209750898685,0.010924492075311527,0.2616287293469847
Temporal_Sup_R,0.24832702201544748,0.6998423295439401,0.185758965794865,0.8468773522540698,0.18207381312250803,0.2922329458171559,0.23042849016421013,0.5368474468242616,0.7982657131100561,0.13509761667462647,-0.3662569030259712,-0.07270243598709332,0.5528966497766021,0.3713537788015927,0.7993527776485726,0.3130431077317969,0.2935988904822697,0.771513037412374,0.8016791726808294,0.532536620665024,0.7410631154063183,0.6647666602877774,0.49327051843067915,0.34843399818343906,0.6974440819990889,0.16457377459368583,0.2579148908210223,0.1708795225503612,0.09942488010402317,0.25709956655583915,0.24723528666878422,0.2157206966385311,0.31717336707400334,0.7991942455361736,0.6478949747228049,0.7821656342803465,0.7031426699691894,0.6611871801014026,0.5280080300714995,0.18516450807464022,0.7442988934487149,0.08340417113302638,0.5115208480725886,0.37405678030712175,0.7087948147331248,0.5396403196465044,0.7394913313176045,0.6282334960269458,0.6883504195390365,0.8038857428503846,0.29620600737785874,0.741231506578926,0.3982203123530297,0.5384423036546169,0.5374160623227594,0.7629782377680159,0.48174153008395393,0.6573119563369961,0.4372637558071916,0.7763030522885288,0.4696925278115746,0.826527848163529,0.2683466785698588,1.0,0.34059828661020325,0.5531042963050095,0.6541181058414304,0.8143915434815896,0.7611315940458743,0.7656792092163263,0.8456869107630415,0.7723431043337535,-0.0055647404199885755,0.4736793063128685,0.5682230908950284,0.5975813327548519,0.7297622467065409,0.45300797414595806,0.6192603877909942,0.5394639886811267,0.2948737503238648,0.3906602093327131,0.3806904261303926,0.5382858837592638,0.6684119841056244,0.8302896592868169,0.7022210500933571,0.21742433293293303,0.32870702025144766,0.5337246635668246,0.2548438050945733,0.43879518452703564,0.624049575402606,0.5006194300908852,0.5562237583414922
Olfactory_L,0.5079673813339014,0.6918802858635088,0.11327968133384049,0.2510235682449879,-0.2027097139471074,0.35128148035606865,-0.08843144464299955,0.4304870952572382,0.22635604934476966,0.469296727168693,-0.05922546956852454,-0.06941792715476211,0.5796271953123583,0.14078139552064378,0.5279962373754822,-0.23216630882386277,0.23832420002579627,0.21079457025778484,0.24565971141225568,0.3907365629224489,0.4108183386067769,0.43850112393724894,0.016325431873622648,0.6314484352161025,0.680201067441222,0.46932485518312317,0.0999304356025955,0.8985273253944355,0.21564435280113564,0.21978450883639686,0.8659955144464041,-0.2167869121386431,0.10942382035024831,0.5962327672363789,0.16029659186716005,0.5704811992318916,0.39862866576269573,0.06231690211907335,0.781988826206536,0.14721812654082395,0.6098848760389431,-0.13025076996163137,0.4067582493897587,0.1795488839300553,0.02551605474924166,0.03383393638701412,0.13011829140575593,-0.22330542663892963,0.2960782739951167,0.4624330768760573,0.6024686316869968,0.473763103821396,-0.3539106196054075,-0.23190397664542012,-0.06642000341222246,0.26050098061218563,0.001355339710430608,0.5721957990674509,-0.0015934161892866984,0.14226016586781004,0.23254530677126617,0.34766429894463713,-0.30533237472369557,0.34059828661020325,1.0,0.42580777997208025,0.467502145783176,0.4004938901233972,0.4582204479439846,0.17472814840309817,0.4570801180704516,0.15693154590967504,-0.05142382201583183,-0.32032477842256896,-0.06373757941506909,-0.21780390134409838,0.54499729686994,0.5399221768217587,0.17877376949561377,0.05761154865297395,0.651437398531767,0.6175465612249665,0.0718919203191036,-0.08085484068302014,0.468142685463329,0.46537173947742816,0.05808146103265071,0.19485756378858493,-0.13022202417612935,-0.25373829454510033,0.03622575433996101,0.5529855674375014,0.5094176501041303,0.5815041465535512,-0.06001433759250191
Thal_VPL_L,0.1352226188424364,0.6820303075376762,0.5703211524744329,0.35060843625424054,0.21948598960632754,0.6332837903704049,0.1512312210375963,0.4947445827220255,0.3702985165534883,0.11503429542359565,-0.08027912400005283,0.15584173305732357,0.5632824378289935,0.4639004101230183,0.537779930498296,-0.17169533293418004,0.08269277058266784,0.6276671857895714,0.5155655819274284,0.4813391466068412,0.6172375463973371,0.8606641237383561,0.08866803799135646,0.3456498411778788,0.5280558674273301,0.3091695652052826,0.3556990802756013,0.4881781142188932,0.3198917759093912,0.6540696329960797,0.2763950584855189,-0.026958016023194517,0.6101702648607896,0.5552839555836447,0.3786566192046387,0.7980743453242508,0.3305369928197416,0.25054890348741443,0.5291038352952891,0.2712775252795919,0.50411536480761,0.3774112699543296,0.7501633844078212,0.5232609930513431,0.2816777602637809,0.23695655505594998,0.47242255517893483,0.10957726283887995,0.5813064720463327,0.41919085080667057,0.20239219349246423,0.6004925739105563,0.06355218070590038,0.22468395529340718,0.0050491447138140775,0.46766713084732214,0.3332820220646651,0.47431351554417844,0.10174049860380727,0.4923245867092398,0.6365262555514208,0.45824933222778086,0.1373392517167396,0.5531042963050095,0.42580777997208025,1.0,0.5393103258410494,0.5006073392596793,0.5343668628523975,0.39630120524023305,0.5210440584787182,0.20075221180803451,0.12269548947152956,0.05009062016537016,0.59144527726726,0.2209887330794927,0.6097816429558277,0.4104192831993591,0.22955000168143355,0.1529097035860111,0.45866482664853436,0.5612229634725475,0.7424963940612721,0.2969337306958445,0.7160685058464173,0.48765232565588834,0.3854334066658511,0.5104098504071887,0.17550766738929938,0.060250013522374496,0.33736509947006993,0.5116811080354655,0.44976018346613555,0.23510482610011227,0.051905454189335336
Putamen_L,0.11042978097091452,0.805163026497894,0.3469273407247,0.4893310953226187,0.07020835894922262,0.5536675382028601,0.25028472967763205,0.7660283542894821,0.461852910886246,0.277831629623159,-0.07440783797459771,0.08257526539337874,0.4910882143609316,0.2116684355226866,0.6243857066092249,0.31776264799124937,0.4287329615868281,0.5892881492400199,0.7589739957922597,0.6816653187349866,0.6547837647599074,0.7080671537678495,0.07625697680410914,0.7013829151996905,0.7317607782036117,0.0611252624419259,0.4091289194405139,0.37697144941080785,0.3485217846503494,0.31287487427763655,0.4285219880063325,-0.02136605496099359,0.5712002094757314,0.7942850801678413,0.36942076468230295,0.7889354840888226,0.8192534507926296,0.38992557984946496,0.6221620629522068,0.2115937927780559,0.7777144678465663,0.34901164004266244,0.6024054494167344,0.4009040939619933,0.3533255991239547,0.033889888983830364,0.41629151910359424,0.25027247978687867,0.665078035616721,0.7390779082447572,0.28686208244633493,0.5321912304645269,0.07638682253903303,0.1884345347052911,0.11967344937858883,0.5043858985436025,0.3279659134503227,0.8246243972879388,0.005990965416237818,0.5564160972675471,0.5224653385713477,0.4714828847107881,0.004418771308574418,0.6541181058414304,0.467502145783176,0.5393103258410494,1.0,0.5515417781354799,0.6692303268773754,0.7335384506782177,0.6408148398270452,0.3698616939000191,0.5545879896542314,-0.026132724601786447,0.28155692857848075,0.1908043299533196,0.5471758527144769,0.45840631025278594,0.5843401030478101,0.43120687076346537,0.3713558100645547,0.6319759089986348,0.33404547484125074,0.3055874994177788,0.8259779651744985,0.7828908086958006,0.2531623265509776,0.43647353379131215,0.22397709228738832,-0.004278110378980732,0.4568039441120057,0.30715603586072576,0.6587063459573396,0.49171340903840866,0.2000848135248891
Fusiform_L,0.37900125441844057,0.598111797592881,0.03973904068017613,0.8651119594625398,0.0666866953718476,0.35631645103409454,0.09561369949826463,0.40496647044423767,0.813511342493817,0.18023580409826753,-0.3902464994032249,-0.03665278182447614,0.8232373189567345,0.2856318205880413,0.7839678330705966,0.17125593063344424,0.1824609920334682,0.8355232198433578,0.7764577863957675,0.5295278844546967,0.6700772930944925,0.6683936149047585,0.4468558085193557,0.2762072668115516,0.6740237770120548,0.2223968642110662,0.15389766082524886,0.25034363761777667,-0.02931774036455629,0.16074152281865922,0.28557851237314363,0.29364295452698586,0.36710787281631413,0.6414922195078789,0.7156900446989749,0.7207141201391848,0.6600466943569719,0.6993102058738355,0.6142334394338943,0.18248055580386882,0.6717005090523829,-0.053538300032054474,0.4036275657708049,0.21762579482013966,0.613892537765901,0.5736999181428014,0.4914724955821718,0.656944780929899,0.5035844221332774,0.7528535520572042,0.2958252541680559,0.7270376814308542,0.3540289599070162,0.4303177899007406,0.542878326551675,0.8266156344433174,0.5991697595658344,0.7150978784381679,0.441371836608816,0.6265734621608587,0.3134823191234141,0.8393770862723244,-0.031126517458647994,0.8143915434815896,0.4004938901233972,0.5006073392596793,0.5515417781354799,1.0,0.8127350289947293,0.6203454727533791,0.8416255351766455,0.7849379037667283,-0.14664674154140292,0.37857325770432354,0.44180446023060954,0.5941490505209571,0.8046735072500989,0.5124481571163021,0.652446018769136,0.5119303688203527,0.38899071070389296,0.4226215069147818,0.2489656507862824,0.49326037785612,0.5658571761141875,0.7989122770213755,0.7736020936449941,0.26115574542338493,0.31748005803687257,0.5039463877436723,0.18094147939578936,0.3828554251899835,0.49981304787704733,0.4752479307891758,0.48140788403523577
Hippocampus_L,0.13840954460098615,0.6603501519756871,0.14188303087749132,0.796092360592643,0.03453969914824794,0.40422601491376714,0.21772045237836374,0.5263683592279408,0.7298416432549724,0.2873140852849471,-0.4546186198346634,-0.07102017054915878,0.7284020652837543,0.349090980488434,0.6670343879859756,0.21182314416617626,0.36988181338920967,0.694483682322884,0.7953989651035094,0.4329342948753383,0.7925159280034347,0.6579711247192294,0.4394305733216749,0.3314176998088409,0.6680505148054166,0.24152462332961408,0.06627928299189095,0.2949251823849831,-0.01711608607404324,0.200428123051397,0.37212563028415413,0.29234069524256384,0.541358836564771,0.659625805382346,0.5514601047837899,0.7139848607018255,0.8020733386596607,0.5450085768930233,0.6065309124805105,0.12140231871716356,0.7554928339658231,0.11124546476377303,0.5097720895278819,0.257846343641392,0.4187106349762923,0.39068701277146267,0.40293524878497095,0.42636613229464226,0.5268653482632928,0.7990766088001616,0.41681810401453223,0.69881493272487,0.21491967910590276,0.19994665428578937,0.42860889116516615,0.7001583103503706,0.4616981625110213,0.7702269329467484,0.41963564868285114,0.48867318762082246,0.42453063089004006,0.7026146683903629,-0.11046331214641193,0.7611315940458743,0.4582204479439846,0.5343668628523975,0.6692303268773754,0.8127350289947293,1.0,0.6127494651914831,0.784777543026429,0.6524319986881878,0.1288262611199567,0.2684324160849969,0.36401251943720037,0.5478290132990594,0.8816465226710101,0.5401469975339086,0.5644913833936298,0.46576990696037573,0.4660900077091614,0.5971537834233145,0.3206123838018349,0.4137078907892111,0.5775922949559766,0.8048458872538831,0.6073115474632884,0.23248356846798826,0.24202005763241158,0.35535587813536057,0.340286995995274,0.48036016752256644,0.4780533116406701,0.4509319774321959,0.391694650180009
Thal_MDm_L,-0.07476856159945096,0.5162676540163577,0.10519050294193562,0.64703588559986,0.34472024010897595,0.2385905152639552,0.2601023319270646,0.492556862543507,0.5268825764683995,0.03301115532419289,-0.25936788251675913,0.07293609575151325,0.3342923048033991,0.20526129817762925,0.5927007645505088,0.29236122559512806,0.3102793350033416,0.6620345325985002,0.8621419309515957,0.5806118253179873,0.43884326681771696,0.5259426096617446,0.149945879934684,0.4766029296513639,0.42518138900994995,-0.1328816234633448,0.3787975119781566,-0.0024779029408096183,0.18660903450542096,0.07006165003623649,0.11386939379892944,0.24112595510640275,0.4247728658914841,0.6202911995449778,0.6282650020464796,0.6202186048709859,0.667556286950771,0.6677682441318523,0.37046580441923904,0.12013327568241261,0.5007290266747079,0.14289762565927108,0.2559771991516438,0.14468411222989394,0.5679421561354228,0.41357824719394737,0.5747484711716385,0.5275119394166451,0.4717053091248605,0.7126785086824924,0.08382886996972876,0.3893146605373471,0.4149581281234532,0.5308718150388081,0.35929045306127627,0.6831562423298913,0.5589935929160866,0.6041318645928806,0.050758724183549916,0.8179412804665455,0.2969050185262138,0.6202697362816074,0.24985227871927101,0.7656792092163263,0.17472814840309817,0.39630120524023305,0.7335384506782177,0.6203454727533791,0.6127494651914831,1.0,0.5812154399084963,0.5422943732166623,0.2695730751985984,0.3396706990591413,0.5460019873828595,0.45142121910983085,0.45760377446281086,0.2835179149122879,0.520414565723586,0.5630308248136439,0.03738934576458131,0.21769114868624873,0.4770844025124917,0.6049546899918649,0.630103971396774,0.787288978921316,0.4896663230613693,0.28630525934392165,0.4957500275721471,0.456155381688502,0.47413353862462454,0.1919454007262302,0.6504506125919227,0.4057274023365401,0.29066770839159056
