,Temporal_Sup_R,OFClat_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_R,Postcentral_L,Cerebellum_6_R,Lingual_R,Temporal_Mid_R,Frontal_Inf_Tri_L,Thal_MDl_L,Frontal_Med_Orb_L,Rectus_L,ACC_sub_R,Thal_PuL_L,Thal_PuI_L,Thal_MDm_L,Angular_L,Calcarine_L,Cerebellum_10_R,Occipital_Mid_L,Cerebellum_4_5_R,Thal_PuM_R,OFCpost_R,Lingual_L,Thal_PuI_R,Paracentral_Lobule_L,Cerebellum_4_5_L,Precentral_R,Thal_VA_R,Rectus_R,OFCpost_L,Vermis_10,Thal_PuL_R,Putamen_R,Precuneus_R,Heschl_R,Thal_VL_L,Red_N_R,SN_pr_R,Cerebellum_3_R,Amygdala_L,Cerebellum_9_R,Thal_VA_L,Occipital_Inf_R,Cerebellum_9_L,N_Acc_L,Temporal_Pole_Mid_L,Cerebellum_7b_R,Insula_L,Thal_PuA_R,Caudate_R,Vermis_3,OFCmed_L,Frontal_Med_Orb_R,Pallidum_L,Parietal_Inf_R,Thal_PuM_L,Parietal_Sup_L,ACC_sup_R,Frontal_Sup_2_R,Thal_LGN_L,Supp_Motor_Area_R,Parietal_Sup_R,Fusiform_R,Cerebellum_3_L,Raphe_M,Pallidum_R,Temporal_Mid_L,Insula_R,Frontal_Inf_Tri_R,Red_N_L,Temporal_Pole_Mid_R,Cuneus_L,Frontal_Sup_Medial_R,N_Acc_R,Postcentral_R,OFCmed_R,Thal_VPL_L,Rolandic_Oper_L,ACC_sub_L,Caudate_L,Cerebellum_10_L,OFCant_R,Temporal_Inf_L,Frontal_Mid_2_R
N_Acc_R,0.36420878014351143,0.14048147924531537,0.29495044744430693,0.4762076381582378,-0.19504187710749513,0.4054185911817875,0.23484958756172872,0.41660403210262303,0.14037761106440022,0.0796242832676573,0.32210118483250594,0.1835674558564126,0.13813068645185358,-0.06593452019713474,0.04069777311440309,-0.15101394001617835,-0.31161478405621285,-0.009462236169301334,-0.01615077393451353,-0.15118122206182255,0.3090074990014717,0.6853903237525193,0.4370991514374971,0.5057396314990328,-0.11383995587632106,0.22191600850371476,0.4625918074677601,0.11855838411443609,0.3338919147408725,0.13119148789479673,0.16964240638184566,0.3053297594259658,0.4954175546673485,0.3410700348447136,0.09738555976407937,-0.1342944553289557,-0.10956851182975977,0.47018746192617666,0.3798534043672004,0.1671937520654878,0.09125267178609944,0.34111696225660054,0.6207003556810522,-0.04436327458983757,0.243072627344602,0.3131823771291443,0.26644445228785296,0.16916933572418746,0.5778999543244463,0.5275257477483295,0.8080737539691905,0.11935088261001386,0.15195047026523353,0.2175186020392558,0.5166720041462015,-0.09839277191664282,0.3704331484618222,-0.07315518919697307,0.41090732139554986,0.19836744643677154,0.13178289402769983,-0.20093515773392942,0.2493860035600355,0.4985349575107098,0.167651480569267,0.03477686703973195,0.8313060224914253,0.18721860405856683,0.39876617107184026,0.33700631464203407,0.1273513204228179,0.29688275602349196,-0.07120374466962312,0.21065510666909068,1.0,0.07672230967816895,0.10826957520784558,0.38464299560459436,0.48053729292177844,0.23974233763412853,0.5824367229527417,-0.11342096457651972,0.27545130979264104,0.3629735587581721,0.058972771412481126
Postcentral_R,0.648623870240805,-0.3832481061172619,-0.016430029319734467,0.39407136399222986,0.6397947854611321,0.20606020537944503,0.5633910733494594,0.6340526817295651,0.5148241945878805,0.34492717336949325,-0.6863781749837228,-0.5839206903293568,-0.31098947691304096,0.1791639906530375,0.09517540590270485,0.341565276665066,0.029356933825050068,0.5557126461179543,0.008084129302481346,0.5879312591249554,0.4508114315487721,0.09905303416954472,0.3300213918774964,0.6006378443583963,-0.3865174436763988,-0.10260560003702895,0.06476123186905601,0.9310324744591245,0.10568645280991866,-0.6635986230262905,0.6037574124568837,0.035200534458599615,0.5307849994959706,0.024082304841132548,0.7523451597160379,0.36338995061512686,0.6325622525905666,-0.6090287356729631,0.2684538904110837,-0.12927413637454685,-0.342097052141427,-0.003408859764004619,0.4629511951302134,0.5504101859131979,0.1035913387410336,-0.47857357045040955,-0.4475920644174259,0.5841527476978364,0.29582512336903,-0.6090792783542395,0.20693992487683696,0.17188974377990135,-0.05221423436061162,-0.6270320482951909,0.0613104257757505,0.2795793888089685,0.13687882747791558,-0.030822478199463977,0.28083191695632065,0.576363745537686,-0.05625662605198065,0.8139179658495896,0.02581172566037359,0.3795036168737245,0.009851687655424947,-0.17662977859175635,0.27909877507440917,0.486435089532537,0.4371804651078385,0.47545769918062697,0.5713162387161228,-0.41721966780090286,0.6848066727641795,0.4210580563158797,0.07672230967816895,1.0,-0.5080723644079431,-0.12838485561673366,0.33444643633983384,-0.43202055203648604,0.026156358429810348,0.12342559958418772,-0.6120138319463099,-0.06749971554273287,0.6640819076356683
OFCmed_R,-0.1691303856680771,0.7646512438171721,0.5199757516605216,0.26240120898039143,-0.24925994332012244,-0.07286407162563575,-0.20151751521987935,-0.27873860599305783,0.13317768136166225,-0.2784737002041702,0.6880186359552112,0.8572200845832574,0.6587445273151991,0.0702469805398903,-0.05969540464297356,-0.20527982883809437,-0.10968367131668767,-0.38979584404889384,0.1213059169998826,-0.3551900511837319,-0.1370528769401097,0.21789357339822427,-0.13443394590150312,-0.26697201747040306,0.31335353125577176,-0.11305596150848397,0.08994580084955871,-0.3806383151749975,0.06823197449555969,0.8484800071955129,-0.272428415037992,0.32722244730781286,-0.3770029333554765,0.2769978181956185,-0.39056356809098836,0.09938244810804386,-0.43750974939790943,0.6062239327671048,0.0053095151882180365,0.26923913743188765,0.6026923118912102,0.31741142376008724,-0.13504128937656207,-0.4214268978076981,0.22995757392638738,0.6978240635620739,0.6675603535144607,-0.5835978935328957,0.0969466614984853,0.5099180922504092,0.19330186763608656,0.13217526137663702,0.5060958120196832,0.6542603025134274,0.1796696780904208,-0.2560964743951649,0.057596269542243284,-0.11222486072603986,0.23133284208063634,0.12752618425194967,0.08062118808067628,-0.3087308651273704,-0.12300433144056695,-0.006815435421952883,0.23193491420566995,0.6145420695854282,0.047472285902347984,-0.03368926273773548,0.0030129546916140768,0.18836280908880554,-0.6360082617794177,0.7249237142328709,-0.444934230654741,0.27625727696041025,0.10826957520784558,-0.5080723644079431,1.0,0.18057662628039,0.10749450240027884,0.6120494768696311,0.1995444441947261,-0.006312680104707071,0.7086372943193467,0.23646255794423574,-0.0876162893224143
Thal_VPL_L,0.2578616242102035,0.1690253531996239,0.21530007410238505,0.25941447091444253,-0.1150435452829891,0.23331399602229763,0.16768152108115583,0.2563033386184198,0.07182730222870425,0.2728240351429357,0.32920398409573426,0.3024599721335749,0.3101341402245107,0.1938489866317309,0.45020693294177416,0.13970149343139004,-0.08658274462632955,0.020625233514282592,0.1483641012743268,-0.08657190890958064,0.307132150726868,0.4760011224232722,0.29529767513341787,0.2921444365411012,0.18971186379594937,0.18250775680436787,0.5571996004130532,-0.10951785951616891,0.3988967587693004,0.2509984116071504,0.0753426184532129,0.28803524954063153,0.13823794453215413,0.48032958771474776,0.039255273919233766,0.11313198331285729,0.09601541364221643,0.3350220420492575,0.4146072227375914,0.30465792360819594,0.2373538610904289,0.23859499150868854,0.32886882408945606,-0.057865396011006175,0.2595250439401017,0.35501197805577434,0.32281697111365454,-0.10506941816891967,0.4667463775498289,0.32932415908102985,0.3957700034342043,0.22730719060302249,0.2685042626894431,0.2913023756921137,0.5253036252992557,-0.1809594264257278,0.6021598255823644,-0.17227810593604273,0.28752962275758787,-0.015490322180221575,0.5359454894813735,-0.28175242408176054,0.15913563125944838,0.39317720656889005,0.3361231135765495,0.12681664221054664,0.4668188484135031,0.12742522401804113,0.3927182372479981,0.21858053120999502,0.03949857442098955,0.30006946985451294,-0.05757962324405263,0.034259628577719844,0.38464299560459436,-0.12838485561673366,0.18057662628039,1.0,0.2970967674034554,0.37018086843784076,0.53707213700671,0.047715610126784755,0.3100169855693678,0.296857583126518,-0.04422508611922154
Rolandic_Oper_L,0.7173459515518986,0.35829297768066104,0.6543329132571437,0.7525681875804506,0.1631465358978981,0.5459482631341563,0.5586784727691612,0.5413173055479451,0.6746088615207605,-0.009494624883993087,0.06914637333156688,0.022621154371208877,0.13907944586416526,0.27438179339378393,0.14840945607946407,0.2763630272664155,-0.05518518822309128,0.29527894546524047,0.1798888660082662,0.14431763685082222,0.48930095996807005,0.603928650218842,0.4217023431102935,0.51941945044837,0.08475860556438108,-0.0011856445193235393,0.4165041911776092,0.41898367726026475,0.18803686124906926,0.015758658648978054,0.3639683827112148,0.3929336086673432,0.22598579722987847,0.18647875355493548,0.41689669573814614,0.5459530522474657,0.24238095912630742,0.11726043291505464,0.3037425959838915,0.24114396489408432,0.20922223953703797,0.4001974787169216,0.5186530000097977,0.2622597342940481,0.4302942356988137,0.46239535372150464,0.25258109714965254,0.17599316918336547,0.7694047991358214,0.23103982714997967,0.5974447301415049,0.5115098170181265,0.20233647349019324,-0.01704380538968949,0.3965558902513984,-0.1492202831800092,0.5849241278571818,0.047876459816291524,0.6620872104833264,0.6218423178404928,0.1634511001527171,0.2308383926927331,0.037632406778908334,0.5484211717844478,0.20672994356972704,0.2594606517945511,0.48216644298483685,0.6430570182878157,0.7290349796917484,0.7066010549435445,0.018916897987259894,0.3968809802112482,0.07845300297304734,0.5983275110084618,0.48053729292177844,0.33444643633983384,0.10749450240027884,0.2970967674034554,1.0,0.2860099794210273,0.5706935786962476,0.18430942786974464,0.06784898653831291,0.6287856909112758,0.49865001628225025
ACC_sub_L,0.1405968843519155,0.5130868000680596,0.6206662547181477,0.3645363430815404,-0.15127374288681433,0.19329594264570385,0.08333184777473326,0.06358973353867925,0.07979381616846268,-0.008101110841999727,0.4454491288653118,0.6387914443134843,0.8025693960819715,0.10211808163120778,0.16641927487770525,0.13704963261949746,-0.15122418068708982,-0.07547280489823308,0.36359168824537985,-0.2306153001399293,0.24170543811063128,0.19740488410861415,-0.021166638190278152,-0.11656071697436694,0.621173506343524,-0.19345873701116242,0.5336634960989785,-0.24255334942211274,0.3486509972262312,0.7609188909365912,-0.08192057769853528,0.36535277633851404,-0.4953459289534366,0.6084281249975104,-0.1755764724476078,0.11796792428930643,-0.17673020252446425,0.4247097811531257,0.4410621394900478,0.6206618973555027,0.597154874293912,0.388510206632704,-0.1880467794870657,-0.10409257218865828,0.4512190852277966,0.7533217158316525,0.7794635348106624,-0.41627442267035786,0.3452497812434923,0.43183879726051644,0.18431371700076946,0.4072538934065173,0.4347121180171145,0.6114453979242861,0.2385290945635048,-0.32334986875555305,0.33768403644482703,-0.05704156731591048,0.5028719364741167,0.11493714739254902,0.3792154724752537,-0.29766428893076624,-0.10441537652726354,0.21603554738914124,0.4870628229081952,0.4710599444651174,0.20971561481399,0.017485480425092938,0.18178816191296068,0.3230619151469914,-0.3034942874012347,0.7608746151865214,-0.32327609322450523,0.2806041754716006,0.23974233763412853,-0.43202055203648604,0.6120494768696311,0.37018086843784076,0.2860099794210273,1.0,0.4743370914886979,0.29449541374137367,0.4026033043924152,0.4548751792708168,0.11199899775820785
Caudate_L,0.5396120443526208,0.13080923980723186,0.4914920951388683,0.5668672716581895,-0.0059882128678929395,0.5575449880003125,0.5110050365607799,0.5684758932981598,0.19326666535415526,0.23649083839229493,0.16605132508999393,0.16560425405295875,0.3642039682000605,0.15300313120897602,0.2658551123590622,0.2749265730941952,-0.14442218060302406,0.3504839336191899,0.3064428504864961,0.05928013861609793,0.5800988467954188,0.46910702942593596,0.5317796150575047,0.5431607460645823,0.2712826124563554,0.10802022552527968,0.7258215049324497,0.12957495516644046,0.5074062799808329,0.2127204599306791,0.22832529797009488,0.40066159242584093,0.09594392021801144,0.655670562874267,0.2642703007015577,0.1070161313641758,0.23330287108633213,0.2097698351634167,0.60805801305673,0.5642173619832519,0.1931034211990894,0.4942111330318109,0.32798244813942756,0.2941681117679306,0.48947410628734916,0.5005626857590976,0.46543389707447685,0.09942874829882001,0.7127428524586985,0.299003955556624,0.5507908727264976,0.3839743408185198,0.261660290658328,0.16954193504874437,0.6054669095813743,-0.20306923686676645,0.5405175041157004,-0.04943311643381686,0.679049592898752,0.2513272977618388,0.48293101381674547,-0.08861418784527406,0.12710682855417332,0.7081096004818936,0.43223400322725725,0.15117559249878215,0.5694612944364854,0.3105550511192243,0.6855381850158773,0.5436252936040911,0.2838505083888283,0.4777968186928364,0.002011187815838652,0.28768043526368897,0.5824367229527417,0.026156358429810348,0.1995444441947261,0.53707213700671,0.5706935786962476,0.4743370914886979,1.0,0.2904440154111708,0.17537385834730143,0.5983484683824336,0.24422139427310852
Cerebellum_10_L,0.4157550434249496,-0.04448141768896315,0.3085257508395076,0.2588848721792313,0.12466299584198118,0.4247486789716287,0.4262508650961904,0.2938058069735471,0.08751400470646606,0.15923903503912257,-0.35159596316444064,-0.1408120991986079,0.2022943612660058,-0.012856827609094538,0.08492763354151346,0.6305945501834712,-0.1859493424926091,0.49550102230730053,0.8694263209490154,0.16227019720014813,0.4247274950735681,-0.11475058954809658,0.18573562369337027,0.03972001662691577,0.5970336377340295,-0.061865296156648486,0.3810802977811308,0.20796907327696573,0.27896918946697696,0.023145523057975168,0.27196067126119633,0.1472793524939398,-0.42586302481325,0.37248231592969683,0.2494148029241578,0.28201286153232874,0.3842937573691059,-0.32551684007881715,0.38605498180358333,0.6267225079671862,0.31242800189120556,0.43983331750581717,-0.30706398700787446,0.5055679600639897,0.6627778554856345,0.25298915825786433,0.42278188520072346,0.01828926688484864,0.279197371004198,-0.23015094782100437,-0.19676437867915655,0.43488064209271227,0.11238368131192204,-0.1341867047650471,0.054925742921894595,-0.07406644652314846,0.06712291383950325,0.04429329331136951,0.4660461462900495,0.25964220635388613,0.41270670082870525,0.22839972328258085,-0.08125723994128158,0.31915297413671817,0.5486942208023602,0.2289928703190601,-0.11021160738196896,0.04466555301283085,0.3086262156415517,0.3513482530877496,0.243905633834394,0.21012544593449972,-0.019062895482894214,0.27972052396992475,-0.11342096457651972,0.12342559958418772,-0.006312680104707071,0.047715610126784755,0.18430942786974464,0.29449541374137367,0.2904440154111708,1.0,-0.3365048064593858,0.3455029044100904,0.4530875021238999
OFCant_R,-0.24104557744491192,0.6973774136676567,0.2968039942058687,0.07959814739173776,-0.358178147209466,-0.15723263467330906,-0.32525943325097345,-0.24547524236493526,-0.06342023093412227,-0.3191299510936801,0.9222094892889511,0.7112265214575507,0.3332068691483393,0.002064499782936335,0.029284493730501994,-0.3990178317479147,0.10692928773849333,-0.408418990488937,-0.14938088829524607,-0.29461104396460536,-0.22615158204728114,0.41524694031950404,0.013439241687862763,-0.0975875280793227,0.07959710565655369,-0.011326426440691205,-0.021261392202477827,-0.62945552752317,0.11788600843882947,0.6976436073751149,-0.41487483128779434,0.13789448079753697,-0.06378141102846163,0.04700795405271338,-0.38238421404378575,0.007053251832195255,-0.477047268402895,0.737752487623531,-0.1695751118602111,0.006530996256404185,0.3353236016919081,0.13412981096462154,0.05127474527029476,-0.5232125360038858,-0.06305172201805664,0.571801936361072,0.4177675654947775,-0.36457835714880554,0.052172303384930445,0.6738137019458904,0.2596618094374097,-0.10428936226601988,0.2093165138925686,0.7626034232931549,0.17325746526554578,-0.1127886560106734,0.09489575350405646,-0.09605315746182032,-0.006895342984245924,-0.18802831628051683,-0.029937342592828185,-0.6169230193126102,0.19480225566508336,-0.05776416627877274,-0.10594850684794635,0.2335512593508735,0.13207625094843933,0.040164489795525844,-0.10984781997568471,-0.06804114032535385,-0.5284409802079716,0.5914162299095403,-0.3026414357298151,-0.10417534254657128,0.27545130979264104,-0.6120138319463099,0.7086372943193467,0.3100169855693678,0.06784898653831291,0.4026033043924152,0.17537385834730143,-0.3365048064593858,1.0,0.15481519719069872,-0.5353822928911423
Temporal_Inf_L,0.48319849628734146,0.44224050839721474,0.6798947815757028,0.6380190139963523,-0.1380018714636695,0.761838711596219,0.5760845473691669,0.4892695770370318,0.28788209455494684,-0.02039648590800429,0.2311321846803572,0.15890934616834881,0.26879672175049013,-0.016456581018904872,0.07753251479316751,0.23706353513803588,-0.12432271499180518,0.31260304296730973,0.40749549401573765,0.04975897351927612,0.5613069909259469,0.45856818033776403,0.4715396532201463,0.36793213998106195,0.328567806025596,0.026403353477659895,0.6242570463865978,0.09371076789889492,0.2640320483965554,0.19609219112503984,0.2157765278876497,0.5013463282864319,-0.12244103834218852,0.3126259183548952,0.19958324545105569,0.22421277606546233,0.08360764536884681,0.2802923263104816,0.3590005720869897,0.49219619620277755,0.3369797845562762,0.6085235688693434,0.17706521114383938,0.3845642478211138,0.613992038441812,0.6106677087529587,0.5473330463983517,0.10384208342924679,0.6807048681630122,0.37280989762757,0.36920208562516077,0.6990839353510733,0.20406325822780627,0.17541239903605357,0.4577241598133757,-0.29815764969493774,0.3804504788432001,0.2343012687797806,0.5633298113505599,0.3880569320962411,0.3413749532316438,-0.040194566510017696,0.061701215399192905,0.6439987012587955,0.5051213680126376,0.3111131368464866,0.2871703296197243,0.47343181972075377,0.5787421373610491,0.5458903257233904,0.03291125349744295,0.5811139645563383,-0.2168008762411333,0.4466489775433302,0.3629735587581721,-0.06749971554273287,0.23646255794423574,0.296857583126518,0.6287856909112758,0.4548751792708168,0.5983484683824336,0.3455029044100904,0.15481519719069872,1.0,0.3157553625541436
Frontal_Mid_2_R,0.6778746121217669,-0.01670735355760196,0.4525941636147955,0.7024437090361394,0.4350847317709797,0.45021515402509404,0.6385649978263355,0.5642692237250126,0.6981465981284912,0.2250375499235755,-0.5435092035217899,-0.18883593964817025,0.21876977391000396,0.1844493395895399,0.09531560775417473,0.43801815017332874,-0.20756608203397311,0.4659730065343083,0.403117939135745,0.31594195258661284,0.5294559441769687,0.16839084603349214,0.19091317825603543,0.32751827937780276,0.2029670736117622,-0.19768677650532968,0.35585612833104857,0.8492432623317673,0.1646250111897364,-0.23119928630032013,0.5088222401903576,0.2564894887937491,-0.0044634326592179595,0.33645070293645546,0.515267686805527,0.43909812576146123,0.4204293059240662,-0.36115704886740224,0.4469103430096248,0.315113337938532,0.16027639725497708,0.3395804503149279,0.17125478990341067,0.525950916139699,0.49549146043910497,0.021672407304455833,0.08519779655449448,0.12470669187382181,0.47920734058229286,-0.3262176519712956,0.23445350919915334,0.5257064974110571,0.31007606620162004,-0.41281654770582366,0.17670728569368443,-0.17391370983631624,0.19539104431495719,-0.05373803956458358,0.6574370873105361,0.8624330155635067,0.1805065122400897,0.8021524897535458,-0.21981477612079908,0.4799991658821342,0.4283000514382826,0.36122695569547225,0.2580161710776403,0.4046208197823582,0.5815653485461745,0.8141436172431987,0.23275737768170143,0.06496955318865726,0.22271912081449358,0.8387358325448661,0.058972771412481126,0.6640819076356683,-0.0876162893224143,-0.04422508611922154,0.49865001628225025,0.11199899775820785,0.24422139427310852,0.4530875021238999,-0.5353822928911423,0.3157553625541436,1.0
