,Occipital_Inf_R,Cerebellum_4_5_R,Fusiform_R,Calcarine_L,Angular_R,Cerebellum_7b_R,Frontal_Sup_2_R,Cerebellum_Crus2_R,Temporal_Sup_R,Cerebellum_10_R,Parietal_Inf_L,Temporal_Sup_L,Thal_MDm_L,Lingual_R,Insula_R,Heschl_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Frontal_Mid_2_L,Cerebellum_7b_L,Precentral_L,Occipital_Mid_R,Pallidum_L,Frontal_Inf_Orb_2_R,Thal_VA_R,OFCant_R,Paracentral_Lobule_R,Vermis_3,ACC_pre_L,Temporal_Inf_R,Precuneus_R,Thal_AV_R,OFCpost_R,Rectus_R,Vermis_7,Vermis_4_5,ACC_pre_R,Temporal_Inf_L,Amygdala_L,ACC_sub_L,Thal_PuM_L,ACC_sup_L,Thal_LGN_L,Parietal_Inf_R,Frontal_Inf_Orb_2_L,Temporal_Mid_L,Temporal_Pole_Sup_R,Cerebellum_8_L,Thal_LGN_R,Amygdala_R,Thal_MDl_L,Frontal_Inf_Oper_L,Vermis_6,Cerebellum_9_R,Thal_LP_R,Thal_PuA_L,Thal_PuM_R,Thal_VA_L,Parietal_Sup_L,Cingulate_Mid_R,Cingulate_Mid_L,Frontal_Med_Orb_R,Cerebellum_6_L,OFClat_R,Temporal_Mid_R,Cerebellum_10_L,Insula_L,ParaHippocampal_R,Cerebellum_Crus2_L,Rolandic_Oper_R,VTA_R,Thal_LP_L,Thal_IL_R,Supp_Motor_Area_L,Occipital_Inf_L,Frontal_Mid_2_R,Cingulate_Post_L,Rectus_L,ACC_sub_R,OFCmed_R,Thal_PuA_R,Thal_MGN_L,Calcarine_R,SN_pr_R,SupraMarginal_R,Angular_L,Vermis_10,Thal_VPL_R,Postcentral_R,Cerebellum_6_R,Thal_MDm_R,ParaHippocampal_L,Hippocampus_R,Raphe_D,Thal_Re_L,Pallidum_R,Postcentral_L,Cerebellum_3_R,SN_pc_L,Thal_PuL_L
ACC_sub_L,0.022183540457088466,0.0032742636460125754,-0.03475795452410799,-0.3531731380222983,-0.08316463514227185,-0.09673528369433708,0.326063513811906,-0.43532585274731966,0.1705464109042353,-0.2756845773807242,-0.4539538783093016,0.181083099655297,-0.0379761683216831,-0.2610275251318006,0.36470762527017103,-0.44273274650639377,0.04345429291065418,-0.1352551507334252,0.2980784936319152,-0.21930488407753715,0.28980047770062195,0.11717240890641296,0.09930144267348666,0.49907175360529976,0.020653269985008375,-0.1283550453672429,-0.24702298683080431,-0.12412180423953555,0.523369936935666,-0.19707091790537354,-0.4155642802350436,-0.020878376187510993,0.11743826707563912,0.0740389051826726,0.0,-0.06463586351707777,0.3735533904172011,0.13302622379246978,0.389040730936569,1.0,-0.09994822031220543,0.23558081417678015,-0.023678270786611808,-0.4808513104228682,-0.025867047715534563,0.40960968211637877,0.36762886685683605,0.06772264395400461,0.18541981791146142,0.21484418124936056,0.15926842628790572,0.3906585170316811,-0.270801825623141,-0.10458358205506932,-0.10169292942086892,-0.21226184780765614,0.05457722386084818,0.0573345539493744,-0.11368224325162227,0.07307682407861583,-0.017004916109250905,-0.29101615815980325,-0.15357530989913276,0.7104059667588313,0.1947996763972853,-0.17234663373126183,0.39728607881715877,0.2847380307463835,-0.054687352531851745,0.21329526416745354,-0.3403559299696593,0.13510578369012002,0.34857585640102356,-0.0728218178513854,0.05474943139779263,0.40690444798827674,-0.15500738473811596,0.3398770013909074,0.6033928438949644,0.30042001729129264,0.22047554796318297,-0.2075980111726881,-0.15382760610413174,0.154487403670155,-0.2501038483898599,-0.19492395748893088,-0.04582576454604297,0.20550509682027038,-0.1360919247672785,0.0664941290851455,-0.009682019800114105,0.3037180087442666,0.1675107974122521,0.1041002551972262,0.08627099048608293,0.1484136825315243,-0.20840495555958108,0.2262778457448491,0.4309998780897464,0.3446181936029502
Thal_PuM_L,0.02383631216144837,0.3048643274658631,0.3954943441536711,0.23404761642149366,-0.10750046069062626,-0.028215773094251512,0.4362889956323343,-0.051520992021117464,0.4538251377357281,0.15643687261146244,0.290217300779104,0.38371282032364223,0.6823524591750094,0.4702499273249715,0.5745359853086962,0.6022911889187434,0.5464620797322008,0.03670133154227737,0.5185854069157985,-0.04278334499671038,0.517766220933141,0.1104278827677881,0.657238800328294,0.16033804346096206,0.6843418158986267,0.03811201524729068,0.43973114983893863,0.28726218995262703,0.15423946084317777,0.47656100214794495,0.362887217970019,0.5741431986607008,0.3422615455811791,0.3389842683210686,0.0,0.32059320792462914,0.3563620230447868,0.0438090434783908,0.34606318657394664,-0.09994822031220543,1.0,0.5226515636007177,0.7442418600806906,0.27114624308628327,0.04191447480877498,0.030832569417361524,0.42425460170389634,-0.158232099304115,0.5204976649885118,0.5728351753942639,0.6784878192107834,0.45109456074954885,-0.023138140298734382,-0.007981331541115478,0.391090348711149,0.19284989005328618,0.8124652690483459,0.5703443581805957,0.27569238640952703,0.688947108526223,0.7372841147763358,0.35198899247446963,-0.21027974722697002,-0.2720699109887745,0.3529195849154829,0.003345232896059512,0.4549109520554759,0.5272950076510516,-0.09031535401142322,0.6613035097873943,0.24616410333585215,0.5128896031362785,0.36534358687152146,0.5788080592447769,-0.08255246539165752,0.47963304743154367,0.4969662089147698,0.26908639149497954,0.0374706170167187,0.27689306484969844,0.5713835766096707,0.4843787067595681,0.3792424686155948,0.6506229019612388,0.5529950874858053,0.09701688265021198,-0.12544236846604936,0.5684888644114633,0.561973090457389,-0.12491363047625599,0.4780779424195729,0.46077179220827436,0.6476097345827317,0.4494109212881446,0.3989493717395002,0.6845877734450733,0.5181491259003487,0.2527882473306174,0.39613611425066525,0.005389873354830733
ACC_sup_L,0.015078134126786494,0.10551552261429786,0.17952869193997031,-0.04844955770107841,0.01353899287043762,0.18974156742136442,0.795059866547075,-0.026816841267187506,0.4088612770632719,0.2242269083354337,0.2688903806682015,0.4501883542281227,0.6387875089617167,0.14017424334132125,0.7365617872761281,0.2342099843831728,0.6434210918764248,-0.1243789976795874,0.7781106991031036,-0.01230767071521898,0.7821191541565178,0.015433491784482712,0.7966627334185223,0.13246389716139217,0.821650838599686,0.14905767278029058,0.3177394418882488,0.11129811309491451,0.5308896857441264,0.23589931402025946,0.15984111941813847,0.5667651037403142,0.31426088529202645,0.47973700181150725,0.0,0.1573197950287553,0.5944505955812868,0.24976310487984277,0.7699626435545,0.23558081417678015,0.5226515636007177,1.0,0.4590934982185931,0.04900262017573342,-0.07540600024885467,0.28563082096308573,0.5331693489961994,0.19909875699152105,0.41568114608487056,0.7670912230697517,0.6063146480196278,0.5707060972960286,0.0232071821843347,0.18817234102828231,0.37066331280003134,0.12257784158301917,0.4666598165213374,0.631159621087491,0.12550077061294165,0.7942758415695665,0.771807398972216,0.2921489849744205,0.12914756805797434,0.18520022921522689,0.22909709551225985,0.03818845296617265,0.7674203500175475,0.49537514788850334,0.02251074882039268,0.7974618560246926,0.17851939132014574,0.23496341713089924,0.7264452198705511,0.587844143613451,0.023408496016077016,0.8969339649199098,0.4034127896373535,0.5328370290925504,0.3084969663759289,0.5013435595552908,0.2856422872303545,0.39534452061757086,0.1292717700548624,0.5853036472428318,0.4474030186732587,-0.031817670231117944,0.01742832628439806,0.3712012506928617,0.6123408490646172,0.16965536645305715,0.710573696457143,0.6950284811913409,0.6709213000057717,0.500835824981991,0.4525327573119681,0.8128867118858085,0.5749883053680017,0.2040115480965841,0.6771763330778221,0.4161017378098144
Thal_LGN_L,-0.03180223079731793,0.36100937334326844,0.4622728162336955,0.3210329952197058,-0.14979550288922838,-0.08372317006078084,0.31074917695649473,-0.04645508556492353,0.5722989125306717,0.08516529868709939,0.30685804627696867,0.4209245353675982,0.65830527556105,0.6197362142446828,0.49543111374253995,0.51905925502921,0.6253819547471032,0.03687509737214896,0.40201054744163217,0.03800879108210496,0.47782200082881254,0.14552582594863359,0.6158265698574864,0.23802749039101054,0.6320844373552951,0.0895201413121158,0.6878964329421761,0.38632861038619537,0.12121098565655193,0.49763766796532555,0.5496439916971849,0.471104916974351,0.30915137344151633,0.31315897838348095,0.0,0.44811280265809267,0.22347335213079506,-0.12409322591414264,0.35854077533779155,-0.023678270786611808,0.7442418600806906,0.4590934982185931,1.0,0.38558386985192755,-0.01812637231650164,0.03833589756650126,0.3338686935147345,-0.11222867133284783,0.6689917507714817,0.47500154921148835,0.5907296181007319,0.3792708144523212,0.022620673789540996,-0.0056361373632567826,0.45074137746256593,0.15650817931708688,0.7578216131765046,0.6325202861607524,0.1424838204315404,0.6735115784964687,0.7072805466009094,0.3697410402526428,-0.1294835606399051,-0.20938585835774048,0.46379595264637713,0.01204546609036287,0.29923838362091615,0.6219060135833566,-0.07668718857533137,0.5354843063058192,0.26364900823543164,0.5516569029446167,0.4629151355537922,0.542622056277411,-0.00420719355051059,0.37696766045976865,0.7267391775211042,0.17728361289134406,-0.025912993580367354,0.299680688311631,0.6146136831257175,0.3926784453476326,0.46114659567466665,0.536323471776559,0.6295692342454154,0.1290204813558075,-0.14106913862860754,0.621020978570471,0.6294190106508559,-0.15046762102940886,0.5147359246088975,0.5433910914885545,0.7831973820008963,0.5534840103285159,0.41639190568884216,0.5695509857842883,0.6084863539677956,0.3542851135856867,0.4018503520054985,-0.05978702087503787
Parietal_Inf_R,-0.23755163383217842,-0.12392783753761127,-0.055226362940813796,0.270262357394557,0.3878521119811862,0.0908645494650638,0.0818811682145548,0.411009538971235,-0.09405705412756231,0.5248375172033587,0.827347315160103,0.011280197400124889,0.3617372522076551,0.26820089901890626,-0.09690093555208674,0.6354390986242775,0.39550644840755633,0.2138597308802043,0.13642826768204147,0.3297658367498068,0.06635807590524559,-0.2257242022583958,0.2536662680574023,-0.07707797970985926,0.2352731628142783,-0.06135960808576671,0.7384689984310714,0.10972652882118239,-0.13667635166726838,0.20056904055796906,0.7384375357008278,0.20993471027569338,0.18479371277331244,0.10071759450426497,0.0,-0.03198271973302451,-0.11922112351135995,-0.12804641214593504,-0.14777985281668016,-0.4808513104228682,0.27114624308628327,0.04900262017573342,0.38558386985192755,1.0,0.22997426736658494,-0.4334976474156681,-0.22685370837343996,0.13331614807445238,-0.006136116010351586,0.0011223824420592454,0.03396549172740929,-0.025875692336898525,0.3112259979130729,0.38264796665941947,0.2700462239136791,0.39294987985759566,0.07427686455689884,0.19206188674490232,-0.06562822361293905,0.35983709217330523,0.4131139172209758,0.14703659014616594,0.23412756225260126,-0.6275695609455665,-0.16472983184122003,0.449256617124977,-0.04967266902933697,-0.142440235108748,-0.14427178379750613,-0.005259338137943689,0.5888442234936887,-0.004829095462026818,-0.1249093947039873,0.4025532038166154,-0.11595368261914436,-0.04795611425621017,0.4205538647523108,-0.12924609254528133,-0.38798809907167553,-0.06771920255829711,-0.062111974858675395,0.48512508807580007,0.02874386764650687,0.10144794165203855,0.5720823330153588,0.03613124117468644,0.18359331262806564,0.02869981818193983,0.7053787192320817,0.17320211077591663,0.3563097597680559,-0.003984473432434892,0.11531355358901657,0.018603637362263784,-0.018300331293122567,0.10181469520990578,0.7413527909702857,-0.28498347302789584,-0.2935050114425067,-0.17346797144838735
Frontal_Inf_Orb_2_L,-0.07433136978675357,0.12324202403563884,-0.010973667218940856,0.16757812922140258,0.1417934404277461,-0.055524599648116256,0.02839524114851607,0.12586567571384766,-0.18363009556094131,0.11853114626118129,0.20975798575669138,0.3483716362805653,0.08870221999458455,0.08959387490609089,-0.3519982577988905,0.11227517240746354,-0.020878545097098123,0.00664557586323961,0.15744931240794385,-0.10756645872127163,0.0713540526737579,-0.07461764290422947,-0.1423367264832556,0.3256754645371705,0.01667698861417419,-0.2890181778673522,0.060080591466128805,0.21213332237963184,0.0812466719278932,-0.29529383773173484,0.08155762599364216,-0.12626886773862986,-0.34313979178008674,-0.5325275236231494,0.0,-0.0030566231686337915,0.0208131061461114,0.3724291429049226,-0.05515708270830927,-0.025867047715534563,0.04191447480877498,-0.07540600024885467,-0.01812637231650164,0.22997426736658494,1.0,0.11979370650505078,-0.4306463630938501,0.03427385818959363,-0.05986251342523926,-0.2799692748196412,0.048949909115277364,0.39574149869549313,0.08538712658383998,0.1643970725291523,0.03360198235847239,0.07275147603512237,-0.07167124690879709,-0.04412232672634487,0.056578793568401946,0.06866811572380062,-0.001437094578077527,-0.3079266278031575,-0.03549257282384559,-0.21248366633130755,-0.18913999362168202,-0.0618443110427039,-0.017363665634700463,-0.1403584329688102,0.05700163772088705,-0.19608340661916204,0.04031282897898437,0.07307692084005922,-0.18420443853399526,0.12433757403784589,0.05051324790229957,-0.032145727473640896,-0.04385249153636018,-0.48427377070364275,-0.10657693784236998,-0.508138354688021,-0.023610493241146942,0.15790812214828473,-0.06356224920195348,-0.09755277679188652,-0.014460227403916729,0.2625861334725788,-0.04551483222053142,0.07428600980370906,0.01665419355823676,0.27585313427490926,0.07068671737834006,-0.021251830239030167,-0.16866653010329008,-0.01956724332705979,-0.1042004472819359,-0.07458214443963354,0.13620380462427867,0.013637569472509976,-0.1793306493852332,-0.2492480290531304
Temporal_Mid_L,0.019414014156944357,0.5175649494146707,0.3380915787680445,0.30912383115804903,-0.3927925294514606,-0.2569892783266113,0.11376196203577602,-0.30007265942517564,0.3947947759898514,-0.4448802438509779,-0.26232286981460345,0.7030268578013936,0.1650383945514533,0.2513820244131179,0.09216835002342598,-0.42712832803683526,0.15408966666883153,-0.041236061811926086,0.250716141883541,-0.12959224893293853,0.3574231292226481,0.2730842486921993,0.17843852484922082,0.2128572769446294,0.16398180981935412,0.23665514149872244,-0.17782586205574935,0.3987315260925923,0.15385402153850963,-0.21507685280394756,-0.12669522813756495,-0.11042385376725153,-0.3147162961567574,-0.22769400618926713,0.0,0.472152636047696,-0.020258581573800855,0.3872006537268566,0.4827193298546359,0.40960968211637877,0.030832569417361524,0.28563082096308573,0.03833589756650126,-0.4334976474156681,0.11979370650505078,1.0,-0.0027800243196055645,0.2767233209834555,0.49129986292660593,0.11518373037903701,0.24564964893014227,0.5308150614382638,-0.23959749148320242,0.011074865606449963,0.24533822343382283,-0.11027057466858355,0.13263316955078,0.29441719763448,0.37750598967785726,0.1666081617751987,0.08270457564792913,-0.02676166552811797,-0.08912399725795876,0.6399974346291449,0.2593793705098217,-0.46311939685307096,0.18455607648139166,0.4482800304692791,0.08321140477959886,0.19609748662234067,-0.39046090280165735,0.31931907120129954,0.5024755214932254,0.009082761422568818,0.10609527497560411,0.333219987909,0.15010722888399938,-0.04064258434179587,0.28768665212504896,-0.03833650655691151,0.31073856830573127,-0.3152287261986049,0.34634103956071166,-0.05720114935395727,0.046404196051266805,0.23624238537531297,-0.5725261642662622,0.41969632173771443,-0.16320303649102721,0.21106416855901353,0.15240917324605818,0.4813402936625836,0.292046570693396,0.27418545383200255,0.33357167299994406,0.17764240237771842,-0.11080359760034834,0.6588881373117089,0.4267193253517383,0.13493052064175529
Temporal_Pole_Sup_R,0.20436881384866418,0.0992559108693676,0.2997317021967213,-0.3163237724372952,-0.18976768809510197,0.0959298455344612,0.4974315897450117,-0.3023122577967806,0.455300699587225,-0.05936085262465136,-0.20734545280293895,0.06756672836905538,0.18906328057797522,-0.019254229719566054,0.9076339451111834,0.1394238358382688,0.30579927848432886,-0.22087249759218627,0.3700989948669185,-0.1701014347656736,0.40712679338222113,0.06760422573945406,0.5482028906027147,0.16325526170805474,0.5390161504103175,-0.04850620436616941,0.035003661338950276,-0.09412585210623352,0.443259246749859,0.5799226417612061,-0.246075697434455,0.6429202765247801,0.6768552898679708,0.6529353395609295,0.0,0.09524284216762394,0.6326461958848933,-0.07022580323471801,0.49694960057429793,0.36762886685683605,0.42425460170389634,0.5331693489961994,0.3338686935147345,-0.22685370837343996,-0.4306463630938501,-0.0027800243196055645,1.0,-0.16218249634892742,0.16620528667686324,0.7742170109679974,0.39293173921123176,0.2764023780753772,-0.19387407894404948,-0.29791664185179867,-0.12450478425869609,-0.369032419873986,0.5448108766594705,0.18932283595744764,0.061446459412716425,0.48694704430310926,0.46543216834790885,0.39859159120097987,-0.2990073277875166,0.1212325502488381,0.5244411068114709,-0.16985793292486784,0.5923567441355351,0.59465436352202,-0.14995187802531093,0.7202886759216878,-0.10614623214989088,0.2322369738241625,0.46886409120100275,0.18577162177747403,-0.0456775733518558,0.5521097203878308,0.06426041000231528,0.7544215119523617,0.41835510323709046,0.6863397515267747,0.31160475171339025,0.18269023816673116,0.12576766880925616,0.830059897699476,0.17622277270936257,-0.2541926820035327,0.005652995596588452,0.14190367739390045,0.28431610207959684,-0.3171205700788853,0.16237243608889787,0.5296557239032479,0.5982458364406072,0.3964940766961966,0.43952467048756266,0.7114103898849448,0.12373623014029744,0.14743999087886447,0.752922368373075,0.09394312384731256
Cerebellum_8_L,-0.08268704814099068,-0.0781439328117451,-0.13369369844967974,0.13085028215223002,0.2624881265754383,0.1372548096232253,0.23970847312878887,0.14951396536817585,-0.08973570160873971,0.15165868000490465,0.3204806769114699,0.089892271047205,0.19890792478426705,-0.06259129687141314,0.002819110493175298,-0.016981632321924008,0.11573383592903023,0.12690294914102346,0.2575685336574464,0.22620480075913593,0.18388492907504703,-0.15022876202576027,0.2525337920167252,-0.014723673424924968,0.09259472740883042,0.2371528829543567,-0.006270218490569884,0.001939544580099354,0.3104931640066636,-0.2636875226151565,0.18110215541903502,-0.014731961543468031,-0.120417617961058,-0.019655747369431452,0.0,-0.029680137742550648,0.08766889024698231,0.1813445709024504,0.357537671947293,0.06772264395400461,-0.158232099304115,0.19909875699152105,-0.11222867133284783,0.13331614807445238,0.03427385818959363,0.2767233209834555,-0.16218249634892742,1.0,0.04975833524139857,0.10101784408248389,-0.03850368454922493,0.10854765909855697,0.1832010765167955,0.6971530284756335,0.16714990078768371,0.39693929416915896,-0.2869786183389844,0.12299311990085961,0.03763260272695744,0.08684296108845978,0.057287689978129046,-0.0031832039999802088,0.39785871679986984,0.23342606243519526,-0.26178982238912724,0.27903180618392714,0.20139694489797944,-0.0831973739595442,-0.07249207564608981,0.12808416396013597,0.2303189904655607,-0.24861968110047306,0.25384152447704994,0.013082452413856256,0.05231395799112842,0.27799015878469224,0.03067898393222356,0.006133850297625732,0.013245785526663159,-0.00834322241130512,-0.18206785158760752,0.1353753910346402,-0.07290912834027344,-0.15617410511582072,0.10576452264185428,0.006955027953205834,-0.09590921444216786,-0.06640430754631657,0.2232651877295045,0.48433281761526875,0.42548670442201014,0.1428308017787622,0.019582369598475532,-0.14441626176356062,0.02148836461720057,0.11578238985650784,0.21397431528250033,-0.006361671698090234,-0.034335032845024246,0.3341558100106115
Thal_LGN_R,-0.05464902789123179,0.6041542568687838,0.573503356565274,0.4995748885855759,-0.37738548958396034,-0.1968736417061934,0.22326046438720823,-0.2139200832068703,0.7323373707163942,-0.3238948547673243,0.06612408274789726,0.5694540606653052,0.5742865746935194,0.7037066239012137,0.33373136665881264,0.07465056061565062,0.4992317993772466,0.11672236976101755,0.35827910264022955,-0.02401531697822046,0.5077130784496143,0.3409003967981214,0.4783570818513017,0.36460506274614113,0.457751204005126,0.18589023646687816,0.37988579914130516,0.5416977691891638,0.08924601032530366,0.24843721989104628,0.4415937003246545,0.18816034656526656,-0.05778764477069446,0.042354090303204896,0.0,0.6627823949912166,0.054544258707930976,0.06315299668409964,0.45428910266138745,0.18541981791146142,0.5204976649885118,0.41568114608487056,0.6689917507714817,-0.006136116010351586,-0.05986251342523926,0.49129986292660593,0.16620528667686324,0.04975833524139857,1.0,0.3255433704290751,0.5372965862081351,0.4030499701544842,-0.14905550496020162,0.0169602891655211,0.5566640566057623,0.17595829919399603,0.6165040638914637,0.6538995696848818,0.3696617862915203,0.5228927013068612,0.5397181297704222,0.2588927688613576,-0.021488527405228455,0.2638634872824176,0.5510445344911669,-0.17723557909658913,0.15095362298771606,0.7009309485076087,-0.013209326497414636,0.4400730685138773,-0.04130728736526032,0.6084825526753417,0.6482452471738376,0.41503504119741985,-0.08762331255697291,0.3898188463114726,0.7032150947556483,0.0020601756662071064,0.11508790243729804,0.16044688037058422,0.7195076093959402,0.04023434371017764,0.6572130355138937,0.22664704644230402,0.5299326733821282,0.2407222899000684,-0.42679902413448145,0.7853155525977336,0.29300369710703356,-0.0647395467872318,0.4581277415072919,0.5413329346803234,0.7157952248820431,0.537408222576714,0.45796140953044223,0.43432013311407175,0.3201052245508074,0.6637816003089138,0.45893093526324374,0.1161579869460737
