,Frontal_Mid_2_R,SupraMarginal_L,Caudate_R,Frontal_Sup_2_R,Cerebellum_4_5_R,ParaHippocampal_L,Calcarine_R,Rolandic_Oper_R,Thal_MGN_R,Thal_VL_R,OFCant_R,Hippocampus_R,Cerebellum_6_L,Parietal_Sup_L,SN_pc_R,Rectus_L,Cerebellum_3_R,Precentral_L,Thal_LP_R,Thal_PuA_R,Red_N_L,Cingulate_Post_R,Occipital_Sup_L,ACC_sub_R,Frontal_Sup_Medial_R,Thal_VPL_L,Thal_LGN_R,Temporal_Pole_Sup_R,Frontal_Inf_Orb_2_L,Vermis_4_5,Frontal_Sup_2_L,Paracentral_Lobule_L,Putamen_R,Frontal_Inf_Orb_2_R,Precuneus_L,Thal_VPL_R,Heschl_R,Vermis_3,OFCpost_R,Thal_PuL_L,Frontal_Med_Orb_R,Rolandic_Oper_L,Paracentral_Lobule_R,Fusiform_L,Thal_MGN_L,Thal_PuA_L,Lingual_R,N_Acc_R,Cerebellum_7b_R,Lingual_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,SN_pr_R,Temporal_Sup_R,Postcentral_R,Putamen_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,Frontal_Med_Orb_L,SN_pr_L,OFCant_L,Cerebellum_9_R,Occipital_Inf_L,Temporal_Mid_R,ACC_pre_R,Red_N_R,Frontal_Sup_Medial_L,Raphe_D,Cerebellum_6_R,Cerebellum_3_L,Thal_PuM_R,Supp_Motor_Area_R,Temporal_Sup_L,Temporal_Pole_Mid_R,Occipital_Inf_R,Vermis_9,Temporal_Inf_R,OFCmed_L,Angular_R,Thal_LP_L,VTA_R,ACC_sup_L,Heschl_L,Insula_R,Temporal_Pole_Sup_L,Raphe_M,Cerebellum_8_R,ACC_pre_L,Cerebellum_Crus1_L,N_Acc_L
Thal_PuM_R,0.42245982413584365,0.5239679711829546,0.4830935947266542,0.5302181236785083,0.45394648322837194,0.5227575098621641,0.4276570920780801,0.39242611979048647,0.11084002255797537,0.25651915404623504,0.184056722854175,0.46658039772912524,0.15971344746212537,0.24637976925001495,0.6159554567506696,0.21108791376463246,0.5488877264489277,0.5501283113806219,0.06029606826492756,0.572921312149504,0.42567217499129417,0.48888119831682775,0.2771361765926269,-0.22174546016920235,0.42815560500987376,0.5374815270455522,0.29782122144263967,0.1510029740737895,0.38342594374510613,0.456922311359919,0.692730029099613,0.3523565436403921,0.30954202058092434,0.25521785424248256,0.47295319488937476,0.5412434714925343,0.5089549749444529,0.36570484702319417,0.047005739583663574,0.4796091486363093,0.005727376691853258,0.4217853497252368,0.6043527180901076,0.4429671127829193,0.0897914743959583,0.11590212747221745,0.44001135637372824,0.5007426593442865,-0.01359765776092468,0.3809754045037659,0.2638367798312185,0.5437611383968975,0.48911363610827474,0.1631193963566177,0.2442365043072938,0.5081164724906391,0.24604304657627313,0.2989643972789097,-0.18797280590776153,0.5623001510907515,-0.18823860116758964,0.3777245082154545,-0.022552316281044166,0.11903233979654093,0.285482082062916,0.1900937225687631,0.4116841593487212,0.2708814382582325,0.23493622970040048,0.5480516399338112,1.0,0.5795865048318494,0.5276169178136368,-0.28347585727946123,0.1761725802602882,-0.16725881332814876,-0.052570174820913265,0.1057004286484167,0.1324719563265591,-0.042883103254924726,0.18647287004471372,0.5367519427303511,0.3199773018653279,0.3574361847699858,0.121560977726506,0.27542723413719955,0.2793143594984322,0.2881326302879663,0.2993782318445602,-0.01371566147047073
Supp_Motor_Area_R,0.5330661551835439,0.5004706813590528,0.6199072216413564,0.8187068656184949,0.7548337309230652,0.7491842408908996,0.4749282202314649,0.42175801602030105,0.16953873081383317,0.4549793784079041,0.13182567913547327,0.5384849146834485,0.38060299550281806,-0.015043076407482703,0.6921268289916731,-0.00880078965786355,0.7710810276261397,0.5579704910894036,0.1372492895262193,0.41147569788322075,0.6711745803425885,0.5878762358206563,0.2477124769252999,-0.09215357170789709,0.6750255968203557,0.7051865041790266,0.6241175479247117,0.126872631068742,0.5542107008007533,0.7100124419015892,0.8771838140421993,0.38147831926570486,0.3999751738044465,0.2508940029623181,0.49228556392859324,0.842895885378084,0.6642053210898418,0.7606101329855093,0.28783214276011915,0.652153012830275,-0.268080027637062,0.7373537052720528,0.5605560924549545,0.7341486978381708,0.22633585524669592,0.11292651140367324,0.6689796360360902,0.5142453404717467,0.3542492592926075,0.6210992689798601,0.40749052971957384,0.7640030553334932,0.6157825808097617,0.26824812076151816,0.34506272495616197,0.5461611572588279,0.3431286854664568,0.14673487634513405,-0.352434328451541,0.5757324276248957,-0.05074089082120972,0.5098523333480603,0.13355831017824987,0.17967503989348246,0.6145988183642034,0.4974433966555385,0.5697066695726981,0.5766032850014698,0.4889036044050225,0.7451702865580758,0.5795865048318494,1.0,0.7828256196618593,0.16971461730644632,0.08259860892030381,0.18084676135598948,0.015536693948214232,0.09491926682737051,0.044329732044932416,0.10113339189607722,0.6145599775447081,0.7027152657145055,0.6153554852141797,0.46458002815401184,0.4851340268446315,0.3080573313427948,0.43995320608125627,0.46063678682433573,0.4347072266804536,0.277303486692739
Temporal_Sup_L,0.15659198196679758,0.7205914323522629,0.6479243900285594,0.6114127805548935,0.5698159006330451,0.8965822806836474,0.369534710991536,0.07957814541919014,-0.12122075293348235,0.15889043511982956,0.3709488271233712,0.36983979224489116,0.6598519243357169,-0.24023232267702882,0.6304170002151764,0.056412647431421464,0.6149042188060216,0.257115938626341,-0.1896287233268445,0.44908232981669793,0.6349820125749612,0.44371439071081903,0.48459342149544804,-0.3784131908558033,0.36112238929342877,0.5286022616601537,0.435636211413828,-0.1210116057539746,0.7497717934034641,0.6608109898628556,0.7815461380811607,0.11667315537446218,0.04224819866736929,-0.09057597502936889,0.28061224457961803,0.6950534650486356,0.5207307565541481,0.6192907944391005,-0.06712029750367189,0.3461455593381157,-0.31422427420831806,0.6863732884789295,0.4052412533803766,0.8697167506642308,0.2799161974167386,0.044378933417070596,0.5668764411227744,0.6239979131287108,0.16418742761012403,0.6292717469841355,0.010928481256579572,0.5499678714905084,0.3281289659074449,-0.1297995531794821,0.13865479191394176,0.27707970741298626,-0.06637576787424095,-0.04745551914023011,-0.22348769603019394,0.6227981991860838,-0.02030094580924125,0.5768517078310597,0.4169006595669694,-0.2514435273768179,0.6977033722042814,0.3378814941626617,0.27852942250183976,0.5306492424365454,0.3055964970569625,0.7770413400599033,0.5276169178136368,0.7828256196618593,1.0,0.0011547028679580677,0.27474347667200016,0.34303752217231465,-0.40082147064769114,-0.12197172644683323,-0.1607606890447881,0.05032812936455678,0.6050510927095292,0.42905082123851324,0.7949391600780302,0.1035056478454771,0.6309710744805355,0.4743065019703197,0.2700472739785333,0.49991211452154233,0.569912323776659,0.21582362492867474
Temporal_Pole_Mid_R,0.05167098098967395,-0.13101034724762986,-0.21845513342881526,0.07851929746511567,0.15328792049085677,-0.014494709920130681,-0.23185694725609265,-0.10742101319687906,0.1855799048441085,-0.02515986241161127,-0.17573378715977833,-0.1538204873052245,0.03384615912488013,-0.06852019150580302,-0.17105538603046877,-0.328889727084522,0.09731195805186693,-0.03630896016078897,0.02970379645446812,-0.13708960919539956,0.09649750345001087,-0.05629053179817398,-0.07023133446400928,0.27964615069523713,0.13921613996572918,0.041267623690635455,0.2597772746583494,-0.027813476090042682,-0.009802373777484153,0.10576733152310101,-0.05365179059827665,0.008300463403907003,0.054362642858844984,-0.12216519217651958,0.01234706969538305,0.05207524243218327,-0.0504607639512703,0.24661784458008695,0.1411128898632498,0.11472877575666462,-0.3586301236217481,0.03928749882689211,-0.021286936806503683,0.07791443875488487,0.21872308291315123,0.12485288724073193,0.05843576123022525,-0.3005539617019804,0.08967646379688285,0.2120350824925193,0.06906647698192986,-0.029301877569160112,0.05015795226637752,-0.022671177189910525,0.1710722550084262,0.025376433068396608,0.08347260718033964,-0.29183378159700063,-0.036149219989858566,-0.1779419790913467,0.14855412946889265,-0.09457558378661024,-0.026679401764863254,-0.06025666469787835,0.158287596889998,0.288313275178128,0.04601647583827001,-0.013824195935832154,-0.06734752312380901,0.1662651780956854,-0.28347585727946123,0.16971461730644632,0.0011547028679580677,1.0,-0.007100746743395861,0.14285170849599563,-0.044541005497379146,-0.09283979330741027,-0.011207668926992511,0.07233022568563238,0.18972728390279492,0.006009200120496698,-0.016752962664986,-0.010203925632343694,0.2967417819464595,0.012258051681288316,0.13656665889495626,-0.04040045231476499,0.06220695130574317,0.16579706124627316
Occipital_Inf_R,-0.09346418134165874,0.25911395976431684,-0.04292363266354579,0.07137409936031289,0.0355851639843415,0.21423412006839748,0.0141722746312173,-0.1781155105525746,-0.17105984328190763,-0.2857803937862253,0.13809183605201172,-0.05385523605356525,0.39922055231389997,-0.16690855883089945,0.029971393110161657,0.03667986905937781,0.12199781541006081,-0.1062769046045285,-0.33800368090375416,0.04726116508707332,0.15606644206608025,-0.0644169888150383,0.34076496577682497,-0.2877026058047919,-0.1755224422515346,0.13611065802215377,0.038604277768432796,0.01552224943685488,0.33132967070048597,0.13294531776420065,0.07681275634152684,-0.13262480909155705,-0.18168896903571446,-0.33727157804511826,-0.0805359287458204,0.07925745500134072,-0.049865350355597436,0.13383868656983733,-0.44606523355058525,0.07113353405183416,-0.2262118547098895,0.15180845955027253,0.10178521287576019,0.2888648978616923,0.26728765709287994,0.0719539050520061,0.18297376065729629,0.14505512397198828,-0.24359251364230328,0.26459626863259395,-0.18020265997290794,0.022186567332486362,-0.04858242786467479,-0.27620345452518996,0.10306304633803767,-0.11719359350741439,-0.15520100816033736,-0.03172819046083348,0.13410890176069643,0.24250460618009712,0.07026622190040749,0.07341602348970964,0.351017446149324,-0.2752290677274221,0.14558312803799328,0.09982312301206152,-0.14840496968226652,0.010656120777365288,0.041199699030452536,0.21897754352408041,0.1761725802602882,0.08259860892030381,0.27474347667200016,-0.007100746743395861,1.0,0.09041056308638523,-0.2936181460236326,-0.3347015669992996,-0.03751234045925703,-0.12617095203430734,0.09904371315166277,-0.09918140079608848,0.3830246642506912,-0.3415167659916676,0.2780402111025001,0.037825083954923434,-0.02341258487967633,-0.11486705698548458,0.24227493933265246,-0.09755618609579886
Vermis_9,-0.2125339552323139,0.1256522221041678,0.28593553047748416,0.0877007969451458,0.20886156164626835,0.47484702525470185,0.0022056113252374903,-0.34090387989783383,-0.2537361453458252,0.01582364817177289,0.3843331822160967,-0.10824072111625456,0.5737818517582733,-0.48440109837537265,0.1923705883585967,-0.027660083816688507,0.1274261066918431,-0.1772003371164409,-0.12191928957851478,0.04800658162081095,0.36185965589757,-0.13288599118031186,0.45995491486345913,-0.2373786051011104,-0.15567093791673622,0.07600633387844614,0.009776034275213261,-0.20884354716722775,0.34825363346248767,0.3101631736548174,0.09366863092092152,-0.1568279897972907,-0.1997687990659567,-0.41387746366144235,-0.17578106225515894,0.20989527743201133,-0.16051347406798327,0.14791167912385755,-0.16797991868278697,-0.12015319968270557,-0.21569481338771757,0.3045822237025639,-0.1286332065975905,0.47527257205614504,0.28596704790093136,0.014335717730742875,0.16769972851655093,0.10147404064859204,0.24462411442735177,0.26930794872866815,-0.2400029777949859,0.06185386162813366,-0.08535938789740542,-0.36615487683741377,-0.10193182782263426,-0.26123478457821286,-0.28672988005816025,-0.2818062046896623,0.08822496327797111,-0.001231069737028586,0.030993501234453248,0.19771035242723675,0.4930280443589625,-0.35592854050565903,0.3647191555160494,0.28301768888036827,-0.21110205339795232,0.398136901344472,0.2988947279369572,0.30725056619706337,-0.16725881332814876,0.18084676135598948,0.34303752217231465,0.14285170849599563,0.09041056308638523,1.0,-0.25314418123714993,-0.21807439246166344,-0.38271836443476354,0.3426338745923629,0.4129599842812097,-0.02089906015032962,0.2839869607863204,-0.26475596741002105,0.4236780512750256,0.32542646685826593,0.062423625855798665,0.22785090416183637,0.3013078247998666,0.4479313900872667
Temporal_Inf_R,0.5460321140001455,-0.4565395059060074,-0.02555883817206854,0.23268823528478377,0.1725546504451673,-0.4366574610371834,0.33657129386655305,0.6396619765953528,0.356659291652823,0.5024790434308959,-0.3369185781690607,0.3761321049301721,-0.48881127548424236,0.3601859097849627,0.0006431974488480255,0.16941067738319185,0.13771452592474617,0.4008381467006677,0.5476508039719064,-0.18928114353584657,-0.16212570129133788,0.24308060416858226,-0.383226652696554,0.3951052812703945,0.19527170992345408,0.28164671798372953,0.055434520013275645,0.4749673305915966,-0.4212436662349258,-0.10613620705466607,-0.01657066129574345,0.45457722384675486,0.5400860238215562,0.597855052064522,0.2994776831078985,0.07583145061047267,0.1966191795411574,0.0717679614227428,0.3882363754049075,0.3916193727903555,0.38199696376636044,0.04602173977551171,0.16988142200708073,-0.35378303176458137,-0.1743378433649333,-0.09273452649488609,-0.03281171810853604,-0.26591458691605707,0.2453821536925621,-0.3329485844332136,0.6739326960575451,0.26920746516168176,0.39453115964806085,0.7636083697184126,0.31726942282715537,0.27117727560244875,0.6601245890166041,0.4508270934442921,-0.048460954527662234,-0.21692885892587963,-0.07513459581535646,-0.16520979121113222,-0.46874670839036453,0.805466888617995,-0.38268348581533895,0.1876792061420429,0.3091123177306682,0.045547952323073446,0.39955362857519044,-0.38391819920219933,-0.052570174820913265,0.015536693948214232,-0.40082147064769114,-0.044541005497379146,-0.2936181460236326,-0.25314418123714993,1.0,0.4651518617319284,0.41591783675849897,0.17106556881581245,-0.19461520469693502,0.2864295524537968,-0.3520352059775978,0.4684440691838392,-0.4587875589011458,-0.3850207979160674,-0.09691040216934958,-0.19667871431277353,-0.4824423957340256,0.11643410526762141
OFCmed_L,0.4362584876780652,-0.07460038333626257,0.22234026285714853,0.2854356663490494,0.11260684766542706,-0.13743459673329303,0.3165985067055299,0.5608646196713376,0.37441878684263447,0.40293776377320917,-0.077719067069132,0.5943642267318866,-0.4915875253282811,0.5109529564945794,0.099297168622994,0.48663782271442224,0.1051882099224434,0.5476375503762554,0.3360411455507433,-0.09069829706712876,-0.23774158564480524,0.31648855259935765,-0.3176283776647682,0.43785661833600986,0.27578667754561453,0.044425877674539614,0.12558208293119796,0.049412108921206836,-0.3234920093197193,-0.04010689613884698,0.2361729052003696,0.5477036572544685,0.38276334382493393,0.6455536644589078,0.46433055223813297,0.10560386802965623,0.35475251957643084,0.16410463346877832,0.28641046941285797,0.11840699050423927,0.45549129652099146,0.10821203420475702,0.44983698960917834,-0.28852464678246537,-0.12783720160774276,0.05687531475554327,-0.05929910703376729,0.08496675872297489,0.3018424639713884,-0.22832348369170577,0.5110511072983609,0.34497646990445874,0.2953359729962139,0.5298884409458835,0.26188974946618504,0.3829136655377903,0.5326638530705108,0.2829794388509196,-0.05453676586158917,-0.07625815921417999,-0.014954800855775094,-0.06463200587585248,-0.542101089532191,0.4724453292168532,-0.2715122642755717,-0.0771316821933784,0.30416722047169303,0.014140434189582192,0.0425672389835644,-0.19515724700772882,0.1057004286484167,0.09491926682737051,-0.12197172644683323,-0.09283979330741027,-0.3347015669992996,-0.21807439246166344,0.4651518617319284,1.0,0.37045947358720793,-0.0643249034251931,-0.13698903410969807,0.272740047636255,-0.3008835937655278,0.41503220861313284,-0.5530776908636592,-0.0868296276896948,-0.0693753212141039,-0.09755879928403136,-0.3044471381729379,0.14999428347235017
Angular_R,0.7313866507860965,-0.26746731286287734,-0.05833828103923253,0.3227239740775341,0.22614012731059832,-0.30073332475941017,0.14882580514263072,0.6441682443873238,0.4275825628664293,0.36851810701335347,-0.2506548797181363,0.45670284657854543,-0.613276322773372,0.6882528004513437,-0.10534039546367881,0.18084061786711725,0.3641733733080488,0.501146915581235,0.5018066471941103,-0.1304121868456302,-0.19487146098088412,0.42041095222219294,-0.27251121376559334,0.31285917864660556,0.182807365408192,0.2539682902607829,0.21351691839314205,0.30397808081482125,-0.09695257135085335,0.02011106997548239,0.1723668055584311,0.5846839126558075,0.68012890700469,0.6228289114132177,0.6484917513542797,-0.13027740511601382,0.42853400509322265,0.3057443146635335,0.24457639132336456,0.4560534311303353,0.2973033164749752,0.07340645962539671,0.621964799429349,-0.3127720507357394,-0.012908438938347394,0.27070888261792325,0.1927494754155242,-0.13269134407271818,0.05912847187991347,0.1315259414816493,0.675148007557418,0.33529527458806363,0.3972533918700372,0.7168271322563601,0.7886657519202671,0.4933866787862181,0.7562756012235969,0.51843159386013,-0.005274719350545423,-0.13478559651530744,0.027168618894289516,-0.46943481064356385,-0.5420506068473551,0.7050240386241319,-0.4492018305595271,0.1508592268877726,0.6559820520491838,0.023928988093580607,-0.21243354998914646,-0.08094167196885828,0.1324719563265591,0.044329732044932416,-0.1607606890447881,-0.011207668926992511,-0.03751234045925703,-0.38271836443476354,0.41591783675849897,0.37045947358720793,1.0,0.17235079085339255,-0.2858490517263313,0.4766658289227483,-0.3165713434627332,0.3821236042261251,-0.4377480506740023,-0.19544817999887637,-0.12378611987469963,-0.11276143199476697,-0.07586417063354996,0.12619693990724984
Thal_LP_L,0.2581472921998253,-0.08724422239490949,0.24601567760367216,0.16201390757359452,0.3047509302487291,0.12450933625489317,0.18187063380838445,0.12110700175587044,0.08088443961142366,0.44107167329541397,-0.057462141394488395,0.172965906710039,-0.016005321652733877,0.044642123261853246,0.11232200821904502,0.12021079762870503,0.2982550761690037,0.15247041291821964,0.4088501963511233,0.07815908377902285,0.37987724114108706,0.06987758815366771,0.1254924598467446,0.00808914418216743,-0.029054749601900243,0.2699285153097142,0.013681981788574896,-0.0898829524315775,0.05128594838067369,0.23486599436612227,0.1069598208224871,0.19190701117450654,0.2964517105716741,0.11527543801439595,0.19289669402839707,0.08097947205354705,0.1414968543600129,0.15300353693750396,0.14902695147857353,0.177035252274345,0.050513020333585734,0.23092639786781932,0.16102400550110377,0.1315641208066867,0.06294377374949049,0.23409670966238605,0.2090637286974684,-0.09820061066794901,0.3457139804316233,0.24573409088093168,0.14788446617859155,0.15069547508787495,0.14763356080754347,0.19407243109361438,0.2445584875293912,0.09277494291845699,0.22392803931293187,0.1331598065579729,0.04694407634568322,-0.2750764793272558,0.003155236579510388,-0.1127140510561685,0.017547649707969067,0.19034731643771985,-0.0717901944739791,0.40736445097622276,0.22215306739482416,0.5077108738039133,0.15206146840153828,0.22606341515169884,-0.042883103254924726,0.10113339189607722,0.05032812936455678,0.07233022568563238,-0.12617095203430734,0.3426338745923629,0.17106556881581245,-0.0643249034251931,0.17235079085339255,1.0,0.19946368172568787,0.3952516343482333,-0.16067854444734028,0.16626960277094952,-0.05018596430558822,0.18215509613108524,-0.03460841725531528,0.2558094829485438,0.11839476570734295,0.5763779150164676
VTA_R,0.08153536622262186,0.39230817558655684,0.3130254922450984,0.3589378934414401,0.43047815339500606,0.6382554056696303,0.291112403153854,-0.017238273749585042,-0.004808612859151193,0.22704082716032914,0.0930784269892544,0.10252164801386503,0.5424807111707114,-0.3688193067248837,0.4308806239369823,-0.19679258516522335,0.37078762546578203,0.12819068930534658,-0.11420846027953321,0.3530961100951909,0.6319916236399515,0.16950751656034432,0.30295876265177774,-0.15497712314943315,0.28262408780701614,0.3875307308216295,0.3098398203545414,-0.004370632886711365,0.37641452951415016,0.5299896655530283,0.4725172659766164,0.0033920166674593828,0.0417790279796103,-0.16796039768777646,0.030084830768252736,0.6353519585234076,0.2736580157611413,0.4190600884717673,0.1317499643878594,0.28703478386098746,-0.4165215196743937,0.4382893592225503,0.12436400325970293,0.5836239381225404,0.27966488916131815,0.08070699793926935,0.37873276930770383,0.3653370492424252,0.2738635312155505,0.42539274219794315,-0.017152980676518572,0.28717491593035027,0.3575121795980291,-0.054905408743724626,-0.054291821849620905,0.19498886735179155,-0.026826367421203864,-0.19460161604510393,-0.15057463957206274,0.37453560699929483,-0.06786635747995372,0.5250421121192415,0.4017076579037306,-0.13703164731662662,0.4885799878275755,0.4021494607607855,0.17046463751060034,0.5266403539522125,0.514265545833577,0.6288122151770239,0.18647287004471372,0.6145599775447081,0.6050510927095292,0.18972728390279492,0.09904371315166277,0.4129599842812097,-0.19461520469693502,-0.13698903410969807,-0.2858490517263313,0.19946368172568787,1.0,0.31146576763020106,0.5595269159134936,0.1692836302227545,0.5747772674492281,0.3672013656741087,0.42504798129458465,0.3266110354732436,0.2645572162928135,0.20384153205859185
ACC_sup_L,0.8225652654299557,0.11043897503686025,0.5237307717464303,0.6963613200561639,0.658776847184806,0.387598114370036,0.42294205793709766,0.6961026439210585,0.3343236348680472,0.6351413817060001,-0.0595483936459742,0.593986443657503,-0.12446412543307583,0.3185735606982543,0.5468626957027725,0.14661453035828353,0.7196930081613645,0.678192194984693,0.47516118993719514,0.3051050431150514,0.4825260451046249,0.6143120450424631,-0.04986751473353498,0.07739637694328735,0.6100080363448077,0.6402465940533346,0.4936811979833046,0.19370662861909266,0.3784566744011288,0.5633193950923164,0.7318791149037422,0.5515315749139937,0.7859653161524287,0.6062628525630521,0.6658526902914269,0.5675732698280397,0.6743469406095005,0.6422627691595187,0.5012082309648604,0.6701544745254414,0.061898407646816936,0.5389543010813157,0.6782341439185255,0.31524857304328224,0.036181228609377704,0.19984454748951766,0.5593204091021211,0.37465244250864976,0.46061722646604986,0.46826298489571017,0.6716790598329612,0.7881658862572498,0.6621069377690519,0.6156926078910578,0.5916621499980801,0.692926700629786,0.6938927982601267,0.4473726885098585,-0.3369095982746411,0.2669091561179774,0.028887505019500243,0.14613194399162582,-0.24295756461495016,0.5603465394106316,0.2265796682831417,0.4103067978716575,0.8426575608807553,0.5227524159637137,0.32320742138566616,0.5174925242838305,0.5367519427303511,0.7027152657145055,0.42905082123851324,0.006009200120496698,-0.09918140079608848,-0.02089906015032962,0.2864295524537968,0.272740047636255,0.4766658289227483,0.3952516343482333,0.31146576763020106,1.0,0.17025721490470994,0.6988091175386195,0.0510006307391055,0.1218576853915772,0.36297602359887227,0.49299878661389607,0.2996407938848762,0.4097062527778845
Heschl_L,-0.029536436219850602,0.49354096085548094,0.4027643495185839,0.4595988257908005,0.45449724601886743,0.7229450886592245,0.26313023604891717,-0.10947116328457199,-0.2825846355640255,0.002753296712753888,0.33800005569226377,0.16289315327035814,0.7918685249986036,-0.4861924360233978,0.4717855636347626,-0.09020926774532854,0.45763043844979945,-0.00034466008620530916,-0.3038937231318731,0.28333779070039455,0.5252749208837132,0.2262860271765049,0.461159931369114,-0.418939659471523,0.16520360883400997,0.4647042151649036,0.29436483181908474,-0.035892691158673044,0.7233324084230769,0.5773698628199765,0.5146693187139567,-0.07963630666114417,-0.17150767756568178,-0.3114868877392514,-0.0005959838658681171,0.6086425614483573,0.24519562777495899,0.4822743992376664,-0.26592464584189246,0.29757524687916886,-0.4684151173392384,0.5389835734508245,0.09879056394688177,0.807809932185271,0.3426688746876786,-0.1018408001994869,0.48396850168088545,0.4934853299119183,0.00899859057129178,0.4720232380882148,-0.1285494735809441,0.3548874986509367,0.18502809229381226,-0.2617183508523511,0.03982042144486205,0.0617143984494682,-0.21117689464039455,-0.050687765075717435,-0.14302322470028825,0.6475165535609272,0.0014239128881007497,0.4996276133004464,0.5908034467765234,-0.3069579994596483,0.668373829097749,0.31804576510887256,0.017096227885961938,0.37527766908039367,0.3799077896816252,0.5846431998903897,0.3199773018653279,0.6153554852141797,0.7949391600780302,-0.016752962664986,0.3830246642506912,0.2839869607863204,-0.3520352059775978,-0.3008835937655278,-0.3165713434627332,-0.16067854444734028,0.5595269159134936,0.17025721490470994,1.0,-0.1649352560479255,0.7606550749415173,0.2876808157348536,0.17246062366367124,0.29267772276067944,0.41745043826241035,0.023585452684476187
Insula_R,0.6785163127287667,0.06189810424754888,0.3021011153744446,0.38356129035568465,0.3891082947117389,0.07763553204859389,0.4051846916544508,0.7960009958334944,0.4972912379679477,0.5578646933675203,-0.42796188376688693,0.4172335004741561,-0.4553668700215073,0.5041499192877563,0.3538350173893522,0.06883951252790077,0.3464449640914482,0.6655959745974216,0.44911169632096437,0.2462149422033349,0.24945319821258097,0.44665613654763203,-0.2831940241088009,0.3001230112819089,0.6609434855708346,0.2948224714300811,0.37898332329930345,0.32445498508580767,-0.14216096207884973,0.22523957560494012,0.4803126671136745,0.5420226877913362,0.7914868086066372,0.7450491652802772,0.5752199558660361,0.403813806645657,0.5733350760279414,0.38793249296193616,0.8265620085785642,0.45431276401893206,0.18996268413194697,0.3347926447826929,0.4520918547771057,-0.0666921843042066,-0.19691431062694809,0.24812460791350546,0.2717315367164091,0.19171028333480988,0.3999281235985819,0.16211898915555142,0.6916730124604081,0.496951923342401,0.6460010665025057,0.7524131040508771,0.2341486893834447,0.5862995884341243,0.6789194591515795,0.2978594018698739,-0.35372413590755375,0.11260729731568801,0.022800569856547746,0.19605223214891207,-0.5025743489753911,0.6742550522300097,-0.010246085966525232,0.15409449461200883,0.7401108981032389,0.34901766570473763,0.3057352601437216,0.2311850658523918,0.3574361847699858,0.46458002815401184,0.1035056478454771,-0.010203925632343694,-0.3415167659916676,-0.26475596741002105,0.4684440691838392,0.41503220861313284,0.3821236042261251,0.16626960277094952,0.1692836302227545,0.6988091175386195,-0.1649352560479255,1.0,-0.2525399082461884,0.06332046231110579,0.4473140979152268,0.2993063428002376,0.01642216882500305,0.14026293603727796
Temporal_Pole_Sup_L,-0.1880457205876159,0.3207077045647591,0.1873955391990143,0.23840095355013366,0.314921793305055,0.6384730810863003,-0.0951249940733981,-0.39155360829918756,-0.35928417832500564,-0.07430735898304847,0.2728235926571735,-0.1788463648894149,0.7789200172368563,-0.6542375107466929,0.31163486130046386,-0.4432112704974912,0.3070492800088899,-0.2594689936246576,-0.3537884402230254,0.2612207204153719,0.5427553072631522,0.04605774286765625,0.39681160714058517,-0.36270466118653577,0.11483761131345031,0.335859423095842,0.2686237786897783,-0.12584584427194948,0.6712173527876304,0.46984740120601914,0.2784577389572389,-0.3092121877630063,-0.29285222946398815,-0.5228114334018459,-0.24731931771804636,0.4714008468046983,0.00365645420546226,0.35001043374553675,-0.20293344396790358,0.23277970205951778,-0.6401762337250907,0.3086953287195323,-0.13431930004516185,0.7241066501111229,0.32944880628581097,-0.056080973068903375,0.35295198801436284,0.2950579973246044,-0.03337408116045837,0.47998063649654565,-0.3063038302172158,0.12035534166590303,0.04116624124301776,-0.4099921839344635,-0.0724962884110909,-0.05697523242256493,-0.37354014362128696,-0.23775428898160103,-0.13418101199822638,0.46775155711550215,-0.012943301652741157,0.3902828308697271,0.6786146971920107,-0.41636494731547924,0.7469680832805471,0.3188386914752577,-0.08551340778864285,0.30058478357846624,0.2469193579889503,0.5725300834832447,0.121560977726506,0.4851340268446315,0.6309710744805355,0.2967417819464595,0.2780402111025001,0.4236780512750256,-0.4587875589011458,-0.5530776908636592,-0.4377480506740023,-0.05018596430558822,0.5747772674492281,0.0510006307391055,0.7606550749415173,-0.2525399082461884,1.0,0.32609702441025684,0.2343673261303124,0.34568631994342375,0.4476273021365781,-0.019614117867200704
