,Parietal_Inf_L,Temporal_Inf_R,Frontal_Inf_Tri_L,Occipital_Inf_L,Thal_PuI_L,Vermis_7,SN_pr_R,Olfactory_R,ACC_sup_L,Pallidum_R,Thal_LP_R,Frontal_Inf_Oper_L,Lingual_R,Thal_AV_L,Cerebellum_6_L,SupraMarginal_L,Thal_PuA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,SupraMarginal_R,ParaHippocampal_R,Cerebellum_7b_L,Cerebellum_3_L,OFClat_L,ACC_pre_R,Hippocampus_L,VTA_R,OFClat_R,Thal_PuM_R,OFCpost_L,Frontal_Sup_2_L,Temporal_Mid_L,Precentral_R,Vermis_6,Cerebellum_3_R,Vermis_8,SN_pc_R,Thal_PuL_R,Thal_VPL_R,Insula_R,Frontal_Inf_Oper_R,Thal_IL_L,ACC_pre_L,Thal_VL_L,Supp_Motor_Area_R,Thal_LGN_L,Red_N_R,Occipital_Inf_R,Vermis_9,Cingulate_Post_R,Thal_VPL_L,Temporal_Pole_Mid_R,Cerebellum_7b_R,Cingulate_Mid_R,Thal_MDl_R,Parietal_Sup_R,Heschl_L,Frontal_Sup_2_R,ParaHippocampal_L,Cuneus_R,OFCant_R,Raphe_M,Thal_MGN_L,Temporal_Inf_L,Cuneus_L,Angular_R,Olfactory_L,Cerebellum_9_R,Cerebellum_Crus2_R,Amygdala_R,Frontal_Inf_Orb_2_R,Angular_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Thal_IL_R,Fusiform_L,Thal_VA_R,Vermis_10,Thal_MDl_L,Thal_Re_L,Calcarine_R,Paracentral_Lobule_L,OFCant_L,N_Acc_L,Cerebellum_6_R
Thal_IL_R,0.4199069508643871,0.042665637195809306,0.5861916227525352,0.05085076483542626,0.29603084525807566,0.0650838124568683,0.430086407626369,0.40295418014822776,0.4635082024337029,0.4158660145613088,0.18115050818449324,0.6104869251809397,0.3856160601878364,0.4389233370558562,0.11812220700859041,0.3229378246241939,0.2427406839235268,0.495509152202026,0.11928399774475457,0.22149630604392628,0.4559461678213238,0.21526528150342472,0.4423864090032264,0.14001447094641786,0.1728002637520693,0.5715867138167708,0.07963808974440918,0.014515217499617622,0.578738079949123,0.4768624318007217,0.45292412859783765,0.21010387080251997,0.4036730712824476,-0.06720344505395427,0.5414101350350583,0.003275106048390589,0.5202615104267007,0.5080891058100321,0.41402468563444916,0.26761270444861446,0.349426738218805,0.6559859330969621,0.25524593648938765,0.6921043015125803,0.3501860596753537,0.4135137965053898,0.2796549629290979,0.1072497120811547,0.08559043822590767,0.42262602576760405,0.44952143585617166,-0.3400460863884179,0.12087673013973908,0.44614557618076944,0.20470824063839047,0.19928699084514956,0.14475279533528948,0.5033608428817438,0.41711556737101624,0.3722002629597376,0.21185131570407634,0.4731059953111463,0.13686399039552205,0.10815963390477072,0.17715925963797843,0.1881377512817682,0.147289819549748,0.17316680268681345,0.12673395642848925,0.2323760185515036,0.20215613443531488,0.4361240151503936,0.224632291353355,-0.06737716986783338,1.0,0.344426648051106,0.6489725987033429,0.19991311307983944,0.11084599863362145,0.4159914734712741,0.2841060211413128,0.4722496702900572,-0.09335681272910115,0.33555977855773766,0.2471541342692702
Fusiform_L,-0.013832011760889884,-0.35378303176458137,0.5743273178569936,0.5583929531132762,-0.22411803108225453,0.1633490490620426,0.255158490252736,0.09858362778197288,0.31524857304328224,0.12388108704272963,-0.16059080211959004,0.6464631094101175,0.6652231497906772,0.5035878270609538,0.8312731174694452,0.5819027189294854,0.3662917566658521,0.2936922650388194,-0.08979455532394967,-0.06291730533704372,0.2529100392241467,0.21730896375357095,0.7779389109611083,0.17676103169690885,0.7208032261253238,0.6832486189762703,0.5836239381225404,0.012544234958132427,0.4429671127829193,0.5934214141742407,0.6304412315719992,0.8531085870753615,0.18684675245439833,0.705893970185342,0.635252299005119,0.5155754342442933,0.6211553059649261,0.33544393476375944,0.6730166452259986,-0.0666921843042066,-0.06670543237733542,0.06778211557870732,0.4247542573610362,0.2368003935375298,0.7341486978381708,-0.17422126444994068,0.43346753839319485,0.2888648978616923,0.47527257205614504,0.30772362202006964,0.5539466570099003,0.07791443875488487,0.14734153124282204,0.08149030886675565,0.07710841429484021,-0.21255755288260358,0.807809932185271,0.5911831258987384,0.8810469928549297,0.037305868432341835,0.440305823736358,0.4559969964924564,0.4436179946759921,0.8416409756001615,0.225219207237535,-0.3127720507357394,0.33874896398217197,0.5678263218870051,-0.2675803759230961,-0.39859171315500463,-0.2971409147176474,0.16689283412854813,0.22342244094246316,-0.43583524455699074,0.344426648051106,1.0,0.21450109208242404,0.7285385161217518,-0.4507871355280887,0.21740499663274762,0.3790095707447807,0.03518495988410927,-0.018654518190500683,0.2949382344808118,0.4419244753472246
Thal_VA_R,0.38920444513738295,0.3177932014059525,0.5774629814170412,-0.05753646219879465,0.38654440467676066,-0.010952838836293709,0.5484380355159303,0.349476164522051,0.39027784768442647,0.6172802425889853,0.2569149279645475,0.5508890971369435,0.2837764087022753,0.2266302772336056,-0.008550653174523738,0.09001882267614354,0.035679477998618335,0.534239597453207,0.22896922965413744,0.27140032572953954,0.5938470552061735,0.20442117650329314,0.2051227569977513,0.023024407364331766,0.14683098086044438,0.5019095390565014,0.1836736861295644,-0.0987929579365143,0.3743555503653874,0.268387455574341,0.44942035388404655,0.026702197447434732,0.4615441601138297,0.058793479293151825,0.5194647503947272,-0.09590058752262559,0.36064980259032253,0.35761605291050536,0.5033475909509634,0.31603326075605587,0.5355260408793173,0.7005096560380911,0.13387646820726623,0.6375465269212633,0.40002241461175514,0.46309898971348146,0.357069144455189,-0.07605791570245726,0.06375459060756208,0.4790930745667679,0.448548017322627,-0.19012159922662647,0.23680294836090385,0.4833621114994129,0.3937517091218447,0.21096283456874831,0.133443879111457,0.5986288743454569,0.2662784729035773,0.28688677788978395,0.13695998480133206,0.27763811104160574,0.17875623161873525,-0.05556769784593874,0.03953654054568158,0.24064419875986778,0.29429282308385346,0.11321706424062265,0.007095640017362575,0.33695822383910934,0.3675731339907822,0.22041660908081717,0.3855713762652159,-0.014928432747763443,0.6489725987033429,0.21450109208242404,1.0,0.17430005916837832,0.2318310502260903,0.0888497197386095,0.24357942829527873,0.5973703440467798,-0.18153007285426903,0.264595199092498,0.33440693730179183
Vermis_10,-0.15270252521616887,-0.2297657934914631,0.38715210711855347,0.5431954373263022,-0.3118831450885991,0.12044277690462384,0.27855732762530666,-0.0038825380426771748,0.21029547868662943,-0.013664465113781565,-0.2626969665963389,0.4559926726427398,0.3912009468863559,0.3892375849839369,0.7294319670637113,0.3442608229898825,0.4305395810264,0.1495205032154785,0.041503732706295114,-0.2518619131303711,-0.04190007629753945,0.05287055665364078,0.665888977306658,0.02883997071496394,0.662350824673155,0.4854388572295863,0.6971658549875268,0.1845477484578435,0.3013698272271109,0.3327738919040917,0.39383529378578164,0.7333968590185745,-0.06629423014160099,0.69431377137565,0.35208817720887853,0.6932493281711896,0.5262168877930609,0.13767684399722785,0.6697583961889549,0.05981626360198357,-0.1084077313614749,0.009414130154309376,0.3577516865306925,0.1264256128757977,0.6054691010804029,-0.31463948762217325,0.3578770264482408,0.1856469664318468,0.48651039184512646,0.11236413223619102,0.4302970691103717,0.1652973978626893,0.1813813245806829,-0.08385404643193867,0.16336818939118808,-0.4336293760821393,0.6606691642606438,0.32534830722351227,0.7153310579239247,-0.07383466860731619,0.29788981800319747,0.4306975544190094,0.30485754197955356,0.7254859754844651,0.12553999170120725,-0.44606198946763703,0.21288458121017548,0.6392069963673089,-0.2114534084451236,-0.5894062576121892,-0.32405715549507946,0.1359215005453547,0.21305814213302335,-0.5192131281950677,0.19991311307983944,0.7285385161217518,0.17430005916837832,1.0,-0.43382097219691806,0.13500289098591012,0.21689845606343086,-0.08919080249716804,-0.036779613141328035,0.09923611504097027,0.6061489588156501
Thal_MDl_L,0.2358820112731852,0.5490873298074428,-0.09266170813056639,-0.4187590307707113,0.6095679731021428,-0.14718987397155392,0.24386950464357934,-0.016161246311659848,0.15777645754531358,0.19334954681186692,0.5101645725250231,-0.0853583913944888,-0.0508305944873035,-0.038291794184163036,-0.5232905829540424,-0.4023455637857582,-0.1932094103822139,-0.03395890523158302,0.2923102108808331,0.6130191213322435,0.2235742961914114,0.05119077813037523,-0.29527907377904994,-0.05530168066327326,-0.6016947767435294,-0.08835928174667498,-0.3088020705692125,-0.16199243895212725,-0.025380766056287488,-0.21317989613888422,-0.1581815521002397,-0.6484495129801127,0.5067650280135346,-0.5648580909934912,0.08067729088011653,-0.48818004789138586,-0.25509282467369565,0.3681631781659195,-0.22256633534105633,0.17340812051803853,0.5208311840957653,0.36638411755110456,-0.3990748374617286,0.444103127259537,-0.20239060634544145,0.5841195228762638,0.19915857260475775,-0.10716389209938042,-0.2472421559712387,0.049528518464875944,0.2023521569493173,0.04502346134224325,-0.07937508941988913,0.5154102053672908,-0.09650160909773153,0.6121494909724028,-0.5302524142226124,0.07669654809192855,-0.5285216662739075,0.3216987354477562,-0.26011689458702025,-0.2663766515750116,-0.02350167652878904,-0.6169729884188108,0.1035178160945476,0.6251645196441213,0.011206790150012694,-0.4515525863699353,0.20189304696680868,0.373747674251506,0.41603780895058534,-0.13806170221125205,-0.07268510185870605,0.3071156078468185,0.11084599863362145,-0.4507871355280887,0.2318310502260903,-0.43382097219691806,1.0,-0.21910405579142678,-0.005390231562420505,0.4336309534421494,-0.10195350366436183,0.13955806465268972,-0.04942517539563256
Thal_Re_L,0.03876477104130147,-0.26929301025799984,0.09342774348553716,0.190794194571938,-0.08945957329840708,0.06247990174356951,-0.025041397049365827,-0.06462195845877104,-0.03709874851589824,-0.10510255788241576,-0.21364326632766473,0.07547585170364102,0.0744876386964721,0.12959764397323587,0.24946499400841354,0.3110006125883147,0.38809057590153606,0.2445837443217054,-0.004888341028893732,-0.21059565299379204,-0.029982344096272595,0.05523335988866761,0.14562974430718867,-0.07847480250519114,0.19323250665175812,0.0865009482943484,-0.09564898846402269,0.049188929514813115,0.5429590379691758,0.1316512984853859,0.12741786023624488,0.3016159966300523,-0.17344143998068867,-0.00993284860330319,0.03888449397278054,0.14046253931306096,0.24871997641126292,-0.0335269216843714,0.12482112750523398,-0.17326726425710673,-0.24433437192856602,0.23760407100471445,0.1917309343103371,0.18639181570588645,0.021487570665012723,-0.07690539512081579,-0.10982516536699764,0.23210120427533387,-0.20772161949181006,0.09384907848642741,0.11271537001628425,-0.5186911830808066,-0.3261116491599099,-0.09901345736756562,-0.0929568209258826,-0.2321823971957497,0.23300978634247552,1.2319269821775507e-05,0.2531891208715566,-0.007037788815446724,0.3428907423989707,0.1500571264390932,-0.003690132622069515,0.2581371834454925,0.0540822742395692,-0.16546836196963455,-0.49087353560808955,0.24797515281551397,-0.0890677854089902,0.013786702578892142,-0.18154874202482138,0.26433786172926665,-0.06613505156929816,-0.0874380734976373,0.4159914734712741,0.21740499663274762,0.0888497197386095,0.13500289098591012,-0.21910405579142678,1.0,0.09106116068032233,-0.14631431310063,-0.15977660268200455,-0.40374161430294336,0.005728549046816616
Calcarine_R,0.30663680101536506,0.33657129386655305,0.3945582297947936,-0.0823068500999207,0.20251234579971095,-0.06718210000269478,0.5121908798940582,0.3041085186771273,0.42294205793709766,0.3558146918806506,0.28642094106214094,0.4700156960275305,0.5926552788009413,0.3005700126171481,0.14932727116773936,0.3302296639211028,0.31788641667813283,0.43695062915346333,0.2478493836506352,0.28816691284969553,0.6055569946238398,0.03100231300734558,0.36040767878654684,0.06865147151127332,-0.021145682488976726,0.5238195351890049,0.291112403153854,0.04799053101555118,0.4276570920780801,0.2676361161580104,0.5134624278246221,0.09391859448822311,0.2412147074118262,0.241391758789593,0.4775066291313547,-0.027530805578718134,0.4710778853002073,0.1791359065121044,0.421104724069173,0.4051846916544508,0.3738155294299553,0.1966696229141714,0.017804028208959072,0.33643216665196457,0.4749282202314649,0.3234609972929022,0.20183771487398192,0.0141722746312173,0.0022056113252374903,0.4156541181539524,0.41518040095296344,-0.23185694725609265,0.23628928822632775,0.4726197380765541,0.4183684659267927,0.08368885394083778,0.26313023604891717,0.5154762240647827,0.31969085452224566,0.43666969963260654,0.06293896078264072,0.06663074857267338,0.23868438307165846,0.07759647808168202,0.5334706404422319,0.14882580514263072,0.1164931976677914,0.371402817757333,0.017123004531290176,0.20360329062764965,0.2603922516150047,0.08216702326618912,0.1878512740660827,0.20624274541656476,0.2841060211413128,0.3790095707447807,0.24357942829527873,0.21689845606343086,-0.005390231562420505,0.09106116068032233,1.0,0.4127349665577026,-0.1354826646828905,0.19161116696000724,0.58804716454251
Paracentral_Lobule_L,0.7682565311780273,0.45457722384675486,0.5276760809049404,-0.3979969862899935,0.6478550795869781,-0.07196812889582674,0.6109299800493113,0.49482968638901803,0.5515315749139937,0.6787656421910727,0.5300591052116129,0.5815110524598046,0.40634471967258734,0.21508931139920134,-0.322570133188081,0.15569572310993107,0.0011707704852163044,0.5340681236475207,0.2398487435488656,0.5651085464723694,0.7479802838356006,0.21202989552105417,0.21706749994075494,0.1907791555603387,-0.18406165820892875,0.5223599767422781,0.0033920166674593828,-0.012858757081232523,0.3523565436403921,0.25727422226008656,0.4933432760141026,-0.2754880665949633,0.7220114575073735,-0.1587228765161206,0.5992750046521714,-0.24583265551209554,0.3196438892574645,0.4545836478806407,0.3184108012515717,0.5420226877913362,0.760385828085572,0.5824865850110168,-0.048666574080794923,0.5630488388583058,0.38147831926570486,0.6873319632069064,0.3556665179683384,-0.13262480909155705,-0.1568279897972907,0.5040408383733298,0.40572658557346153,0.008300463403907003,0.2867247408586793,0.7617329455351606,0.4328489460568125,0.6302868512261796,-0.07963630666114417,0.6624384149838259,0.06601707820618799,0.6829446986676923,-0.14666579901199814,0.23945457123586672,0.19816159710253808,-0.35098788341201176,0.3017682312213474,0.5846839126558075,0.40134300420950225,-0.10314359505385712,0.21002012731152864,0.5024600722124543,0.620773661247479,0.3869611694206777,0.40189256843845733,0.12178729158279576,0.4722496702900572,0.03518495988410927,0.5973703440467798,-0.08919080249716804,0.4336309534421494,-0.14631431310063,0.4127349665577026,1.0,-0.03504227682348613,0.44155641233618864,0.20339020166645239
OFCant_L,0.017078568297654664,-0.07513459581535646,-0.044283976417861144,-0.10500975988643899,-0.1335514894500587,-0.053547804590584606,-0.07913815051091118,0.08973264394498988,0.028887505019500243,0.035763434926906944,-0.07936161420755788,-0.022111031202663018,0.07534582387184303,-0.03375169051427506,-0.007123649612020233,-0.033655619879375695,-0.10381469359303191,-0.17447463945000008,-0.00942573538342305,-0.039501205117302575,-0.1689047531791786,0.22641909965266482,-0.07154674666512,0.22192818090519503,-0.025005555404889454,-0.10203924141169302,-0.06786635747995372,0.1069688484546329,-0.18823860116758964,0.17544636558916976,-0.049018063865928656,-0.018449203088156393,0.03211734619750957,0.021290979189366788,-0.09952458434598553,0.12375300204774312,0.0018387145614299528,-0.1122519489084113,-0.102113998190063,0.022800569856547746,-0.05099287187682267,-0.22015245722076796,0.11781728426412777,-0.13277143296102023,-0.05074089082120972,-0.16935034698493065,-0.1060025854433935,0.07026622190040749,0.030993501234453248,-0.20051709175892724,-0.14595083850924265,0.14855412946889265,0.058110798630251204,-0.04872784686776432,-0.047849938656054566,0.03111905166319152,0.0014239128881007497,-0.1077604206726861,-0.053534419502172685,0.03667232043718714,-0.11854040761230226,0.0568825628522825,-0.03313255026609752,0.017901972112952174,-0.20458655641693402,0.027168618894289516,0.09491349683005335,-0.06811404520710511,0.22409758521134054,-0.05114021445832545,0.008580459230553977,0.08730939944723383,0.06396582523210743,-0.03230725856008387,-0.09335681272910115,-0.018654518190500683,-0.18153007285426903,-0.036779613141328035,-0.10195350366436183,-0.15977660268200455,-0.1354826646828905,-0.03504227682348613,1.0,0.12016457846185329,-0.1318833294139143
N_Acc_L,0.235693249037107,0.11643410526762141,0.40924193463226205,0.0003388057463853744,0.07817205393489846,-0.06811901343818648,0.18283347587200652,0.37761373748482324,0.4097062527778845,0.4162671068027281,0.3507532286862018,0.41645393217918164,0.30358256104869796,0.11206976064513047,0.09958157857038478,0.06091478675412749,-0.09658995597933362,0.07575482768270832,-0.02670603564283724,0.25803615019750453,0.35652563541422017,0.13996830347120914,0.28255315037255,0.3004368621581752,0.0666898968372782,0.41204708760915065,0.20384153205859185,-0.21106977530036977,-0.01371566147047073,0.5733139631067786,0.3301098497421078,0.07419693147452033,0.4397241777608023,-0.02663896132794136,0.43154726796069887,-0.16121630149044774,0.2955970116295985,0.5465509497495039,0.20404458569638356,0.14026293603727796,0.28848307780122284,0.2038595434774176,0.15761755241122163,0.4778347255455539,0.277303486692739,0.28512582336876763,0.35916927567086854,-0.09755618609579886,0.4479313900872667,0.1668203986161211,0.2894119674454089,0.16579706124627316,0.4524928812070577,0.35297965391372216,0.09498454310976216,0.2890428256649079,0.023585452684476187,0.4420768862912985,0.2477562344551633,0.30707292818530746,0.06170241498440373,0.2879067426388959,0.2670657255193561,0.11447672771203082,0.19566651713801558,0.12619693990724984,0.7503468039393241,-0.05242481175787609,0.098938905443068,0.13758270459625127,0.1907541360028396,0.12223404006418474,0.11258125509405453,0.05355314696337769,0.33555977855773766,0.2949382344808118,0.264595199092498,0.09923611504097027,0.13955806465268972,-0.40374161430294336,0.19161116696000724,0.44155641233618864,0.12016457846185329,1.0,0.1959031629317253
Cerebellum_6_R,0.07364194403845001,0.39955362857519044,0.32452513626624396,0.22630693153482598,0.05441777165878767,0.11800414028294566,0.4575998199687354,0.1615325904637962,0.32320742138566616,0.26900305167966115,0.11770243640533087,0.4663642162721127,0.4219092413833195,0.32990702347586054,0.3991854433829916,0.14528937508547268,0.23733290349675143,0.20332395897240943,0.2989084337963385,0.04339827830561556,0.2845231311218865,-0.07955826132607818,0.3471180061840917,-0.21743609734672206,0.2602902066041027,0.4218159178191575,0.514265545833577,0.09980788835588765,0.23493622970040048,0.19293214047305424,0.3268689552869004,0.25250202693058893,0.1555042049758155,0.5349412912669301,0.3648888045342675,0.26162846928609346,0.4957367314624922,0.2533878150173736,0.6083090599770592,0.3057352601437216,0.29650179576578517,0.171686569799087,0.05179032669170839,0.3646230111749631,0.4889036044050225,0.17137195350695214,0.3803885274219868,0.041199699030452536,0.2988947279369572,0.1863532482350872,0.4882061290964047,-0.06734752312380901,0.34536198186778433,0.23242016740083338,0.3454101162764104,-0.26874160530535385,0.3799077896816252,0.44438428186172274,0.3602314127287788,-0.007398161579475105,0.09983670120896238,0.11549109971533128,0.16212868332150907,0.26598576900753645,0.13769500082305705,-0.21243354998914646,0.21075717417087977,0.4663055784436453,-0.1099212226321326,-0.14884551920833256,0.030778815420934785,-0.06692120276395094,0.1692347875095606,-0.12279464519852627,0.2471541342692702,0.4419244753472246,0.33440693730179183,0.6061489588156501,-0.04942517539563256,0.005728549046816616,0.58804716454251,0.20339020166645239,-0.1318833294139143,0.1959031629317253,1.0
