,Cerebellum_4_5_R,Putamen_L,Occipital_Sup_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Temporal_Sup_L,SN_pr_L,SupraMarginal_L,Raphe_D,Thal_PuI_R,Cerebellum_9_L,Thal_MGN_R,Cerebellum_Crus1_R,Thal_VA_L,Calcarine_R,VTA_R,Putamen_R,Supp_Motor_Area_L,Angular_R,Vermis_9,Rolandic_Oper_L,Temporal_Inf_L,Cerebellum_7b_R,Parietal_Inf_R,Cerebellum_4_5_L,Thal_VPL_R,OFCant_R,Thal_IL_L,Frontal_Med_Orb_L,Rolandic_Oper_R,ACC_sub_R,Thal_PuI_L,Cingulate_Post_L,ACC_sup_L,Temporal_Inf_R,Thal_MDl_R,ParaHippocampal_L,Calcarine_L,Frontal_Inf_Orb_2_R,Insula_L,Thal_MDm_R,SN_pc_R,Postcentral_R,SN_pr_R,Precentral_R,OFCmed_R,Paracentral_Lobule_R,VTA_L,Caudate_R,Thal_PuL_R,Thal_PuA_R,Temporal_Pole_Mid_R,Precuneus_L,Vermis_10,Temporal_Pole_Mid_L,Thal_Re_R,Cerebellum_Crus1_L,Rectus_L,Precuneus_R,Frontal_Inf_Oper_L,Cuneus_L,Frontal_Inf_Oper_R,OFClat_R,Frontal_Mid_2_L,Parietal_Sup_R,Cerebellum_10_R,Thal_PuA_L,SupraMarginal_R,N_Acc_L,Frontal_Mid_2_R,Insula_R,Pallidum_R,Postcentral_L,Cuneus_R,Thal_MDl_L,OFClat_L,Frontal_Sup_2_R,Cerebellum_7b_L,Red_N_L,Thal_Re_L,Temporal_Pole_Sup_R,ACC_sup_R,Thal_LP_R,Cerebellum_8_L,Precentral_L,Thal_LGN_L,Red_N_R,Thal_AV_R,Supp_Motor_Area_R,Lingual_R
Cuneus_R,0.5459897299732002,-0.0205606954206088,0.834382370805789,0.6153814518234249,0.25340407741534904,0.3443972608236386,-0.0733386682181051,0.3997939678396188,0.5354942825781357,0.41370478480547374,0.12808145279114702,0.11724349645631547,0.6784811860453382,-0.006395530406610289,0.8377723186742485,-0.004541141137476997,-0.16535381431207952,0.3492885285001235,0.6631153171073481,0.1871829152140063,0.3835405205376247,0.11511495868753414,0.26409336982249976,0.5200735654050497,0.36313816030394863,0.3069378153839478,-0.32069466534817825,0.011559386172139495,-0.11505491699868871,0.4003292174329027,-0.27115745568822697,0.32666037685452043,0.23619204830286497,0.3043308638996652,0.45633226270754945,0.1840184709165182,0.21212625717271838,0.8210936733611881,0.08338386364875662,0.3509203000408549,0.005450111443004295,-0.2774958736230988,0.40217927977767426,-0.040573079595141275,0.4368324791908808,-0.2559542988136964,0.35942304952910004,-0.25683086251549636,0.19896254813552652,0.0009306279241802756,0.43231287000113783,0.19584802054436945,0.63509319948531,-0.020359155480070053,-0.11476532433408111,0.00746924039870214,0.7439899945278203,-0.19897819493136676,0.668159147821463,0.34948946511924806,0.7968826459370363,0.41361383612646707,-0.28038306777552047,0.28574128329719256,0.46848519475027683,0.32577995499811085,0.36521747675219274,0.33167345383232577,0.24744501434856078,0.43893433950797534,0.2586472384481528,0.09145773484177629,0.48809475605253344,1.0,-0.23454289227017006,-0.3632564101533502,0.2521545823156553,0.2516297423267606,0.1173811609886401,0.017761412276381446,0.5642323434443555,0.2040218865892164,0.022236712798656973,0.3356954570163289,0.4515693240215225,0.53390063490883,0.07281645514954209,0.11823516124992714,0.4239362518964662,0.7945731245401898
Thal_MDl_L,0.3019327652590065,0.3688821422846929,-0.20410356869547733,-0.09675123398501582,0.45960515523470225,0.5095952636980479,0.07433394818256828,0.3776625412972711,-0.12813732859430582,-0.0356062248294682,0.49341574274767697,0.33597931299300265,0.030552169169961584,0.6229122578794063,-0.12513765750700964,0.1269903581542938,0.7553178739687021,0.4419258367692289,-0.19272127129120808,0.5503213176034467,0.30872374144895176,0.5122955193104157,0.1066131581956082,-0.044578293522411355,0.4064402642662155,0.40822620853120434,0.673510731605221,0.5050625277861212,0.36820741892820563,0.2388598223690109,0.7071891926787711,0.4043714985283739,0.30202194221363166,0.4081003059270989,0.1954962623804543,0.4102352486006727,0.533368823346269,-0.17783079316045203,0.2479656932949012,0.13358549124284458,0.5619008622389482,0.42287641818565136,0.2595896867129506,0.3437177766369273,0.2635540644686663,0.671735998483682,0.2779482211780871,0.434230887751201,0.5948211518683909,0.4348511028778166,-0.13653368977528235,0.18853669755035496,0.11841755474188506,0.5125183412715918,0.7765274345506938,0.20613781480921636,0.07564051445802705,0.4719240654624316,0.17606532169551806,0.3354892564867255,-0.10808417310559129,0.2825013243794556,0.5102957400800894,0.5643972837957104,-0.1072231664104112,0.24162995240922613,0.1989033431678909,0.13266124169985977,-0.2296774150287347,0.401554349886874,0.23710362070329793,0.5498234656134973,0.26073951860044414,-0.23454289227017006,1.0,0.819787744714339,0.5073713668425417,0.21893537365821547,0.3965804077662112,-0.0374650647177902,0.13337176206169704,0.5094076078438292,0.31675614825093074,0.42825620319400465,0.3233423378182123,-0.1244170613229613,0.6121076544770595,0.2666715183536814,0.38615362049417606,0.05697746615703463
OFClat_L,0.2690448032934988,0.5485961388011219,-0.18080790882654083,-0.2742920817908438,0.5190255976209665,0.4766118473689289,0.2582204850982882,0.3601106718485022,-0.34393392444553667,-0.013607941380602786,0.5381897130045011,0.32014535127912325,-0.045260643503959634,0.6009246548943851,-0.12858144227008,0.20601487426090864,0.808846064345816,0.42766428730019723,-0.14751087332728025,0.5699937354510317,0.2615661825677966,0.44745926941113207,-0.019907496874991385,0.022149111227202405,0.461040219512302,0.35768682998413676,0.8391850897803514,0.3853836555412318,0.2671017429941678,0.17828941443188162,0.7830352033926633,0.1319383112646704,0.20467701142938374,0.41112769005167665,0.08857721303572282,0.2544622420202936,0.4477257936337364,-0.11951202441747348,0.3460956689943193,0.21307590427531506,0.37941743913561327,0.6865034114793589,0.30427923633160286,0.2090819013394665,0.2947422480045909,0.7634736193904945,0.37128002070218363,0.30745621501578496,0.5830801429210172,0.5444195381132597,-0.01007525778242607,0.03556422636252331,0.13487403855203578,0.624386162166593,0.8266746312333855,0.1188888764669655,-0.03024867981522203,0.68457810612531,0.1965581218486545,0.3647371468837458,-0.046085734891045844,0.3333014782039087,0.7701985887428294,0.5935470489362742,0.03736133795476228,0.23347307539054873,0.13859320776471995,0.18142023314792755,-0.09146394549759453,0.3867270776207981,0.34868415479461556,0.6204538998791058,0.24018662675221458,-0.3632564101533502,0.819787744714339,1.0,0.514156079592133,0.2460603060033223,0.3645382719689658,-0.016415785536223682,-0.049667991155509225,0.5279250239453447,0.4460473220381915,0.32451695392651947,0.2725642569659969,-0.08103338535551476,0.5617294693791902,0.10134201739283458,0.34883810417574623,0.021538304245242813
Frontal_Sup_2_R,0.7133235593719445,0.45261684320796436,0.43627528850753466,0.11926504973797246,0.9050420944399548,0.746026758166738,0.06545609576142426,0.747558863169022,0.3311412664280972,0.39080188468271876,0.7796556103770103,0.40167277396504,0.22557368221687268,0.5418551979922538,0.4094420190883055,0.2562531884747826,0.7061079309721872,0.9023970784589649,0.48796917106052007,0.7401223433235091,0.6616636715781216,0.5031966150811827,0.07326143599253608,0.6458271171227655,0.7614197110744038,0.7441309119946343,0.5890252860192183,0.4816136609862431,0.2905957087377194,0.6454519097574181,0.4887971313465085,0.5421766507014545,0.2668470780999814,0.8061114221175129,0.25325781082840926,0.4730721230473373,0.6471184206291376,0.3892825218868741,0.5869910462344208,0.5501310716565173,0.43079512370478446,0.31090637919131764,0.8333541519681505,0.3714689627831635,0.8130003743959916,0.45789206218167056,0.595387809672458,0.17667563659137797,0.8814051539804234,0.7193626224572465,0.27915282184158013,0.39728005697006846,0.6417232773334605,0.6657011328384927,0.6716508811369097,0.18048885616468496,0.38151566951381116,0.4048309048426873,0.680191779248152,0.6878054238497023,0.42361910543852094,0.7724811675950299,0.43582699158378707,0.8785887308510391,0.515164226540195,0.6116437010077863,0.7443341471392864,0.7177215587853074,0.07428484335627986,0.9256981727465474,0.6867301431716613,0.6402305655427082,0.7597755958879787,0.2521545823156553,0.5073713668425417,0.514156079592133,1.0,0.5473458181837568,0.38694423699715397,-0.00761362677226863,0.35555359388426044,0.8657088249955566,0.735154117621334,0.5211069468215757,0.7692386924968475,0.41002302321428113,0.5585134860201043,0.3370618221229459,0.8525694602567417,0.546597941032204
Cerebellum_7b_L,0.5130007870958881,0.3728338293978909,0.30077484126680143,0.2876733350128074,0.47416447382408367,0.47168330566417255,0.07085575298506966,0.49400979332647227,0.16490491419240808,0.3432162281229587,0.6240490781892758,0.5632206349706469,0.26918832642944407,0.47988552831777104,0.35924313258788165,0.5275775268465105,0.42431817150574896,0.5883890628992278,0.37546156599291974,0.4142394094050178,0.4303356720984884,0.27247339811979276,0.19244014522889696,0.41279350830330347,0.6142918951186023,0.48716093269791116,0.39947410595052985,0.4180693441523157,0.08874396647017943,0.4482583799385881,0.2958321886602086,0.5455029897747915,0.38764699639897476,0.5211598575964873,0.0882481039380081,0.5191379749469226,0.46300767478553045,0.3390589083152799,0.4383870338162098,0.3975003763546094,0.19136523954150092,0.22492917730037584,0.47875267430439905,0.25742939225887357,0.4856007651403239,-0.009527573988355544,0.458313157394707,-0.019436038452829273,0.5794069017335288,0.4201653436519697,0.10273293704280193,0.3167872725001889,0.47032743226936174,0.485496914003888,0.413979753308806,0.11148623254058652,0.4352032202252125,0.4557444078078029,0.5256883359806841,0.3787200962173596,0.30024234256852783,0.4599213509140981,0.32961995741550204,0.5747888644388454,0.315267874557229,0.44419749416569765,0.6283660352349494,0.37722954703944556,0.14702181944021916,0.5441170873670645,0.5478151775137413,0.4167808734712942,0.502349137367312,0.2516297423267606,0.21893537365821547,0.2460603060033223,0.5473458181837568,1.0,0.0021898368779191247,-0.1434511172080235,0.26608567251580056,0.4974321716013885,0.5006087139658779,0.45195158776920413,0.4982596779221733,0.3195371326232139,0.09700214862884529,0.522395091572081,0.4258878472428518,0.4757904882464547
Red_N_L,0.24103538412849304,0.44760260115013006,0.21120231632541958,-0.15200723148424414,0.45930030969026153,0.3257456532066821,0.2589450421253434,0.5091504758295862,0.432280451393554,-0.08363398465305984,0.18186577649962427,-0.026802938337607878,-0.025486061098327704,0.19754430305577728,0.14687010054219576,-0.13533569841107698,0.4077784384469669,0.2739577441296961,0.32212555485650546,0.22269445447960845,0.32626298091748807,0.22381494424193388,-0.052031728517772366,0.4221948655218235,0.18480505076967882,0.26836396253765665,0.3663625098644616,0.4211745776492405,0.2253870921081217,0.41199314769566553,0.33085775712149107,0.27071402435490866,0.29636400146268216,0.5197374561944144,0.07757885514703927,-0.20493921402710127,0.3910800467771163,0.14035525694163503,0.4479732700107569,0.43418984141640343,0.1478965124322371,0.2807914659869842,0.4532489503221833,0.35345395188556183,0.3595391481789133,0.5686660735405497,0.3657301898814159,0.1388463380262088,0.35659290658153847,0.22084886081684937,0.18638598904765932,0.03564902770157656,0.458582304003665,0.298914203137083,0.38147879470691426,0.2698335990427649,-0.04346478610455348,0.17738644173557055,0.35740561730472725,0.46287570873456585,0.21721218389113642,0.2913894179967839,0.31032348002666693,0.41822065246463996,0.39859803115061637,0.18544150262856007,0.2621002419387262,0.3758915850753632,0.29356203763740957,0.3373909254964008,0.20470395219306772,0.2704693805791859,0.5291476759458537,0.1173811609886401,0.3965804077662112,0.3645382719689658,0.38694423699715397,0.0021898368779191247,1.0,0.2816468995022417,0.07903530952088865,0.5333315275545459,0.15828503340081443,0.06431057280924561,0.4804694313218173,0.12943149301910353,0.6646950064468877,0.12094067759558538,0.4254872759339741,0.18461411239709316
Thal_Re_L,0.022231410675767796,0.14576570587175722,0.04304701758332765,-0.0025926223095173967,0.053659021170911855,0.05788179320663416,-0.00805379162128196,0.12005306965191986,0.1920848655993739,-0.11364143990184726,-0.07882356426405075,-0.18981502759172336,0.011279571191507493,-0.01623503560860362,0.11390033394786643,-0.1592124333053594,0.041973718945570886,-0.0020733742319120983,0.13707558534367736,-0.10557860260565238,-0.02143290486235356,-0.1011969828657074,0.018534799594001422,0.10403813520144274,-0.07770567943128076,-0.018889651940445548,-0.10049962278616976,-0.08860537418456846,0.040914427469268586,0.046611283554990404,-0.10803241109591709,-0.06876810167033898,0.07503044184282741,0.047511770600707166,-0.06587025398736764,-0.2965377440359639,-0.13674494189755865,0.09412537654184279,-0.05882216843674846,0.1093728446762494,0.03230562605088973,-0.11706130565133314,0.057576027115375655,0.1480213705095269,0.024239755554093224,0.05918075247708591,0.09406783007485166,0.09188077942521887,-0.08352410802150911,0.045555239781150614,0.19662067901880806,-0.074995245043217,0.09555902194621829,-0.08196789591308605,0.029668613922157666,0.156594491594136,-0.02257953486533516,-0.19889040056544438,0.018042172789910244,0.002024097290788669,0.08456737852524725,-0.022831665896949224,-0.10613088050306485,0.0015568921906650452,0.18879803359339573,0.06357248222341408,0.04602570916955256,0.10193950345444648,-0.08708734635044953,-0.003042837542663312,-0.18116829246658897,-0.1498517935475233,0.0923791444360533,0.017761412276381446,-0.0374650647177902,-0.016415785536223682,-0.00761362677226863,-0.1434511172080235,0.2816468995022417,1.0,0.10373629554463569,0.073338764472237,-0.012365376009505213,-0.10980140857714203,0.03877757662614452,0.10669261178852212,0.11873035068996582,-0.04596180152733056,0.0607571016709069,0.08931468441682326
Temporal_Pole_Sup_R,0.5664548332649003,0.015669653540839174,0.4279288146111489,0.7550757559242379,0.39765086447012427,0.4912743345930032,-0.11484383050388505,0.4146786255706457,0.39009332546302977,0.49188163253022665,0.2292827215074283,0.041487428230967634,0.7579054273383123,0.23051816075887185,0.5689459639563405,0.17378526918181847,0.06899555371771492,0.43261565301786425,0.3049282634705575,0.3025622438830808,0.47625308602340305,0.2589708738159003,0.6411125602216292,0.17064492892508937,0.3597774140709701,0.4750332998328183,0.012205913831220418,0.24440507120654545,0.1812556045386195,0.433970671829345,0.16416727980931506,0.4149762919551408,0.29610652568248497,0.3719977893654251,0.7580238052738683,0.3309302091380111,0.4492234268363665,0.5172884770712458,0.17077495748783814,0.4662545781063725,0.3737350576206175,-0.1504861807949129,0.23231233978814134,0.12350372305607585,0.2781144477943497,0.001251364046711261,0.2317488842786788,-0.05520154254277582,0.4351067143128046,0.30952232018233417,0.28867312417182456,0.6270615273911527,0.3300479021875643,0.06514380713547287,0.21693291493066671,-0.02431307777272725,0.6807111566635785,0.11119853881669162,0.38126683079767726,0.3671865224113584,0.5132175283090171,0.31097466136584473,-0.009194852291797586,0.404323230065531,0.08347947201588804,0.3082179570601201,0.39655749813565927,0.2701803382758202,0.01341674691668797,0.44868887496966003,0.2626535043751856,0.07909377378523279,0.35728392032805384,0.5642323434443555,0.13337176206169704,-0.049667991155509225,0.35555359388426044,0.26608567251580056,0.07903530952088865,0.10373629554463569,1.0,0.3468221633068901,0.22061108976226268,0.5888033519660986,0.40968685706416996,0.367993173870922,0.1621816041709815,0.2180924682370594,0.40156179096634853,0.6217617877205903
ACC_sup_R,0.7132271196635595,0.5889530366834103,0.40549088690667795,0.12170522425202547,0.8853561535477312,0.7954149302236635,0.19270838124290174,0.7989160556116601,0.3855807096432297,0.37563123353404115,0.7335792601443689,0.29801384433293576,0.18188350879282877,0.5122007308906339,0.37379350390492105,0.2640489505666362,0.6856262755861603,0.7925036634856788,0.455960869668687,0.7266910542660441,0.7188384401191547,0.5133663664193994,0.14443525925354403,0.6101098962133245,0.7298316835857825,0.8044726002102675,0.5707843768148498,0.5254599223963434,0.17599362846131197,0.678731479442786,0.5446054611241267,0.5491807189252486,0.31209599988811376,0.9539396718880432,0.24970000039123674,0.3520717885188067,0.6600830203486483,0.3633523072449857,0.5838503576278535,0.6409993708903878,0.39357841132566174,0.4246269428284502,0.8149948242070045,0.33379325327490084,0.7623715414924493,0.4561670835644759,0.5007477165957811,0.11000619633858486,0.8613548748744213,0.77012589796606,0.36972692841781657,0.2914553048939222,0.6211206593169513,0.6739278320686066,0.6254461589857355,0.1618428862152721,0.25987065723449254,0.4577932210674693,0.576343879831734,0.7418489721522546,0.4143951994648474,0.780308532261859,0.5325913823901585,0.8531758361413878,0.5057639816777313,0.6440692855351451,0.7850611311939275,0.687630773690393,0.20339969547596062,0.8256993580761085,0.7119928505388294,0.5724925336789026,0.8119524369263759,0.2040218865892164,0.5094076078438292,0.5279250239453447,0.8657088249955566,0.4974321716013885,0.5333315275545459,0.073338764472237,0.3468221633068901,1.0,0.7241909892180652,0.47794120041588156,0.810870966215742,0.4996718845227281,0.6353872112328026,0.2720895960464107,0.8007450306571314,0.5246971118465252
Thal_LP_R,0.5376231047582138,0.5230865438180878,0.3196837526035852,0.019290946910579625,0.6652662599561974,0.5965240764179485,0.22908618732244299,0.5635274524642413,0.19506341527322113,0.42772877001477544,0.678148356401796,0.23885575227340194,0.058511058365989986,0.46104206199289555,0.21153512393267562,0.309053568568734,0.6119707645046254,0.6554189853609999,0.33809360681757594,0.6506358698827435,0.49372610145303386,0.3716226292886374,-0.0034285145641420843,0.4684795372231747,0.6755946281900574,0.6437119248903475,0.5162370512467017,0.4181620015262591,0.06425025359943004,0.45755713617809535,0.42896217451759544,0.3680647718154599,0.08267845834551761,0.6612803922943603,0.20489598033384226,0.3462325854341061,0.5213714856327617,0.24270376923349632,0.5008620810717611,0.4460092204873034,0.26555063682403585,0.40205523673821514,0.6128550062118794,0.3684528754160273,0.5636650653698578,0.29198717292062326,0.3399177310019015,0.11411700921132793,0.7403963587017061,0.8616042182961177,0.26366017280520043,0.34595078145683616,0.3885684067993158,0.5782015229815513,0.5283811810952722,0.11089854337754525,0.1208795142184086,0.46410702740258797,0.4426305026558515,0.5039323235191677,0.32151487563394227,0.6191525751232695,0.48393968999061243,0.6572797309608399,0.3950238442744383,0.39896856796993957,0.7289755930631541,0.6017942517423287,0.06031179872544617,0.6937600268756461,0.6021485722281421,0.5357991824762529,0.5298955137360026,0.022236712798656973,0.31675614825093074,0.4460473220381915,0.735154117621334,0.5006087139658779,0.15828503340081443,-0.012365376009505213,0.22061108976226268,0.7241909892180652,1.0,0.46222054135848795,0.5345194397194152,0.3511170805647371,0.32493549716055176,0.2741541214132873,0.5662539325855592,0.36004084942093884
Cerebellum_8_L,0.5993286564387418,0.32110895891804353,0.3038088651537843,0.5344178923934442,0.49823982636949193,0.6431735296127298,0.07119916300276165,0.549177408817517,0.20154089619467414,0.42661595110442496,0.6055417728635192,0.215518935354331,0.5552583718565882,0.4392902682562811,0.3037253379731066,0.22956305385650805,0.46306143908973124,0.5905309052071797,0.204920499280948,0.6506129993658125,0.5739200304703105,0.6381725617687826,0.3058687099313955,0.23168903527294887,0.6410872932481119,0.6106822060812647,0.24789991719051976,0.4459140846735742,0.05823219768704732,0.46564405927389907,0.3012717598478979,0.5210712970690566,0.18786422738225741,0.4926195051584811,0.6559606119392823,0.5369393074812198,0.6621494337644898,0.25960266336717547,0.25439180107218434,0.4104748814417559,0.47265785259632126,0.16346236270347445,0.3831133817542055,0.3062660922681191,0.43128784570046463,0.186501497149094,0.3772393414909342,0.08854276207232147,0.5644124316430306,0.6185911308059274,0.13477715996792128,0.44392173899146486,0.24387442660596592,0.370313491865416,0.45202881859570865,0.05055854893714026,0.5821549354017627,0.31340254561101333,0.4587878972354239,0.49537814480492975,0.3624749113533636,0.48936778864690306,0.22244930411834876,0.4962095013785399,0.02633901701107943,0.3391464490574298,0.48789826595968183,0.44319784142047364,-0.03653361165234636,0.5075792973919069,0.4075248950749587,0.38609753836365057,0.3886502262780077,0.3356954570163289,0.42825620319400465,0.32451695392651947,0.5211069468215757,0.45195158776920413,0.06431057280924561,-0.10980140857714203,0.5888033519660986,0.47794120041588156,0.46222054135848795,1.0,0.45005813509198395,0.26345251652054535,0.3139859944792998,0.3165877186095235,0.5370812479380265,0.45271538118313215
Precentral_L,0.7607031846802167,0.5167213686762591,0.6162015402157389,0.2196140838297006,0.778582064362887,0.6713391075730429,0.07586441430102195,0.833270544065345,0.45912627805569983,0.47843098699401615,0.6928837489904955,0.27568667068412417,0.3445384563340404,0.44058745249468684,0.5141422448674925,0.18658519236395685,0.4795815018115794,0.8301295563039949,0.6569159395641505,0.6620734014969817,0.7092567774613668,0.39175932534695007,0.3018177288190488,0.7535666420509273,0.7015672415277552,0.7329536348569938,0.34120846771105673,0.37964668579036814,0.048713687047555056,0.7300920350704387,0.25959189109328223,0.4410124972844777,0.3941432129344854,0.8825964199835715,0.34624767479859386,0.283196422650105,0.523979442041792,0.52202407698175,0.49973894357440646,0.6950473647281282,0.33579895015074507,0.24968278294953586,0.8758311840315399,0.09678964957716822,0.8860840788327103,0.30998479609064367,0.6620596531287075,-0.03011358741007198,0.6995295919145598,0.5957174757112625,0.44041260403507376,0.2305098981051974,0.7845541032060065,0.6295742697100951,0.35130983587519515,-0.01868511154587597,0.45703082389921823,0.24451708341167594,0.7273429300795666,0.7715570378810928,0.5989355785396612,0.7898282224507905,0.3467671620592605,0.7420325580485182,0.6330067308730318,0.664163550468419,0.7045124269753742,0.7590198796452868,0.32000835554603413,0.7500659218728548,0.6552531884197027,0.4536013515054649,0.950314055802289,0.4515693240215225,0.3233423378182123,0.2725642569659969,0.7692386924968475,0.4982596779221733,0.4804694313218173,0.03877757662614452,0.40968685706416996,0.810870966215742,0.5345194397194152,0.45005813509198395,1.0,0.5612679087414901,0.5302546626385629,0.15972884691985623,0.900226550522362,0.6115685672660582
Thal_LGN_L,0.6597802470258811,0.26975359883811995,0.6201246552389497,0.3716022936612432,0.525068462898244,0.6226809027668767,0.10288214049166947,0.6232262518009313,0.29631294678641784,0.6031957343915239,0.40868101118107186,0.12106059625127306,0.3927835525279653,0.09078721114420828,0.5826464544296343,0.17924481327490632,-0.0009009864282596161,0.4997775845176754,0.5700340048500034,0.3797303779554554,0.6272338806766059,0.38599605131535086,0.2544062124158097,0.5694895384244699,0.5705996438446392,0.696284969905329,0.01858574413358581,-0.08006745414072323,0.0010718040581799294,0.5887463991418597,-0.030417197903790744,0.154157633150761,0.3752996332964641,0.5773475946739705,0.20051424171237792,0.21613035914528259,0.35655656499774463,0.6162406348027266,0.3083212427204655,0.5832104599843146,0.13549990544976775,0.17686834083291517,0.624893590884582,-0.24589043769449645,0.6366577315227315,-0.01788489904927933,0.3650933608379696,-0.5456837026638912,0.31717426860393805,0.3844756148745379,0.7796396348912038,0.02456789552289587,0.612527964277189,0.36747455809244006,0.008395184251297035,-0.2545852898279109,0.4309479277801094,0.08256535829952524,0.5392528996069716,0.5186258985358503,0.6702939081780548,0.6593384549854233,0.1591461346661321,0.4479306427995739,0.4944735869871444,0.6464956111916247,0.56179133332483,0.5609263262519668,0.5274915998550913,0.5128248271296986,0.6403610706578142,0.012435531624456844,0.613543848139337,0.53390063490883,-0.1244170613229613,-0.08103338535551476,0.41002302321428113,0.3195371326232139,0.12943149301910353,0.10669261178852212,0.367993173870922,0.4996718845227281,0.3511170805647371,0.26345251652054535,0.5612679087414901,1.0,0.1978537568105623,-0.21267685598746028,0.5602431302414831,0.5891060292317353
Red_N_R,0.47339913971952774,0.458408648236227,0.151047119181348,-0.11230529292127617,0.6403472996830697,0.5674634520281073,0.3491676007088776,0.5495858523915526,0.2683494091757721,0.01847102368939819,0.4667455579941701,0.04174586451178287,0.05976399449670631,0.371933825758787,0.15678900587507727,0.04553381699285381,0.5925464968792344,0.4694358928510016,0.19334683104554637,0.5276322947695322,0.5501458387549503,0.36530897042849414,0.028912850600274792,0.29293645985353595,0.5103180474310992,0.482323209438739,0.47318114961579666,0.4244020135625341,0.25241873897048617,0.527640289146856,0.5352695009328376,0.3547891593304014,0.36216602542432064,0.5947958957644768,0.1995910880056958,0.010488115547453544,0.4868045511614528,0.13359967818155408,0.39609882206392627,0.4754528703460377,0.2681445162721303,0.32374281830763485,0.4723495896037284,0.31387599932718824,0.4484516295717795,0.5666934303615951,0.3710046570970017,0.17478028174177362,0.5935362077978753,0.44024229403415044,0.1502553229181319,0.13350049662631325,0.4022623636399408,0.5254217105996909,0.5616498245008925,0.19467207648177656,0.09675821970564606,0.2715474951299345,0.3731622991870563,0.6752789925727446,0.24407590040362795,0.5133223410464465,0.39038679943026394,0.6180983167165175,0.2267143829977606,0.3411657272033495,0.3501980642871837,0.40053380355208046,0.12378974865084082,0.50778000788697,0.4493703802466135,0.4879802928432826,0.5194300364786569,0.07281645514954209,0.6121076544770595,0.5617294693791902,0.5585134860201043,0.09700214862884529,0.6646950064468877,0.11873035068996582,0.1621816041709815,0.6353872112328026,0.32493549716055176,0.3139859944792998,0.5302546626385629,0.1978537568105623,1.0,0.05447181594817624,0.5638374371942514,0.2680100801586692
Thal_AV_R,0.20525300651825332,0.16199556915525515,0.015838138079211566,0.20355863687188389,0.15725509843358243,0.16197808605776604,0.04435613318155442,0.11989233616818876,0.4156911151008669,-0.04500029503316166,0.23255495540682009,0.3702844095543127,0.04978628610657658,0.2964916665887701,0.12534494283213685,0.32493984322155256,0.37567950180831783,0.23555693714467657,0.0893062837541802,0.1742699451534452,0.20038649630529184,0.106762134327326,-0.06832919077801437,0.12687970309051994,0.22414494966268123,0.08763978689177757,0.23658596192152284,0.6586573853304185,0.15106292255719816,0.18747183974590304,0.2799992199613059,0.6885215172982596,0.07946676449888883,0.24256598822912445,0.08157611634718216,0.3731037861851738,0.35068654223081885,0.03179126396296852,0.3133171256579286,0.10672291987483018,0.0962270140095856,-0.09432669763374997,0.10176144054881509,0.7228872378956285,0.061149825229010295,-0.044582773975401835,0.14067800266034872,0.42022324328580973,0.39377898738140665,0.1481450358056851,-0.3866352973304208,0.42064034199580186,0.08935584538747758,0.07128948652146803,0.34594498844462684,0.48615205438851744,0.1675854126478199,0.2037277214165622,0.1748253337400139,0.11356890349679007,-0.08507522726531518,0.10571518581227715,0.007238177434999286,0.2671865012989079,0.00966242784664411,0.050340455261108565,0.417224819358992,0.09486990277223074,-0.15530361063304565,0.3074752289679297,0.1258689725557665,0.2920524056889405,0.17199784302904128,0.11823516124992714,0.2666715183536814,0.10134201739283458,0.3370618221229459,0.522395091572081,0.12094067759558538,-0.04596180152733056,0.2180924682370594,0.2720895960464107,0.2741541214132873,0.3165877186095235,0.15972884691985623,-0.21267685598746028,0.05447181594817624,1.0,0.11006341637296352,0.2592356415149604
Supp_Motor_Area_R,0.7719326242164778,0.4470779068273419,0.6020690351765556,0.2229444867526354,0.8460823375346282,0.7520645789212654,0.04942225509054987,0.8382998573719767,0.39232437293460193,0.4518659528343416,0.7547799661810715,0.28713539541638916,0.3841647020380177,0.43725120412004315,0.503782783202776,0.1033009036541525,0.5224092708839873,0.9129379252120371,0.6067779584401833,0.7242330161049574,0.7211174425301269,0.49019306502891563,0.21966272612922624,0.7420975263591912,0.7375464429002452,0.7826615292918131,0.34461661791182463,0.3241297374473543,0.13258467594165935,0.7125098081527388,0.26869555529468614,0.43284550018654167,0.32396745613713335,0.8178820393871021,0.37340819227175465,0.363043439638049,0.5589903398487701,0.4919873510675242,0.47857838129759955,0.6431825476075709,0.4439943919523327,0.23056472291040217,0.9026480726521726,0.13393037260096113,0.9167450433274235,0.3548853025872188,0.7050515997046528,-0.003625912970962372,0.7170573637758083,0.6514464542322168,0.4595055268705635,0.2749763860521989,0.7503828649979212,0.6188051063138093,0.4159589527304073,-0.006219176702999767,0.5018277433857005,0.19735582781129196,0.7548247050465777,0.76806642476818,0.6056564217607228,0.8176209084696121,0.3259614571231856,0.7636187791911303,0.6044349899869484,0.6896778742322348,0.6908268923533479,0.7890064383142344,0.23711956062640796,0.8198664167861878,0.6585472112318999,0.48963669004197913,0.8822597163519248,0.4239362518964662,0.38615362049417606,0.34883810417574623,0.8525694602567417,0.4258878472428518,0.4254872759339741,0.0607571016709069,0.40156179096634853,0.8007450306571314,0.5662539325855592,0.5370812479380265,0.900226550522362,0.5602431302414831,0.5638374371942514,0.11006341637296352,1.0,0.6049825703416098
