,Frontal_Inf_Orb_2_L,Occipital_Mid_R,Rolandic_Oper_L,Thal_MGN_R,Frontal_Sup_2_L,Cerebellum_10_L,Frontal_Med_Orb_R,ParaHippocampal_R,Olfactory_L,OFCmed_R,Cerebellum_8_R,Vermis_7,Parietal_Inf_L,Occipital_Mid_L,Temporal_Mid_R,Raphe_D,Cingulate_Post_R,Temporal_Inf_L,OFCmed_L,Temporal_Pole_Mid_L,Putamen_R,VTA_L,ParaHippocampal_L,OFCpost_R,Vermis_4_5,VTA_R,Frontal_Inf_Tri_L,Frontal_Inf_Oper_L,Vermis_6,SN_pc_R,SupraMarginal_R,Calcarine_L,Occipital_Sup_R,SN_pr_R,Thal_MDm_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_L,Cuneus_L,Occipital_Inf_R,Rectus_R,Thal_PuA_L,OFCant_L,Pallidum_R,Cerebellum_Crus1_R,Cerebellum_4_5_L,Cerebellum_6_R,Cerebellum_Crus1_L,Vermis_10,Heschl_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Thal_LGN_L,N_Acc_R,OFClat_R,Rectus_L,Frontal_Sup_Medial_R,Thal_VPL_L,Temporal_Sup_R,Rolandic_Oper_R,Cerebellum_7b_R,Temporal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_R,Occipital_Inf_L,Thal_PuA_R,Cingulate_Post_L,Angular_L,Hippocampus_L,LC_R,Cerebellum_4_5_R,Thal_PuI_L,OFCpost_L,Thal_AV_L,Amygdala_L,Cerebellum_8_L,Putamen_L,Frontal_Inf_Oper_R,Paracentral_Lobule_R,SupraMarginal_L,Calcarine_R,ACC_pre_L,Frontal_Mid_2_L,Supp_Motor_Area_R,Red_N_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Thal_MDm_L,Precentral_R
Rectus_L,0.166229262768621,-0.26004052479590034,0.18712615919910713,0.23189942316783002,0.1657981550965527,0.1813207139047305,-0.007124169023496241,0.3356844914311021,0.1819571932410001,0.6762865433719245,-0.2043389630579826,-0.34537701609016475,0.05899974015430259,-0.01808166452268781,0.1768222020013724,-0.04446584326980513,-0.017498205407492796,0.02863407103295917,0.28123907757394445,-0.3700396455100347,0.3336663107830046,-0.05073783397108392,0.38173588089661137,0.5975264933255525,0.03560279880016819,0.07423543134956477,0.10787993575205461,0.18331150658183243,0.05957597145505461,-0.006840606659894363,0.12636119401135587,-0.1174260374719253,0.04350391420899443,0.05324274472442541,0.17449987420017715,0.23188884185681433,0.21989978028234514,0.319597633568423,0.06151490313639027,-0.18539279010993787,0.5382895883595363,0.1398500615968057,0.15910211276518507,0.3213780285852302,-0.19817543557837322,0.1475233599615323,-0.08964451998962884,-0.20154205588554622,0.1230865662420661,0.24784589102245141,0.12235586470054037,0.2695370105923033,0.29104542165082237,0.19810058465865116,0.45445418825851575,1.0,0.2052994549068122,0.23852365038386963,0.30641998135081105,0.172440403569257,-0.20299592609150338,0.13511216599016887,0.13080237817501453,0.008593484348553735,-0.21525730527521608,0.2035412451203111,0.08450562447408694,0.007213512870675626,0.42824301811086557,0.48391466303258457,0.2545220883497025,-0.01377701170114838,0.5424121470607189,0.2950383568278368,0.3329457485099856,-0.2375686270318669,0.26800485882720576,0.24506916916186447,0.15752501070207642,0.029500048730473707,-0.03481116440006282,0.24684728519828747,0.030933668221137134,0.02828519342466519,0.4618650769976615,-0.16905593162974847,0.35757183979487495,0.16574511957741764,0.19347513802485866,0.14908935036318818
Frontal_Sup_Medial_R,0.5614478616468459,0.12968530960356725,0.6447069648267606,0.28297515678910934,0.8348746135523869,0.5500722295232384,0.13974841408029018,0.44605348681728757,0.46611829041479164,0.33342309100718354,0.29083424529700713,0.22893027995534174,0.04213508435187419,0.22716541335142706,0.6304348117758073,0.11685088649786966,0.6422257789613671,0.40196871066691164,0.09339299127507344,0.18008378159363533,0.5285462013567552,0.0874354813423183,0.4418230087839877,0.4086164750154492,0.5854207144032704,0.3442662127612903,0.675697320276789,0.6809134238293747,0.20241197409787554,0.33885545161169744,0.3957298647908714,0.5007096572565496,0.2609819637585394,0.3509103061914711,0.6748605235146186,0.33142139676793747,0.9306730323677582,0.2772480856601589,0.28978016517290367,0.14012974618423735,0.2536392820545093,0.3864292828001507,0.06325963041870061,0.34072654344557174,0.14869443583223557,0.48112488069537085,0.36475292453853364,0.25785407040372194,0.4894274672863781,0.42887351353039205,0.41117561349062326,0.3233881033297024,0.35141555788909845,0.49700004096646416,0.34186339490573286,0.2052994549068122,1.0,0.444867920937083,0.64747332797884,0.6395744671413744,0.25170949622192434,0.3744526455283466,0.4697236010567985,0.07590136923315292,0.168880187997082,0.47250788165839436,0.6519626500100462,0.25582963088915256,0.3972395445908536,0.1630965179680768,0.3839159405480995,0.37669836268975454,0.4498908486356492,0.38835826585413136,0.3987290473726519,0.3742151160470367,0.6557032532051464,0.704610880091785,0.2910124978712752,0.3459853558580798,0.4593756300535021,0.6444379870583172,0.6388167909624655,0.49684791692930486,0.39245661165571677,0.35887070193018705,0.5566952906062429,0.7871513008573758,0.4491293586358819,0.5479149942986475
Thal_VPL_L,0.23807262735558732,-0.05439879946340031,0.29287973792589955,0.30155067801886404,0.4136684112240942,0.3643993925167623,0.13945168008806386,0.3699828205819917,0.25021361804510955,0.3812073271413254,-0.0472517672355001,-0.016319906817554616,0.3932749902875419,0.43082431370928925,0.4509382829894155,0.09175267151384094,0.26101338394689355,-0.06551389618284374,0.0010295511957623758,-0.008555139786253404,0.5690235780195684,0.20153327037808907,0.23967480106390068,0.31463333800990095,0.34433025342072676,0.15046391457436106,0.30918163436673846,0.3464333454227473,0.08422848376881019,-0.019710287459741717,0.3413182060651437,0.18518596459148962,0.2779481984432713,0.12741481578830408,0.599320878185582,0.4329912872972929,0.4563795610591303,0.3424711657536198,0.4738090080570357,0.062313303184741785,0.1703304669169944,0.8704383523033782,0.00010287578268200378,0.3789794020046195,-0.15003071318692074,0.2258376600694383,0.06358563165855755,-0.12957447360993524,0.20895800155553235,0.4376667464206484,0.16526751435937298,0.47909878191521005,0.8538173587013493,0.5879437683451434,0.23484495314730727,0.23852365038386963,0.444867920937083,1.0,0.6476186921844423,0.45293496257919913,-0.049141729704338596,0.15102088341529862,0.12573421393077264,0.20241293991046239,-0.02772411503921539,0.36533583432016986,0.2914457726602421,0.21151728448328855,0.7082319449496841,0.29260424818684067,0.12204967845446267,0.38496197171079566,0.4510165653217746,0.8463499276617781,0.3844624764082481,-0.005181366709868193,0.6402886020225127,0.5140091197925948,0.1422637133373053,0.42827347031843704,0.20417858170135772,0.6679282685313577,0.21172407656662323,0.08638026743708663,0.06640137071458556,0.0757381566146364,0.41133615966723536,0.3883357521446324,0.8042766833914278,0.31129862218569615
Temporal_Sup_R,0.46382717074670005,0.04011644309746564,0.6585198433807856,0.28404952075073947,0.5720398740153934,0.44667872295548877,0.15730102362039652,0.6303357242044272,0.40551910455586915,0.49701420113550115,0.13311650040193107,0.20487303352032984,0.08116014480920604,0.21616968247517324,0.7472234733898451,0.2857370698000875,0.5249501445314064,0.34020178252528815,0.2019858447390822,0.0034312387068473143,0.6575095895378551,0.1546522452240283,0.5548637822078595,0.6138191246586144,0.5464804401921817,0.2903870654749462,0.5434752014044643,0.5608538926507526,0.21792150294484575,0.2364044213600409,0.4785609129796747,0.5026752342896973,0.28062823808921944,0.1731864201662541,0.695020358005571,0.4058932036762746,0.6318330627141309,0.40842077009017774,0.3970606157855121,0.20733194859125523,0.37793466430261774,0.559229585699135,-0.015375577268762984,0.4131268204501408,0.15735804484403726,0.5216750201247662,0.40715522215786615,0.13680007567867344,0.37058427422804435,0.6408962238500457,0.23337174474584177,0.4329350648389348,0.6465440406589842,0.5342662114758001,0.28404174603362,0.30641998135081105,0.64747332797884,0.6476186921844423,1.0,0.803234530938709,0.12828327628625247,0.5096119802772566,0.35498232300182214,-0.036148840175267566,0.11520568081050235,0.33381313612652597,0.6282459818198722,0.18319371255390096,0.7289673026123183,0.3646437612626636,0.47296083414473866,0.3432745707724381,0.5929659991826753,0.6521515036738645,0.37576470224700825,0.14410747221817743,0.8370681917496231,0.7833555555983807,0.0935304786727588,0.3295376852068656,0.4173849859161018,0.7254994661084095,0.35019431014640784,0.29191893586288337,0.12255283828926947,0.20384181401576437,0.7111905171606309,0.5671594381744673,0.6530005587028804,0.44834505084973053
Rolandic_Oper_R,0.4773536260888467,-0.037421405522301915,0.7695935308868891,0.45552239966157454,0.5620488336296035,0.4063695299545526,0.18599297476921975,0.5921300889178057,0.5324855155705159,0.4507116369500139,0.14270887740124533,0.26512681937219873,-0.058144149562317476,0.03545037885404477,0.559821172290813,0.014291060947826601,0.4792158109593009,0.3513114242336861,0.2231220565020786,-0.007293325768601631,0.6960967657796352,0.1335189102068135,0.520712912134755,0.5736975620774052,0.5161058573380417,0.24618921147569017,0.5531189415686317,0.6301932136870172,0.22893728209498054,0.3602166072592867,0.23600349353673283,0.4107988520607246,-0.04630340777871666,0.4270642906247555,0.5948851345780701,0.5261682553241523,0.6247536287103213,0.5176912947890184,0.24609876971586486,0.08970983925937892,0.5037252427207828,0.3471961417220157,0.0010012876426676227,0.5497441169213793,0.14416285079306834,0.5156475474145151,0.43648180208258036,0.20075932664078205,0.35480309987528263,0.6181648981729351,0.3023649134506757,0.36074151353022904,0.4876722314833282,0.45025124573738906,0.39262851242051816,0.172440403569257,0.6395744671413744,0.45293496257919913,0.803234530938709,1.0,0.08235071856399685,0.4512371483970182,0.2383035927416043,-0.1798328411843146,0.06681810316462639,0.5551833786781087,0.5499763373211392,-0.12668048991966432,0.5397768492414772,0.30476340389144546,0.4116679281055176,0.3907002060147151,0.4513304750548389,0.384558958961929,0.45495733600345867,0.18995153462723527,0.7974963374772763,0.7514000115429734,-0.12212352771713848,0.09832103777122357,0.39392317729929605,0.6841762450979735,0.43015690155774317,0.3093969342362842,0.1941281969686383,0.2009203818882685,0.648850695704491,0.5602155263396674,0.514437416570131,0.3778275502117396
Cerebellum_7b_R,0.06429527379342859,0.7710089907096307,0.2024279269451622,-0.31251854380492494,0.23219337497906822,0.437296313011727,-0.26194540175092706,0.34678049682757656,0.11349298305639595,-0.15707963967757982,0.9482670164218511,0.5614749695543741,-0.5032915985217361,-0.2178769193774604,0.4124813584042734,0.06161467647472521,0.10001791103409906,0.5486856587978709,-0.37374057541195105,0.7467447428689374,0.08654601097975563,-0.10389527702755236,0.2161574867709211,0.050279172008722395,0.30425718855095146,0.0903945567543872,0.4899967874500351,0.3499153980601442,0.6402716115945487,-0.09205509286895334,-0.1931885927545271,0.28716489332210904,-0.04547654084227844,0.18378518781710498,0.2842228445906771,-0.13622719381538065,0.22168993727924802,0.019694754698013257,-0.4398883210365456,0.8322066824356917,-0.2563478564267874,0.031374163531145145,-0.2748405672376476,-0.10508731806429157,0.8706340826812855,0.2757567709939244,0.727685930045576,0.826563513839304,0.6621678480942208,-0.17351331555756375,0.32457733183886694,-0.02049055384796682,-0.19892264746647406,0.3819318127675656,-0.16463602766284116,-0.20299592609150338,0.25170949622192434,-0.049141729704338596,0.12828327628625247,0.08235071856399685,1.0,0.65666614934319,-0.11956430374513566,-0.4631553572696154,0.745110994126831,-0.04460176773390502,0.3551068534935225,-0.04962195253810073,0.0353414846526189,-0.32080331406041424,0.23328935934920692,0.4175833827336764,0.056323482496026846,0.01732997949390415,0.029946396047322153,0.861222241301754,0.16827142458289338,0.15432682666204722,-0.09939464610427241,-0.1768018369577105,0.2123078118492798,0.16106614606167063,0.396823545641545,-0.04541520006127902,0.3039076642206055,0.9190194506229197,0.22261127503640407,0.003948952598347941,0.1842554672984711,-0.022544307760958487
Temporal_Inf_R,0.39160980565531617,0.5089463383081854,0.4324816612148809,-0.06078780184910573,0.3341487895911207,0.5809825476251486,-0.07151974360343315,0.6985275321668107,0.40574472998448813,0.1315998308089885,0.6995995931525739,0.569473691125607,-0.3689035553529039,-0.1435887319047112,0.6894195572906052,0.044262172204925995,0.30653734108372155,0.6169038539581603,0.038891310538882284,0.3500533239979956,0.45108581246523205,-0.16163200621159574,0.5797533914894373,0.40365602810723644,0.44020850518513777,0.1836612411441495,0.5481833218177735,0.4334238010745364,0.5925526148760467,0.09207463312742133,-0.1312813070626655,0.42775035576777126,-0.04151712317855949,0.3536203972451297,0.41743931453001365,0.1757073915174317,0.3513350821868973,0.41625919582877813,-0.1982599422286204,0.6128235617329737,0.17032171050695788,0.14018851182129455,-0.10573399599214388,0.29621508282732484,0.7208688813931448,0.5725173464198577,0.8043217757905233,0.614877997046313,0.6539203787980732,0.07815011820298463,0.4908594480402297,0.26529310898609615,0.13372133580480158,0.4138127704940407,0.20839459716498776,0.13511216599016887,0.3744526455283466,0.15102088341529862,0.5096119802772566,0.4512371483970182,0.65666614934319,1.0,0.01122803282864508,-0.376022754461191,0.4027085572632663,0.22216207696656234,0.5423023588153384,-0.11266013022923749,0.40718690355740267,0.06781035217617307,0.5608807428006861,0.47115715472768044,0.41929151834996337,0.22716904518519287,0.3381435741299655,0.6286536698261392,0.535627152964723,0.4027447123719192,-0.18181707308053252,-0.10817540805795807,0.3853291025979583,0.4373428051823322,0.3635625515817915,0.0913328969831478,0.37794048227463495,0.6596408809302159,0.5721388049078387,0.21568727017294928,0.38424588277315164,-0.056318304680628616
Supp_Motor_Area_L,0.3069246348014291,-0.12488513430913825,0.3326085641358064,0.2665617676750736,0.7084813691748536,0.12933640394025683,-0.1231388094268623,0.08175269154806483,0.1348637778339327,0.21127079935092954,-0.09891741956950197,0.12736408209802502,0.3156281174851672,0.2520881258646737,0.20995938494404587,0.3346299207546242,0.609853655839717,0.14889099412140183,0.2788657651685604,-0.2656106373384839,0.12938860292857407,0.26030640247562287,0.18853820900219653,0.27138298878050815,0.4022703532843494,0.4929876570180116,0.3283201222301005,0.39009245247791774,-0.14388588514158593,0.5987027975027747,0.5670379764833515,0.5086474936486303,0.34899437961544233,-0.05916160329413964,0.32529648640527015,-0.040826053222627244,0.5073561246818393,-0.11125540619912275,0.4128644832483908,-0.20688891232818724,0.0987734271614622,0.09630912049209592,-0.03695732420616451,0.0029638422800713554,-0.025077066983387738,0.37981382571205713,0.0839634176180475,-0.010317963191730447,0.05317201675518246,0.5184712052964576,-0.1192824704085155,0.17325637953902626,0.17190097207020572,0.1696708300917968,0.19157279411750475,0.13080237817501453,0.4697236010567985,0.12573421393077264,0.35498232300182214,0.2383035927416043,-0.11956430374513566,0.01122803282864508,1.0,0.24546012782086452,-0.1148614271414886,0.04447463981028072,0.4970361472908122,0.5541779049004738,0.12822179187666577,0.3027659676566065,0.4347078435672774,-0.2555356213346349,0.1153182920829839,0.20519532900942947,0.1643700698063788,-0.032280113161840145,0.32965611816105317,0.5059842366972238,0.47995590561556767,0.6148092089211833,0.5508477720589346,-0.03929681963333724,0.4469377224316095,0.8441367994686193,0.030649919029140778,-0.07349528393139655,0.2806002766264047,0.6021167689144914,-0.017373081643720138,0.7069024801493825
Parietal_Sup_R,0.13819150118811285,-0.4923567358637067,-0.1741617413858203,0.15292462516288233,0.04987671187959689,-0.010208786459984614,0.269801203481542,-0.24151005427240355,-0.045457169285223885,0.027516649028447755,-0.46533018733123405,-0.330081304458726,0.6325191020616305,0.45947302027982007,-0.12562761193489688,0.058465445704746474,0.09407332741819015,-0.4389232892053423,0.15623250312295914,-0.283459014016039,-0.13085841580939436,0.05980010864418509,-0.2999290487077795,-0.19560089039963932,0.03779478939164351,0.021202567511547053,-0.24793344302470532,-0.18952610882507073,-0.4396625429656952,0.002464883097037385,0.29856610515039217,-0.05273206560960579,0.2962906484890008,-0.21625695786486032,-0.052113483502223244,-0.06065785426838794,0.0510530014517865,-0.08659882654193357,0.47653297729646227,-0.41701059753541136,-0.002212848277284144,0.20943275654880134,0.16873139032985682,-0.049835746693191525,-0.5676295703861458,-0.08539680835579427,-0.5004019657786454,-0.5690388928864389,-0.25540927986368644,0.04444919852347552,-0.04928751328543648,0.07001209044674676,0.1927019984183503,-0.14972567553219476,0.044798046918650955,0.008593484348553735,0.07590136923315292,0.20241293991046239,-0.036148840175267566,-0.1798328411843146,-0.4631553572696154,-0.376022754461191,0.24546012782086452,1.0,-0.5359299771743766,0.005124562182397027,-0.1541196827971126,0.3785523853483685,-0.06360234618932738,0.13605551832753898,-0.13940890354271293,-0.16507438358063983,0.028280589000570653,0.0503238178129828,-0.03713901663563563,-0.3502615852730242,-0.07297968483183608,-0.13913524744950173,0.4630237811920781,0.5101579001397697,-0.04009420868937379,-0.01974020431037619,-0.12842803744145212,0.176467576465739,-0.24894711576061174,-0.3959433294890749,-0.13731334218571284,0.12069549614626902,-0.026690540484253383,0.112474685168518
Occipital_Inf_L,-0.1146440399669017,0.7965313030937725,0.14097535367146177,-0.3527987935343015,0.12766340159779846,0.0709386623171581,-0.3238098262130571,0.19077252541823098,-0.09426230816645856,-0.14657618323686525,0.7616367023270633,0.5894099872136426,-0.6138111014044525,-0.183329722758726,0.3330341385643819,0.15202622524679424,0.1332850365971969,0.6709480730854712,-0.35080968196451956,0.7435080771537236,-0.05422409084838535,0.10615561024945169,0.22606411350742667,0.11295520742936893,0.21930380700153862,0.07175452880178693,0.41316758943000303,0.2989978668853571,0.6294137106006674,-0.06312576525524488,0.0399476520772857,0.37886229759805934,0.13137947948339013,0.11895026189792371,0.2432940813446414,-0.1595670662856968,0.17356566862370074,-0.21582645793070826,-0.3477323750767029,0.8193821958832315,-0.3127938955722192,0.04943372176941257,-0.2697441630981196,-0.27570391686412155,0.7928529815703383,0.164059363785574,0.6632438928675362,0.8733026300287293,0.3446349434885982,0.019358979849033633,0.08175112559733821,-0.09895233855889037,-0.196088378833971,0.23310337198060804,-0.2877861415878306,-0.21525730527521608,0.168880187997082,-0.02772411503921539,0.11520568081050235,0.06681810316462639,0.745110994126831,0.4027085572632663,-0.1148614271414886,-0.5359299771743766,1.0,-0.19429238774316265,0.30783620701134956,-0.015818381980068456,0.022517261506997854,-0.46256373127681555,0.10048557904928816,0.30385031566296367,-0.10110960077243539,0.07466835760986652,-0.1439598744730478,0.73297400661878,0.03545092398033032,0.18668268675363833,-0.13408792459723104,-0.26471017400122493,0.2518160115924628,0.10854630286561405,0.2978378003507559,-0.05972445792424467,0.2094900086540771,0.7592246780801868,0.14567219740836354,0.03578603529083659,0.1716911781757335,0.18485338350541447
Thal_PuA_R,0.4954508069840415,-0.24268239720258283,0.4973757915146124,0.5542696289036347,0.3928307523869638,0.4746933005213682,0.16152041312928278,0.3973891314843081,0.5729177643426675,0.37034790030702536,-0.007125751775233723,-0.043844948241082544,0.045667048238877496,0.12654521896608065,0.32349377190692613,-0.4310124497415565,0.21576488824973925,0.09782840266162532,0.07116835197028325,-0.17201238582129644,0.5868796831964833,-0.059141277568969995,0.300942447537802,0.3162230253045442,0.2794666453681344,-0.012655599209430882,0.3123286655707243,0.4251703681032923,0.14702743105095664,0.2103815572042164,-0.1382656071398372,0.06364183843304379,-0.25251606808881916,0.5863802139005111,0.4360476013296698,0.4931102512834248,0.39885076830465344,0.6705920515728261,0.1113114555717949,-0.19725393800993152,0.5129994333395391,0.2962736413547615,0.0487033713360135,0.5712624878121605,-0.16750671266765674,0.3223896337511672,0.13192628957355515,-0.03456014842918015,0.29017158014490313,0.12264610209791457,0.4814295163308946,0.34553712554689237,0.33681453532958505,0.420161194327253,0.5563842163879392,0.2035412451203111,0.47250788165839436,0.36533583432016986,0.33381313612652597,0.5551833786781087,-0.04460176773390502,0.22216207696656234,0.04447463981028072,0.005124562182397027,-0.19429238774316265,1.0,0.27172657619428425,-0.23809093530617764,0.3232433861311434,0.24150571834003312,0.11252145680013673,0.47556887020698957,0.42591993604023703,0.15206870828386312,0.5660056848870209,0.07824507835316194,0.5936146764585415,0.3822237052200749,-0.07827142897255715,-0.02358633475123267,0.16506251682263234,0.5218873418639339,0.28906010393056564,0.17679250675815958,0.2887396974676256,0.08152622069745079,0.34942082941905095,0.39052960265555703,0.4206077998441175,0.12525492729580856
Cingulate_Post_L,0.48389340476346937,0.2935843894028476,0.6061203437094893,0.25625526681358324,0.6360277545156777,0.4439135731917199,-0.06836769300017233,0.577397289982507,0.45624016210382085,0.1439884920653332,0.4257586217269288,0.476837755072768,-0.21099696300403312,-0.03560107865877253,0.5274655623424402,0.12280307671986113,0.743037527101314,0.6175756419820886,0.116654738185862,0.193695915271839,0.4987346871274303,0.021866152620056055,0.6244054930935025,0.33519498581422763,0.6271979333935428,0.44240950296653775,0.6364955180666491,0.6725520972945619,0.36909731768530757,0.4838208417764472,0.26080095802868175,0.6895566980278363,0.19004015183414583,0.21204224128547938,0.4751076414221372,0.335382943925336,0.7179302351735191,0.24721749241033614,0.11682598954787723,0.31939322722536023,0.03867879339395478,0.17120691993672252,-0.061121766417080094,0.3585120239612056,0.43740449741480425,0.7075427487542442,0.5987460578555008,0.4753069225837973,0.47443149087764525,0.4843500455553136,0.29053917386405587,0.4063533857253906,0.2715061040579747,0.43509940095247046,0.22779915546261145,0.08450562447408694,0.6519626500100462,0.2914457726602421,0.6282459818198722,0.5499763373211392,0.3551068534935225,0.5423023588153384,0.4970361472908122,-0.1541196827971126,0.30783620701134956,0.27172657619428425,1.0,0.132392504385339,0.40425990515153454,0.2555782328242106,0.6877027426729293,0.19068524778704016,0.32236702973904185,0.33622604476434964,0.36900123366125165,0.48172338585766505,0.6086228728680748,0.639623201662103,0.1255278050071323,0.20938161680906717,0.6253417000511636,0.3943401655493008,0.5309517067000789,0.4747061445112965,0.3193299085289277,0.4705337506717576,0.5232853964761214,0.5891169825917103,0.2812223224972956,0.4172331443440406
Angular_L,0.01733902806969424,-0.053958346843667494,-0.18768232049489475,-0.1944382677314625,0.3440281115409312,0.03403222299971691,-0.10598916141811245,-0.21496053493687034,-0.2023241670978602,-0.021615110011714112,-0.10679512039068231,-0.019375863645541683,0.5111865227780374,0.6979895602938142,0.24008608680968788,0.5162845491808753,0.33632299194824905,-0.08732106194363229,0.02835969204911421,-0.057865550290052616,-0.19054320115827614,0.24053110245622458,-0.13586265112935908,0.0037347948134239368,0.16253038892999164,0.28435571467317994,-0.010643046924232928,-0.006116915630941431,-0.161467983062561,0.09139514945341316,0.6425569633269675,0.42007494396812023,0.7455282490218441,-0.2956226690394718,0.3184658956698062,-0.3652311211383124,0.25285972934711454,-0.32761893766390493,0.6167730606255469,-0.016243150316358708,-0.20603663472189626,0.3264189177261105,-0.08857099349982742,-0.3345339935208397,-0.10690276525914483,-0.011511025419234272,-0.09093547319287178,-0.13380239710316338,-0.01686599712838382,0.170820588662267,-0.15945842138733948,0.0020620157286289514,0.08063822769556417,0.08337630800751172,-0.21433948009967177,0.007213512870675626,0.25582963088915256,0.21151728448328855,0.18319371255390096,-0.12668048991966432,-0.04962195253810073,-0.11266013022923749,0.5541779049004738,0.3785523853483685,-0.015818381980068456,-0.23809093530617764,0.132392504385339,1.0,0.030496090933426208,-0.034330963862957836,0.005367372426074051,-0.08033426369064539,-0.011683511641735604,0.3115820507169779,-0.11320588933316285,-0.08081606052511817,0.033180932316030975,0.15468125538335917,0.62286106008544,0.7602226247913387,0.3768841814858363,-0.04922579921042607,0.10113084644007347,0.4489510618602365,-0.051900157434071656,-0.09588067031592194,0.02998640783634338,0.29411519914450984,0.11925966327977264,0.3878836244939265
Hippocampus_L,0.34373953174075617,-0.029253837592745465,0.4857737107637744,0.31716161901384826,0.3452772339399283,0.500608328018895,0.256083693104942,0.7060758864426426,0.49269622705676314,0.42394167592993603,0.06403034290681314,0.06867148021498985,0.0679985110747716,0.14909994617902678,0.46736853580737586,0.1644123746446744,0.21699117012554078,0.20503741732258846,0.21112744978946768,-0.024254121048862615,0.7706076563635479,0.09704086258260493,0.6677499164376983,0.5971993632635397,0.4060696843374673,0.22986433747754542,0.40523331858111666,0.39028924457735,0.20230093501919558,0.08281529749449654,0.20197471603567393,0.18747709420952288,0.10559465113313793,0.1685623555018048,0.5665370532800034,0.6187330601030735,0.442462803614328,0.5425075578141388,0.24271310630399096,0.1340771482916801,0.34977354291334406,0.5225579358944831,0.155078485756029,0.632464436677935,0.04888030544327535,0.4489414042368454,0.2840334182723135,0.02021954431708741,0.4142936532433965,0.49551134779329364,0.2780319786454854,0.5039724416035539,0.8160857766018501,0.5375200513692463,0.33776976280010496,0.42824301811086557,0.3972395445908536,0.7082319449496841,0.7289673026123183,0.5397768492414772,0.0353414846526189,0.40718690355740267,0.12822179187666577,-0.06360234618932738,0.022517261506997854,0.3232433861311434,0.40425990515153454,0.030496090933426208,1.0,0.558029055232575,0.45108549878103216,0.2752630147649995,0.6120881572022018,0.667780730613511,0.4776959254636299,0.0032242974064804306,0.6969901697271141,0.5122140675914748,-0.02257775538269352,0.13018962321766425,0.19408794738028867,0.6755344441633248,0.15782379878481415,0.029819318944383923,0.19410594129505615,0.15640950333028983,0.6445990139812341,0.3948305519347193,0.6330933197881683,0.1961730358184841
LC_R,0.3204503243100964,-0.4490224164038076,0.3225075206382287,0.46723969265076826,0.21913758085336338,0.3939664037296308,0.1854856474612682,0.3747669031937878,0.4564524624028797,0.417024710899638,-0.2859125398548609,-0.2324959992722201,0.1980356418600557,-0.0846900245990607,-0.03497786327829408,0.10013501903206962,0.13222017530046618,-0.11217668694314772,0.45817695374727013,-0.4840214808057155,0.5474327236247282,-0.13102040823844952,0.44134085347341284,0.33073051708448337,0.20539209164691258,0.35593581733992374,0.15860462735911093,0.2734137764879932,-0.21458433146049655,0.2970115748781686,0.09683158316335742,-0.06252586451667927,-0.10845032518637189,-0.08224992829111465,0.10194156569006942,0.4789775794431161,0.23519114895587748,0.4038457306092479,0.15001500111143962,-0.40019774110003803,0.3671025281782138,0.038949322237192725,0.24784528364364902,0.6234839949801035,-0.2982858397730116,0.36431367931625647,-0.16493172907873074,-0.3462336901815769,0.25930970504540507,0.47957769432352737,0.14420729398008897,0.42202875449965527,0.4743068679857911,0.23331818825858613,0.5004443265766626,0.48391466303258457,0.1630965179680768,0.29260424818684067,0.3646437612626636,0.30476340389144546,-0.32080331406041424,0.06781035217617307,0.3027659676566065,0.13605551832753898,-0.46256373127681555,0.24150571834003312,0.2555782328242106,-0.034330963862957836,0.558029055232575,1.0,0.5097417510642894,-0.23878613938211635,0.46121602460933286,0.27955503068349535,0.4158896853142696,-0.3094037836395769,0.35876928692036625,0.28827486571514815,0.10859967546691346,0.18340341550855802,0.07099856729521517,0.1880492410712181,0.05854065174956607,0.20406493791480185,0.13922024489157522,-0.2276561295646294,0.365272952107954,0.2432405548429555,0.07747281997876636,0.1371525702933247
