,Olfactory_L,SN_pc_R,Frontal_Inf_Oper_L,Temporal_Mid_R,Temporal_Mid_L,ACC_sub_L,Cerebellum_8_L,Cingulate_Mid_R,Parietal_Inf_R,ACC_sup_R,Paracentral_Lobule_R,Thal_MDl_L,Calcarine_L,Thal_LGN_R,Cerebellum_7b_L,Thal_PuL_R,Vermis_9,Thal_MDm_R,Cerebellum_4_5_R,Cerebellum_Crus1_L,Fusiform_R,ACC_sup_L,Cerebellum_6_L,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Caudate_R,Vermis_1_2,Cerebellum_10_R,Frontal_Sup_2_R,Cerebellum_3_R,Thal_VL_R,Thal_AV_R,SN_pr_R,Cerebellum_9_R,Thal_VA_R,Frontal_Inf_Tri_L,Hippocampus_R,Temporal_Inf_R,Temporal_Sup_L,Vermis_6,Putamen_R,Precentral_R,Supp_Motor_Area_R,Cerebellum_9_L,Raphe_D,Rectus_R,Thal_PuM_L,Thal_VPL_L,ACC_pre_R,Calcarine_R,Cuneus_L,SN_pr_L,Pallidum_R,N_Acc_R,Thal_VPL_R,Angular_R,Parietal_Sup_R,ParaHippocampal_R,Paracentral_Lobule_L,Postcentral_L,Thal_PuA_R,Thal_MGN_L,Frontal_Inf_Orb_2_L,LC_L,Pallidum_L,Frontal_Mid_2_L,Cingulate_Post_L,Rectus_L,ParaHippocampal_L,Rolandic_Oper_L,SN_pc_L,OFCpost_L,Thal_AV_L,Thal_IL_R,Precuneus_L,Frontal_Inf_Tri_R,Postcentral_R,Heschl_L,OFClat_L,Cerebellum_7b_R,Thal_PuI_R,LC_R,Insula_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Thal_PuL_L,Frontal_Sup_2_L,Olfactory_R,Red_N_L,Thal_LP_L,Cerebellum_Crus1_R,Temporal_Pole_Mid_L,Thal_PuM_R,Caudate_L,Supp_Motor_Area_L,Lingual_L,Lingual_R,Cerebellum_10_L,Thal_IL_L,Cerebellum_4_5_L,ACC_pre_L,Cerebellum_Crus2_R,Thal_MDl_R,Precentral_L,Heschl_R,Temporal_Pole_Sup_L,Frontal_Med_Orb_L,Thal_PuA_L,Parietal_Sup_L,Thal_Re_R,Amygdala_R,Raphe_M,Occipital_Mid_L,OFCant_R,Temporal_Pole_Mid_R
Paracentral_Lobule_R,-0.006530031864164772,-0.011277843137709494,0.0725497564155259,0.322584630062378,0.15910604197571507,-0.061217021032493296,0.20386837768443286,0.10772060588206657,0.235596815175454,-0.12718714481423216,1.0,0.2134345775761451,-0.1281640009730133,-0.10294241711179934,-0.21633427727798943,0.23697992360317346,0.007285777576376112,0.0647276091652998,0.23287157394733635,-0.21411569113720721,0.2665241896774933,-0.12691033415030914,-0.1937406511638759,-0.15717574901371972,-0.13125350532706703,-0.0036372380994755555,0.252839465780098,0.026188978289265984,0.03891722241695605,0.39132168834191927,0.0722503306457871,0.0663323055700607,0.5629669861539305,0.18008081932622125,0.16387458996578746,0.14010748575810386,0.2836717310397271,0.18934953346091937,0.0850152851382565,0.0,-0.0894301971396557,0.2524254998890478,0.24809777659080692,0.06920065403891712,0.19195761184109533,-0.069451847262843,0.16127920877511323,0.11704755926644178,-0.20038561102375996,0.20749920552800205,0.0,0.036372814116015624,0.23523727070993886,0.09643676121372997,0.28562615667395,0.3947267193664905,0.44005158292296004,0.3719833555364115,-0.14276816112581484,-0.19464745267017733,0.09078325721856076,-0.09526104442761332,-0.06932135253836855,0.16721883765915022,-0.032021904940675396,0.05330143765563308,0.06505799653021346,0.051416628647901655,0.32136261116095116,-0.0645129946719681,-0.023771311000696252,-0.17140497378285457,-0.002451338360044325,-0.0236455129896767,0.1935869575305961,-0.01652257487323562,0.4044277375817028,0.07829914227484568,-0.17086720784372098,-0.1417638030751401,0.13295732874001193,0.08296185750319947,-0.028435319805312807,0.08668258357533776,-0.34933114340131777,0.23764147285267861,-0.020168825095274928,-0.08871505075657003,0.1508053964616665,0.18199823355743625,-0.37077170572191026,-0.18158234997615533,0.024608999630424126,-0.07820163061825611,0.014099436567613975,0.2463769771450477,0.34355953911403475,0.1322160695177765,0.25903917412014005,0.2383686058148133,-0.1454981221739047,-0.10407644799328475,0.19175455964393073,-0.060439811093150185,0.23233931002616168,0.021057008687690996,-0.1563161879158414,0.005591781060675015,0.3962675272657847,-0.06610729814542153,0.3009515042605807,0.42396849959426675,0.0,0.1214124628870143,-0.1364982953032045
Thal_MDl_L,0.6384071497473786,0.24563829376359894,0.6332162239338757,0.24719143436014024,0.5374133890179986,0.13848360454733577,0.4179227921416431,0.37682744907079596,0.10210825734618507,0.4644125871087255,0.2134345775761451,1.0,-0.015351036727791437,0.23491972602992317,-0.021861949493316282,0.4077517426474875,-0.03257430248907108,0.7580431183052918,0.48419177621034704,-0.4203672270899597,0.42492076320736716,0.5003675031880325,-0.37552183215325347,0.36586064075554636,0.4056058593939882,0.4991056163472317,0.3477409107625081,0.018785525550574847,0.3462502157269804,0.47522583215861697,0.6254496060573554,0.14692845595336948,0.3368024544070239,0.36484826652407243,0.3694607723137448,0.6243830883273871,0.6229221394475424,0.059232422823556986,0.6911884531629005,0.0,0.6065023936880694,0.21773047629503164,0.11633123650987255,0.2516917829579503,0.7121837935744368,-0.44759875962836804,0.6361345216631573,0.7341188547859056,0.42168083582929367,0.20387389260772767,0.0,0.6378862014115324,0.5842228374998372,0.4407693826101794,0.6700908919521742,0.38876307267368626,0.2943694859418468,0.6780751611336756,-0.4243204679247487,0.015316504662289624,0.6511451224530477,0.44628823115403227,0.3080133844517112,0.3982762615721825,0.731926228413738,0.5106567707776074,0.10927811543023289,-0.1948261259738642,0.6809111208220151,0.5279210836945726,0.5188757812718273,-0.03216818731678256,0.043366986203675344,0.3403106900249127,0.07657076036520766,0.3809725484059811,0.0048187236812698535,0.5134899045905209,-0.31646779647185275,-0.30913329746005663,0.7588462451849206,-0.06289828563334482,0.4604439086957352,0.1349619360163682,-0.15282795184786294,0.7185405701327076,0.36278612665456306,0.5518955647271228,0.43016698702954986,0.4101104608103849,-0.35661343420614894,0.25292540754030646,0.5517671644191936,0.513873673121317,0.17590037365931324,0.5418781350817884,0.46670968386192835,0.4523646138170105,0.051208515654261814,0.49538611206747984,0.2771692663486916,-0.1909101895642298,0.8330961629515534,-0.10312997489544465,0.7237585461869602,0.3757855009363258,-0.15513133283575758,0.14796939970598602,0.34184126801497483,0.20128301101546694,0.3339062746656351,0.36322081456238653,0.0,-0.1708149481473747,-0.2289955231349052
Calcarine_L,0.06867821242288197,-0.34676069822573696,-0.07280535021261236,0.1399499900975509,-0.23773083229532743,-0.30249458046419936,-0.09653748106292409,0.04350477227297421,0.09792892050304336,-0.04152266957288341,-0.1281640009730133,-0.015351036727791437,1.0,-0.35950953129733887,0.011845320209127423,0.024319124261891336,0.03910144802952468,-0.04495560444647359,0.10070353202699561,0.03961298641466643,0.26671983847547903,-0.03082576786411412,0.023344324587163935,0.008066549665644506,0.0342139629332312,-0.025367961510723125,0.3947757257504786,-0.33231302544714647,-0.0648554574367655,0.025266378489059965,0.06616598919053353,-0.3956095158337439,-0.15945722694505815,-0.1480059638113383,-0.5231228586044461,-0.11960911493744589,-0.12721702138129667,0.3304840117372962,0.11090070380079409,0.0,0.09273883169703093,-0.12279942371390476,-0.14938520808700165,0.44794405353967376,-0.20188372611932062,-0.4519378165085126,-0.2719636634430281,-0.23349626559157208,0.03876370057727757,0.6861540217082588,0.0,-0.0672393327989271,-0.06152834196168292,0.1051959052813382,-0.04683620689641251,-0.008553804638739573,0.028734102613676392,-0.012127389367472978,0.21087359440272632,0.4580204880848552,0.03992418311352407,-0.4347434438585164,-0.516471311949815,0.3615975008902005,0.15216315080137732,0.04272554438336169,0.3356987136420342,-0.49618525372505007,0.14481961323870962,0.40427414561039354,-0.02474354374295762,-0.4080737790313805,0.18912988327864613,-0.1685668234887581,0.45808084196726445,-0.06445248550407079,0.02379474643322837,0.42993699580635614,-0.1286828120317628,0.06125834273928321,-0.11558485047894335,-0.21167712961951865,-0.0652771703879343,-0.1278760218805061,-0.1728114659923424,-0.24984318658491678,-0.030539238266070776,0.008299443764737544,-0.6917985993496278,-0.3423481067872301,0.19877054835345465,-0.424095162434779,-0.16246616491173096,0.049127511003852646,-0.028076172985939868,0.2776078779534194,0.2997011974291584,-0.004560813261360965,-0.24750624164187315,0.2610798472823053,-0.20701060911652164,0.27779655206297915,-0.0761853570065107,0.1974153815076795,-0.1656122436722982,-0.4590299047935046,-0.26857331542059176,-0.2561560093356759,0.1596195603510739,-0.3854669276132117,-0.06612235463713219,-0.24716322817501774,0.0,-0.13847018776696027,-0.10607029653212965
Thal_LGN_R,0.4303754652180989,0.7204853562053423,0.6732087607677143,-0.3165137094269792,0.023517899280224065,0.5782081260993474,-0.20917510601038097,0.6065079138553473,-0.12625762455922676,0.4461571009399585,-0.10294241711179934,0.23491972602992317,-0.35950953129733887,1.0,0.23884162981446727,-0.02748818823852509,-0.16893655898950402,0.4184583303566802,-0.43095157764057185,0.15307453378423672,-0.5744669442883837,0.50327678417867,0.2501089271542399,0.5205117760294629,0.5162146319703538,0.5079963974966041,-0.668928489310359,0.17593773859238496,0.6461638724857311,-0.3196083914492716,0.5467560557096807,0.6360173705181928,0.3851811608818407,-0.05716911111543663,0.7097280981480275,0.5798502665319069,0.49321472913872993,-0.4208567519547772,-0.09621685657137885,0.0,0.34726135686266535,0.5587114635483648,0.673377461528241,-0.45178093080960896,0.11774699538480007,0.4631015267387041,0.5087483681897045,0.45358810930045185,0.4283037409575675,-0.5835878180866959,0.0,0.40967993016461196,0.47376300718884334,0.3351896444852885,0.3795782750499411,-0.35358126888328983,-0.3310753924374172,-0.013576619913463752,0.25751979465875324,0.09753702974014139,-0.23610123038782863,0.5024412331409567,0.5478414638528245,-0.5489834946668862,0.03434349902749449,0.5266421419794302,-0.047168120737680556,0.5457142635312211,-0.32583976463960596,0.09347981486409994,0.13319303121524753,0.6556920387045098,-0.2828789084848388,0.6479805379287134,-0.32496391431000116,0.590579714894047,0.08977317492268767,-0.3402568381228,0.33095651683926125,0.1606406635411439,0.04263454389736164,0.10359211097810642,0.4817883544995293,0.14913407755693212,0.346397913593378,0.4106462556123453,0.6672144288631782,0.3979621497669856,0.669630612415643,0.5400655562717208,0.24278583846362187,0.6436239819669346,0.5748479167239565,0.4102411605561125,0.6900205304973651,-0.50212302250292,-0.5171497069410781,-0.29209357476438186,0.6169125028711142,-0.5313432116029955,0.681191993585041,-0.11465145174671482,0.14170301081513864,0.4337188682535181,0.35949446371410315,0.7191491977266243,0.5323878780676838,0.5066127742946093,-0.36907784413632266,0.5450707792481583,0.4461434379989839,-0.07811434464806204,0.0,0.22830142949760607,0.26597674492677287
Cerebellum_7b_L,0.10003772462304755,0.1380207660406274,0.1437867671570051,-0.3050442183353669,0.01717878527873925,0.010541135741073487,-0.20188185927886032,0.1613160161627986,-0.15426928109768462,0.1305119011541628,-0.21633427727798943,-0.021861949493316282,0.011845320209127423,0.23884162981446727,1.0,-0.024068434419990573,0.2971902329487152,0.13885406375218423,-0.05439989208993345,0.1610025516635816,-0.1455976543244742,0.12849926064534317,0.1875342668850428,0.1665203435987805,0.16824329695588763,0.13796968973494775,-0.20055245731287222,0.2227993718309962,0.0993328029599193,-0.10836133943262855,0.06642359999785093,0.02176818656091811,-0.13988184097978842,0.07273359582324368,0.0729895394904685,0.019516931242517604,-0.04647428194402307,-0.23724503820977136,0.09767043418595132,0.0,0.17598136618169757,0.16471710906987205,0.04785939678921765,-0.2562424000634139,-0.09710168808902846,0.11950872351429537,-0.03294299810600266,0.0010452347260985243,0.12938114458282346,-0.12737763732371435,0.0,-0.005100369316536441,-0.07212705666005659,0.0008848551681104778,-0.12351188907345294,-0.1491319513544367,-0.1614834222443306,-0.0969413102694611,0.1092902868408415,0.31598732105054783,0.01778499279207828,0.15439215746493837,0.11608889418236712,-0.2520223794771594,0.07260613191391903,0.0271463913817154,-0.08621715142717003,0.1024355324270811,-0.13179963968464747,0.17992581845147787,0.11865183963157615,0.19479750759930642,0.12967071040825193,0.11976247783712954,-0.20045610047924903,0.13241175256034546,0.05672597832758458,0.05614009361726067,0.12839960564684627,0.0533255608681897,-0.0700421929296821,0.03391192987377612,0.07449370579856865,0.11454041804637331,6.429796606710179e-05,0.08595327783558179,0.09104844517264435,0.10352222287214795,0.06709338494485008,-0.032407810236988105,0.09371023178443655,0.2870834256837962,-0.007292687659891304,0.13846117449894474,0.13036253174768678,-0.11164246135365476,-0.11877415122391698,-0.1463641352001386,-0.054397050896889024,-0.1542031589742852,0.03700788631775434,-0.18501839258876984,-0.03246684648161816,0.13170159030379114,-0.05504885609221579,0.23570729230000687,0.07052794056370387,-0.05032284176880564,-0.315389330084946,0.10090825002930655,-0.09913604147626247,-0.0920826986696601,0.0,-0.026744007051512603,-0.008383883333821793
Thal_PuL_R,0.27363411387317316,0.15193337957324962,0.16571191407857291,0.4364516243228985,0.03239970751835634,0.10454116116806854,0.14516689690899665,0.07640153039686104,0.04755702177979374,0.08430065185013663,0.23697992360317346,0.4077517426474875,0.024319124261891336,-0.02748818823852509,-0.024068434419990573,1.0,0.14659800064858897,0.3284836581472581,0.5407329152300413,-0.13944702212011595,0.48585767653408485,0.09413724933010875,-0.21567203252869935,-0.008046819859392517,0.025974222236319705,0.09142003442500896,0.31676859105821487,-0.04132636071835093,0.027154624733221604,0.40841029266346035,0.17558830855912502,-0.04861624563794737,0.20414506885575223,0.0998866437388574,-0.03462992276558307,0.1273404546702361,0.2398010945750646,0.28605049952560135,0.3443755824039079,0.0,0.28513480948550846,-0.02638797449341071,-0.08353263804366622,0.21340076355307752,0.5035580376228703,-0.2658499724753134,0.2662435123823334,0.28870230423974386,0.1139911708195165,0.2488023639044488,0.0,0.24989559628989017,0.3081416098154712,0.30088602125641917,0.2694861748449548,0.31542329117669005,0.1990809674662762,0.6302286160760666,-0.4026748928960011,-0.13731819151186564,0.5707831279903953,0.2689351618466189,-0.03793126069526669,0.3034050463607814,0.36676013193848445,0.052786741703612784,-0.016238443325612778,-0.25827689996912145,0.48149538731358266,0.10552185009846352,0.3084199114671685,-0.28190494004319755,-0.07879591816354697,0.021351869956977482,-0.03025729816398264,0.08937106260792023,0.018578928988023116,0.2946158747518299,-0.18085639755021204,-0.30506262782471927,0.43231114872875825,0.0272287725813772,0.1519266195794959,0.07775217710533563,-0.020899377497786413,0.36354104833065926,0.03302665523429529,0.2313498105722063,0.239988324208661,0.1913099434249305,-0.2400140178910673,-0.007262234849008369,0.1715464876176852,0.1584151299461107,-0.12849450049944436,0.4559653743860396,0.3705464226552133,0.3031264715919321,-0.032080984069654955,0.45535085759474786,0.0696438857763997,0.012920420733297562,0.3296180713959282,-0.2752886748454733,0.5166109251414698,0.033381451947692195,-0.272343438649639,-0.15761083162518844,0.3118981349880681,0.15201423916349638,0.11321704481582764,0.4117403753089568,0.0,-0.058501513482513735,-0.10758108241597963
Vermis_9,-0.003715425788942774,-0.17174549049628512,-0.18729736577760261,0.1475107543028653,-0.12883309158429337,-0.021616325794850715,-0.11879565745111947,-0.07519447910274082,-0.020896066159422407,0.013370115397904099,0.007285777576376112,-0.03257430248907108,0.03910144802952468,-0.16893655898950402,0.2971902329487152,0.14659800064858897,1.0,-0.008982073691013956,0.2899448004080488,0.12236797403525086,0.3052593625277613,-0.03279050231960355,-0.08724897101561388,-0.0664801397900459,-0.03305000037636005,-0.029477598140426328,0.20526805358848693,0.057660856345505836,-0.10555485895212999,0.10425860218799435,-0.11709099820416076,-0.16834038590811748,-0.09748103407256517,0.0637944605399863,-0.20783228176287388,-0.3289880251371324,-0.2071823766876183,0.24624758043992218,0.01589667827671558,0.0,0.12056292283402785,-0.032576463429272916,-0.2695416521786987,0.054637909824264065,0.1190467979851293,-0.13782668297091374,-0.24892840714934,-0.13814762950671752,-0.016594814440561156,0.22729980019761,0.0,-0.18189671301316632,-0.19468386033837012,0.10713844877988346,-0.24250143059580676,0.11724364991800242,0.0939202963779234,0.15584207662266306,-0.10666283842592317,0.08511865203674332,0.27680616410158143,-0.20174156301323856,-0.243128472397041,0.14254574634471584,0.12940343490552614,-0.26201707312222977,-0.055717530548471395,-0.16491521093667827,0.10844638213723452,-0.0083714545679898,-0.032803676273078015,-0.24921492309425455,0.1713752877692457,-0.2315416776490356,0.03266439486583775,-0.053742692685782134,0.1441157577114992,0.14787652958930628,-0.16348666834844203,-0.1412408019542404,-0.03993549835913651,-0.02522095344397869,-0.022254787032628866,-0.14394186472757417,-0.12745735396862884,-0.03227963240663766,-0.17893764479172253,0.02825079344543366,-0.13378297235605907,-0.12484691486874512,-0.07019285353590828,-0.14500833818822514,-0.2826042928028801,0.04910285059494814,-0.22684133688394773,0.18146570733919937,0.18906333781571316,-0.127027413259012,-0.2875748692767011,0.19462598167121042,-0.2582112517566497,0.0022893069946891276,-0.08667703887335253,-0.16451575499439108,-0.06200657444950758,-0.20529002100756039,-0.28549655012239233,-0.2780169571766162,0.07872004255697988,-0.1964552047268362,-0.27715071874865665,-0.04570874245955582,0.0,-0.012456651068571585,-0.023496470695031642
Thal_MDm_R,0.7587820238908494,0.524361377064294,0.7375043138782893,0.17515840674333774,0.23443178970400952,0.47275051425949927,0.12581119888439873,0.5452238079658561,0.022794654409049396,0.705047806028193,0.0647276091652998,0.7580431183052918,-0.04495560444647359,0.4184583303566802,0.13885406375218423,0.3284836581472581,-0.008982073691013956,1.0,0.21443656396293326,-0.10909592461964342,0.16370350572641412,0.7687950789691209,-0.19969309923183232,0.7055679903886356,0.7401712506979287,0.7230628446122235,0.03560079007518972,0.15103756461248824,0.663699057290888,0.09957982756920729,0.8343108391144501,0.43623026773607976,0.2846153927829192,0.1850248473579064,0.4916613860461754,0.6817700784707287,0.6656624262968039,0.08730754842691403,0.3791597711791157,0.0,0.8115696741353249,0.42629980060297906,0.27734776611335155,0.011564357562734797,0.539996982832669,-0.24349816421926865,0.6886346841194991,0.7991942124865341,0.7128199099801306,-0.03541166978334783,0.0,0.6386754352864292,0.6600529040645707,0.7080704158683611,0.6614083461096041,0.14076541124211164,0.05181722941174945,0.541480473758934,-0.2169118656098405,0.02294266834102506,0.5214355226217974,0.5796882815104075,0.35847889702354935,0.0695579309313263,0.7338007322924649,0.6809945431908916,-0.027941046694892467,0.030579696082825458,0.3422964326243753,0.3974545241439144,0.5186433171190648,0.2479405767345818,-0.006265115015602365,0.6594210641262479,-0.11216820228818625,0.7431346892013005,0.06812402834897355,0.1947275332050005,-0.06843322306982025,-0.14785929519209584,0.5914442475598107,-0.0056814016277368954,0.7694057837917695,0.11403914194065162,0.1767235936535413,0.7597429459597068,0.6567428773530867,0.7542820522155457,0.5171491951879064,0.454659197208129,-0.08246950103459942,0.4379819065069,0.6805258370589097,0.7921143031358437,0.43816459900981114,0.2097820247446176,0.12872973837452387,0.08482037188721724,0.1605834726145432,0.1424505334709717,0.5320066009093266,-0.09995064149612502,0.8167267479599856,0.10622704374098418,0.7704194704013947,0.4991389477116833,0.2176362162522878,0.427797112435487,0.09185743417023612,0.3222347900619747,0.4282362027807067,0.2544631097717603,0.0,0.14663085860198607,0.10011619602509696
Cerebellum_4_5_R,0.12768734037419757,-0.33657512903680015,-0.16219881322496416,0.3730974291035665,0.4129838040148643,-0.3347573310634514,0.5769055452223828,-0.26986005214695385,0.04725484570325835,-0.04929005257141426,0.23287157394733635,0.48419177621034704,0.10070353202699561,-0.43095157764057185,-0.05439989208993345,0.5407329152300413,0.2899448004080488,0.21443656396293326,1.0,-0.44694621850242433,0.9132781037975808,-0.09775535996936663,-0.518811075546304,-0.25221460768695453,-0.2091527371130517,-0.01143917571501079,0.7825013424246977,0.01841825618419555,-0.3573154498966103,0.7973109132637801,-0.11050448142730201,-0.4780063094566099,-0.077926927570785,0.41462238503862936,-0.26626380199353633,-0.20328882989191366,-0.0961707729755327,0.2706613126574271,0.6467506665406312,0.0,0.24389043450010184,-0.2662725403498492,-0.6041117154611726,0.37865805669601804,0.6181588017566492,-0.6381157475353558,-0.08587425304299849,0.0943162270251542,-0.06107553323551452,0.5926004160270019,0.0,0.028194796356787066,-0.11874697650718635,0.058517839755568436,-0.08034033945103691,0.5978200866887963,0.4790780624601785,0.684266288619452,-0.7024364212328639,-0.09947890425570997,0.8289947230958941,0.025100018897242993,-0.22828616780353905,0.6696809898487615,0.5372698934181046,-0.33368895045203245,-0.09627342900930798,-0.5650862174698401,0.8402997404951305,0.2947026059026824,0.28819230820438385,-0.5386753158743866,0.183863604738341,-0.44706572399287475,0.12082416623664334,-0.24686683882752236,-0.0017180581367954324,0.6801173122858533,-0.556886050839143,-0.5661162970030461,0.5371754426163174,-0.11007793567348019,-0.13173787008287652,0.13159474939681712,-0.47739000833004663,0.30720787276053296,-0.42277277390240176,0.17178044284921426,-0.049514843788313036,-0.14101236071157577,-0.5687077900663454,-0.13372847019729442,-0.26393100848535356,0.026996640464899406,-0.6096045567657626,0.8867988336475878,0.8359968866726799,0.6285333737949914,-0.5484551317276072,0.8885225502211423,-0.33564071079628266,-0.17943582157515417,0.38507987553388445,-0.6587738484637676,0.232214767170468,-0.14447349683788596,-0.687384340478249,-0.5911797467982512,0.4676925103148676,-0.2227544844970455,-0.3181673649129495,0.3225249162193388,0.0,-0.4118496696408718,-0.5258156777743909
Cerebellum_Crus1_L,-0.05956066398521041,0.21442324314143757,-0.019159464749873546,-0.12538718347796726,-0.5274082000755649,0.3146856171291807,-0.5497678540241001,0.1386545551176605,-0.17473936236305726,0.11471536148233903,-0.21411569113720721,-0.4203672270899597,0.03961298641466643,0.15307453378423672,0.1610025516635816,-0.13944702212011595,0.12236797403525086,-0.10909592461964342,-0.44694621850242433,1.0,-0.41290138420832856,0.10687265646273561,0.32217278290750384,0.19563438022325416,0.16801479289965557,0.017006479049022517,-0.44900732713353514,-0.011289137180192524,0.1955880175905485,-0.5449958866363493,0.03365666938297466,0.30976501599286427,-0.13963713369223132,-0.35587797300271184,0.07007264933456964,-0.13829282650876867,-0.15675990973712622,0.09272662252293226,-0.5604704428382535,0.0,-0.011380793572632967,0.09903359702497938,0.18376071364777768,-0.26986214160089916,-0.3219478305352188,0.415460946761902,-0.16818757027363154,-0.22383499531979428,0.151988103170247,-0.28211035220789504,0.0,-0.1686678146802517,-0.046527991394982315,0.12220535354606982,-0.1631345308323245,-0.40227449668000215,-0.33062933484441737,-0.2888296678847788,0.39303093467481526,0.08325574163744154,-0.3389689639786047,-0.11188645601198301,-0.1043888590535927,-0.43590779168047805,-0.2948404942009333,0.03557911267985978,-0.10303791438931607,0.362511561853453,-0.5980307413677116,-0.30071277848708755,-0.19669717369579498,0.2788041117847195,-0.10288678481231388,0.18073506545678958,-0.12265397585335679,0.23546765362070232,-0.027518249772796287,-0.4693038436753609,0.3065431729263209,0.26958154437853754,-0.44707484881984433,0.023045341957153537,0.14488859082610678,-0.2245370457037987,0.5506545405401291,-0.25150064993696947,0.19901223011839825,-0.025543183090280922,-0.07285929766454594,0.004117281989079285,0.4680472555982533,0.07218245862259591,-0.049367758090895546,0.06422023780663563,0.2610323278694013,-0.5445936777873797,-0.5201792357405811,-0.536636702634697,0.1323816417805944,-0.5285214178734429,0.21856697214843027,0.3012635263486841,-0.3392701202369814,0.3342574016354672,-0.105836708442667,-0.028966718706229695,0.43035771382390325,0.22464062351917027,-0.26948859765095323,0.20175028989935948,-0.06390385125486996,-0.18186362435358197,0.0,0.42033587042538306,0.4992994223735502
