,Cuneus_R,Red_N_R,Heschl_R,Vermis_10,SupraMarginal_L,Cerebellum_4_5_R,Rectus_R,Putamen_R,Temporal_Pole_Mid_R,Pallidum_R,Heschl_L,Calcarine_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Putamen_L,Frontal_Med_Orb_R,Precuneus_L,Frontal_Sup_2_L,Thal_MDl_R,Fusiform_R,ACC_pre_L,Cingulate_Post_L,Thal_LGN_L,ACC_sup_L,Supp_Motor_Area_R,Cerebellum_8_L,Thal_PuM_R,Cerebellum_8_R,OFCmed_R,Temporal_Pole_Sup_R,LC_L,Cerebellum_3_L,Vermis_6,Temporal_Sup_R,Thal_PuA_R,Thal_VL_R,OFCant_L,Cerebellum_10_L,Thal_LGN_R,ParaHippocampal_R,SupraMarginal_R,Frontal_Inf_Oper_L,Red_N_L,Olfactory_L,Hippocampus_R,Frontal_Inf_Tri_R,Lingual_R,ACC_sub_L,Thal_VPL_L,Cerebellum_9_L,Temporal_Pole_Mid_L,Frontal_Med_Orb_L,Raphe_D,Cerebellum_Crus2_R,Paracentral_Lobule_L,SN_pc_L,Paracentral_Lobule_R,SN_pr_L,Cerebellum_4_5_L,Lingual_L,SN_pr_R,Cerebellum_6_L,Thal_MDl_L,Amygdala_R,Cingulate_Post_R,Thal_PuM_L,Thal_PuL_L,ACC_sup_R,Frontal_Mid_2_L,Postcentral_R,Postcentral_L,Thal_IL_L,Frontal_Sup_2_R,Cerebellum_Crus1_R,Vermis_7,Thal_MDm_R,Thal_VA_R,Frontal_Inf_Tri_L,Temporal_Inf_R,Pallidum_L,Angular_R,Cerebellum_9_R,Supp_Motor_Area_L,Vermis_9,Olfactory_R,ACC_sub_R,Vermis_1_2,Vermis_3,Frontal_Mid_2_R,OFCpost_L
Cerebellum_4_5_L,0.5674062960952306,0.7048934206666323,0.5770182976203759,0.869613700266517,0.2765306180890451,0.9638651676740206,0.19783762367967642,0.8171598741861908,0.29424390497913344,0.7866001649745146,0.706077339890466,0.8170953633490337,0.7434871950274483,0.16740926512286974,0.8012270828473818,0.5108670503376563,0.573502743469135,0.7859896550706267,0.7702942357573135,0.7832178590612782,0.8625608588828002,0.871801177709667,0.74456149920422,0.8811546285591966,0.801472943664794,0.4799760509566886,0.2592381655085968,0.4467560583521338,0.2952616479334397,0.8158032362568505,0.6079122796822393,0.8023802757478495,0.5781732087605386,0.8142299982944425,0.47028322291816643,0.7883658087523232,0.10932377741013453,0.6945069804987318,0.7759015045448068,0.8327405591583825,0.3526431750305638,0.8471132043302494,0.6760640675853014,0.47371499432650704,0.8426175629595813,0.8181777758584668,0.8286413777314157,0.7973756733056102,0.7135059023761203,0.736879891753464,0.576263309282816,0.5524553485539503,0.16191033112250527,0.31987578758236473,0.5624420838332048,0.6582237611589199,0.28881563981014785,0.4835562845007808,1.0,0.7281131405047252,0.5374235522165297,0.8499615014148719,0.6637897460925305,0.7239393092163332,0.8807061052258913,0.21575192635468143,-0.2021390928858702,0.8083347736368683,0.6541895537608179,0.36054534697355956,0.23905404225993096,0.7977054608672152,0.849390439351946,0.1934025178751782,0.1225510140793339,0.6526736139684114,0.8317796719444376,0.8153001238254893,0.407108784168449,0.7630397542502109,0.13105695664111489,0.6292166993691283,0.7960957677426702,0.5565902211137007,0.5444732519425426,0.7964142121248426,0.8235581001661328,0.7869832830382865,0.7139798672095303,0.2738569109121983
Lingual_L,0.7145320480663586,0.6828229570402313,0.4876292466291516,0.6192438057318951,0.27838320159915586,0.7503595922346403,-0.10427150267380429,0.6449139236367778,0.16294280480435822,0.48705657358547205,0.43740776205928855,0.815733938739104,0.7267619509447756,0.6630140643725064,0.5452802182590144,0.2703075219343463,0.6996589225579736,0.5106605583053182,0.8097202644372336,0.8213189885941754,0.7561007001809654,0.8164534615921402,0.7312754942032221,0.6715361162840906,0.5913589691915169,0.4810543093944871,0.6551499606592289,0.5905533456161872,-0.015376983566707053,0.6087851117272928,0.706751754781817,0.8337428416620233,0.6164400153198832,0.7300089345248911,0.7187292248900632,0.8004706694189495,0.18662250038234,0.41975110543410593,0.7377584934121567,0.8000739917879085,0.3784970856278958,0.8407179159491882,0.7633634197591956,0.28012846925109375,0.7126521945199626,0.6285097173694512,0.9134190821064829,0.7669510676842519,0.8098029541591227,0.7922723980590497,0.3596917484194804,0.41183903872700234,0.08494901788248337,0.46778741163906484,0.6683959675621461,0.5660193676727997,0.24845919080871362,0.3325742990289856,0.7281131405047252,1.0,0.42172136644802816,0.8509003292112248,0.8061023241625538,0.7894526817197711,0.7649048145365297,0.6960678910030202,0.27956127356765026,0.7270285653460806,0.3530873135775197,0.34928676678389353,0.17889994968857925,0.7740265592697452,0.5934406278467883,0.3873640599816743,0.40960918212773767,0.8502309580623255,0.6869261976495596,0.5391904600044406,0.488097065987601,0.47875121041849916,0.3601073524262099,0.7259534179485645,0.6127736449035359,0.8065740760841665,0.2585380777636562,0.8168019534643016,0.7927510421208742,0.808670377290497,0.39787614991789955,0.07399606054332888
SN_pr_R,0.3103355092884435,0.46089960772313054,0.3042541146221461,0.5002803424986141,0.17604270429684168,0.5083135011071133,-0.13937230979396786,0.4791258637854201,0.03098012849493868,0.41558839018010935,0.23995653579776496,0.4699174198643417,0.4393191481450102,0.13818340614747032,0.47866773100315274,0.2178189844865687,0.4386163211907734,0.5122083013371848,0.36083581940956105,0.37530728354207304,0.45667160039210075,0.4895722282415594,0.3103648703490542,0.48025229428376964,0.5921044139979147,0.44086363304544707,0.18491368209135617,0.4292985927448992,-0.010998897579724953,0.38710438995969376,0.4271261321675563,0.4131441062266332,0.3387659833485777,0.4887392861732473,0.21050761562748238,0.37943076439907875,-0.037825602038725245,0.42641370657448746,0.2887375987200449,0.46695504710969643,0.3320002997554827,0.5093039752590083,0.453149218048833,0.0740541399581348,0.46964884126151946,0.43787780727260345,0.47263982699466295,0.38980867923151896,0.35704448002144334,0.4523168141797157,0.2517617513432933,0.36066192834384747,0.17618970027983977,0.3274404187868449,0.41331334491260024,0.6871782250564933,0.26151942423798996,0.6012760823756061,0.5374235522165297,0.42172136644802816,1.0,0.47333206708293535,0.286161029703701,0.4269571793739484,0.5139898934673982,0.1285073920178283,-0.21697052324097407,0.3642684393429375,0.4163810603780828,0.31668244407860163,0.04795615063431119,0.3686243939943012,0.5067237068728415,0.09611233659577369,0.11342617052930447,0.3048340114653242,0.4448136987800949,0.48937325114625146,0.17369549271372836,0.5051352141301316,0.11637155678018359,0.36068507805837974,0.5540368049119974,0.2997358830767346,0.36876778402987076,0.36235129502935726,0.44714772586388707,0.4818178640815205,0.466464262500653,0.08043336090654958
Cerebellum_6_L,0.7064727968424389,0.819767207192311,0.6318910550181603,0.8317085930659694,0.15178203078749408,0.8579894585558755,0.09769391190450928,0.8501724521774925,0.134805279744048,0.7080204311076747,0.5763791028544104,0.8372003636179827,0.8580422953855982,0.43598412102055173,0.7840620201597939,0.4387466729750648,0.6919669918984345,0.6572443768795266,0.8644244807090095,0.811744930691608,0.9058605649655245,0.8569217297353687,0.8104676600993123,0.8535194355687922,0.7759004612147519,0.5116233225887301,0.5195654496272367,0.49699119154670207,0.1334467711631719,0.7567181261823154,0.7399342810431833,0.8681843965353851,0.6495013642246017,0.8641447517228974,0.6875074883217315,0.870099728042569,0.10197615193305608,0.5764291629329615,0.8311095041084458,0.8385158083725541,0.5066838337727374,0.8623235233029436,0.7869699781535731,0.4407953995105201,0.862438470299069,0.8472060023846237,0.9065117006393416,0.8897391406588214,0.8036748436424959,0.8722745684639288,0.5713110592101455,0.5713938439833813,0.08970106023364507,0.27887006098163897,0.6735035952968021,0.6528371628320697,0.32353772267340825,0.4844521323685441,0.8499615014148719,0.8509003292112248,0.47333206708293535,1.0,0.7954314100288011,0.7796812714142508,0.8664119385509479,0.40584069026066794,0.017419621325741725,0.8662898777365028,0.4785402288874801,0.5058068017272784,0.09025779661664257,0.851325875139469,0.8226610618488455,0.14729549735121514,0.30880321980541375,0.803615090721913,0.8213728111141988,0.7627943369887412,0.331852798879104,0.7405262234814538,0.3820573132442997,0.6671938611652926,0.7902065394754334,0.6965641215843066,0.4329040701437464,0.8945633321983166,0.8674535625904185,0.8143391165848645,0.6804181099990335,0.030648205459443637
Thal_MDl_L,0.5307844148786475,0.6678150926498464,0.4317828197711766,0.6582739124841696,0.1771238057884202,0.7172517647648282,-0.04616074039743365,0.530551244046545,0.20555028564868508,0.46066520122781457,0.4156405860951461,0.606544747511812,0.7560689845234376,0.38281768386644927,0.4632548450632363,0.32062404773442843,0.4638702325195799,0.5020674537059447,0.9582082053336214,0.766057373184836,0.8400519806419307,0.7720766329229769,0.9055006968707274,0.5949513312349651,0.4615331031442907,0.2162083184838153,0.6490355267436332,0.25431962554022985,0.21133657163838393,0.6035346379844799,0.6531183193014442,0.7968691374301483,0.5709455764512071,0.6250654944530378,0.7816441580998719,0.9562964546275925,0.12651365934833558,0.3930679538347518,0.9175666128468805,0.8082061939030022,0.2916361191885413,0.7473723883689414,0.7420862999243096,0.3682842604049703,0.8228518596959087,0.6837251983937332,0.7670037917831912,0.854152066530397,0.9628026196204542,0.6735204023326058,0.33617744126405225,0.41363555442978284,-0.051059326576405537,0.1306043611854514,0.5785923474514764,0.44869779170042795,0.1844402544211345,0.3439317669914442,0.6637897460925305,0.8061023241625538,0.286161029703701,0.7954314100288011,1.0,0.6797280202062221,0.7185615116935976,0.6417968742215963,0.3360137061950362,0.7432201007720052,0.34629783817846604,0.31279631274495684,0.24609473465175288,0.9023097405935647,0.629044273723007,0.22489832640268836,0.2789314399671957,0.9424092406124943,0.7146689316686669,0.5631347717656187,0.4005488867899264,0.3908507969664939,0.3604995933947792,0.5961752651217913,0.5332093863452885,0.6432587526050257,0.16566780960781546,0.8694514004645901,0.8816330420626255,0.8058760101618528,0.3978455585110391,0.16489264880941207
Amygdala_R,0.6769283901154433,0.7054520468634045,0.526577274969059,0.6713898087059411,0.2829635871534813,0.7231917297338983,0.013976332478043613,0.7360680886735662,0.20880589800683494,0.5788856210278127,0.5327461941555848,0.8092349281372393,0.736535265572206,0.5313428244893088,0.6132602300703834,0.4048614028308052,0.6433552112603398,0.5690261922222877,0.7528245831162934,0.7135813156967599,0.7726147414799813,0.8296404218663909,0.6709162997069682,0.7401090622552213,0.6354264539695211,0.3935372532103107,0.5957588277343108,0.5495757538783593,0.0238647616712751,0.6725642019823356,0.7054017195466077,0.8336450233240641,0.5543547755478008,0.7141375227308097,0.6924693977396412,0.7575740603350355,0.2677932587435647,0.49159654698130684,0.6982392299119587,0.830100328989599,0.3849802422051839,0.8441852396805228,0.7303554310708696,0.40231864292607583,0.729411005887472,0.6693743061292305,0.8279929927825402,0.7658187369322081,0.7486404279793308,0.7576295533124515,0.4407692371644041,0.5262784570069725,0.030858361698248057,0.380785331780041,0.5934450173671293,0.650404484458896,0.2826981564373612,0.264675269428435,0.7239393092163332,0.7894526817197711,0.4269571793739484,0.7796812714142508,0.6797280202062221,1.0,0.7717680740858098,0.5432260921098886,0.10599095555901747,0.8052010462301382,0.40435768731329147,0.3373845788420587,0.19317980619469916,0.7684212925853885,0.6466461992160213,0.2535082087861134,0.3921946440023873,0.7944372359686263,0.6970323223856095,0.6108685438569588,0.4086490337715648,0.5734525015234441,0.2783610906719997,0.6064075571578276,0.6568019106434904,0.6494771467111876,0.46762447321443595,0.818232670212769,0.7136323934418883,0.8244419682523229,0.4656474669390294,0.11593022960179916
Cingulate_Post_R,0.525052498448229,0.7848757505936217,0.6292303546120014,0.8583785451360794,0.12573395657627842,0.8656741846338114,0.16857492083585707,0.8203907090813408,0.20857002899207316,0.7969203814469358,0.698913540743199,0.7904595522783708,0.8455429893887321,0.26093145751345004,0.8101174226387629,0.42193498100195054,0.6557628198487726,0.7623091772425176,0.8161853979940934,0.7766468845268996,0.9099235187159206,0.916586842317789,0.7898723424030739,0.8850851771355692,0.8206851022644573,0.5780792169606832,0.3264972575671437,0.5132192371544763,0.20909128788223585,0.8627187041025732,0.6507168186889984,0.7648772682264633,0.5312206546209112,0.9017284203317939,0.525915158337479,0.8374223289606235,0.02443067323988498,0.7443443207465432,0.8243357114717792,0.874230696587858,0.48992226126635563,0.8386684544039202,0.7588769653587768,0.49589552393399083,0.8946946861566457,0.8673317850652765,0.871575871869328,0.8445304711181089,0.7562765855399551,0.8308423945818559,0.5911548937787121,0.5221419263393079,0.1887082424118129,0.34250442983256896,0.604614884145578,0.6717978032408471,0.25471488788848246,0.46300912767167984,0.8807061052258913,0.7649048145365297,0.5139898934673982,0.8664119385509479,0.7185615116935976,0.7717680740858098,1.0,0.3120297559331699,-0.1616468061401453,0.8983851645099185,0.5576375776464315,0.49748984264121554,0.08252504509387863,0.8516051736740508,0.8886722976096856,0.17649933704481485,0.23186447838586668,0.7200123153302658,0.8625482797325119,0.7673113823540649,0.38666779837935494,0.7659292374002163,0.2701225773336393,0.6495785888346491,0.8430856274099957,0.558008601016088,0.6026850276022855,0.8658225793800339,0.8752720738762971,0.8284456157373905,0.7395486516857376,0.10894936668991641
Thal_PuM_L,0.45943947034124416,0.31199025226249466,0.26577136114030453,0.18521120886802625,0.16163864390351043,0.262201615019362,-0.3948312206577549,0.1782120002328893,0.02384610395424311,0.02337949538775011,0.032140898197817395,0.38163574024351893,0.4347292559673735,0.6752723103703872,0.06634632574834794,-0.09732409889023741,0.43849792564703993,0.03826208538708342,0.5195124679586257,0.48490236756714183,0.34489877442247857,0.3843951699830283,0.4346235702538018,0.13127908910660754,0.12170885865140357,0.12460698873823921,0.7920195459840016,0.3414788726124145,-0.182919642811367,0.19847801117315717,0.48208220458467504,0.5112789438163556,0.3635165402612288,0.3164274689108065,0.7216891640642864,0.5130231228796099,0.10118387206108467,0.06671941623638412,0.3993699543585638,0.46822066857910877,0.2421114309877168,0.4818656386997874,0.4857294871971428,-0.014684550030478635,0.35263410382947546,0.20229139703218263,0.48118423344623173,0.3810506284504617,0.6028694382929546,0.4470512809150196,-0.09678975259955691,0.043537699982775124,-0.14697722989482964,0.29129545509436033,0.4744404359440917,0.25035811521290996,0.14799300597425272,-0.04293735615228002,0.21575192635468143,0.6960678910030202,0.1285073920178283,0.40584069026066794,0.6417968742215963,0.5432260921098886,0.3120297559331699,1.0,0.6110642983373481,0.37287860440055276,-0.08079152511216298,0.1978986336997191,0.12686285380801623,0.442977392985361,0.1349695933848826,0.3590920961744096,0.48242609936043285,0.72695672822538,0.2425745926975177,0.015569469487816878,0.3732936339155919,-0.08825234573785518,0.4208161644568717,0.49293431211317085,0.2063031368763961,0.6344913151632408,-0.1039011991870232,0.453553249251452,0.44476970591694354,0.5484713890441919,-0.07321433365482516,-0.06838333604102298
Thal_PuL_L,0.2496051352656335,-0.037893126450385305,-0.08055159677535263,-0.2472385623030396,0.20255900484088746,-0.1254915157757428,-0.43099053796750225,-0.25039883577458255,0.06336936738796597,-0.34066985377555664,-0.14340945202670752,0.020132665013990983,-0.06403565279600373,0.4618046044070736,-0.3867534462956559,-0.24304594471518115,0.18040025288567788,-0.25316771891156653,0.17116425760393744,0.12518340319586657,-0.08101111729917458,-0.010157433903991528,0.042777285729399345,-0.2714138571815828,-0.22492706845816077,-0.21069792572458843,0.5018653698527201,0.14716979608393552,-0.012775341731770107,-0.17932842833658336,0.006364703415913408,0.1869312812382649,0.12572349402617133,-0.13558096854794324,0.5008491929922924,0.13217968551271705,0.2107658248733632,-0.4014078060285263,0.05476458565673209,0.006341698597022088,-0.12158494192369147,0.02618088561776194,0.01728478909331673,-0.10323899866871285,-0.06877495584814167,-0.23309948295100383,0.11708544610522882,0.0037579061493419226,0.24175782734640222,-0.06967164587453813,-0.14091856963049113,-0.18294843769861416,-0.060651284255244735,0.08726151919584248,0.1646790554624274,-0.25297021912779644,-0.15465358983286437,-0.0021817046553240377,-0.2021390928858702,0.27956127356765026,-0.21697052324097407,0.017419621325741725,0.3360137061950362,0.10599095555901747,-0.1616468061401453,0.6110642983373481,1.0,-0.09891428439660495,-0.2721311167123582,-0.11249645063523311,0.22908825919673995,0.10269981223225949,-0.3008009037795373,0.24784105022745279,0.17150209998195265,0.3961441531428549,-0.0795937051866542,-0.2757639884379336,0.17146069962820842,-0.3542630655564017,0.2455617586243269,0.15422310239024725,-0.21369099107776204,0.32453901757397435,-0.4651776229893041,0.07825831301799341,0.06786054092788063,0.13195445630984756,-0.43221205081873937,0.1552300120727426
ACC_sup_R,0.5849723415043682,0.7080007838468207,0.7000314114639263,0.8396297897221935,0.059680709980406046,0.795090007730201,0.14537380248615753,0.812891771252228,0.12827410657786104,0.7565659586789014,0.6723661094940687,0.7696324849628404,0.8908618835979144,0.33310020283320724,0.7585380007723607,0.356365380625463,0.6170382345977292,0.6671820111127235,0.8284749149022425,0.7223606284961491,0.8990364821698656,0.8537972006653042,0.8125893592743104,0.8717161904802979,0.7523458200663982,0.42881784163468956,0.4421183647654089,0.3880041656720971,0.15764058311432058,0.835969594494421,0.6862308104595228,0.7720406434584458,0.48757916962901615,0.8778679164187349,0.6587669851365233,0.8541085823546147,0.01778373628039024,0.6919132250189238,0.8239012408460326,0.8542529621354661,0.5286382172513461,0.7957515489419694,0.6853459732062894,0.5365753233472348,0.8750008466399016,0.8909372961926951,0.8227787071294922,0.8391864920830676,0.772180405092406,0.8256377487677067,0.5155287828173696,0.45402325528225623,0.013189937631914412,0.22336524993651546,0.5758948933572579,0.6162291498618947,0.34266104842397743,0.24878608813431227,0.8083347736368683,0.7270285653460806,0.3642684393429375,0.8662898777365028,0.7432201007720052,0.8052010462301382,0.8983851645099185,0.37287860440055276,-0.09891428439660495,1.0,0.4671681132918145,0.5435516219195424,0.04380100968345099,0.864594552251495,0.875212348763467,0.08419804465627569,0.31924690990634036,0.7869326147816903,0.8168217962460272,0.7385384631669991,0.30769586900569046,0.6991928020272433,0.3422330948487717,0.5981636740755559,0.8120203536686749,0.5642653366516035,0.6099597783069883,0.8747581215381548,0.8243816896780594,0.8121339120442447,0.7371788830405283,-0.013303013730001477
Frontal_Mid_2_L,0.11926474624221742,0.3733417116815875,0.15197735249435418,0.6292832574200882,0.6447330074000877,0.6656581999745569,0.1470030849905528,0.4394853676267721,0.547884501081175,0.5298677226354982,0.6921809868065016,0.48182467717368077,0.2919793441512406,-0.17951851065222005,0.4115376178201953,0.392550103938012,0.113223760105747,0.9387404564280847,0.4659564635080888,0.5977661063942757,0.535462980618078,0.6609311836335474,0.4553309312232133,0.558774667649817,0.571698980896915,0.42775174861162074,-0.1667147883798365,0.42833162963089544,0.4079391860629503,0.690112942591831,0.21323280997602395,0.4287064121636101,0.16368068041715153,0.40084279713091886,0.0828044796828259,0.4896405678643842,-0.0563404508084793,0.3694808530566336,0.5107712592131028,0.5820536939578436,-0.18544586200181296,0.5948348012443813,0.34487621244582456,0.35566164940600875,0.5119476083826443,0.48237166384981733,0.48345559526236875,0.4350721883511859,0.47140491560652986,0.3571667436180927,0.425847312559181,0.2938075777978769,0.3645391776314957,0.4725588245624682,0.25964121298531934,0.375000361689866,0.06535803229066262,0.32879031812378795,0.6541895537608179,0.3530873135775197,0.4163810603780828,0.4785402288874801,0.34629783817846604,0.40435768731329147,0.5576375776464315,-0.08079152511216298,-0.2721311167123582,0.4671681132918145,1.0,-0.16313563496633637,0.6348101238678828,0.5322160530815476,0.5286023315348566,0.46286300671675085,-0.03971695160516914,0.2819229935027574,0.6364484818698997,0.8474516155357156,0.5982983960652951,0.45490967067877514,-0.44056723918221347,0.5924959012643697,0.5986887402888795,0.3503084454642191,0.4340370534411466,0.4806166837864701,0.5464242606890057,0.6025961399018738,0.4750941705629461,0.4444173831686447
Postcentral_R,0.4495311221556885,0.4285584997034298,0.7727482003452175,0.4291906149654135,-0.5882166776616369,0.2846950925907011,-0.03858920648918938,0.5610798903871961,-0.6027187476613969,0.41426568717473,0.1867160646546274,0.3737716766315388,0.734031067670475,0.374024189117129,0.572869260309375,-0.12447459216397022,0.6368058754781022,0.09378730715030552,0.349711033506737,0.059026466535131446,0.42682859310343985,0.3008336716108807,0.3203160904096513,0.4423888528516914,0.609163386915332,0.2691070799205535,0.45411585357209194,0.1395025879868794,-0.24101304119047476,0.23589655567490558,0.464418656564289,0.38519328878858605,0.3522017290269727,0.6930993212353547,0.5000005831866315,0.3534983284917189,-0.18424530177644505,0.48657911068152504,0.2801443339001357,0.21357244038727818,0.9692383891233662,0.3201901978628971,0.3514494049276899,0.23713313518388912,0.48129137935774,0.5929005640270594,0.37179829835601447,0.4208841244506854,0.24080559125628725,0.5686204359078948,0.23874586315309826,0.14723170244380102,-0.1681567737973107,-0.18253905038970758,0.5364043581387997,0.3374968619650034,0.47428275741861103,0.2858940665046562,0.36054534697355956,0.34928676678389353,0.31668244407860163,0.5058068017272784,0.31279631274495684,0.3373845788420587,0.49748984264121554,0.1978986336997191,-0.11249645063523311,0.5435516219195424,-0.16313563496633637,1.0,-0.6479833628091826,0.3235831084533689,0.656594488709684,-0.540187334343233,0.15943107214517388,0.3987565319744055,0.3119372300857141,0.1966715097277815,-0.44385285358112825,0.5039550450122495,0.8252180175797973,0.04207079641347242,0.5742809517424879,0.19420463901011917,0.3116380089404378,0.3514350820307157,0.32007660266714527,0.27058370075976307,0.7066834537188053,-0.4954230119785724
Postcentral_L,0.06420010044175055,0.0014427748775643733,-0.2442534867744866,0.18564790062548436,0.9135800915016365,0.3421640246959694,0.04729529374583487,-0.054416665285941745,0.8310633909319511,0.07375241708128834,0.3745217160985174,0.22604208790529526,-0.186335194773377,-0.19535881502659838,-0.11191819567511416,0.3287356495823727,-0.11324413911520576,0.48919006610162086,0.23136505420086922,0.4688681995336195,0.17310762810612443,0.329056848854911,0.1956288538830885,0.08274232558476213,0.027914507320152996,-0.10763024949711622,-0.10352804909233378,0.19381662686044038,0.5216664370279355,0.3155303617829781,-0.09846295932481816,0.20894987560246558,0.04894575868472592,-0.12899636943914336,0.0238505121875722,0.24058494882923717,0.21043265081657853,-0.15303617225292296,0.2522723466811028,0.344819965620966,-0.6671815229196179,0.29451866357948014,0.08745246767955339,0.12984076787810134,0.10883631026535177,-0.03727300879639778,0.20168653993844216,0.11214324935004741,0.33207072339945864,-0.13413068591912045,0.11522183317536161,0.1131254548338739,0.2203796022826389,0.3773650475356517,0.09110399491699402,0.011326298422525851,-0.16166732332069939,0.05976656553343805,0.23905404225993096,0.17889994968857925,0.04795615063431119,0.09025779661664257,0.24609473465175288,0.19317980619469916,0.08252504509387863,0.12686285380801623,0.22908825919673995,0.04380100968345099,0.6348101238678828,-0.6479833628091826,1.0,0.2583038144295951,-0.06715052361017644,0.6678802690798802,-0.15015556402422164,0.18933995365561282,0.2605291832174708,0.33408196706676996,0.7453963722846354,-0.11694426881600946,-0.5912658993965638,0.42450591825433426,0.07129237743442494,0.2680836197895921,-0.019913982096475193,0.1852141610272082,0.2572896193866037,0.39877290774268354,-0.2358563014326822,0.7348874794452069
Thal_IL_L,0.512920333878189,0.7526458569805833,0.4741793544849968,0.7886745978124738,0.19977889785600655,0.8390741381398515,0.11844694305733988,0.6733367239101334,0.3134772472938569,0.6458593083130046,0.6258198316905532,0.6983488977790343,0.8078960344361318,0.26690163953598967,0.6311335259071977,0.48368777812059066,0.4948066452779904,0.7070467025558971,0.9500892702005332,0.8193949848045332,0.9377704344961953,0.8897214588738305,0.8703429697556054,0.7856991281370573,0.6292995994271069,0.36794701014183234,0.46271823238917775,0.34209785337733134,0.2965826299865046,0.788753846957711,0.6269086343441865,0.8036238869918828,0.5494717460696746,0.7335929363685787,0.6659350323577495,0.9690652897412637,0.1228872354913291,0.5449843547288945,0.9342314731366229,0.8918759669152431,0.30302253313988964,0.8248610207065977,0.7264990116721012,0.5131786959374216,0.9219881910692119,0.8175721522895542,0.8277150449418343,0.8955361629185987,0.9419436861086772,0.7309664017007117,0.5513430650387259,0.557942409855325,0.15098557356487463,0.18848892507258813,0.5839611946278858,0.5069942243960728,0.11083796409121033,0.43830058213599826,0.7977054608672152,0.7740265592697452,0.3686243939943012,0.851325875139469,0.9023097405935647,0.7684212925853885,0.8516051736740508,0.442977392985361,0.10269981223225949,0.864594552251495,0.5322160530815476,0.3235831084533689,0.2583038144295951,1.0,0.7864396807144572,0.20877911933719998,0.2105350407396,0.8711359628021854,0.905952059636215,0.7531321207628592,0.4297586149560134,0.6208027034210332,0.26005060350702836,0.6192638629977147,0.6803872259659801,0.5537820026155363,0.38175622263307657,0.9503257203974029,0.913558369901227,0.8600744347518833,0.5737656213558698,0.22758933913964222
Frontal_Sup_2_R,0.474986245842699,0.713468171413885,0.7018145261990212,0.8680745960539766,-0.06797912748910721,0.8134201047530413,0.20543917091905106,0.8190370774212555,0.007576401634816841,0.8049399367644023,0.6957379533059875,0.6954174413890232,0.8949592590200831,0.1177392798378,0.8434325968954781,0.3448107892935111,0.5735485175640638,0.7360372229445586,0.7385420198592868,0.5941154122452296,0.8521909941823593,0.782491274456084,0.7178109652360684,0.8371467464822112,0.8652921983688648,0.5054383103047257,0.25753433912043344,0.3368224327330507,0.19171244506049118,0.7855133848459672,0.5889404034050397,0.6883966285226619,0.4832891652686883,0.8952677848873892,0.4795777299174496,0.7716701330519875,-0.11992927824396192,0.7227478175728325,0.747681974193917,0.7173173466840117,0.6297458340507505,0.7197428981007901,0.6190301692755849,0.505779569880053,0.873137922471787,0.9466706481530848,0.7231837534198888,0.7707468066382388,0.6636401046706087,0.7824776821417121,0.5383816913994528,0.4581152433369567,0.12515382134926234,0.12033001415217005,0.61263069498636,0.5908096838746254,0.3589115090211823,0.47088461818903066,0.849390439351946,0.5934406278467883,0.5067237068728415,0.8226610618488455,0.629044273723007,0.6466461992160213,0.8886722976096856,0.1349695933848826,-0.3008009037795373,0.875212348763467,0.5286023315348566,0.656594488709684,-0.06715052361017644,0.7864396807144572,1.0,-0.0940770819233615,0.12627988095715995,0.6132997369941994,0.8111821458018169,0.7895333121420752,0.1296643212193693,0.7811919547815996,0.35812003368311035,0.4672324837277149,0.885744236789595,0.3890081357071934,0.5859464144414664,0.7610810110812962,0.7627386656754149,0.704955219253554,0.9337838405846506,-0.0051699367982387745
Cerebellum_Crus1_R,-0.008622207208024903,0.13229279290073076,-0.23433043622721408,0.0402824896696829,0.7117775295479605,0.24733543877037512,-0.14612257460584294,-0.05553091423742937,0.6522070000973906,0.07404817107616145,0.28833601660538566,0.23743939598816083,-0.07022434042085768,0.15339270910918867,-0.07977294619075827,0.053698900244439275,-0.04909223319012074,0.37492398303209823,0.1767488496750356,0.6000449406566932,0.09836507562989814,0.2921684279158942,0.1637226830360731,0.06128184866085183,-0.014755499680102016,0.3894311271035406,-0.1039900839997552,0.5913183098897993,0.20814187133184736,0.33785665833078976,0.09626849726147954,0.17493687839081073,-0.03343240693147737,0.06235247916631826,-0.014104997232112577,0.18347317301725782,0.02911113161441396,0.009435246967623656,0.19492082021542737,0.37505485479917355,-0.5041356826173631,0.3229887389035117,0.30310223866743813,-0.08572221987031413,0.00997509886298976,0.004998129509407931,0.34472465662017876,0.09425807182669213,0.26075453375958335,0.16851529186738975,-0.03809928836898633,-0.08728556810832534,0.4310086179722675,0.8245215216903641,-0.0020410945176229877,0.1682805250741793,-0.30368781577364584,-0.0046442821006423265,0.1934025178751782,0.3873640599816743,0.09611233659577369,0.14729549735121514,0.22489832640268836,0.2535082087861134,0.17649933704481485,0.3590920961744096,0.24784105022745279,0.08419804465627569,0.46286300671675085,-0.540187334343233,0.6678802690798802,0.20877911933719998,-0.0940770819233615,1.0,0.2754845145397645,0.1893668390599792,0.2449629874975646,0.25198725937078353,0.9239543938823677,-0.09571809168808854,-0.5189106224445797,0.7293435395799006,0.1047229578540569,0.526413629400003,-0.01762834587856574,0.18779171671331582,0.30157845480681267,0.3767284170270151,-0.22473004019214649,0.4490772485509593
