,Heschl_R,Precuneus_R,Thal_PuM_L,Thal_MGN_L,Red_N_L,N_Acc_L,Frontal_Med_Orb_L,Insula_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Frontal_Sup_Medial_R,Thal_LGN_L,Putamen_L,Precuneus_L,Cerebellum_9_L,Temporal_Inf_L,Thal_MDl_R,SN_pc_L,Supp_Motor_Area_L,Precentral_R,Occipital_Sup_R,Cerebellum_Crus2_R,ACC_sub_R,Angular_L,Hippocampus_L,Thal_VA_R,Olfactory_L,Cingulate_Mid_R,VTA_R,Thal_PuA_R,SupraMarginal_L,Frontal_Med_Orb_R,Hippocampus_R,ACC_sup_R,OFCmed_L,Thal_IL_R,Supp_Motor_Area_R,Frontal_Sup_2_R,OFCant_L,OFCpost_L,Cerebellum_6_R,Raphe_D,Rolandic_Oper_R,Cerebellum_10_R,Temporal_Sup_L,Calcarine_R,OFClat_R,Caudate_R,Frontal_Mid_2_L,Olfactory_R,Vermis_3,Thal_IL_L,Amygdala_R,Vermis_10,Occipital_Inf_R,OFCpost_R,ACC_sub_L,Cerebellum_Crus1_L,SN_pr_R,Amygdala_L,Cerebellum_7b_R,Cingulate_Post_R,Temporal_Sup_R,Cerebellum_Crus2_L,Cingulate_Mid_L,Temporal_Pole_Sup_L,Vermis_6,Vermis_9,Red_N_R,Pallidum_L,Precentral_L,Thal_PuL_R,Thal_PuI_R,Temporal_Inf_R,Temporal_Mid_L,Thal_PuM_R,Parietal_Inf_L,Cerebellum_8_L,Vermis_7,Temporal_Pole_Sup_R,Cerebellum_9_R,Thal_LGN_R,Thal_MDm_L,SN_pc_R,Thal_LP_R,Cuneus_L,Cerebellum_Crus1_R,ParaHippocampal_R,Parietal_Inf_R,Occipital_Mid_L,Putamen_R,Fusiform_R,LC_R,Thal_MDl_L,Thal_VL_L
Amygdala_R,-0.297209675529123,0.5583864128435244,0.2441431386506497,-0.006026491243260448,0.6946989916482618,0.017299916026840785,0.7053512537232203,0.4299560905942769,0.7554916804270531,0.3498703729229176,-0.4690032003121597,0.2849614376908253,0.7899139431795156,0.5878270377987435,0.3073997538641311,-0.7320111311601594,0.5942337069445044,0.42153340565870506,-0.3948616185595478,-0.6437048026322122,0.47629597539738555,-0.37321990479683365,0.6710290581662747,0.6651426210238046,0.6316444862079811,0.6951893278111692,0.6319394333472134,0.6775243655530262,0.2626591198155784,0.5998338944965536,0.6704536425452657,0.6560288907238088,0.6657983240222146,0.7657236061269979,0.7579446453147527,0.6028737424410874,-0.39819226988868844,-0.5969242806516103,0.754077112811299,0.7125162433405746,-0.2941442575316828,0.07525118897286065,0.6874018427116099,0.43868610844345984,0.32570968513770143,-0.07402476053758528,-0.6074554356405536,0.8108277779419496,-0.37308070969271756,0.6695434156278484,0.15804223686291766,0.42114618391432407,1.0,-0.4011876012209664,0.04486340843783883,0.7486193408915401,0.6447545187418249,-0.6244859546613318,0.6012115630960686,0.8386654198943149,-0.08233992816808826,0.4561372295774881,0.5374569990338667,-0.6002117174625854,0.5977599065240204,0.45981650108126126,-0.048218981304468785,-0.48009643871425517,0.2634507342478081,0.33194485607488816,0.45690536878416954,-0.04058480640127623,0.6277019505994159,0.6063889363195453,-0.1575201023589635,0.01312284970837509,0.6717673965861104,-0.5963677551749312,-0.4436010353454089,0.7885245633856991,0.19094114493323167,0.5696245559619942,0.7654578451669711,0.38508593021252385,-0.4623842081443513,0.4375412989622172,-0.042327831257336336,0.780706890448876,0.07359277603999373,0.456607120239102,0.010906724414836002,0.5449743784183623,0.22081055357052454,0.4661943297732356,0.18089366018691527
Vermis_10,0.20437538103989472,-0.650007317088423,-0.017507382208801384,0.36872480702916144,-0.6975415559759813,-0.3184004429100945,-0.5817310221527542,0.02444332916871603,-0.7273815765854647,-0.2537888884243552,0.760114782715783,-0.530660142095698,-0.6597054204511957,-0.623333415183778,-0.11918264891406939,0.7477195143602103,-0.41169739050307874,-0.41760614759239595,0.6142871194250971,0.6732959445152549,-0.5508751524810519,0.821910126815527,-0.7424940278794667,-0.7339843040717214,-0.42568139179112496,-0.45276883160329595,-0.6912517177154044,-0.24859217622483912,-0.601931956262861,-0.08558481411771054,-0.7046212925233302,-0.543863401802309,-0.6202043821070526,-0.45750823509838595,-0.6687704799703251,-0.3583002159287228,0.5465244606233591,0.811425922640781,-0.6153619851512941,-0.7363979868773131,0.8292172858275375,-0.13400523989533977,-0.062142445090624374,-0.27922044601735596,-0.3484058370325044,0.6722832383073901,0.7819004889635107,-0.6511700775243859,0.5892874391152758,-0.758019909993932,0.025395836095261123,-0.5303339829075834,-0.4011876012209664,1.0,0.39309764661897006,-0.7536509804899681,-0.7421804970151055,0.8774486274576584,-0.49282910969142646,-0.47341450886964215,0.7056706318507323,-0.07324256057533114,-0.16577704742924426,0.877477578384044,-0.48783433420636735,-0.5907307129568455,0.6732148332714757,0.9049021118275588,-0.1572282503113539,-0.5545180470245609,-0.48873721548515986,0.010268192168928329,-0.207861833747116,-0.016035097681731728,0.2514660253838571,0.08105499150843748,-0.7509792199795099,0.8904725378230136,0.8610999220428928,-0.6642843775518694,0.2159147552302133,-0.6660663413157687,-0.18145331009036858,0.0343867532620948,0.2874556243337616,-0.15809120961909687,0.633217424863486,-0.6240411074993415,-0.3006897820667571,-0.4142431573985873,-0.058534846362463366,0.1912675942690231,0.47362950034571255,-0.21698793403824573,-0.13592562536632066
Occipital_Inf_R,-0.3222761015911314,-0.35867488560047306,0.18211932638608389,0.15250984286625124,-0.2553638678157559,-0.4749306155481111,-0.10239238867337747,-0.23011974519025258,-0.3133712082765934,-0.08474630465229807,0.3690215983549792,-0.4671063632638629,-0.24812231644090776,-0.25783684716270805,-0.40219987553821585,0.038798782165923106,-0.24871614502564635,-0.08190282111762226,0.1946248330515582,0.15046944048119415,-0.1628674369705871,0.6001704475865086,-0.33080706686976197,-0.2577959884956615,-0.3362919624473137,-0.20628158759828383,-0.4262705320241004,-0.16633824477992787,-0.4782753583938418,-0.24612808716453197,-0.23635434245632447,-0.08733856685137502,-0.4412226741439365,-0.2715830652971822,-0.11986548136186764,-0.2772687754346807,0.08082707577167916,0.32857811811691534,-0.10454548392929763,-0.3702423023720152,0.5860991578160996,0.16091331590220315,0.09731287956316564,-0.35871703063490995,-0.4489885750075754,0.5262516692429925,0.2877747719288954,-0.23118658478748347,0.2308676017201236,-0.4133047795664089,0.0834688430386859,-0.5092749952595294,0.04486340843783883,0.39309764661897006,1.0,-0.30907665433704834,-0.3230768967440136,0.3882761763052058,-0.3555931770164655,-0.23227808905122913,0.6626072326020289,-0.11059081351179968,-0.04664277631611094,0.4261847759456531,-0.388749030430764,-0.43544481212978203,0.5497445020411356,0.43181907565271826,-0.33176836199308457,-0.5472169813473418,-0.20072443898204834,0.034047589005266526,-0.26985439532535377,0.4176307553224287,-0.18992359119400035,-0.052457371172207765,-0.2773257880633299,0.38492814636587913,0.5419809588261674,-0.15841879649738974,-0.13694144711233017,-0.3298895796481399,0.01616623660058488,0.3011848575682377,0.06198828163678532,0.05322306399742103,0.6644219543798029,-0.23193575348616388,-0.17828501758953816,-0.060898405335478654,-0.434280468045982,0.46560953641890007,0.2612796354137946,-0.3263368982972152,-0.3732776543006527
OFCpost_R,-0.18830286908692026,0.7872302037797938,0.010035764568608089,-0.22345621850596345,0.8886981689700246,0.30887667639925714,0.8424296384393726,0.3044518283361266,0.9593400219639313,0.3411522980394115,-0.7778497422101434,0.537020135433916,0.9115941852622412,0.7898701228104215,0.42907907800789896,-0.785295189465237,0.7708221709464422,0.4845429253707803,-0.624838338611551,-0.8110549724685637,0.6033446186642349,-0.7799536912038975,0.9547365677475107,0.8210796497170298,0.6094224403072895,0.8000819551088408,0.8710228124447751,0.7127613439155084,0.6673325851724572,0.5667591902341781,0.7900677557039525,0.8402244591529632,0.848746943249054,0.8257942067995271,0.8283988310540106,0.7016787115991506,-0.5595305355123106,-0.8756532076479845,0.7479444259507392,0.9467887642329532,-0.7276105513098847,-0.002639593463153973,0.5214820774689832,0.5881930561882789,0.5258318020006051,-0.4438843719246282,-0.8352398657621685,0.929476416866736,-0.6641161904197381,0.9404479421382553,0.052280060062132934,0.7157052784594925,0.7486193408915401,-0.7536509804899681,-0.30907665433704834,1.0,0.9442322325403134,-0.9180530594829895,0.7512593623442484,0.8212391120725919,-0.5831215031343179,0.4960738031988973,0.47457619096170206,-0.916316236031074,0.7815730389893182,0.8282978043523058,-0.43587572657667667,-0.8438517993711774,0.45969864773435726,0.7464191102165832,0.5105402240142671,-0.16778615833196756,0.592585325587599,0.30424879237752733,-0.13939000484571923,-0.10928285426393006,0.8292295803207456,-0.8966229648151416,-0.8536787455002148,0.9368932407484308,0.1648843392227055,0.758125903073878,0.5678504728279915,0.2705872072133589,-0.5039504768519747,0.4042086183347735,-0.4881761550155136,0.9256972741001358,0.2527272984877726,0.45516439867744884,0.16023982014236635,0.19431085170825577,-0.08926896015827925,0.6100019069594759,0.3494660781812223
ACC_sub_L,-0.28470075324352334,0.7009943562287339,-0.12009749856967827,-0.2670293809204679,0.8531272679973118,0.23268489064499198,0.8524149968499034,0.15292197313545727,0.9454974516201919,0.26594596343961313,-0.7545780892802595,0.4470819097157463,0.8633989811821617,0.693128852773068,0.3708564031667219,-0.7545413405157596,0.777947960409685,0.3343989928760769,-0.7476560416640766,-0.8459015508282675,0.5341882333829272,-0.759873503878793,0.9883798861277995,0.7511728435194812,0.46864842026738224,0.7363590369135751,0.8396303138313445,0.6389190705947638,0.6894437115672752,0.5212142553202498,0.7151747539867466,0.8371086593124335,0.7424559092129063,0.8054533479645758,0.8032315367723066,0.629911586028731,-0.6918314397059515,-0.876865336173947,0.7180903162027207,0.9300191251822745,-0.7234675874856008,-0.10117804485062509,0.4463578192686451,0.5469400955597341,0.42457126280679214,-0.5144562985940638,-0.820768516854097,0.8904580676607041,-0.732205140804707,0.9142327914611152,-0.07318318099736103,0.6377107170096938,0.6447545187418249,-0.7421804970151055,-0.3230768967440136,0.9442322325403134,1.0,-0.8850006575316492,0.6428562190313358,0.724773764574681,-0.5713456272428669,0.379457739276094,0.3385760943644111,-0.8771993434643387,0.6939261437912748,0.8734767874391304,-0.48321571512570105,-0.8460126364731484,0.392622245234715,0.7227947046500056,0.3628164087095432,-0.2803084063745735,0.452988854524545,0.27424426574216654,-0.20265367145199273,-0.24360362278737782,0.7469198763051293,-0.8715135124440879,-0.8255523969409432,0.9247319917024395,0.06319164381340489,0.6482098177794389,0.4772209593730011,0.20275465400040582,-0.5538674517174547,0.3044028630489258,-0.46986960600505717,0.9075999926510363,0.21889855280550577,0.3994280234748947,0.05022692966182989,0.10365665641734309,-0.11005685964260856,0.6283958442721665,0.25770593235083716
Cerebellum_Crus1_L,0.11169220888603941,-0.8504920846933233,-0.19522819468037753,0.3331583439980699,-0.8344534374104806,-0.46123395730683137,-0.7005376313906244,-0.29578009549068346,-0.8772131451345062,-0.4123903984032115,0.8879667522658016,-0.5774988388016639,-0.8801860942449693,-0.8035105483703268,-0.3957332302109025,0.8114934758862626,-0.6875548834963966,-0.47530802653517573,0.6403920594242125,0.7213221427419135,-0.7377982054902151,0.9053900906237248,-0.8801307332764359,-0.8911941723799438,-0.6383831380228719,-0.663570514576219,-0.879970996174438,-0.5493723548080233,-0.6753411734842195,-0.40610657268707917,-0.852804409683239,-0.6625580309212572,-0.8513853219828775,-0.7137162236914627,-0.7889670726172429,-0.5711324160224854,0.5542442172134338,0.9316411259624735,-0.6839576338360354,-0.9430100248688041,0.8826237949134876,-0.14076207061655574,-0.2931253609263363,-0.46575495719905696,-0.5584028519046474,0.5863176810696683,0.8415047112138707,-0.8628015404534339,0.7026791235144364,-0.9477158132973593,-0.10236846496479708,-0.6353398675271933,-0.6244859546613318,0.8774486274576584,0.3882761763052058,-0.9180530594829895,-0.8850006575316492,1.0,-0.5910289380257092,-0.7633654890877982,0.685925159958232,-0.38777209277610014,-0.42633617639827626,0.991736611447152,-0.7685664406187047,-0.7720452398186748,0.6149530746629495,0.9673509575593475,-0.2783448958079148,-0.6514631605086916,-0.6094630003159462,-0.0457346686145706,-0.5009209640861929,-0.07288039956159642,0.1329527936778177,-0.07889585951099909,-0.8855682793707162,0.9892439237814022,0.9471097960316556,-0.8261153222076021,-0.025750937225034926,-0.7518226819392151,-0.512292307546904,-0.02497024912228814,0.27810207647178925,-0.3821930473045132,0.6824734465190169,-0.816359170091797,-0.4398637196430079,-0.5700299850750953,-0.24918723698394882,0.061037070833645124,0.36361085859632364,-0.5155876150684161,-0.3941479657958196
SN_pr_R,-0.08950181348688858,0.5274612473966543,-0.12358465525604999,-0.12240376709240454,0.667364067228922,0.2077709768920916,0.6151429721396346,0.3279638562716843,0.7043898906150279,0.197335507243488,-0.39952373745698405,0.6054456893864838,0.6547938880075966,0.5767114924253416,0.49169551280470786,-0.4676800672988331,0.5085967450275777,0.46824145874390916,-0.2597657940287814,-0.5632384514319415,0.23959120089067812,-0.5196706368696032,0.6838570244104722,0.48693947764666107,0.548368726802117,0.7818267712592071,0.6588143634558641,0.6685728645419892,0.5207821486815265,0.5362569147074053,0.5056931189028505,0.6607595735526697,0.6983402595114457,0.6838316107242052,0.6273769553209527,0.5973402652076232,-0.21247610235210163,-0.48106836911703804,0.6683434086786517,0.6182445250483305,-0.46001047642201587,-0.011221080643297117,0.5549433056022574,0.7056604347884965,0.45586107594126135,-0.281709023932698,-0.5756862184800362,0.6945981363860836,-0.27058868300841804,0.677922603411019,0.09075005026888804,0.7738586736940455,0.6012115630960686,-0.49282910969142646,-0.3555931770164655,0.7512593623442484,0.6428562190313358,-0.5910289380257092,1.0,0.6384776596222611,-0.5070899432258562,0.5664145775350202,0.43654427774788046,-0.6128756875490414,0.6133765308802107,0.5609606231282374,-0.23643312368092348,-0.46789937141129323,0.5849642303309442,0.7694514443560244,0.36484671651524236,-0.21444603459730865,0.6868980203862877,0.3318949607909943,-0.03472741738574736,-0.1501502048523466,0.5365209574801394,-0.539887263571751,-0.5802724906912365,0.6916294723081674,0.43244480368026733,0.729127408452181,0.39640771692771254,0.4555651653884861,-0.47550277630746973,0.20668547480339725,-0.3043758392215961,0.7119138783674206,-0.03272757274908863,0.09880678375378925,0.20485884354594924,0.2829120337237502,0.0897791086920462,0.43610411445082714,0.36996449786153784
Amygdala_L,-0.004443577324532117,0.7823985058139424,0.2710326933835042,-0.012743164816344259,0.7694410162616302,0.39676736794319234,0.5773055246807393,0.6380568094283153,0.7920647946404591,0.40484655117335544,-0.6461226892984082,0.4966464263884387,0.8516394735234248,0.7706594009991475,0.5989549610182632,-0.6618446455471657,0.7374808966052699,0.5357112701185606,-0.3535782120146502,-0.5576035181289574,0.6410784317878374,-0.6261273578201213,0.7249386807763545,0.786949658810414,0.8538677298353381,0.7266307855365421,0.8399025503721028,0.7380879901458286,0.4165564172117503,0.7529108770398575,0.7713671564810525,0.5822538638270774,0.8959163776089356,0.7879226972851648,0.7160841010261704,0.7748060930281269,-0.2946133589223999,-0.708397219579653,0.6663139335084811,0.8456144560695884,-0.5536828066942008,0.13070099730144286,0.5505914876703794,0.5393150215482114,0.6177157395472869,-0.20524466324763865,-0.6340654757427865,0.8424109787632619,-0.445993027418437,0.8306378349919853,0.3056485920855848,0.6215165361209487,0.8386654198943149,-0.47341450886964215,-0.23227808905122913,0.8212391120725919,0.724773764574681,-0.7633654890877982,0.6384776596222611,1.0,-0.364267204220513,0.5732094431629775,0.6006684050230937,-0.7628970769767804,0.8380336496037097,0.6132691795985014,-0.24450889389013694,-0.6447401448192014,0.47313835222266404,0.4910655074459696,0.6338589439370634,0.060261296177938566,0.7487710777264002,0.27326647964727463,0.09419313810959175,0.20671372029896276,0.7881502051969155,-0.7314285176658276,-0.6762267515284771,0.7646480858068974,0.3750535774352498,0.6346565563230621,0.8108128236456085,0.2261989123021143,-0.32338635579887,0.5609596985665728,-0.39921227105407603,0.7832866778194846,0.33359817108374135,0.5693411910733812,0.3722396644037972,0.2836210664434162,-0.01517384108044088,0.6967813185630944,0.48634648504887534
Cerebellum_7b_R,-0.2179859172387894,-0.5526635201125638,0.09473811312202321,0.308571044413225,-0.5307169437403705,-0.6002207788190467,-0.3446951962143852,-0.16524589716236707,-0.5001376971927429,-0.20913122837993245,0.6370486435345412,-0.5331274694834204,-0.4630023516459817,-0.4735626409669417,-0.42593141430586734,0.28652179432208813,-0.4073981892308713,-0.2962515478176479,0.41420664126815043,0.3351976089428669,-0.39240438096216557,0.8733365877889286,-0.5610212940198118,-0.44539582256379057,-0.388471313597232,-0.33287137257033794,-0.6322090225938138,-0.2903649826379451,-0.6841515684245316,-0.23402226699320744,-0.3940608210496896,-0.3644292360025429,-0.6141578476159922,-0.35211015760746633,-0.33925330289952094,-0.3750537080706411,0.2950745077458295,0.5932542568748104,-0.27604026968837003,-0.5801557275948283,0.833726918477499,0.0731949654041638,0.053514353562714265,-0.46594429831790823,-0.47832693028853157,0.6628045373810444,0.4633925386140414,-0.4194652072409043,0.4919901889907818,-0.6470058091160245,0.04546989567618653,-0.6415842942440166,-0.08233992816808826,0.7056706318507323,0.6626072326020289,-0.5831215031343179,-0.5713456272428669,0.685925159958232,-0.5070899432258562,-0.364267204220513,1.0,-0.28407385534151963,-0.19001279938805998,0.7269975989585814,-0.5350772565381001,-0.6368470964809143,0.7329780220486563,0.7369365181489347,-0.3514763971289515,-0.7200768763264652,-0.28497203910228813,0.00955340584204401,-0.3375021741240413,0.36091792828588193,0.021744584933308532,-0.035807140913085886,-0.45343230066275364,0.6891825767060998,0.8241618817992433,-0.3793410085378835,-0.10553059975085854,-0.5877741194563597,-0.10917238793519404,0.12317525862158854,0.11543752428185962,-0.08449288656501948,0.8339061802659886,-0.44645025152742446,-0.3947293225018075,-0.12218584418851507,-0.4096310170010286,0.41238922193721084,0.44097841685277017,-0.3927911900491272,-0.3924342127544132
Cingulate_Post_R,0.24344040124537136,0.5202825715574212,0.2682676202475254,0.016707270374428904,0.530543449608609,0.3619005629631293,0.3401389556221045,0.6788768170446997,0.4489293629089477,0.47550951232314104,-0.30623800652067007,0.38406831280429826,0.6055496198259297,0.5395021303093609,0.5828103289277892,-0.20139753239898642,0.573118192548939,0.3645236141532786,0.03992994662123243,-0.12469162086323379,0.3646515949476814,-0.33130811553289957,0.38849218873840097,0.3469243525718782,0.48383483743323197,0.6453299623006935,0.49692152338038814,0.8504271315458339,0.33007840810386085,0.5858684013041557,0.32652258470951295,0.3386508358367873,0.6285601999231479,0.6453718645732116,0.37772258613596077,0.5469717984406567,0.09787664406149695,-0.26769632400984805,0.2927755510443203,0.46331834158289675,-0.23387760198447835,0.12885273769613484,0.6708572374510049,0.5637779403843997,0.4620625101836565,0.10530149729784949,-0.2844220211981579,0.5800018704788008,-0.2423250057192546,0.509499795549634,0.2768104732631057,0.5017097606606034,0.4561372295774881,-0.07324256057533114,-0.11059081351179968,0.4960738031988973,0.379457739276094,-0.38777209277610014,0.5664145775350202,0.5732094431629775,-0.28407385534151963,1.0,0.8057954062325554,-0.38386265878275166,0.6537160000782899,0.4298474760661495,0.07160126537919498,-0.25366429641920274,0.480985807002641,0.4774732620704443,0.2779768212186364,0.1164166071726219,0.7137617071084635,0.17451724565706708,0.12719141725911287,0.18898832956639458,0.327933834069187,-0.3134320112137709,-0.35417713498657954,0.44723122181450237,0.5652762594321492,0.5422924486320319,0.6606431499758838,0.3887916431808341,-0.11623200280536464,0.44335020764049554,-0.22960479790168473,0.5011565123248511,0.29109207783348173,0.1628892704724146,0.41891110505806944,0.3950892648749451,0.10935206545101697,0.4874347176015814,0.5631486345324503
Temporal_Sup_R,0.33785745605204665,0.6085244705409973,0.4210029059436969,0.0986078692309448,0.538122885103443,0.2884653975886112,0.3042993196890626,0.7010244190040475,0.45456139991383987,0.45821866041389053,-0.3689542166893255,0.3676422816368281,0.6376075193734175,0.6190141475876073,0.3881926399482424,-0.30821557619023865,0.46016741636418085,0.4671915074887119,0.09214480258003635,-0.014347719089214709,0.5493466918808384,-0.3380029892086505,0.3381150468276561,0.4454187526093227,0.5679817063276941,0.5692160549756338,0.4452542927441477,0.7809536059990452,0.10394592606392064,0.5007863634891666,0.3765207922056697,0.24164977444607544,0.6055943747176591,0.6195090961543186,0.39753097369835494,0.544629125238986,0.16557212209404407,-0.2934721748097624,0.29107009895349567,0.4657201099101496,-0.24848883125670562,0.33332957482715364,0.6331410223856232,0.26342526293820995,0.44159774085720616,0.13045502274369267,-0.2737736716249793,0.5508227110575633,-0.29688835107511397,0.4626140629208791,0.48502841763388843,0.4320339389362776,0.5374569990338667,-0.16577704742924426,-0.04664277631611094,0.47457619096170206,0.3385760943644111,-0.42633617639827626,0.43654427774788046,0.6006684050230937,-0.19001279938805998,0.8057954062325554,1.0,-0.4352594546624338,0.6192168561915395,0.34442523211582354,0.08600741357819237,-0.29830104472815794,0.3117394670654604,0.3152661797098831,0.34442218203701114,0.3522005566940553,0.6604590702277501,0.12124399896291982,0.09957391513769029,0.34728940828156646,0.41748098331225353,-0.38700388274475056,-0.3725919167963922,0.41876717779605793,0.3469774731236728,0.5697778612160869,0.7475896583223233,0.3519270724080389,-0.02406010450050774,0.5131880792134621,-0.2787037911137232,0.38262954196260496,0.46379419194311605,0.3093018477586052,0.3827231956751245,0.30398695171281626,-0.07834849165715978,0.3897369164162823,0.4357604098466197
Cerebellum_Crus2_L,0.05425563848755771,-0.8694414503562861,-0.17495318628452614,0.2993284242292849,-0.8212920384930577,-0.49042984972987563,-0.6883759098308996,-0.31293588989838245,-0.8667732237249904,-0.3837323543263721,0.8887771052356865,-0.6121103982517657,-0.8636067277627193,-0.8216378444660191,-0.4095451737532923,0.7772774069240651,-0.6806221286962197,-0.5065715555571162,0.6043460877005774,0.680719665156029,-0.747140413379695,0.9282755050185582,-0.8692846742101311,-0.8874301554710746,-0.6633920483866925,-0.6533045279217589,-0.8867425178406818,-0.5505295668530411,-0.6754566897249195,-0.40975604685782246,-0.8420469513423238,-0.6539881870300523,-0.8595301690772246,-0.6986025047863492,-0.7659311826302382,-0.5874655642794625,0.5099873898997145,0.9179870911996162,-0.6590915923259962,-0.934359514685794,0.8954320894709459,-0.1408852543013879,-0.27316322190904174,-0.4587515596752263,-0.5935650944444749,0.5782835610967351,0.8144015751537999,-0.840414141073016,0.693724070629829,-0.9436203819805381,-0.14366111834482534,-0.6750362110551462,-0.6002117174625854,0.877477578384044,0.4261847759456531,-0.916316236031074,-0.8771993434643387,0.991736611447152,-0.6128756875490414,-0.7628970769767804,0.7269975989585814,-0.38386265878275166,-0.4352594546624338,1.0,-0.78441295909557,-0.7778880775805883,0.6278646452127549,0.9650921353731353,-0.30686114378718826,-0.6789623646686527,-0.6155772216982732,-0.05367706548308195,-0.5051606738653464,-0.016564621372171247,0.08900201566949936,-0.10142953706494169,-0.8844275373510937,0.9887621158734355,0.9665295354580729,-0.8041409104794615,-0.04644122924795078,-0.7571696911454567,-0.49459761517892115,-0.03518763662602131,0.26076392303600004,-0.40097793976707924,0.7302955328943597,-0.7898983025210402,-0.46963269895405824,-0.5620831067423532,-0.2922259810338826,0.09884911653600777,0.40721184998328436,-0.5296670549311003,-0.41749917996066216
Cingulate_Mid_L,0.21341861000457632,0.9075045333520826,0.31404592882732485,-0.06612918965797444,0.6893359949765896,0.6904377333419723,0.512919581712504,0.7402930554718394,0.6809951898801699,0.3673365929346577,-0.7598271922525893,0.5934653767002802,0.8132472090943647,0.8620823269857691,0.6350071615941618,-0.448884945776312,0.7844499148136057,0.5098818529741083,-0.25384921105086333,-0.42989793746400323,0.7530741691959664,-0.7312826123774389,0.6836480669127541,0.8143183632766573,0.7388029307120048,0.6544414772164715,0.8241086893634656,0.7466775406771718,0.5875460660132689,0.6196581754707488,0.782896940702269,0.5201821895285681,0.8764503722936657,0.6998428146124044,0.5898918260784108,0.679448535661099,-0.13633494487505088,-0.7355100329867116,0.5025729377851607,0.8281238982563176,-0.6280218541194319,0.11174248250184571,0.40852867513220686,0.5665279621325874,0.883767500004823,-0.15118989770244978,-0.5842189552810624,0.7710020189095725,-0.49946436737019145,0.853303594073266,0.36993584202749596,0.7027368635552748,0.5977599065240204,-0.48783433420636735,-0.388749030430764,0.7815730389893182,0.6939261437912748,-0.7685664406187047,0.6133765308802107,0.8380336496037097,-0.5350772565381001,0.6537160000782899,0.6192168561915395,-0.78441295909557,1.0,0.7468699724661608,-0.3043612421550486,-0.692289692154895,0.4990713454269019,0.6395529091903996,0.7199767222198519,0.055209566788433556,0.6684291031593508,-0.036545154829417115,0.39046568722347685,0.3715101065411357,0.814299108759882,-0.7464076295479085,-0.7614042537450406,0.6463918843937924,0.35410111269366723,0.5854953864837192,0.6186858001261641,0.13548092524800343,-0.07812523406547342,0.6912329585930117,-0.628902953872496,0.6969304186342615,0.5072425054604623,0.6467478985820526,0.6723297510771332,0.09928017492116992,-0.2341879701792417,0.7303109798180082,0.7477463070836357
Temporal_Pole_Sup_L,-0.0033496216838139604,0.6932580535485267,-0.12853571662798002,-0.2501003043137533,0.7000702444076452,0.444355567208792,0.7386062811430535,0.2656806631150176,0.7686938496474892,0.23822218446254823,-0.7817812522887537,0.35610529466766094,0.7455900750649004,0.6352668561413424,0.4501951413232769,-0.4140600244243079,0.7627325832959787,0.18188056805394193,-0.6948865775492287,-0.6372753688415944,0.5611590207057914,-0.7773784459455273,0.8594769848611654,0.6197260293023485,0.4059170690823993,0.5773759366194366,0.7492575313717273,0.5921973139988372,0.7229250810368123,0.4862835806297188,0.5409715315475992,0.7398711205931084,0.7103727238770636,0.6613834171142436,0.5634985258421334,0.5575499135474689,-0.576826184392319,-0.8209001825558402,0.4317020760696743,0.854010821842308,-0.7005842127574797,-0.27412590223712735,0.289000505692318,0.5311567959876413,0.5813464731671657,-0.43278145443411903,-0.6222210705142218,0.7410650872341471,-0.791812859062491,0.8358693914811022,-0.07933203354206507,0.6430726631226641,0.45981650108126126,-0.5907307129568455,-0.43544481212978203,0.8282978043523058,0.8734767874391304,-0.7720452398186748,0.5609606231282374,0.6132691795985014,-0.6368470964809143,0.4298474760661495,0.34442523211582354,-0.7778880775805883,0.7468699724661608,1.0,-0.4449459919066293,-0.7638513119163366,0.443191833200376,0.7884931646013809,0.2613963846963817,-0.24444947571207654,0.4160221240453317,-0.020495799857396555,0.04392323473341773,-0.09391482065030103,0.6100407000954812,-0.7589243649387827,-0.7837529174191418,0.7184988236202852,0.11407076473305938,0.5251148016059892,0.3623508643492144,0.07443014968102928,-0.35915627940940514,0.3601766304579037,-0.6108208875598695,0.7712959759476488,0.3736951623131821,0.3640031641677352,0.31277668037438194,-0.056785548106860644,-0.1541312460914686,0.709078149603937,0.4093896786274532
