,Postcentral_L,Parietal_Sup_R,Temporal_Sup_R,OFCpost_R,Cerebellum_9_R,Thal_PuM_R,Rectus_L,Thal_LGN_R,Rolandic_Oper_L,Cerebellum_8_R,Pallidum_L,Precuneus_R,Thal_MDm_L,Cingulate_Mid_L,Paracentral_Lobule_R,Cerebellum_6_L,Pallidum_R,Cuneus_R,Occipital_Sup_R,Occipital_Inf_R,Vermis_10,Vermis_4_5,Cingulate_Mid_R,Precentral_R,N_Acc_R,Angular_L,Vermis_7,Parietal_Sup_L,SupraMarginal_R,Cerebellum_3_R,Frontal_Inf_Tri_R,Cerebellum_6_R,Frontal_Med_Orb_L,Red_N_R,Supp_Motor_Area_R,Insula_R,Occipital_Inf_L,VTA_R,Thal_VL_R,Insula_L,Cerebellum_Crus2_L,Cerebellum_4_5_R,Frontal_Sup_2_L,VTA_L,Thal_VPL_R,Thal_PuM_L,Cingulate_Post_L,Thal_PuL_R,Thal_LP_R,Frontal_Sup_2_R,Lingual_L,ACC_sup_L,Amygdala_R,ParaHippocampal_L,Occipital_Mid_L,OFCant_L,ACC_sup_R,Temporal_Pole_Mid_L,Thal_MGN_L,Temporal_Mid_L,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Lingual_R,Thal_PuL_L,Cerebellum_7b_R,Frontal_Sup_Medial_L,Thal_PuI_L,Temporal_Inf_R,Cerebellum_Crus2_R,Thal_PuA_R,Thal_AV_R,Red_N_L,Putamen_R,Cerebellum_Crus1_L,ACC_sub_R,Angular_R,Temporal_Pole_Sup_L,Cerebellum_10_R,Cerebellum_Crus1_R,Frontal_Inf_Orb_2_L,Postcentral_R,Cuneus_L,Rectus_R,Heschl_L,ParaHippocampal_R
ACC_sub_R,-0.04824114835066533,-0.018910031042833453,-0.06947337844796367,-0.01250212693246426,-0.06174127285835763,-0.05101804061974122,-0.08573023472086609,-0.1625229357336543,-0.13984119541472992,0.01407651375243428,-0.03746829657026566,-0.02573426234380311,-0.013241094251875807,-0.07094606838873885,-0.00528395827833976,0.05027727818790352,-0.12862509611052123,0.00981738502140862,0.009154606092659152,-0.006457535026447504,-0.12159754166796165,-0.12682742037189515,-0.06786103385762435,0.055049278591081906,0.09214771822168426,-0.07524894267058517,0.1405967978263126,-0.021250101004899307,0.039450748501433396,-0.10473874279788802,-0.04368468902044814,-0.016776942370829443,0.020452567952579007,-0.04491605105400714,0.055162818905269674,-0.06399457260517774,-0.06630778401973525,-0.05777058957868385,0.029523670818180126,-0.12382845928519536,-0.12696046585493553,-0.06431821167844702,0.03354468689927776,0.005198547180211411,-0.08294734971340693,-0.04601682927693092,-0.036947919654382586,-0.04723907129537318,-0.02096781329272563,0.02141691103303859,-0.13190183793443844,-0.02481738073358583,-0.029998463792632168,0.0022089703932745347,-0.07092213707093308,-0.0596660516548461,-0.09507404300792557,-0.06873460854973898,0.057019298467521386,-0.028659946117989683,-0.003751299542004112,0.054949024393693514,-0.126201021887577,-0.008266257746575583,0.04815702151734492,-0.04219845068942598,-0.04540792637148583,-0.1295155731825138,0.014631770865657978,0.05853209362192488,0.04610466699319476,-0.09692397768470314,0.009818058489459743,-0.13262275624031383,1.0,0.010139052047375063,-0.10609558076500289,-0.09203488795323381,-0.01705039969389653,-0.10864372191089466,0.0029441775539166145,-0.020891874619848073,0.1545499429700585,-0.08272138435488577,-0.016154959361884543
Angular_R,0.6556681522279956,0.8612847621046037,0.7366357550454564,0.0560320026461444,-0.028317997198342198,0.6018335877733223,0.21253499873695142,0.47386118168571534,0.25805843922439475,0.13541322423710564,0.1051633104865973,0.7464665492344521,0.6173387275122963,0.6006833008289104,0.6720903476053761,0.16900736623569065,0.05508306170890035,0.5435777027577972,0.6764707202421374,0.057245370801557324,0.08238743849692853,0.7017933613989119,0.7021108600442315,0.6330782072657353,0.07794081074536482,0.5253778409662436,0.17282763229088013,0.7354060689924218,0.7291660897752028,0.6830709458909355,0.22500441427891232,0.10750651804126689,0.20271853640683238,0.25717532160401685,0.5716782233721159,0.2911767781432716,-0.004449920606786134,0.1404423913223791,0.3424721937774138,0.2436610860111281,0.07587826904712304,0.5569274549255541,0.4190844426389082,0.31805603395081955,0.5409833788203133,0.638030144835016,0.6549070009870062,0.5018967653678327,0.2543502792026604,0.5254333537905517,0.6195979063665238,0.24601023449087286,0.0006911605746987481,0.40498938965535874,0.4201142396568795,0.036221658409312046,-0.12339310376086846,0.06393378021235718,0.36721369866416453,0.15265373250904893,0.42227509832506016,0.03335768319245857,0.6725850766454616,0.7114451023892118,0.3386789386733738,0.36077527753389504,0.5349101356202917,0.43444016218165793,0.3804196838783226,0.5922345520345453,0.10466931688895034,0.40190836507796684,0.3077242799377232,0.22036840058059493,0.010139052047375063,1.0,0.14592579374063278,0.06336340154884047,0.36460409944912076,0.08433722953387351,0.7303072686560567,0.5129119124870841,-0.013468290158511836,0.5577276071309288,0.20679719991217127
Temporal_Pole_Sup_L,0.1650540281060294,0.23411633768332193,0.34041372768416356,0.22948015134510902,-0.020538062878031556,0.15662625732060748,0.10285129002667956,0.30114790010393094,0.16803436751294332,0.07282546923975572,0.27487471542534825,0.17522804369778333,0.36551340968097146,0.2712169510873519,0.20714402048769082,0.2524997694997017,0.20192897335862642,0.06447279912217761,0.05990127600374977,0.1786724394633544,0.14399379973070014,0.1663724869967967,0.25525627041236076,0.2423123064700896,-0.24352292129835662,-0.08086666431491957,-0.05640373970112239,0.10401260256519741,0.16954440422030792,0.36918267630014956,0.4088650253389929,0.3530086904559622,-0.18288993419215965,0.36892170674638125,0.07909097957294624,0.2685990164335403,-0.05812634284745979,0.133869371456839,0.09582463298448451,0.14325866659179246,0.25003641965485507,0.0788756579728712,0.24664345920130895,-0.1767642388040202,0.12538020994308172,0.3880585328038196,0.11782508154877103,-0.06900012256706066,0.3336354956746287,0.2894661835862316,0.1193621307613432,0.08141500291824216,0.42857247881537697,0.24705727199962557,-0.04778785608222818,0.22992566318055221,0.1272031434652212,0.39086524202473716,0.009328567938135964,-0.19353897707189324,0.1962582053722509,0.4968291382772825,0.2785381433409554,0.21054373752983663,-0.07183561885680641,0.27045369991584617,0.21740203309117997,0.1416789642104109,0.11541555567925027,0.14350660109051194,-0.2078589274838325,0.49235221399352086,0.14236981911862218,0.14148796922572127,-0.10609558076500289,0.14592579374063278,1.0,0.3466621098311557,-0.2508092451308497,0.4621360380610388,0.24262568800751544,0.1998552301627732,-0.1836906574798635,0.24408624027904505,0.16433509272340777
Cerebellum_10_R,0.04059850138251152,0.13767994122718508,0.2411189217365701,0.22688697322490006,0.1450806733997282,-0.0022972709762072423,0.044673828753255894,0.14603522954327053,-0.013060816851068219,-0.010552912279515608,0.20499040577443717,0.14562994501327275,0.06213189227976975,0.10485714053942567,0.13842579497216703,0.11326530144829744,0.3529795210859573,0.1782534037838374,0.14661947536188705,0.1712582073802061,-0.13391205727261996,0.09241700545141425,0.14383721840305425,0.06205985879348089,-0.346916789136038,0.05844317642352291,-0.06647664500850192,0.1406230239421388,-0.0017373442739938851,0.19128451439466015,0.17709632901211614,0.2815879542504814,-0.016162291258409966,-0.1317015247688797,-0.06395299129671896,0.007973813339044705,-0.09131840093792361,0.040335638135172706,-0.07387004850829335,0.06673729294615323,0.09613424635708158,0.05133902811558333,-0.11647095088960631,-0.27846747905172353,-0.17271572181059489,0.333073658303291,0.056935918053725415,-0.055986266605810624,0.3093113394905352,0.05880990675380825,0.13691760332469155,-0.12533155260754958,0.32584419931922526,0.23908453601727325,0.10526625804301946,-0.026531878107653034,-0.02204397771529707,0.2984628655239591,-0.12474249948711823,-0.09310718421506657,-0.03330814088036629,0.4248315113394033,0.3995823842789654,-0.03728271437528125,0.04963399382011421,0.004423033854900481,0.03368849649055239,0.47104218101300227,0.05154283539842291,-0.04079151993448791,-0.2899548526645409,0.3049334215623406,0.0851977636939044,0.3070046547176011,-0.09203488795323381,0.06336340154884047,0.3466621098311557,1.0,-0.044725213773805686,0.06049379758280591,0.04009338183918283,0.195414722047572,0.04311066087211619,0.2928029465554518,0.17973287021834092
Cerebellum_Crus1_R,0.20706799992597508,0.08764514348975501,0.20941703915955773,-0.249253645157661,-0.3568781126542382,0.19740050378446755,0.06987664486386218,0.24197323604276327,-0.251053672112594,-0.18806443838041398,-0.41262810910604253,0.11197009395950716,0.07792287758692358,0.010362413750110353,0.028380771402490797,-0.2885721813681603,-0.2642719331724223,0.24138701928459189,0.4214322942357763,-0.43151503896499843,0.15351065871257516,0.2890928192367237,0.0462532299233712,-0.07291812489681125,-0.11365343133072987,0.4346357758093497,0.3050579236177121,0.24631972502257193,0.09973344198728534,0.44026181903464623,-0.16272931013168873,-0.3149399499844641,0.4371494998616743,-0.08246326403117425,0.06592604778894896,-0.05353528576901452,0.05647716793349917,-0.06708707297328248,-0.16071215958902418,-0.24312740111837186,0.18524617284472175,0.7082689590793448,-0.22079997986816932,0.025019220967287495,0.14654128531864727,-0.027816235221873438,0.054191603225881096,0.11667193493136754,-0.09671381342746072,-0.18849578647997442,0.2917361148058848,-0.18617845885865952,0.07553823234484386,-0.25334818754839594,0.22792504673409697,0.16711124544636158,-0.3625974443381838,-0.01977892153317509,0.13000155810620231,0.22064228038301123,-0.16553115114723763,-0.03937734016458385,0.38355484134730056,0.06861068287229076,0.3947264906025738,-0.15950244635769115,-0.041082579610302095,0.3420259565640983,0.5172016643858629,0.3447626462648507,-0.2011356305590741,-0.16325721917671993,-0.11194673988943409,0.06216593905260513,-0.01705039969389653,0.36460409944912076,-0.2508092451308497,-0.044725213773805686,1.0,-0.015164371709732666,0.08823395005720291,0.07957526736600133,-0.20891627170905058,-0.06197226247139689,-0.1686617541660024
Frontal_Inf_Orb_2_L,0.09023517758312448,0.11149642332219376,0.22832210665865435,-0.09761765523004054,-0.18633242724910462,0.18169680967081278,0.13597520171029057,0.20838953440600932,-0.06140874168414611,-0.13905439818812387,-0.24575199818105103,0.04989935355914355,0.10525365472727287,0.17879347384054775,0.06579355514860741,0.001198020383741327,-0.1667030821619827,-0.048880417079614595,-0.04221600771339328,0.03492718213539551,0.07238915676712969,0.0017574987131185815,0.13528837668976235,0.17431321403780906,-0.2323743155111539,0.0190206387841769,0.026714908362523524,-0.06517721389187728,0.18232561920581097,0.21644498495589196,0.16890410121145089,-0.10521557954745103,-0.22531155569388828,0.17531372963681757,0.16152463492880595,0.09936347318884022,-0.038461403116525246,0.0363410781292701,-0.13660000486926066,-0.19799834448490142,0.4751671277836804,0.04050139592015928,0.2894116829475926,-0.006635465614227324,0.16490557949418302,0.1753953239814274,0.10619881851356143,0.17224704609305824,-0.06501278082821091,0.25311833284507823,-0.029340819041347308,0.10057033999483041,-0.04866970996804893,-0.25893011265402727,-0.1554360980347003,0.622059572848231,-0.03929988416257091,0.06600935840575527,0.0637504353435965,-0.13592233116910574,0.21850266870248097,0.14146060321370624,0.07523040809348781,0.1228130695763935,-0.046167552637816814,0.20638811076698124,0.1653220363972149,-0.03517093899727498,0.3281326271838716,0.09417666209628495,-0.17942688648103108,0.1303623600285535,-0.18050189297532587,-0.06929527140574508,-0.10864372191089466,0.08433722953387351,0.4621360380610388,0.06049379758280591,-0.015164371709732666,1.0,0.20283521661552556,0.013689964510851528,-0.5191019389046452,0.04570055111350768,-0.18243557514865025
Postcentral_R,0.8087254181679924,0.8178825458353779,0.7897070441345994,0.2522123186448057,0.051616360062037264,0.8067256071435895,0.25834044251308824,0.5305979869818088,0.46746629018562436,0.4193740708467419,0.2730986991180832,0.722341322700792,0.7367978151423789,0.8582190389901808,0.8140730341937601,0.254615826806236,0.2262694242408614,0.3954678417113601,0.4377036470722674,0.161109216205873,0.03571902663735191,0.6222485440960205,0.8409277506135249,0.9145689471912307,0.07282232973238216,0.2753701434199264,0.16015277323358046,0.5662471637538704,0.8573074870520991,0.6913766645551549,0.47346461412836377,0.31095352252833797,0.0009302523880582232,0.33531732342189524,0.8179412300992644,0.5556792868933353,-0.10500390113799528,0.12361620669683077,0.6627493807432983,0.450708045758996,0.14780482528977723,0.38558163185572514,0.7271692544008581,0.32045527778791477,0.7827004946920909,0.7159847462440752,0.7369031622723906,0.6250804171514152,0.45398390044883125,0.835930622284597,0.508320734135003,0.5414581827507814,0.07327385146077924,0.5507549803163633,0.15562003743945763,0.07033732940831951,0.2285642713728867,0.0992429000302816,0.49343728722426433,0.1399065822693025,0.7578436906755838,0.08711360326837263,0.5517358120039924,0.7060888246412838,0.2671475714430293,0.7202216612067737,0.7449405645870261,0.27214775898353455,0.14467851120713598,0.6948738802941138,0.3962799152752636,0.491061547542013,0.492267698037185,0.24034465636304517,0.0029441775539166145,0.7303072686560567,0.24262568800751544,0.04009338183918283,0.08823395005720291,0.20283521661552556,1.0,0.4512168452603327,-0.032268309171676085,0.5967439768659782,0.4348205069341882
Cuneus_L,0.5836101942870983,0.5731646796574383,0.3487833364683139,0.08367891534944068,0.2706951728023234,0.39300539954530833,0.23472823563259873,0.35950770941321125,0.22783002649352307,0.027680556212248672,0.11912608404448526,0.6459712194002419,0.4010083102248548,0.4609216314975842,0.6011088007934463,0.031232808492399424,0.12616079881026843,0.7764685660322261,0.7014431660742207,0.02860734396649317,-0.10377670087578579,0.6100719426669778,0.47002480050231027,0.5296047023304628,0.019424500809867788,0.45705800351674647,0.28595218621361607,0.5854020159249763,0.5210347930716245,0.38652988007537575,0.0657807172323801,0.1898737024830286,0.03700755588138748,0.030431192800285677,0.4578512548454977,0.20730118370563788,-0.07222429903862483,-0.06303100145286228,0.23434527149305145,0.44025837300393683,-0.018960689359261314,0.28845083331507676,0.22145276035478034,0.014810022130511708,0.3926583678685966,0.6117958448588158,0.5127609108007801,0.2810964773437353,0.11954379491170088,0.40579236405802965,0.5433929407551601,0.04660409585718196,0.06498478687495926,0.36179468489712746,0.41656727722751125,-0.12550661904570756,0.010851052688065374,0.26817405463305277,0.13289602053050084,0.37298811402061066,0.39900029273381943,-0.034705055451158894,0.448201725851929,0.3960883805580758,-0.0617893230797918,0.40008430633534736,0.4740504391885807,0.17305285983413235,-0.05588839567855977,0.2946237370247868,0.08939251961536955,0.5252147261346423,0.22062747094117105,0.3663677898874501,-0.020891874619848073,0.5129119124870841,0.1998552301627732,0.195414722047572,0.07957526736600133,0.013689964510851528,0.4512168452603327,1.0,-0.15093980364475512,0.4334127066326892,0.06486548960714775
Rectus_R,-0.12134528873801954,0.009791155900956097,-0.09561853742601457,0.2293636575275905,0.13497982390258437,-0.15844772102405374,-0.312580547385111,-0.22436331270588533,0.02162243255684072,0.34691317331505456,0.3028605187458748,-0.04053400386568122,0.010536940699089135,-0.016979436920967695,-0.006875632851128009,0.29089648692247344,0.15264011126087387,-0.05542227569106277,0.019298021946718993,0.1959654356286715,-0.12442227878459995,-0.12853978137339875,-0.04224333294067078,0.024683266497532257,0.19593383280317064,-0.1792342227162993,-0.04888239551442323,0.06671278730625022,-0.0841034584846279,-0.16137127718619182,0.06692870551255935,0.22530723463541957,0.07304634146071201,0.029616939246046435,0.02450062168241364,-0.09716766119902812,0.015472750041264973,0.024167533870447466,0.15333892444785788,0.03619143944283058,-0.5632962634736943,-0.18635296991995054,0.030317628552817073,0.07649729213802657,-0.16755360092509414,-0.06469650161948652,-0.052525668232425424,-0.08931897152638113,0.25070157186461883,-0.010066845686569778,-0.16218171487253147,0.13180806429452066,0.07425730978856483,0.3625154284220795,-0.07409621778606404,-0.47778850534365863,0.05601305941261588,-0.16710074613422257,0.0020245054668750415,-0.15784081647179105,-0.10211663835439427,0.08327663426480111,-0.13968317181020173,-0.034794554901446985,0.15187607996513475,-0.15403712993837404,-0.08501125293570634,-0.0472856795591022,-0.23644292851491672,-0.061131093810064575,0.1898372194024691,0.018770619008198847,0.16957587022545093,0.10147611610641524,0.1545499429700585,-0.013468290158511836,-0.1836906574798635,0.04311066087211619,-0.20891627170905058,-0.5191019389046452,-0.032268309171676085,-0.15093980364475512,1.0,-0.000857328472143675,0.3635167690028122
Heschl_L,0.7260409076863754,0.6527849529231877,0.4750008780201932,0.3463766804098631,0.3055894303451061,0.5919347437414223,0.2644410434250604,0.4356169463387512,0.7009785619748937,0.17024140575062602,0.4441176863079451,0.5893423802510569,0.6217615027851332,0.5945010761345708,0.5194996030792528,0.16641238585976773,0.46130242530093846,0.4470167908836679,0.37848804557113447,0.2686354940123197,0.033687136172854674,0.5935913553163648,0.6235893187687422,0.634195311764936,0.10398765577734945,0.4408451508029446,-0.0142769219911671,0.4183091533333617,0.5006705207076352,0.4716519761860735,0.25679547718932755,0.32455531507121016,-0.13617668449728135,0.25583194191055686,0.4161413832481313,0.42992358183097923,-0.05077233333245229,0.2919628527712596,0.5449387274198402,0.7167741513569973,-0.03769393033602885,0.2167961382004023,0.43970439666998334,0.2120076903771405,0.4967865816322654,0.7212367824114494,0.6359390094353694,0.489327147203834,0.4492675851248558,0.5239678484845315,0.5699122207076011,0.32184924443750085,0.024255749377399563,0.5558129353168648,0.5399458313630088,-0.03548285408038209,0.20251585542789607,0.2546180814281043,0.23882228708935516,0.38220685314318525,0.5921892172975832,-0.011301211078758564,0.4623230500379432,0.6575230751788885,0.13005114135670962,0.5312397256157452,0.6388623404678058,0.15719970662498062,0.06253465477085152,0.40333393791809014,0.3533323756656881,0.46508275229511664,0.4695735805595614,0.42251462388734295,-0.08272138435488577,0.5577276071309288,0.24408624027904505,0.2928029465554518,-0.06197226247139689,0.04570055111350768,0.5967439768659782,0.4334127066326892,-0.000857328472143675,1.0,0.308657787995569
ParaHippocampal_R,0.22819207103093253,0.26414218166306663,0.4468556402513181,0.6011644473369394,-0.1114309508180368,0.3945274164150012,-0.23197920554067453,0.15097318827750486,0.40465994566562535,0.5527825890806394,0.6495449656373986,0.223784933253329,0.3844608837263184,0.5410689965554134,0.36400261510885373,0.3090840575718139,0.6827943482896577,0.007475145185269202,0.01579481219141521,0.12109833924422829,-0.019779956330000976,0.07223926333047401,0.5071488210005255,0.38802328945707804,0.04623979000595935,-0.18415339400597433,0.14780672104103126,0.18190991596892578,0.2702142755452888,0.3171955225245383,0.6287959770344723,0.579780636691629,-0.11770078594292774,0.37706095876884493,0.35242915519030066,0.7168096871752007,-0.16776669183228046,0.12605161189808767,0.704618465329393,0.38917836539939804,-0.1168115506196874,0.12567611915544438,0.49004839335796146,0.10868295018179257,0.40387399013068365,0.25839991404853446,0.23170740583490762,0.13871716896644365,0.55044117611347,0.48075997191827263,-0.034480456439224906,0.45291059326223637,0.361515847215813,0.6926121322029789,-0.16233378098834791,-0.2439579219547984,0.5778584513346419,0.0851335874176667,0.35333634889726623,-0.21998902372927118,0.45737138368494207,0.43861340047584324,0.25952632550572124,0.164899927902422,0.10209060099248098,0.5234905267278672,0.361630829619296,0.3129476230454855,-0.0832875418061589,0.3420385301270985,0.3731700100498911,0.28479407977574084,0.7136217374170205,0.02180469246040106,-0.016154959361884543,0.20679719991217127,0.16433509272340777,0.17973287021834092,-0.1686617541660024,-0.18243557514865025,0.4348205069341882,0.06486548960714775,0.3635167690028122,0.308657787995569,1.0
