,Thal_MGN_R,Frontal_Sup_Medial_L,Parietal_Sup_R,Calcarine_L,Frontal_Sup_2_R,Heschl_R,Vermis_7,OFClat_L,Thal_IL_R,Frontal_Mid_2_R,Amygdala_R,Caudate_R,Thal_PuI_L,ACC_sub_L,Fusiform_L,Thal_PuL_L,Insula_L,Thal_VPL_L,Thal_VL_R,Cingulate_Mid_R,Thal_LGN_R,Thal_LP_R,Pallidum_R,SN_pr_L,Vermis_3,Cerebellum_4_5_R,Cerebellum_7b_L,Parietal_Inf_L,Cerebellum_7b_R,Vermis_10,Occipital_Sup_R,Postcentral_R,Thal_LGN_L,Cingulate_Mid_L,Supp_Motor_Area_R,Olfactory_R,Rolandic_Oper_R,OFCpost_R,Cerebellum_Crus1_L,Cerebellum_10_R,Paracentral_Lobule_R,Occipital_Inf_R,Vermis_1_2,Frontal_Sup_2_L,ACC_sub_R,OFCant_R,Parietal_Sup_L,Angular_L,Rectus_R,Temporal_Pole_Sup_R,OFCpost_L,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,Thal_MGN_L,Temporal_Pole_Mid_R,Vermis_8,Cerebellum_8_R,Cerebellum_8_L,LC_R,Thal_PuM_R,Cerebellum_Crus2_R,Thal_VA_L,Lingual_L,Frontal_Med_Orb_R,ACC_pre_L,Cerebellum_3_L,Vermis_4_5,Precentral_L,N_Acc_R,Frontal_Med_Orb_L,Olfactory_L,Temporal_Pole_Sup_L,Fusiform_R,Hippocampus_L,Precentral_R,SN_pc_L,VTA_L,Cingulate_Post_R,Thal_PuI_R,Frontal_Inf_Orb_2_R,Temporal_Inf_L,Temporal_Mid_R,ACC_pre_R,Thal_AV_R,Occipital_Mid_L
Precentral_R,0.3081188677920061,0.6666160501328,0.43535230828009575,0.36695695649166665,0.4242831420663517,0.7518012763884966,0.09201370506789264,0.4216826440253527,0.3438065031469895,0.8196697765780391,0.13845397837322485,0.5417832490404868,-0.013400252042734628,0.027882667339431993,0.24139811213092627,0.13459696359598408,0.6797811124192895,0.6171352834761059,0.6482974569593535,0.6120463062712552,0.4709595387434898,0.40734112359661695,0.5996081094257083,0.27899708931221906,0.3858598404635546,0.32015495276504247,0.3366667118170568,0.6340020549236549,0.2823081302187191,0.0486090636800923,0.3233812961961863,0.9201014293480002,0.34362345904863045,0.5823850422586484,0.9004172295649183,0.42648963304683163,0.6196725935635806,0.4791892744965441,0.12432771128771405,0.35891460621041005,0.8813009128477486,0.31392546021958656,0.1221436878465906,0.41447363291326933,0.15354478133395255,0.16565624014217423,0.5766856911923145,0.5531654559217963,-0.017258282791374233,0.6177812216291869,0.4457464892629587,0.5429919293586895,0.883687289175015,0.05930330442797421,0.3638537746124995,0.3597199715423947,0.4417980740323604,0.4417863222067513,-0.14427409608539626,0.567028553286698,0.27583586262530974,0.2513082579490821,0.27965502992303914,-0.006909208293686975,0.3945875404747917,0.45853914537001095,0.29193449109534064,0.9613962784728896,0.35909176696283684,0.30892271132765475,0.465260661673499,0.5159784084873166,0.2752760352351717,0.4175555012951434,1.0,0.4196278367892495,0.3042089815966157,0.5470198750840249,0.5277875068922392,0.5390816467888861,0.4151936362316386,0.4379547922577137,0.42098043980530614,0.4634044137509551,0.18209866353057913
SN_pc_L,0.06400163513791084,0.20048591895947346,0.2215924378176365,0.1837906753620833,0.29382056660840294,0.5883356611817226,0.37249218896596137,0.3698944437634242,0.16678274991793834,0.5875603536965892,0.3303946951200681,0.4022835275478179,0.4825749614369072,-0.06612753706148919,0.5968579321062973,0.1825642012161508,0.2868798753857067,0.5197600101485255,0.46227180223454684,0.6278575326008301,0.5424978333641303,0.18176641593342557,0.4527064724154027,0.4810160823918968,0.2877486661699871,0.007197346607526379,0.32397101568751185,0.4864137453833844,0.07228111943830498,-0.0851800428486894,-0.14236862386399388,0.48327997328150707,0.5079093064445177,0.6046514856307672,0.5428505661454626,0.18782711492995519,0.41647374878274296,0.12865920018590896,0.4322552013599575,0.09537425164545792,0.34793373472853745,0.24163819100205308,0.04452415908362442,0.11321559154857413,0.052804499793386146,-0.14867030027014239,0.3267847744414673,0.16849650964175047,0.11646577090593355,0.060212330151758635,0.075985873367188,0.15828182289898357,0.4455206391388599,0.3803869272235239,-0.19374476248620112,0.48402234929125865,0.1615872446310767,0.38251664765551546,-0.0066950954415488486,0.5565516315549072,-0.2966299382087207,0.5803831372874231,0.1381503450438811,0.0720046471345738,0.20688650130747765,0.09565996729666436,-0.08156168074887095,0.43024963562559365,0.2318957557543788,0.049454600557502705,0.3441779033496251,0.33565084557012764,-0.098964657253975,0.692626459536143,0.4196278367892495,1.0,0.49105331021935894,0.47492061636668015,0.6123715778735089,0.22810928638137593,0.2225540209026946,-0.10455525076270873,0.1532888995241881,0.4359763546301265,-0.0747898644732224
VTA_L,-0.10138188674161848,-0.10014881773855108,0.036484332335363225,0.11550679723580691,-0.17777849866499806,0.49584797555161375,0.44514090645577814,0.32279891420423085,0.22749184498016195,0.391770717135825,0.4380433396620586,0.3669384754050928,0.18135412482329752,-0.14503370617489622,0.3523359231126518,-0.2232995067242851,-0.011824539253457863,0.37942662097386437,0.2522637115920665,0.41717105441395314,0.24465640543382208,0.17845551714609242,0.5310602708314471,0.3211525006074446,-0.017496201398746147,0.16184102975267295,0.4859708943687074,0.18016710663546218,0.3614522133586712,-0.015602459397049162,-0.3240660697880087,0.321953225019657,0.36725311990952947,0.40561841507364155,0.39923978011000444,0.28451066500098315,0.26749182637878627,-0.04804101471362472,0.26479102600295884,0.17612000800099573,0.14063885034643592,0.11764992840105397,-0.11497362135620554,-0.25309793987145646,0.061090483855134485,-0.07202053225853837,0.08174033300398068,-0.19107514967299297,-0.1451214137435668,0.035015222745908375,-0.262370098618044,-0.17319092103410805,0.2808142256507901,-0.047209279327560215,0.009423835484913512,0.628183322511657,0.46857373320736867,0.4657563216324971,-0.3670588204970001,0.3881165871702395,-0.2517642906184022,0.33756834494919374,-0.1717120316546552,-0.0241716899410911,-0.11850597984591908,0.024722486351435077,-0.26548111191515594,0.1890389928907505,0.24831725644187783,0.17553578447189078,0.20701989902548895,0.17607111401415823,0.07257860665601772,0.6868642907626613,0.3042089815966157,0.49105331021935894,1.0,0.16433771079944645,0.4870513988757001,0.07067210601803359,0.12570600584245728,-0.2917534314263869,-0.003904457210954247,0.5124731901225243,-0.3554747287300081
Cingulate_Post_R,0.2545381177326183,0.4801354085009332,0.49376170738026703,0.43138896840238855,0.28126668195044674,0.5488936285906618,0.10487124498370808,0.4434944330118622,0.556384205530791,0.5755582981505692,0.04567330070694766,0.5711163088674257,0.4836879966867405,-0.09852160324924877,0.41963291802049024,0.4312707879419151,0.3523902182703875,0.6626958708119786,0.662809707559335,0.7908841296658121,0.5779288299706873,0.1888908167605573,0.3872679092754266,0.5944738578337342,0.5690108119459335,0.31375697662133406,0.19630010564821304,0.7916314301649681,0.18592369971620176,0.08834611855329069,0.3712291424654926,0.7016045316010218,0.43080871905224616,0.7675907546635652,0.6630661947070429,0.07773199457662675,0.3411094408150934,0.07852695538783147,0.09823419517704089,0.16614733923693356,0.6438723040124384,0.42681598418244726,-0.12642202921390167,0.2149416616910604,0.1187794710292501,-0.2094358534531279,0.6273669162552113,0.5050910383136517,-0.08130006516914326,0.17871585085062233,0.21102851088640784,0.30699953045618567,0.5327282413372213,0.39324843365580525,-0.011912011235713787,0.30526391581769763,0.28586851273397723,0.24830244752277428,0.1585822892348573,0.5819798212245638,0.12516480534378394,0.5815212810173016,0.6145842728919301,-0.0007943188018115753,0.264718135005483,0.38644882613170134,0.39209642417062907,0.6009195491594901,0.03165460101461473,0.04164519650837246,0.3299590106028967,0.16987551345489357,0.2580738404343057,0.4897208730867315,0.5470198750840249,0.47492061636668015,0.16433771079944645,1.0,0.5034368267027687,0.08907435624387103,0.3395733273523624,0.3362797536341112,0.23414173851800568,0.5868718840891597,0.37276349215974125
Thal_PuI_R,0.3217179958100301,0.16425101445333368,0.17260650392853377,0.542454503658741,0.23823784932018796,0.6388301011791497,0.18242123230780363,0.6400117316655941,0.3270815963975648,0.5711776115287358,0.08258050974487328,0.2526064950933925,0.5362728249760802,-0.24038340177114742,0.5210264459219102,0.0031368325397817644,0.4614714888563142,0.7166257219461698,0.39086550139888915,0.6637478292115486,0.7540147715940496,0.16190140395831285,0.4388458526568397,0.521905125555993,0.5574024567060281,0.29230772182093745,0.38702037666446987,0.6359325912786945,0.3113159358556639,0.19409779373595212,0.12282407033682198,0.6219034329983709,0.6651744981478471,0.7159906185475011,0.6316255798171994,0.2711375772178049,0.768029387313461,0.218388982924559,0.07993730309229302,0.4329657143512145,0.5105812217467922,0.37191747538353664,0.20242391305563756,0.02392313226387633,0.015800658050927854,-0.22500515540819124,0.2947663582400717,0.19676768168972378,-0.008612927605440737,0.4512156623353308,0.3342971982577298,0.1491665665290924,0.45454403757603073,0.45152409102433716,-0.0858962635572341,0.4470401496297683,0.49625585899329394,0.3939826681547625,-0.22661884756554235,0.8260880377707738,-0.19535465971720933,0.5599390788678865,0.2914324199989174,0.08077161280534122,0.21478929739118013,0.5199596077597705,0.23181670256044354,0.4752169429539948,0.30925388837516443,-0.039304577366225196,0.4530462505451727,0.3431399359727727,0.2100956550692753,0.7752516745073624,0.5277875068922392,0.6123715778735089,0.4870513988757001,0.5034368267027687,1.0,0.3468029328147629,0.4960352969957656,0.17028143091324024,0.055407996381763365,0.5270333638078316,0.17981753240073362
Frontal_Inf_Orb_2_R,-0.06147717532520806,0.5637328866004097,-0.0825207405001762,-0.10589992959785015,0.6993277925788104,0.3136095571648875,0.2410381482196704,0.2818075229274928,0.14886472603449552,0.6631002609493861,-0.09804360334588988,0.05201780709715817,-0.12440357334170317,-0.008296301779512174,-0.06749081152522646,-0.009501302319482183,0.5661389117050173,0.319590954721044,0.24103970302887961,0.10033738694835875,0.33045249138508415,0.2590615563299349,0.2905096737873082,-0.031216420740962533,0.047476548072917506,-0.2371766808673687,-0.05170356459369701,0.09085404775465765,-0.2537719323696065,0.05827660981067289,-0.1163429646863532,0.3285122401968555,0.2203038765261325,0.049689606518092524,0.373808234070383,0.4676160573134061,0.6342649751574342,0.8511675155011161,0.07543399654631587,0.3268191043590694,0.27533511813617734,-0.054584143870738754,0.0431848588710831,0.627584387226408,0.18803555015414217,0.45964980275303347,0.039398084110537725,0.16001181171367668,-0.02266112538641214,0.6171911397448203,0.581870137486988,0.7168291621070318,0.6208935897415445,0.011639265999964293,-0.12137066288661058,0.08428642597921247,-0.09735687237399693,0.05796968250774955,-0.14900092614407404,0.3550197605509908,-0.22831796371186922,-0.08061385778259951,-0.1877567245205514,0.08394644249454969,0.5649449384687187,0.22046836495502012,-0.0688190898350615,0.48582827094509945,0.5834642604088545,0.2420655230345699,0.34357447317096235,0.2569538603703761,-0.25286450689321477,0.22305216740981412,0.5390816467888861,0.22810928638137593,0.07067210601803359,0.08907435624387103,0.3468029328147629,1.0,-0.054448128168675995,0.02746243035171052,0.5453147129810906,-0.032076617123202575,-0.20159033027781742
Temporal_Inf_L,0.655385253543373,-0.026221828861891335,0.323359146075062,0.8187377482018093,-0.16140512128415574,0.3284236221904065,-0.35177408774517865,0.48692466994053973,0.2241153276852773,0.1172485077069358,-0.012819695027252475,0.2069020525993131,0.15741540450845656,-0.14023842777323045,0.5368503949849363,-0.14009141355131427,0.48683883113999543,0.5149154893217925,0.2881462086547302,0.5154939630626499,0.4775066453684632,0.19949199699602274,0.37216722157221827,0.4248118841475675,0.6632113452197226,0.6730499484632957,0.43168736468678026,0.6594677645833754,0.5617030801864102,0.2241971427583891,0.5964235966609627,0.5459066712760804,0.40571525846047746,0.5779992600840833,0.4423537694869295,0.12272239888197434,0.5192772749535657,-0.07437116147446575,-0.053196993484778,0.214081476349666,0.5747980868952172,0.46339553929099453,0.43694808592597034,-0.2170337924494742,-0.04305020381723163,-0.4439933971370888,0.37523472967325183,0.36109086270919877,-0.013118176129874775,0.4645506816365059,0.3421422893273492,-0.1179307652081063,0.21088019790815543,0.165774326870834,0.37582036484149656,0.17772397695028458,0.6235754457968891,0.37043937437480945,-0.14997142885798623,0.5890366244028425,0.37996728684388587,0.45603611814453704,0.6401178402171606,-0.13872716118208747,-0.04493372903963187,0.6853323671698713,0.6517788492910268,0.3515258863065034,0.12273663360516608,-0.09433835313130541,0.28812465308285584,0.4615134531195309,0.6874313875326835,0.31145592119889315,0.4151936362316386,0.2225540209026946,0.12570600584245728,0.3395733273523624,0.4960352969957656,-0.054448128168675995,1.0,0.6113352267138611,-0.19378506762543557,0.40060280899912093,0.615520211020331
Temporal_Mid_R,0.6699176763621946,0.3217880825326937,0.4172871998544453,0.6819017824955341,0.09308584882359697,0.25337764455993816,-0.5534055787478023,0.30211063573976243,0.28516928509534256,0.07262878063435521,-0.3060812104226821,0.30995207166772293,-0.06258196271888718,0.05333621348573284,-0.022537796572459516,0.16235653007104778,0.6889573617116997,0.3668196355341464,0.28287453130565554,0.3068100413902211,0.2601112758851712,0.43078156095469916,0.21872577439372437,0.3030841687202258,0.6730139273550656,0.5745965151711627,0.03665029344748875,0.57103900290884,0.31911867935862215,0.20747413031665424,0.8644299293317486,0.5461279383066225,0.16935469820269644,0.35232927880219567,0.3770335691294071,0.031422366927465396,0.33980667748892024,0.06484010472416449,-0.3665909488535329,0.21326412284622506,0.6770865185507917,0.3540073073745626,0.41363561412970645,0.1765041067093403,-0.1358365293555543,-0.17255863799189441,0.4488517272880936,0.5401029869798256,-0.06317031841111106,0.49702686992489387,0.5544689489790873,0.23049767003424704,0.2863334051372526,0.16295722632963985,0.4234171843055291,-0.2793598807293224,0.36313833231569337,0.03648961908836452,0.03238348628520641,0.327638274836545,0.6445440855393761,0.2512649201504099,0.7056064140737219,-0.25341244309997446,0.003969287296101569,0.6265421677673405,0.8180385128426783,0.4749115378431416,0.18165717840234558,-0.11965824861780942,0.07759886628940767,0.3497256842006134,0.6170434708447952,-0.11661837307352059,0.4379547922577137,-0.10455525076270873,-0.2917534314263869,0.3362797536341112,0.17028143091324024,0.02746243035171052,0.6113352267138611,1.0,0.030915606549604194,0.1922491595451949,0.7947424813384113
ACC_pre_R,-0.16477648407968057,0.7904568166142742,-0.18214964252930607,-0.11073919037051518,0.6646772019093853,0.3260074330300851,0.007275523251247976,0.05884428551639971,0.35168864682891776,0.563566336107682,-0.003601907141379347,0.3409466979925831,-0.02748417477681845,0.06210430705961269,-0.1515463127935094,0.26914095141506145,0.37497528539637603,0.21909465687120475,0.5587342735779844,0.07252227323634265,0.17891403019237875,0.1870468168410016,0.3804489220110201,-0.04686647825159409,0.04806845027873646,-0.1567827407718493,-0.2914173286642026,-0.01402612384877596,-0.4235261335270048,-0.14515580325197078,-0.1110993577396291,0.24937495676743748,0.23187850018011283,0.012302761732500153,0.23158623571356343,0.4093250769742483,0.26598912535739766,0.6915404178149984,-0.10189256057325971,-0.10834256598413736,0.2670897338459926,0.05017550406763643,-0.23932083100896093,0.8064379660738693,0.24604702311489507,0.6642111180707237,-0.07939646740756735,-0.006293871693048299,-0.15608816630557584,0.20327676186442592,0.4526228839979926,0.8003202505222624,0.5953742272408664,0.06268699762289488,-0.08483849631698048,-0.14372685492781986,-0.3075136512312487,-0.12594749558975557,-0.034155000330535805,0.19677221543023582,-0.0011870820692842137,-0.11872521241611046,0.010177685718504362,0.15631233349854132,0.6920319951606463,0.11856452930106498,0.07593770104104898,0.4502613774033733,0.46167446249611865,0.35979727989178606,0.48899910761648735,0.030514860107429157,-0.19387532650647205,0.19740394359595506,0.42098043980530614,0.1532888995241881,-0.003904457210954247,0.23414173851800568,0.055407996381763365,0.5453147129810906,-0.19378506762543557,0.030915606549604194,1.0,-0.005499647912543169,-0.22805743615563123
Thal_AV_R,0.16306268790019016,0.18524022118050543,0.3841368298060055,0.43267850509386047,-0.10407374495029288,0.5562567443268811,0.1841874518620137,0.5513547730322643,0.3965818660923604,0.4235838022598915,0.26776598258856876,0.5376851267080958,0.3526377864307841,0.02286407368100558,0.3697735139164762,0.0841040371225674,0.19834737211647738,0.6571447991577888,0.503181320794449,0.6947047836419097,0.46816482775383395,0.1703688344367594,0.5727769602219842,0.5586395080371523,0.3941549176229499,0.5280565635586588,0.43136695331264724,0.5975193088434165,0.5433550609444676,0.1470498287018926,0.22180353403794079,0.5985500299441496,0.4712917163771277,0.6842767578453341,0.6165548582423768,0.2214667335332944,0.28260662009333576,-0.09005997809238261,0.0019007014533539868,0.20480345452475773,0.4614933773473513,0.3321949722949716,-0.040363949526269434,-0.11692805217712965,0.08782247031031572,-0.24026146018332523,0.4748586318742457,0.16093785524938647,-0.08987727193428355,0.21340946527773075,-0.08296363174511942,0.009613722995283692,0.3724094142558851,0.11231891171216754,0.1661376306255534,0.4695031663042334,0.6379755707077266,0.47153064094543345,-0.13649970955421017,0.5916329023966619,0.16208079889705315,0.6332524309989619,0.31495469091839545,-0.12291857288667524,-0.05636208755028427,0.3544189672288374,0.19535341958977193,0.3840795712817728,0.09841131841951764,0.020128087236705818,0.28039479451240495,0.22490986942990568,0.4693043829106331,0.5821645115649411,0.4634044137509551,0.4359763546301265,0.5124731901225243,0.5868718840891597,0.5270333638078316,-0.032076617123202575,0.40060280899912093,0.1922491595451949,-0.005499647912543169,1.0,0.12862327910461321
Occipital_Mid_L,0.6798905761038413,0.0447322927064042,0.5010914661495595,0.6829795092196537,-0.06442739940040783,0.03754061348497346,-0.5627747319258531,0.25157639221186096,0.18384027431547498,-0.1136361872337339,-0.3358002288803227,0.10383057071004183,0.10503542977291454,-0.04874192536543127,0.21389308418371553,0.1704515535061685,0.4553753793681077,0.23680045811712652,0.12912390423119338,0.26127070166142774,0.25317817439548007,0.1450739125246724,-0.028975662944565654,0.297064429481366,0.6254713550011505,0.5256901511696148,0.09705200981644058,0.6044315158274294,0.3256380661396514,0.13781540495923017,0.9092505801614437,0.3810643253854795,0.1775755262080902,0.3398068267370183,0.21612994082660023,-0.22867840609579884,0.23423534682239908,-0.1736861911904071,-0.21506592987511675,0.1875861414551211,0.4781520553853112,0.3792936866078762,0.40035876091569517,-0.08704193158400475,-0.18437613431081248,-0.37750989910171384,0.488740447628996,0.6477559681092699,0.04112564136088648,0.28659822525841416,0.39587658952575594,-0.0067890362300408935,0.016400861482750037,0.28664392826061286,0.27320323981068967,-0.22582010622704907,0.3107015046261489,0.017349170720346727,0.16291608104007102,0.27521604327915844,0.5019401441827677,0.29838738691141387,0.7760565633815507,-0.2051806286706976,-0.10070478732624924,0.5565713581195904,0.7979264789862418,0.24446668209338185,-0.05187052702313488,-0.24365936074236388,0.03843769764828286,0.22626746893123914,0.54741098835438,-0.12066451560865352,0.18209866353057913,-0.0747898644732224,-0.3554747287300081,0.37276349215974125,0.17981753240073362,-0.20159033027781742,0.615520211020331,0.7947424813384113,-0.22805743615563123,0.12862327910461321,1.0
