,Thal_PuL_L,Cerebellum_Crus1_R,ACC_sup_R,Cerebellum_7b_R,Olfactory_R,Precentral_L,Temporal_Sup_R,Frontal_Med_Orb_L,VTA_R,Frontal_Inf_Oper_L,Vermis_4_5,Frontal_Inf_Tri_L,Precuneus_L,Lingual_L,Vermis_6,Thal_MGN_L,Supp_Motor_Area_R,Thal_LGN_R,Rectus_L,Calcarine_R,Raphe_M,ACC_pre_L,SupraMarginal_L,Thal_LP_L,Cerebellum_4_5_L,Vermis_7,ACC_pre_R,Cerebellum_Crus2_R,Olfactory_L,SN_pc_R,Calcarine_L,OFCant_R,Cerebellum_Crus1_L,Frontal_Inf_Tri_R,SupraMarginal_R,Cuneus_L,Heschl_L,Cuneus_R,ACC_sub_R,Thal_VPL_R,Cerebellum_Crus2_L,ACC_sub_L,Parietal_Sup_L,Cerebellum_8_L,Occipital_Inf_L,Insula_L,N_Acc_R,OFCant_L,Thal_LP_R,Frontal_Mid_2_R,Temporal_Pole_Sup_R,Supp_Motor_Area_L,Frontal_Sup_2_R,Temporal_Pole_Mid_R,Thal_MDm_L,Insula_R,Occipital_Mid_L,Occipital_Sup_L,Paracentral_Lobule_L,Thal_VA_L,Hippocampus_R,Cerebellum_4_5_R,Thal_VL_L,Thal_VA_R,Frontal_Inf_Oper_R,Thal_AV_R,Occipital_Inf_R,Frontal_Inf_Orb_2_R,Caudate_L,Temporal_Pole_Mid_L,OFClat_L,Thal_LGN_L,Fusiform_R,Caudate_R,Occipital_Sup_R,Thal_AV_L,Thal_PuA_R,Putamen_L,Cerebellum_9_R,Cerebellum_6_L,Precentral_R,Red_N_R,Rectus_R,Frontal_Sup_Medial_L,Temporal_Inf_R,ParaHippocampal_L,Postcentral_L,Fusiform_L,Thal_PuI_R,Thal_PuL_R
OFClat_L,0.1546669998309872,-0.1524915741325312,-0.04832012896941855,0.1953052913492122,0.43326774281914243,-0.11138425958509447,0.140320095285108,0.5275252852993525,0.3471335654844055,-0.15045435609767133,0.4354703758566001,0.04086965149734529,-0.21870346352765332,-0.17784857083363567,0.07450245750689173,0.6854325748064519,-0.13498802000189802,0.33478247575781267,0.5984654237710146,-0.22524444394179624,-0.18117487463671553,0.1008675599340315,0.17329902335364972,-0.0853996808221759,0.25648414189753344,-0.3062858655534253,-0.2943361494463471,-0.11978844448799314,0.4954059691899696,0.46940181651255913,-0.031163530726148213,0.6333735864196217,-0.4011108470345388,-0.09290626658824493,-0.2647327038411498,-0.5232397271864963,-0.14537273787226174,-0.5470610219015963,0.32050652173220995,0.33094132964395717,-0.3353026736040845,0.18926911572706404,-0.06608230094478136,0.2415375353062639,-0.5188816638464084,0.05296860087448324,-0.20689972293467052,0.25411597788966894,-0.4174574982428327,-0.2294168704301958,0.727554911238143,-0.15990541645910142,0.48135718083738815,0.6651312603482817,0.2840684695715873,0.0492217228773354,-0.5284585354248806,-0.26423485409918973,0.1038303152232561,0.4771767781320842,0.12476387815852351,0.46784737399006143,0.49256317447249853,0.5414230903493328,-0.3529147140697638,0.19010438975647453,-0.2727031592656154,0.8263814938093194,0.30305829526204214,-0.5018556588471631,1.0,0.3834712975671026,0.3265415733543721,-0.13283756471362304,-0.6140209343315391,0.4086826521816093,-0.1525187639503738,0.05274946787896737,0.20006770163111423,0.05969001192600534,-0.27463805501326016,0.008974953537428554,0.6668915941123146,-0.1686397851082092,0.23306300412491435,0.4907349203615951,-0.1383449735183818,0.24070366845597338,-0.10394031971979223,-0.4196800528069687
Thal_LGN_L,0.7226448260657841,0.0836547617443489,0.43807000355832676,-0.11260826712216379,0.46361363965800534,0.33432085096800834,0.38419400686856453,-0.18646942730801308,0.2002058760871606,0.5795442308372586,0.497570567218334,0.59577586040985,0.2571303685252598,0.2877221355026228,0.06581715148813469,0.5992377228082297,0.10577776713911198,0.35624271957196857,0.15035094512124128,0.2787943914858856,0.2840289043920738,0.3259460482135217,0.37781623140075765,0.2440268419120672,0.49050098392339214,-0.1871133122309172,0.3550702362176516,-0.109678419938015,0.4799943924388864,0.27069055824613547,0.22585193867148218,-0.08133269580411419,0.1265057909430787,0.5571777850989436,0.02328690975015621,-0.012403520431889695,0.4999201945332469,0.1756560722331124,0.12259180156097609,0.6813421830338942,-0.00874939943120315,0.06873487321582576,0.13906671073368718,0.1932086180845465,0.1476119386718439,0.4507577395785302,0.14268167854883224,0.059477531062362816,-0.077333525689962,0.36897613168668314,0.44783577309812106,0.3476941194818353,0.39357430256520004,0.05354745225900895,0.28015891065094456,0.5054287274084992,0.04345591031886398,-0.05993897266224067,0.15335030725649512,0.22225890540312232,0.5234851515171325,0.431349956199755,0.7244074619536685,0.3652733363537198,0.5126064578033738,0.3709265355225244,-0.14598110655457872,0.025780885913833797,0.4324548615626827,-0.009709936535380576,0.3834712975671026,1.0,0.35624521891461824,0.252889238688136,-0.010682167990928781,0.23862204192427547,0.4136593117539959,0.22598368359653048,0.29693980039522044,0.35538407125763954,0.23585430137507038,0.36977050981893167,0.11965069431507135,0.4975255393994602,0.25155164220717163,0.30431019392745023,0.31879325092628763,0.4965057843000366,0.3059002660807583,0.08951606888428222
Fusiform_R,0.4476716079566187,0.5535302181479037,0.47162373356669735,0.6578382342604598,0.3817406283771468,0.18214511935453806,0.6935683193704333,0.2861644962113722,0.3706350167983529,0.24269286358105002,0.7270780441542884,0.2598386623725716,0.3296166735997724,0.4996123150701708,0.6190669543365035,0.3882616896480828,0.26795509603188444,0.6790913089268221,0.20786258567278929,0.624906913552326,0.21424785096614876,0.16064548062758077,0.14521273628099887,0.4849947322556795,0.7001373200129455,0.2836360879678077,0.11243773400160849,0.6237104199830987,0.5315106584605711,0.6315910185187619,0.6879848852355291,0.1553731557604975,0.3811203279887795,0.2946316452984262,0.1620662819336626,0.2643549024067254,0.1498427428145943,0.004359104738042262,0.06569951503280876,0.6594578586618931,0.34831045392656473,0.0334227743226501,-0.21287614869627297,0.8623550547092426,0.09047487415165506,0.7205783387579333,0.44405136610290574,0.26787592316699277,0.04539346432002542,0.13885054197670874,0.6680701747195602,0.23799405633096213,0.26302955125972705,0.37884321765444234,0.7051773553014609,0.6912828804639028,-0.06324088832914869,0.05144612407284546,0.16266037011501874,0.5152927572733107,0.6120194581843815,0.7326635794857864,0.631280458947589,0.6868025957317719,0.26625963233612954,0.6165330428110232,0.2509303386025964,0.23367181850385293,0.6446159887279018,0.06650401454621666,0.3265415733543721,0.35624521891461824,1.0,0.5752055727584839,0.08404198710934693,0.7221915467509581,0.3279355453940984,0.6832364811031417,0.7555543135697957,0.8280882612968473,0.1599814258605774,0.3813878411579176,0.21983501616713133,0.1282575270877031,0.8382983392040342,0.7643232986361903,0.00807343002159548,0.716793498858695,0.45947495452972525,0.034426883493059154
Caudate_R,0.3726663310458686,0.34861123603690625,0.617225540507762,0.28532166710798634,0.16308040294808088,0.3472664946078768,0.5093709580060697,-0.13502955037074665,0.3160605145309041,0.32861882715679985,0.5087156263165487,0.30906717822153407,0.46852347373250386,0.4661170405903175,0.29593605093380443,0.05717078504446038,0.5533003774085857,0.6008701076007188,0.07317108755102307,0.5730735638184095,0.3343376835755106,0.16760853452662056,-0.04973530987321752,0.687330712545042,0.548050207698907,0.13239617016143676,0.42513624272924727,0.31250277378267594,0.3327756227321038,0.35036283266211093,0.5996454653385885,-0.16772249315587093,0.35922637983002664,0.669057902655215,0.4210622019626052,0.48903055031375037,0.18411439003597627,0.4006921000284184,-0.08264970707398128,0.49683217575705124,0.17986325293497796,0.017886301506815125,-0.023098857571678365,0.44870898840067813,0.2074005800861035,0.7807127803392983,0.6035131856757671,0.44522725721871853,0.41478296006204934,0.5474227988058833,0.26825397848061844,0.4388931363106997,0.15730959982017198,0.11595299101858375,0.6984717343657718,0.7048493104081538,0.19432110437387978,0.13666057751463498,0.12062427425681348,0.23067135362010874,0.6042335415238549,0.34722901742065554,0.3315329382066051,0.35304615094697234,0.5646160586933523,0.6022686054238521,0.3371479828361939,-0.1900744515923075,0.5152747243886996,0.3419876894839191,-0.13283756471362304,0.252889238688136,0.5752055727584839,1.0,0.47111911267876067,0.5111261960358313,0.34844472313155267,0.7316287680172849,0.43082909428113975,0.5016251720225459,0.46806332532541445,0.27269264762039813,-0.03440308311215146,0.48529307994008053,0.5153639070031856,0.457232535296421,0.22224246545347606,0.47819565589936947,0.32847684223355383,0.2579267446131863
Occipital_Sup_R,0.42386820613601806,0.5125305006280182,0.331061633702849,-0.24501298061016274,-0.07660946402285683,0.5474787115492736,0.330744479041945,-0.40905459430860597,-0.35229956032193077,0.27833898303540394,0.059069711294285766,0.12898447338447008,0.7904504214848665,0.7234007666450221,0.36076125235782946,-0.6114557530858984,0.45940869804303586,0.002524921050892787,-0.5816884178978976,0.6280309838754025,0.4793036634791485,-0.004415005517777729,0.3404187258927527,0.5510812496071096,0.18444527463897545,0.5558497072431182,0.36002014786639125,0.20149424625206594,-0.23362590890284587,-0.3635072884677895,0.5905525268369137,-0.4552409733512834,0.5336538360183742,0.30770192438720717,0.6099238534130434,0.9184638154778091,0.547560293648391,0.8963343803250942,-0.39724958758933,0.2144010726798026,0.33725402145756495,-0.2574020818656054,0.27550798013466143,0.01155640745454602,0.7014346726575241,0.3535909148468365,0.4431844781997235,-0.10704354966970624,0.6178583001839263,0.41994352809244323,-0.35459906878201114,0.5280772682524225,-0.07541599806985744,-0.4444573807918174,0.08430386865358246,0.37757138616637476,0.8422694948436895,0.7458559355654037,0.41168078115656787,-0.3836728670009645,0.23065979605679512,-0.08072213038133426,-0.12645741138646022,-0.30870270946877076,0.5530564909497645,0.15459750471230302,0.6480438083531036,-0.6000931247020466,0.0662762772672133,0.6431968557706683,-0.6140209343315391,-0.010682167990928781,0.08404198710934693,0.47111911267876067,1.0,-0.12083103986656443,0.665231149508316,0.2115135272231039,0.2105507588942601,0.35413322227517724,0.6189188445991839,0.35002779280778873,-0.6617358805895566,0.3533135254817188,0.19090825486631133,-0.22236422070964434,0.5244544127526118,0.15994826346772822,0.5704884342339097,0.7688087046115918
Thal_AV_L,0.23946165524741123,0.170103749049679,0.4918083792399772,0.5812428967878169,0.10352651733599172,-0.008368614898875514,0.2979316617867213,0.4228266707589979,0.5517792560038057,0.2581958845666726,0.625473376000479,0.3911890978857818,0.04807739503624017,0.18751642887799078,0.21534514249620357,0.5636375093922065,0.07099902873893209,0.6432874341021937,0.5039319808506152,0.30853186161918916,-0.08836513179845434,0.43629956999861935,0.009225388774513685,0.23670094816329623,0.47390771816304444,-0.07823935995937388,0.24690232612876614,0.41287385190163395,0.5966611052484588,0.6234693325533822,0.40238073764342697,0.19616234338737354,0.2431467467895913,0.25487913708028026,-0.18030486903256113,-0.013863832022734297,-0.1850270436523479,-0.15784397315765064,0.3407585058365531,0.49770244771628985,0.2559563918667054,0.34318924494643593,-0.05781453815880235,0.7278308554861757,-0.08001424796367766,0.6020518713770354,0.10063224545287872,0.38104456277784465,-0.21848498035859196,-0.02249148573894791,0.7295726613756116,-0.00817462826179949,0.17238097747702216,0.6393339142999236,0.8356577990132016,0.4317895868921135,-0.22611347387760328,-0.20977349598799633,-0.1322944806268486,0.8480201046749598,0.3586096902704977,0.4932698132397803,0.6971247360216001,0.8381224565837038,0.08303768093812189,0.6807122694006883,-0.08039321536545133,0.3310473591224833,0.8129540971621007,0.0015007888913274616,0.4086826521816093,0.23862204192427547,0.7221915467509581,0.5111261960358313,-0.12083103986656443,1.0,0.02139959175607597,0.5871918103974213,0.5062922241197226,0.48117967171339515,-0.15086519276763863,0.08929113987478457,0.522669295608675,0.1049720667404108,0.5463878436102871,0.861415201989357,-0.06524588637744845,0.6739158386851082,0.24234810132773385,-0.34213633636201846
Thal_PuA_R,0.806543411634864,0.6442959973683487,0.4187285196224738,-0.17083980828071943,0.3221375497764068,0.6372372571251765,0.6466393271636288,-0.36809636993242895,-0.39101558801024877,0.3751416667681829,0.3013863490653803,0.23380080273467907,0.7504020242476815,0.8083503595590075,0.4717869726736949,-0.21279912961965555,0.43067755234602445,0.10263689049367418,-0.5807535778878731,0.6787213848649645,0.5379791642931548,-0.05096236603324374,0.5235195489090615,0.5964410177162085,0.2945380748716646,0.5747652229559782,0.24102493018993287,0.2947918311466056,-0.010161548092233075,-0.1432581942930529,0.6411162007916753,-0.2774310834621638,0.39008760818047483,0.34184814370183736,0.5833121594625847,0.6955021988561629,0.748996616768206,0.6733637197628667,-0.4092804175255942,0.6931567075784053,0.3155510783212577,-0.3646201845529741,0.10119573346183819,0.20987727976675938,0.6229851198377807,0.4475407293150555,0.5548944848753333,-0.23476544664090498,0.35746683195038287,0.45284934458097975,-0.015825821133878905,0.6765797473611895,0.179377107873479,-0.3899835862380202,0.16228314239818484,0.555024086683296,0.6332539361448709,0.6158252016321907,0.6091733654592119,-0.2853382329700779,0.44247309763056597,0.21421424110339887,0.24297390618963824,-0.007532220461984702,0.6263493579451355,0.3666489485089374,0.5741415768158562,-0.3478577775062079,0.14755776719439523,0.4414651228918269,-0.1525187639503738,0.4136593117539959,0.3279355453940984,0.34844472313155267,0.665231149508316,0.02139959175607597,1.0,0.22884175965426995,0.5208679623156154,0.5202393993235542,0.70820315319763,0.7244483183867438,-0.5963957118087536,0.33980628014184094,0.43172507436415664,-0.0461970939654472,0.4430331089543144,0.27882557011433295,0.8262961780620327,0.8063196230615614
Putamen_L,0.2744773607820905,0.4459329524850086,0.5476241525812129,0.5222198471733709,0.16877942330300752,0.13537296221832448,0.5906902714512812,0.14794555452190541,0.31853204950584746,0.19025627632476919,0.5051978538541246,0.229816303606532,0.2632866809493181,0.36109459800901134,0.3951128944358663,0.24366012006992765,0.3142992004909301,0.5643130033468267,0.12260865910133667,0.4853937505508334,0.30296064123500843,0.1729296895242609,-0.15061263081799445,0.45711493936249326,0.5281606103967261,0.24432439578764883,0.27576551992292886,0.5169119644949655,0.3740552538055782,0.5054647279797808,0.5542621555801788,-0.04552679187331948,0.2775086613333348,0.47308480585224055,0.24402944312927768,0.2706320996407387,0.08018470162701509,0.10436230583693146,0.01083099757872686,0.5179885799386348,0.24817545295339058,0.04210490955636107,-0.20742778657963104,0.6270867631830973,-0.022896925783576567,0.6608579940704998,0.5266173480235479,0.35420653747112746,0.09770253019091438,0.3791798229513213,0.4137123279765226,0.28605946100755175,0.1655690595544083,0.21575324987597844,0.6061117446723023,0.5639799134196447,-0.09019012390299222,-0.011670883788957837,0.07295023979897794,0.36930730685034313,0.5197734872656639,0.4426311840785367,0.405771020791132,0.5700227054214053,0.40905980520911234,0.5351262027924543,0.2989187911341288,-0.013494332698857005,0.4490485671578995,0.2124281168048781,0.05274946787896737,0.22598368359653048,0.6832364811031417,0.7316287680172849,0.2115135272231039,0.5871918103974213,0.22884175965426995,1.0,0.5874175149392851,0.5898349272291913,0.29036194139633137,0.28435274803741056,0.05853046335162454,0.3054387181648625,0.6644621101003275,0.579398230049682,-0.03925312971598834,0.3961597030111476,0.29368590085557217,0.053935957490015084
Cerebellum_9_R,0.5134993022029927,0.6863744597681474,0.552522187729706,0.3917836787885802,0.42003964859969295,0.2389878191177366,0.7226541360896364,0.15806090291900524,0.010413147732408215,0.20296802202410288,0.6056247335400713,0.24724294066909772,0.363528227625064,0.6438099398733643,0.6847976493984615,0.19840671822426856,0.2963254382764187,0.43175916118900803,-0.10289998522023423,0.5676183697973068,0.40231776621253534,0.08439852552193781,0.08125679834161272,0.3534865057705277,0.4377967836136191,0.48383731417258713,0.1551925458715621,0.6669000261592573,0.3904802573800354,0.38297841467422544,0.6818505034429366,-0.025959161695528317,0.34054785458310677,0.27348076967894064,0.20141752879295852,0.3154648246946462,0.25130050510572577,0.17014412500071474,-0.035185288108955354,0.6591666505438205,0.44595897013589153,-0.10609350423294144,-0.26788569690391434,0.7709555506411953,0.21098711906858536,0.6138301420177021,0.5772251839654883,0.04594568118792646,0.029238913487893342,0.31227182991141583,0.45168349717163614,0.4021838705041623,0.2730940386762927,0.07882602182920954,0.4594596209570086,0.6180079277046557,0.03868131284150859,0.1384509210172538,0.25345716410914826,0.27589458433144726,0.5036016655240059,0.5819983156504092,0.4968433667440835,0.5774200889641407,0.38657346928589376,0.4654332412319647,0.3714275498871873,0.017032618983327388,0.4002650271117198,0.2525496988720564,0.20006770163111423,0.29693980039522044,0.7555543135697957,0.43082909428113975,0.2105507588942601,0.5062922241197226,0.5208679623156154,0.5874175149392851,1.0,0.7083516219014986,0.3376078642568229,0.7060196017257474,-0.07293789457021839,0.2899746747668559,0.8143690765441772,0.5093203342705487,-0.09314113609220383,0.4949325053081225,0.6165740431137071,0.25863743319226046
Cerebellum_6_L,0.546359509334473,0.7355334141207523,0.538679784685461,0.43385381406673407,0.35154142420393275,0.257539386629822,0.6617469603268602,0.06847334832077041,0.09117297489322175,0.40759305051550415,0.5603316644804799,0.3692418236532144,0.48763750034867315,0.6676374664476561,0.736276526245147,0.1675133499991218,0.19061875773118872,0.3537581664484959,-0.04779378815568037,0.7755650833548892,0.2944102434318368,0.23105777285163243,0.2923157511354858,0.41001546133607764,0.664415787810461,0.5018049153029797,0.30264672270629855,0.6670764511884287,0.3564026748688089,0.3364433254208063,0.7090736760844448,-0.11863534132561203,0.6780998141557806,0.35341094928062095,0.219810637245773,0.5115543162980111,0.379835023729049,0.32994349345764346,0.05529853446516417,0.5775105408622379,0.5862998716950174,0.055347768334845227,-0.09386643465450768,0.7363344892139713,0.3841212542625331,0.6984206621463291,0.47173647832057636,0.0380839803637358,0.07350197297040605,0.22236468612850702,0.40601900384851886,0.2975016187077451,0.0839245710375475,0.12317995063145279,0.47297322302165573,0.6780674450959331,0.23600248547295713,0.2772714854089165,0.21238965459057466,0.27243899693592044,0.44965214407075876,0.6951760730031702,0.5239281123149527,0.46136351895374605,0.48398634861876966,0.5355705482969485,0.39599107896162883,-0.10932264156049494,0.5180296297703558,0.3900792216752898,0.05969001192600534,0.35538407125763954,0.8280882612968473,0.5016251720225459,0.35413322227517724,0.48117967171339515,0.5202393993235542,0.5898349272291913,0.7083516219014986,1.0,0.25629124299451783,0.455621139461245,-0.06976840120056428,0.2571031384635523,0.7450165556272793,0.49940038616354243,0.1923536338922514,0.7001049543490497,0.6188109382529303,0.23441932766823165
Precentral_R,0.5038427895942145,0.4184571480667945,0.28293621849417766,-0.2333798854747458,0.1501761028169338,0.8044375575091323,0.651949724842563,-0.4947446823441034,-0.20805966423218547,0.19050137058797076,0.27184081052761266,-0.027750725121161036,0.7358324837340375,0.6526821862591841,0.36957672160024135,-0.40201012186868945,0.8163297836963798,0.26336157500596713,-0.5494239854572419,0.45837456445028246,0.7399910831772416,-0.39012778232593726,0.24645596400610773,0.7476745373855639,0.3078523541644482,0.39688008620863974,0.05287551855270062,0.04223755656841084,-0.12142317225589146,-0.1473312294021851,0.6026830960020164,-0.09895193365935677,0.020702137588890373,0.44386421390187053,0.8859376665653911,0.5574021924581719,0.5883768315087121,0.5612071836200065,-0.7170405571480144,0.4748646972381923,-0.11875806930882127,-0.6670592573547709,-0.09037045248990104,0.0672780914345691,0.2615669373675944,0.3468619274027273,0.6226850671268889,0.13864019141666983,0.689826859643866,0.7829961129225311,-0.1713508554063071,0.9062418806719182,0.3508152852066856,-0.5295468752920977,0.20647693154678795,0.5282924702203673,0.41228895120831055,0.4964235929956473,0.7346556256725405,-0.5338101297996396,0.6151550258741398,0.04092135632056216,-0.11083166240041946,-0.27678338425389376,0.6082821250655828,0.17798614538553148,0.5255363059080456,-0.32242831650258524,-0.06119397074005547,0.351801231120803,-0.27463805501326016,0.23585430137507038,0.1599814258605774,0.46806332532541445,0.6189188445991839,-0.15086519276763863,0.70820315319763,0.29036194139633137,0.3376078642568229,0.25629124299451783,1.0,0.4935938432706954,-0.5563373885331344,0.4172399569542494,0.24091356042748946,-0.19615435414944088,0.48542808185480857,-0.060539581460134134,0.3701286128294176,0.7952577440026171
Red_N_R,0.5947528957045807,0.5885457707292381,0.489025415276748,-0.10982219101696174,0.556081872075223,0.31450068288538535,0.6668153428595001,-0.19830996958004918,-0.33153160170903373,0.24646107177354776,0.3507928155969126,0.20290855808782648,0.46099414180295945,0.6656275135226183,0.5115260647059314,0.0015623512676407906,0.28051895817899947,0.13987294297151884,-0.3936735023786748,0.43986752230401527,0.498625746934407,-0.015510008004855996,0.14627942713297798,0.2926041308563255,0.18848340815947137,0.5022613966596957,0.2003475411610177,0.35378351108604456,0.21041429434187797,0.07838541270108716,0.48889200136454425,-0.2162851567250094,0.19055107809967484,0.26756107541639856,0.3287913432093738,0.37114670673597777,0.5307597799179473,0.35919772496168256,-0.17760952612404415,0.6346121489932901,0.3209533332028926,-0.22238094936862235,-0.17034246984945836,0.2966366701225139,0.39027825611738565,0.48206854689208234,0.6427357578812916,-0.27945147285988686,0.1169094909967303,0.3846009976418561,0.1510738097803305,0.4737382354810753,0.13837621673319073,-0.3375964090474569,0.10711491356606453,0.5466026235771324,0.2777626980831771,0.26968112642488823,0.31719019749682925,-0.10742616207150743,0.429168491017188,0.37731981843767404,0.2911336510815757,0.25923562341734036,0.5139768028907963,0.24387371494587598,0.4104830196312647,-0.24460823640223478,0.0884483077853157,0.29395627600259766,0.008974953537428554,0.36977050981893167,0.3813878411579176,0.27269264762039813,0.35002779280778873,0.08929113987478457,0.7244483183867438,0.28435274803741056,0.7060196017257474,0.455621139461245,0.4935938432706954,1.0,-0.39696943313777994,0.3049017207383612,0.5661018638025629,0.08363507274365149,-0.010132420182491704,0.1883033780082334,0.6651368768133192,0.5402809058015304
Rectus_R,-0.2084946456868977,-0.4905742590574704,-0.0016965725203216247,0.33698362668985765,0.1466879619114309,-0.30196430144360703,-0.24751456072373731,0.5128508682566791,0.688729514547918,0.012239823620787274,0.3379331720360169,0.2222056986477485,-0.42098502127550197,-0.45393026887437093,-0.16375091264129518,0.6593638573244759,-0.22419089332942527,0.36204530158573583,0.9376005831729606,-0.3992860189124488,-0.39426586035433614,0.37422121223065224,-0.13664812077351662,-0.25665227340756436,0.2527952901716293,-0.6337805472610611,-0.027585637076314038,-0.22608667592435222,0.6472019770195464,0.47148265086109364,-0.2453503983594568,0.5437604216876871,-0.23445583166830986,-0.00865359094839475,-0.5603609823262602,-0.6046311924077422,-0.45345965378027514,-0.5830529533180225,0.6019436052832264,-0.060985581605899786,-0.27019955563685355,0.5136600457368957,0.04153216045083729,0.24832237674961977,-0.5632201734274854,0.09849469056842533,-0.4725549908971792,0.47343881056921555,-0.41706166903590447,-0.27204291831684996,0.6483874592984781,-0.3974080283068084,0.1891801555182611,0.7830297492564984,0.41791916449083644,0.0020068215383928483,-0.6173889146628663,-0.5706201025778791,-0.38039662000482233,0.7300102499641817,0.03812234954521488,0.3680606203416915,0.43378252326028394,0.5155279974169502,-0.36386483129589037,0.20541536146641284,-0.6073340316863407,0.6275296148128058,0.49493340742315806,-0.37461109639782053,0.6668915941123146,0.11965069431507135,0.21983501616713133,-0.03440308311215146,-0.6617358805895566,0.522669295608675,-0.5963957118087536,0.05853046335162454,-0.07293789457021839,-0.06976840120056428,-0.5563373885331344,-0.39696943313777994,1.0,-0.09181024415778119,-0.01194525082326749,0.6195467737410828,-0.17431427559818385,0.3441302704536523,-0.47365678468514566,-0.8061323193983101
Frontal_Sup_Medial_L,0.40656707705745465,0.12875478417917832,0.6689833395626505,-0.19337759601130383,0.22826666697374545,0.37113355159315264,0.15375943427574892,-0.4764831204728268,0.04036287043908321,0.6534332000225657,0.39364148058303905,0.6615845142315416,0.2691147083217886,0.3253454434178496,0.08408703834981653,0.12671263470478372,0.3597244071845226,0.18362859886412358,0.004271689199030663,0.29711987275969354,0.33712496601087283,0.4059658010049618,-0.0061662410505753905,0.20955617369700877,0.37617156922994954,-0.09346542125846934,0.7003034892950679,-0.0031969284810975437,0.3185275859713876,-0.04281226577302139,0.24384905366890902,-0.45088483623789755,0.38082962498306444,0.8447069114820268,0.09843774873643439,0.24083042686713693,0.32501220510027146,0.5339588971425584,0.06872325891354877,0.2842449273369714,0.21003152578210713,0.09963419049822649,0.09262877305311311,0.18008460195299367,0.34293646920059717,0.4928757269782492,0.34471980824165704,0.2668232517580074,0.18223069762429886,0.8022885736181821,0.021307892271132844,0.49226642146072774,0.34170636382216785,-0.24030017119257338,0.2900750308149436,0.5166227449848333,0.19163523530962667,-0.1017211032581872,-0.04604494191056794,0.06679151640960579,0.38338238315766576,0.2056406431986386,0.35685480665836516,0.06488720502471033,0.7847858484548015,0.22013772731025988,-0.0037977657803412055,-0.48476985502694053,0.32704326133767153,0.5028026187101308,-0.1686397851082092,0.4975255393994602,0.1282575270877031,0.48529307994008053,0.3533135254817188,0.1049720667404108,0.33980628014184094,0.3054387181648625,0.2899746747668559,0.2571031384635523,0.4172399569542494,0.3049017207383612,-0.09181024415778119,1.0,0.0890575347549352,0.0795247116839714,0.3578521261783364,0.38786542378293143,0.17374632636783252,0.17274664231863543
Temporal_Inf_R,0.4227922216157036,0.7080877822393148,0.4999330451394188,0.5182553007657899,0.43028623429014884,0.0951754968752812,0.7548090498735577,0.24819698148188069,0.12216423646910299,0.05912235119262028,0.6059493493361416,0.1454680921519322,0.34447038001030855,0.5495539948880245,0.6772402103363769,0.24446271402503494,0.18545079509714837,0.44772427057231784,-0.007261710858166145,0.5225699676812289,0.31734053958376557,0.11441936422751893,0.005060894371564006,0.3942639774724659,0.5225233178114244,0.5270486352528589,0.14274579277099478,0.6989409068407015,0.3798689418973911,0.5764074127547006,0.6478375275404388,0.0326887489722694,0.30572329963559053,0.19310101114875855,0.22746243777261801,0.33713315404789007,0.24514034088559167,0.045583611436775126,0.052543867047786845,0.6614522998785112,0.4212527666036929,-0.0015621739791100546,-0.2987548401194905,0.7100637656489401,0.15993825196449277,0.6541973331494059,0.5947294473099312,-0.02439276898241751,-0.021429015441767608,0.1317487498443123,0.5840024741680439,0.26292080620961145,0.11446709802458245,0.2551807114291224,0.4593071084248092,0.6058989331567797,0.01857151590228866,0.16792049821398142,0.19985804096372636,0.28229640341458623,0.4879893234622441,0.6800532575335327,0.46067174115276693,0.6579036857092333,0.2948713862708732,0.4733074148826075,0.48628509099435635,0.10472015648255253,0.4004479192617774,0.21658547833416877,0.23306300412491435,0.25155164220717163,0.8382983392040342,0.5153639070031856,0.19090825486631133,0.5463878436102871,0.43172507436415664,0.6644621101003275,0.8143690765441772,0.7450165556272793,0.24091356042748946,0.5661018638025629,-0.01194525082326749,0.0890575347549352,1.0,0.62809545278304,-0.20126038016985373,0.4658812877887946,0.5747790396490389,0.17756822034671946
