,Thal_PuI_R,Thal_MDm_R,ACC_sup_R,Vermis_4_5,Thal_AV_L,Rolandic_Oper_L,OFClat_R,Postcentral_R,Frontal_Med_Orb_L,OFCmed_L,Temporal_Pole_Sup_R,Vermis_10,ACC_pre_R,Occipital_Inf_R,Temporal_Inf_L,Parietal_Sup_R,Hippocampus_R,ACC_sup_L,Thal_MDm_L,Cerebellum_6_R,Thal_PuA_L,OFCmed_R,Supp_Motor_Area_L,Postcentral_L,Fusiform_L,Precentral_R,Occipital_Sup_R,OFCpost_R,ACC_sub_R,Olfactory_L,Thal_VA_R,Heschl_L,Frontal_Inf_Orb_2_L,N_Acc_R,Cingulate_Mid_R,Frontal_Inf_Oper_L,Vermis_6,Frontal_Sup_Medial_L,Cerebellum_4_5_L,Thal_LP_L,Frontal_Mid_2_L,ParaHippocampal_L,Cerebellum_8_L,Frontal_Inf_Tri_R,Parietal_Inf_R,Vermis_7,Cuneus_L,Frontal_Inf_Orb_2_R,Thal_PuI_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Frontal_Mid_2_R,Insula_R,Amygdala_L,Cerebellum_7b_L,Temporal_Sup_R,Vermis_1_2,Rectus_L,VTA_L,Parietal_Sup_L,Pallidum_L,Temporal_Pole_Sup_L,Lingual_R,Hippocampus_L,Heschl_R,Frontal_Sup_2_L,Putamen_L,Occipital_Sup_L,Cerebellum_4_5_R,Insula_L,Thal_IL_L,Amygdala_R,SupraMarginal_R,Vermis_3,Calcarine_R,Thal_VA_L,Temporal_Inf_R,Precuneus_R,Cerebellum_6_L,Cerebellum_8_R,Frontal_Sup_Medial_R,Caudate_L,Cingulate_Post_R,Occipital_Mid_R,Parietal_Inf_L
Calcarine_R,0.2697093238573296,0.25897020762658635,0.2384613591966947,0.5175215924134168,0.2665724411941168,0.4444361963159746,-0.07436400834704393,0.6852792710730665,-0.1999853210793115,0.17753000349899054,0.15384177563044968,0.15259962981944564,0.0813790847791315,0.16448351752634968,0.26222011738344186,0.304424219867652,0.41895004314084877,0.3745790578376249,0.3770301805981634,0.6291977699749131,0.3024655652481067,-0.19747016419127242,0.5464651202392753,0.5857317341529689,0.4898480699616555,0.6720819307935483,0.08251782406455155,0.22856783784505735,-0.09145656544042176,-0.06164196753662632,0.2709902058406894,0.4444658410026924,0.07741483908307628,0.13884913890791512,0.4363888540540719,0.5525887986865523,0.22317747680946468,0.4589591559268848,0.5906923254617676,0.16073632345808725,0.3667407540069519,0.3027537121532638,0.5131799175905032,0.4862982874818985,0.5470527715942682,-0.00556931915338903,0.6848316312962371,0.4814737414796239,0.4238102124636977,-0.05612681467412083,0.5674739214818699,0.4796888165194965,0.3828766463476113,0.05483991526870106,0.17156717660809762,0.4884807224512473,0.6568502519490592,0.06198436334049069,0.3592987436909963,0.40300483175451013,0.18359466038621763,0.3495358445866596,0.8351706838325396,0.4160478218241832,0.47412053023326645,0.47989358562955237,0.34124992214188055,0.38482546786731475,0.641577882128099,0.3644010679491841,0.3244296789141087,-0.19635870285049517,0.5422784785094296,0.6666363779302256,1.0,0.16165464924991343,0.276857017177569,0.7182976095696074,0.45250289991251746,0.6325078289182762,0.3006021532044014,0.44449983191722753,0.2839183443523349,0.017558455366099592,0.5221488743310279
Thal_VA_L,0.3495861592201844,0.03979505257110768,0.6387870189158205,0.3942504930516523,0.4189910474812185,0.6762866394857188,0.12947610749093208,0.20943840683041,0.23711175671054402,0.07523735345629606,0.06489619983878457,0.22180717772396472,0.5252362202749679,0.16269461067975866,0.5909582185466725,-0.08889438878954455,0.5512601068093556,0.4665874377717709,0.42732804066523467,0.36885950099951464,0.3377017614356032,0.040110483226003225,0.5247024196725832,0.30903962588575284,0.3535012313666783,0.23956918464314667,-0.13770425631277614,0.385212622525699,-0.2209477232423847,0.3334195448651289,0.43268844297656134,0.4297866429847444,0.48243297436671434,0.19983265907304187,0.5117101184085386,0.5842344650803543,-0.15006280052453666,0.6134962902200407,0.46148524704173,0.021679631978814472,0.6698987766927185,0.5356183459369674,0.2002105978188084,0.6107136862170478,-0.22359780645806904,-0.003080571521089402,0.3872827029468127,0.407419889881664,0.40022835314586175,-0.007331970948216716,0.3617446412657513,0.6434828950003796,0.6889604072690992,0.34347905769878334,-0.3239060019950937,0.40475753224295374,0.2902655909521742,0.0709207383854728,-0.08018866029661813,-0.29225884958090675,0.4588167949559492,0.29733849955827324,0.34064018428988463,0.6102642431401258,0.6379881270422811,0.6054182022500633,0.453027017538718,0.028770124774035663,0.5859267373119857,0.5900734119044675,0.30456552798681574,0.40590554788104827,0.07931426782857855,0.46898847136113775,0.16165464924991343,1.0,0.19606583927715135,0.27692956501151866,0.0641611215509719,0.3819942328316276,0.6980910948598861,0.4692578049982437,0.5437090890672015,-0.04023743260452455,-0.06335432417946071
Temporal_Inf_R,0.2338024794355723,0.15336778986956115,0.2728668976150143,0.42934772518464415,0.4458143556621867,0.33077761001253186,-0.42565789539773297,0.29743577749558775,-0.2380172943668044,0.10055191301161621,0.3864813214733946,-0.21148684259230263,0.0580833815640657,0.13795568153235455,0.0772442448909802,0.44001941767227276,0.36049656750617476,0.184147724758478,0.28334791020545275,0.38848644524218023,0.21616916625348767,-0.27807139868183933,0.2476800772721395,0.18360507185708694,0.24277026205017807,0.1404338554432954,0.1606883644967231,-0.04317513016962187,-0.015582903585678671,0.139509659386475,-0.02230593855742122,0.09807554004870689,-0.03205725979683615,0.08958095502321946,0.25250896258712874,0.23151743291810176,0.13654989220785657,0.2730435611771636,0.37271482631170916,0.5118315803272083,0.48670129102544807,0.1468811127393569,0.2526576952230859,0.4233759459324409,0.1145943276060281,-0.06442051353005368,0.22350783987218203,0.04808261772960244,0.13001383438198108,-0.3766722405404882,0.3152373705000957,0.24899647306198883,0.283802750205267,0.005571388891494629,0.10592884972721708,0.46806177123280396,0.4015737812218965,0.4039375933692129,-0.23406054917457436,0.08394377846589164,0.1655745298006442,0.1830766283743676,0.33674246586967166,0.3319179675389338,0.15882872999770062,0.2765651548710744,0.29989604296052774,0.08446735499654268,0.40320839317232465,0.2343301533744787,0.4881309415168628,0.2590191056989201,0.22185510734768726,0.29334544642518284,0.276857017177569,0.19606583927715135,1.0,0.2654443560129875,-0.03306699792990363,0.3348834170644381,0.22302916302845688,0.26353695819615136,0.2190806419378708,0.024969172385543116,0.17400727388123752
Precuneus_R,0.6167427277323184,0.4034608994844813,0.5440939816160848,0.6994946098286697,0.39811882806364685,0.5299478718670463,0.15532906803335494,0.9014378738615478,-0.04570773845502252,0.22187047096172585,-0.029785994339424204,0.16253067516221106,0.284584550669091,0.09954875096591927,0.6094098123484701,0.2652778647730321,0.6577894817675985,0.5009959635685615,0.5855598522615096,0.6792034354775055,0.6181202697209927,-0.10186437853554409,0.6559818942154854,0.869064596414867,0.714253994802926,0.6832393349177088,0.11296982916514951,0.37979598418507227,0.0014539498596160968,0.05213322332833072,0.3768501286781201,0.5030514091300029,0.12002364063864407,0.16514317800639458,0.8049860472753063,0.6000250969767014,0.15037878482479883,0.7329880226008058,0.8177180992085363,0.15309293623920295,0.5467816978001899,0.5551137732185734,0.4149924181951314,0.5378130862785859,0.5953042801947124,0.028400867997244023,0.5511426645589984,0.4380860568826767,0.5808841460672035,0.011029522556164035,0.8770273894293725,0.7263797298798894,0.5836037648683657,0.2831585559564025,0.199771170931353,0.7244035479405047,0.7304188434139799,0.09342154425553971,0.412995748026912,0.5711284148060249,0.2992067276226106,0.32017586753318494,0.7988430888145148,0.6723200817707804,0.677783320631463,0.6716789977928547,0.41000335697428136,0.30308378879722225,0.6738619361759638,0.5007822793537349,0.4884406478894212,0.14774634303773607,0.7649155804136115,0.8277230308096151,0.7182976095696074,0.27692956501151866,0.2654443560129875,1.0,0.6005697208078598,0.7027243747769542,0.5804416182378703,0.6692239331631863,0.727161984875229,0.06063864523838693,0.6596793577102095
Cerebellum_6_L,0.34636768377547283,0.5090682327035497,0.36851057943719057,0.49486825396833456,0.030180446774209196,0.2313090528792512,0.517930153973194,0.48478917430201074,-0.12807089610242187,0.1216706118398789,-0.20324543332024095,0.5135585225204417,0.36914885922991436,0.22885417579131162,0.5305294665292147,-0.0593599694083361,0.45197883789899196,0.5657836713305683,0.4120460367070947,0.6849410240833738,0.37521780201690996,-0.03426846899861584,0.40331039884157527,0.4890943930747113,0.6824877102801665,0.3813572318485487,0.09133760574067534,0.20625115600698815,0.19843954936752586,0.25322466289976187,0.3585430619576517,0.37251133847879614,0.0596612267170722,0.4420455924716243,0.45983498762727104,0.16540246687912433,0.12463966019732196,0.45879971719886864,0.6681314547084418,-0.13639826099975472,0.2316878146506794,0.40375348766954183,0.2632997718676527,0.1683110612723716,0.3911426576122766,0.038781567741568095,0.26832058842298806,0.4359291780404447,0.3332180155382345,0.04327540085521124,0.4687815056038422,0.39391457071725827,0.40613202541507887,0.30979164985170776,0.21474786955669264,0.4589278143919415,0.4677489918695796,0.012376257355300903,0.37001726106787225,0.3375201985753541,0.29043864432800537,0.2668181432205952,0.5746042102809256,0.4183526576030911,0.3686076440213481,0.4716368075776321,0.3504208666835984,-0.026351943382524674,0.42992669848284765,0.3024503051461764,0.21886415898279638,0.04632720649131993,0.5662747571267068,0.5374682688106283,0.45250289991251746,0.0641611215509719,-0.03306699792990363,0.6005697208078598,1.0,0.5671357333838166,0.34281408049032985,0.5087738390717805,0.2940446294462259,-0.04350600347829326,0.44181128551180626
Cerebellum_8_R,0.38283444576319453,0.19622319835173294,0.44025191222989957,0.6070091886149136,0.229523117905425,0.49509242405418974,0.1521473911941326,0.6683734087763523,-0.025462890284689472,0.19924068762619684,0.06635309003977219,0.21330843920232634,0.4385180239305378,0.18721378065196084,0.4791211359903331,0.13008748380252516,0.5399671312700323,0.4350319188322427,0.3930715217044825,0.6582619193634549,0.3485405502392274,-0.21210809993851937,0.5688840421915966,0.5970230341058304,0.539683229055296,0.5859695737585557,0.16150494085197922,0.20700560806220306,-0.12450551545234259,0.02479871326730872,0.23112700041792691,0.4320691873838333,0.017629326785671237,0.17243416256725352,0.654123575663666,0.5063211240442007,0.21529059525827932,0.6401250701123882,0.6970345064258179,0.17122237146256844,0.4803250043523487,0.4025962079144706,0.5496178894630802,0.5433274593493757,0.37664513238512765,0.013580470852155338,0.6022227371397555,0.5965214133025036,0.40267624441598576,-0.01962878616610736,0.5990939714300352,0.5745758535496706,0.575408265584642,0.10384317245288198,0.1313065916809272,0.6096215481456333,0.7189480257287737,0.16058442601273076,0.30065716589823627,0.2715628926310737,0.2175627565720475,0.38642448785961653,0.7352761380034111,0.5501709718609842,0.5515985346841878,0.6480107483301378,0.36241691651471886,0.2410548592046755,0.6574423262943112,0.3806138975498816,0.3828476403239402,0.06935632583157685,0.554220717442097,0.6483547718751795,0.6325078289182762,0.3819942328316276,0.3348834170644381,0.7027243747769542,0.5671357333838166,1.0,0.5307053626786172,0.5964352999026333,0.48981002699281695,-0.11657999996764717,0.45303807328955026
Frontal_Sup_Medial_R,0.49299442848888647,0.3183488099199029,0.7897069232215058,0.5796901448093073,0.4321883552755239,0.7612474608047014,0.24402453057181844,0.5246918293418442,0.18918818919208236,0.11887422965710989,-0.12330423884264646,0.22764386799376968,0.6158871154175355,0.09436554424476243,0.7439635698774976,-0.09332180103225221,0.8327558222962362,0.6958700532969455,0.5829752977893776,0.5585722706697399,0.5424593612473237,0.07173392459377023,0.815691068108615,0.5953236216465732,0.5898486576033584,0.5292364891278584,-0.09299012062214673,0.42855044240327667,0.03491604292911924,0.46732373818067563,0.5509791382308902,0.6645137492703895,0.46706413772120947,0.4202349158724494,0.7640245924532415,0.7015097336283855,-0.06504202706482458,0.9096796375432974,0.6428274138668302,0.16986673832216256,0.8440360825911184,0.7899420058464478,0.29940581459676413,0.7558516188709689,-0.07242742811913862,0.06172116187436273,0.4257002811179035,0.49594347195086375,0.5787456057607397,-0.03133319276484578,0.6165760105943074,0.8853825642170771,0.8002272261637636,0.5601228070170314,-0.03213773665201368,0.5076323774050587,0.49437618254446697,0.14640773246827188,0.07263816437356344,-0.09108879266927801,0.569784777642653,0.2660972486226169,0.5508305943237405,0.8568188518146045,0.7452226041639669,0.8804719733217649,0.6222435323897588,-0.05938317768777073,0.7000592796789408,0.7561419817991019,0.4637457000464308,0.566958896166567,0.2841553304398864,0.7110552611466392,0.3006021532044014,0.6980910948598861,0.22302916302845688,0.5804416182378703,0.34281408049032985,0.5307053626786172,1.0,0.7828630226052206,0.7145231252518266,0.023087049945770387,0.05935676705551642
Caudate_L,0.5480297773727262,0.38478725465123315,0.7038145719493873,0.6959809098288648,0.4534624427476803,0.7314335215691493,0.24303355553987374,0.5992493493687607,0.11307651352830682,0.22733740582927597,-0.17355287391360338,0.297955290671865,0.47262336526331045,0.17949075509254872,0.6585212349168623,-0.019558464369027407,0.8214785838771969,0.7049817641568882,0.5446688949900397,0.6482736230379462,0.6930017205659633,0.12405372641677148,0.8420858215103165,0.6974120795053436,0.7994064825569239,0.5634562719634445,-0.05223387584127976,0.42118904791489936,0.25874300484728685,0.36711677092972644,0.41014019570993704,0.704879816878934,0.43866489420044197,0.49462854203537265,0.8077285727531782,0.6141582847332314,0.04452748522890635,0.8644963138838634,0.7888758092150696,0.3231954148462228,0.7460448292016599,0.817374294031842,0.4450992303251581,0.5840711000027933,0.06340984640073652,0.01363516655585112,0.41226131489676404,0.48314824541371665,0.5833029431881636,-0.08631560647372846,0.7233902431497924,0.8048281853712297,0.7472506383016894,0.5591046946268912,0.29417801953011924,0.6218946132065227,0.6267976795113158,0.2530872299700144,0.32501193622560964,0.08327796851722112,0.5192250277793659,0.396376537604166,0.6758234943347041,0.817797598651108,0.7442324978862725,0.8754778937126071,0.6388944179789597,-0.019197128958666654,0.6956384583047516,0.7590098009509582,0.693482190855767,0.4987958472983057,0.38554261591247624,0.7939498874094832,0.44449983191722753,0.4692578049982437,0.26353695819615136,0.6692239331631863,0.5087738390717805,0.5964352999026333,0.7828630226052206,1.0,0.6212360170123368,-0.09024227965125849,0.30188225773917793
Cingulate_Post_R,0.6168942410439965,0.28162425917252093,0.7059606014426524,0.5509147680047061,0.38704366384423033,0.5564832457689043,0.19506945941975298,0.6284071670986128,0.11482263420375587,0.20165625546582636,-0.051370925658694395,0.05579786875529767,0.4203323942266102,-0.06101887625090959,0.6559710932180861,0.13685326076920243,0.6900882912295905,0.4640083205254698,0.5191571561272392,0.4433023497022347,0.6564657288386192,0.06530656155983454,0.5961606160214926,0.6593740216621085,0.552608698707093,0.43466498721757807,0.01665512802325245,0.4193377311758489,-0.04152753043331265,0.21658707706779975,0.4352737536833892,0.38882585903363437,0.3130986092742023,0.18121816658070575,0.8509174077246043,0.5917727797254664,-0.052978634974199613,0.7295447285322904,0.6453957190378381,0.15751791880590016,0.6328201289089198,0.6343506189316199,0.1441645905954467,0.5585616204463092,0.17108517108404492,0.04430732492561086,0.293026437348006,0.33187681429167876,0.566926278218418,0.03301620437074891,0.7350634194336138,0.758063951288785,0.6529545305683336,0.4140600758968937,-0.012183287558984726,0.6598008046452818,0.4310801090995946,0.03302195497453718,0.16123993364987313,0.2000033747511927,0.39461965227682666,0.25174324986269986,0.49637415486277653,0.7156617654397788,0.713014608962439,0.6622395525211163,0.4543216628086233,0.059612301677182976,0.5261157347935679,0.5907792174352613,0.4568363457352702,0.4563203293841277,0.49858333403531585,0.6376047345761727,0.2839183443523349,0.5437090890672015,0.2190806419378708,0.727161984875229,0.2940446294462259,0.48981002699281695,0.7145231252518266,0.6212360170123368,1.0,0.08613702308773509,0.2877066199218526
Occipital_Mid_R,0.12923365718399168,0.028827392170332367,0.018606283399176304,-0.030898931221263182,0.013590861018306089,-0.04449331140697535,-0.06962281141843123,0.051183154013896094,0.035824609456087265,-0.002055314097384385,0.12305578392556946,-0.08366665731685241,-0.07059374811026879,-0.3450878230934949,0.0010344734297863764,0.18701062926749323,-0.04592537101529661,-0.04010497110103459,0.009177637242280927,-0.14869398362677352,-0.0421538491369569,0.06952667556970278,-0.11717195623393263,0.023627596943372537,-0.007862389610050388,-0.12551750356598754,-0.044237096587992415,0.11009221892093456,-0.14800136579730308,-0.04818431670092573,-0.025233415941841683,-0.038150835862980216,0.061740854318423806,-0.01001845759365815,0.05175058896828839,-0.009611069072519827,0.14052541473773258,-0.009607573563173927,-0.009519660122585032,0.0861971248913132,-0.03835418487748654,-0.14517681125286433,-0.009795154111695067,-0.003966676835291364,0.1556189399773586,0.1663493747677377,-0.038489624834878625,-0.05834032806960358,0.04390960522316264,0.08228419099409463,-0.008687038425527413,-0.008569361555357782,-0.002423188274582934,-0.1183000060389952,0.006175325500897122,0.04662472250837598,-0.013715792488134933,-0.048258161761351434,0.04128194107841699,0.03092169509846014,-0.06169903388231139,-0.24777813732682533,-0.048532687806430636,-0.06381804193494686,0.0034367019074719647,-0.12917673073460828,-0.03805669040857956,0.11442208441195109,-0.163989493423232,-0.021236126020586416,-0.0026068839695213082,-0.1111467703276536,0.16190658258434454,-0.058278968137943164,0.017558455366099592,-0.04023743260452455,0.024969172385543116,0.06063864523838693,-0.04350600347829326,-0.11657999996764717,0.023087049945770387,-0.09024227965125849,0.08613702308773509,1.0,-0.04539490698149688
Parietal_Inf_L,0.3666913920904911,0.15315316436065834,0.17778746798999098,0.4171452207610311,0.24872285374923558,0.19457798923460837,-0.027362440187700118,0.6041184742412368,-0.08957776367684978,0.238783752648774,0.05359207196968759,-0.04518674655376667,-0.01624161384666377,-0.02022465633528962,0.30636291553351974,0.3385865278365066,0.21622986785197923,0.11787511600227567,0.23899907544351942,0.38398260836109954,0.3261290978113377,-0.08409245410545957,0.22603644541174914,0.7078282397416737,0.49255156156000857,0.34996970396738397,0.30093064998041014,0.23778870609150432,0.05858630154488523,-0.22943847848889726,-0.008970629014924146,0.10989230688209521,-0.05449178268056211,-0.11416580871250721,0.38270901663625495,0.2175590207502573,0.19393295740690228,0.29441279471950155,0.5422665390221919,0.11953770779295567,0.1485701776216635,0.12359818653588628,0.35101513730097617,0.0509963093414505,0.704337893453878,-0.01295329068349365,0.26989133536323046,0.09646769286147944,0.19539971944806797,-0.014403798799379884,0.5875417631810261,0.25153629098313635,0.17458325195926802,-0.056332860217078805,0.2860299017729918,0.4293900885717293,0.535974538965681,-0.009236621229953416,0.44587552780632794,0.7756234084955705,-0.04306913159750641,0.24895195541201853,0.5201139376963102,0.21153064556156287,0.3079072543758602,0.22545133979189674,0.027256299810850666,0.4208524053720408,0.3209241078604237,0.092488556938093,0.2958927314819094,-0.139864153018441,0.6154742266857528,0.4612531360280142,0.5221488743310279,-0.06335432417946071,0.17400727388123752,0.6596793577102095,0.44181128551180626,0.45303807328955026,0.05935676705551642,0.30188225773917793,0.2877066199218526,-0.04539490698149688,1.0
