,Raphe_M,Cerebellum_7b_L,Cuneus_R,ACC_sup_R,ACC_pre_L,Occipital_Mid_L,Frontal_Mid_2_R,Thal_LGN_L,Red_N_R,Thal_VL_R,Thal_MGN_L,ACC_sup_L,Rolandic_Oper_R,Temporal_Pole_Sup_L,Frontal_Sup_Medial_R,Thal_VA_R,Temporal_Sup_L,Thal_LP_L,OFCant_R,Temporal_Pole_Sup_R,Amygdala_R,Lingual_R,Occipital_Inf_L,Cerebellum_Crus2_L,Cerebellum_6_L,Frontal_Med_Orb_R,Cingulate_Post_L,Temporal_Mid_L,Vermis_10,N_Acc_R,Pallidum_L,Thal_PuL_L,Frontal_Inf_Orb_2_R,Vermis_8,Cerebellum_8_R,Precentral_L,Cerebellum_3_L,Frontal_Inf_Tri_L,Fusiform_R,Angular_L,Fusiform_L,SupraMarginal_R,Temporal_Mid_R,Temporal_Sup_R,OFCpost_L,Cerebellum_4_5_R,Thal_PuA_R,Thal_MGN_R,Vermis_6,Thal_IL_L,OFCpost_R,Red_N_L,Rectus_L,Putamen_R,ACC_pre_R,Thal_VA_L,Frontal_Sup_2_R,SN_pr_L,OFCant_L,Thal_MDl_R,Cerebellum_Crus1_R,ACC_sub_R,Thal_PuM_R,Temporal_Inf_R,OFCmed_L,Putamen_L,VTA_R,Precentral_R,Raphe_D,Caudate_L,Angular_R,Cerebellum_9_R,ParaHippocampal_L,Thal_MDm_L,Vermis_3,Insula_R,Frontal_Inf_Orb_2_L,SN_pc_L,Cingulate_Mid_L,Frontal_Sup_2_L,Frontal_Med_Orb_L,Occipital_Sup_L,Cerebellum_8_L,Frontal_Mid_2_L,Thal_PuI_R,Temporal_Pole_Mid_L,Temporal_Inf_L,OFClat_R,Postcentral_L,Hippocampus_L,Olfactory_L,Cerebellum_10_L,Frontal_Inf_Tri_R,Thal_LGN_R,Calcarine_R,Postcentral_R,Vermis_7,Frontal_Inf_Oper_L,Precuneus_R,SupraMarginal_L
Thal_MGN_L,0.2717018458732963,0.31406012419222734,0.3648281524518567,-0.09160968728299825,0.1970196124629825,0.34257891641610533,0.4042745080100965,0.5126493353822842,0.5580319472338054,0.35375900314390235,1.0,0.2128511157554203,0.043386574880183375,0.11955531952940057,0.3200242636323541,0.3703709466946494,-0.5332645794298261,0.1706152630913763,-0.06908273066569269,0.2823744012764288,0.40617361226580306,-0.34622807912643633,0.2986727648519571,0.22801833094099913,0.006460993292181512,-0.11350728883976507,-0.383275316791242,-0.45762422602945535,-0.03733638507057395,-0.08826270182938507,0.12321710550662668,-0.11191272804624285,0.19141495158434302,0.02636079135018789,0.29330548264033784,-0.006158002206143617,0.10658752910849263,-0.21166348350278832,0.13930638221827926,0.09140583515892,-0.17509850415158182,0.11596682512641662,-0.012193677489039113,0.012956503754563118,-0.025179186607380277,0.08834998028682652,0.4362050674990362,-0.0693498477731008,-0.49784369851005933,0.19333999786370834,0.5421985933966864,-0.12896290939020713,0.22256376427571173,0.33109072319329086,0.26046941801518014,0.2029317913126388,0.4109576508818398,-0.27587008410334823,-0.06443260589737225,0.2933311867218541,-0.2611580119247913,-0.08661106577800318,0.39881792891783796,-0.08022847334330056,0.2639735863766776,0.16742074677341248,-0.3060471112204013,0.07138902509379816,0.17489771115501526,0.19885758192368194,0.23940763966286147,0.1012832897713815,0.3761138296337433,0.3936878062991386,-0.14441374696331213,-0.01538173214640035,0.19709581420417327,0.08990880689847056,-0.3005496168642617,0.2084747405850692,-0.04123327547760986,0.37968374717859527,0.33954082047283524,0.024625450548995242,0.32387113263706163,-0.2335686305408514,-0.05740740746224042,-0.3008147327363164,-0.20180379101179305,-0.00817565057866249,0.2556098417792669,0.48025926577420414,0.2763863104637621,0.12875333082799514,-0.2547951051810916,0.3916238800502043,-0.25396636566892433,-0.4584405136385359,-0.2188226622057955,0.05569380567574313
ACC_sup_L,0.17807589849299704,0.12605365611683253,-0.037051401181977375,0.7879097943029711,0.7130514194159763,-0.05108802339652779,-0.007764130992544653,0.43152386768890477,0.13236774978590599,0.38543705672481854,0.2128511157554203,1.0,0.08210247338693062,0.39138729825002344,-0.17938409024233262,0.05251983088064128,0.19147186526088142,0.4441176394402238,-0.3623922888894363,0.4022485832165357,0.12566976811924965,0.33768765586666394,-0.09114832348442327,0.05925951011413746,0.6857882722315778,-0.2820757999500369,0.3079070482623532,0.3943652395702442,0.5228589087123766,0.4644936648453832,0.2951945715990867,0.519099413067434,0.5076528717004694,0.17367610976620598,0.20898204805777434,0.05840952328792511,0.6958577133958048,0.27726707024325775,0.7194214791685738,0.14971741632024851,0.5401796720771097,0.24141783014538934,0.21280478187504837,0.10333147440386777,0.2384444313893381,0.6251286839959282,0.22255607199078195,0.38998885292683083,0.10879630360997851,0.6814200057308797,0.31315568511115865,-0.16126417633765902,0.29546981254383553,0.5763595747930853,0.5914443337280177,0.11881968178093104,-0.17189742705530564,0.2761984116615899,-0.3419851316236961,0.5742694690823726,0.2914032854654934,0.2756394155418913,0.24397419103632637,0.5165045861175113,0.12770934280110938,0.5122494123642356,0.4574705360069509,0.32441890976203686,0.13864760311998692,0.33371977557513377,0.0568528586731726,0.5728130136692513,0.46501968028142937,0.4668703304329397,0.4050641587741947,0.41421312130306426,0.28368796722224526,0.423701848334556,0.27810458448744924,-0.03873010156994218,-0.1955157444791619,-0.01938643891281128,0.42400144727268935,0.17257451015697417,0.41115839216337463,0.08002979074565567,0.585060155879011,0.3159981397211815,0.3057769548595723,0.30729581276854984,0.45259691069025737,0.3836537294457514,-0.049480973001212264,0.6495205140085987,0.12223413725652527,0.19171725030705908,-0.027897635726058516,0.21909515766446955,0.2220262336239228,0.04533521754040484
Rolandic_Oper_R,-0.2572424757438088,0.39433951151012064,0.6503159631915513,-0.13406341195342972,-0.3607299671839997,0.5984850659095874,0.5986014848977069,-0.21809683572237182,-0.014873726440484236,0.3721397831319891,0.043386574880183375,0.08210247338693062,1.0,-0.11165477426811382,-0.07887026919391832,-0.07649173525931201,-0.3473297218662108,0.24994043997110194,-0.17457638894723096,0.6582753231106457,-0.0659188693255175,0.5302437383611275,0.6292633298527844,0.5687033378629592,0.438866091120781,0.03485879146341766,0.3942373306456088,-0.32917133218285904,0.25155612718054593,0.3102697296574247,0.43292366014317185,-0.19477181521427642,-0.22370723235392162,0.23185384666624523,-0.2547781213059283,0.5154527840971688,-0.015249795810555456,-0.635142200764421,0.46498946905574956,0.04523693466343853,0.3881453145400449,0.2596663048206814,0.8939975285285756,0.951198548974279,-0.15396601721158396,0.294617662565888,-0.2464919833900703,-0.2321107311777255,0.2752985210999942,-0.16239363605412277,0.3183606907131305,-0.23266211958818772,-0.04802800831170827,0.08645017230710374,-0.057807173960051424,-0.1703889817939102,0.38057513306944263,0.4001546067100425,-0.26076826489853583,-0.4457697201962652,0.44972610403296204,-0.027506928842281585,-0.6056470235033742,0.3687720244973163,0.05258864327444509,0.11755522539711914,0.48498496960074544,0.22775197248730064,0.38229616775385644,0.19799928424499005,0.37863064852757927,0.1745544728150727,-0.09160349401209383,0.35293465690848635,0.16221125079745496,0.5387501629184089,0.25752508291521353,-0.009457331604327835,0.29713073894364195,-0.3321543833178911,-0.09425874466311045,0.660418125878838,0.31652242760146376,-0.5902865301542501,-0.5363349510834968,-0.42747910894539837,0.21030898528489855,-0.4504873101438562,-0.3446687232286749,0.031394688144238646,-0.024075796122758,-0.00521159250418984,0.8000878863664592,-0.1055864833896056,0.7832358475745984,0.5052605122498434,0.29838360818781406,-0.539636106950373,0.7547382688310759,-0.0046096058804500194
Temporal_Pole_Sup_L,0.31451572203725325,-0.12261301836723491,-0.1822512927916669,0.4638997808617951,0.5359497732240198,-0.167325479999299,-0.17601169192258798,0.14428110420046483,0.3629630056694889,0.33296084127554426,0.11955531952940057,0.39138729825002344,-0.11165477426811382,1.0,0.04660146930663783,0.12654743866046542,0.3361038710316875,-0.1830599188338616,0.4430900535958818,0.40987507382682115,0.5441997537386687,0.20810548812463464,-0.049226663458021166,-0.13802807232194272,0.21502245505858472,0.49587752671952523,0.21928152673810972,0.40852444586731873,0.4371635574263025,0.32764622897746,0.33650799422574024,-0.004219468415282711,0.5278691054211864,0.05586226398483982,0.018349031306515905,0.08475117053978633,0.48192709986384363,0.1812766066317564,0.37770047578020566,0.13927493504202476,0.4087465293885486,-0.1328582493292924,0.13433774795551737,0.04013894078102203,0.7537583279612429,0.4296529636836864,0.18354344104054923,0.24156684461943329,0.21865911368209726,0.3377176298185638,0.40737611824918324,0.5096433756082235,0.7689574613927469,0.5538372374412095,0.30760126545196576,0.6291728739711909,-0.06063291157967981,0.15587858452172748,0.4200813063723058,0.14150433063177933,0.19694812466862183,0.6613905618117373,0.2768656994907639,0.48368777590239775,0.48395028906786064,0.6672832933642341,0.09115426573099539,-0.24320063896307076,0.3810710867068632,0.5975644413321225,0.06427630820880809,0.3972097209863009,0.6303100788304966,0.2493997010227653,0.5404714486361657,0.46950145610768945,0.7295293068270153,0.3673872911533531,-0.18221902500829557,0.08180259675925562,0.5718405047362131,-0.14173278618335644,0.1493928940255993,0.1935280079095904,0.16972962197884017,0.5864919090425476,0.5934075202844189,0.43350422136575784,0.04271221116497675,0.6569936991260569,0.7000112533307628,0.02816832163335052,-0.23068639550732267,0.14091706634699702,0.05468907440096286,0.06851228633565787,-0.1121469409156299,0.14770424699468543,0.104868944157067,0.00548366532860344
Frontal_Sup_Medial_R,0.1684772376844611,0.6079668699844673,0.3172094420719216,-0.25766540971096735,0.03765217804931997,0.30855339882457583,0.6058395820568384,0.2182525696434503,0.3465140282225561,0.00652303240535109,0.3200242636323541,-0.17938409024233262,-0.07887026919391832,0.04660146930663783,1.0,0.16610466014765146,-0.36047949460316675,-0.03169622051420657,0.07577700148846393,0.1475676923726001,0.155290877732299,-0.5581222094653603,0.2479283783771816,0.48840394439815205,-0.1697243937325236,0.18401932529585535,-0.5874167742545228,-0.3219125108200204,-0.1288280365672525,0.11653424637780045,-0.04214907734219392,-0.2629666428582143,-0.02059178691109865,0.22247730772371466,0.6337659894126786,-0.03252163451068657,-0.06969329438442827,0.19941536298613177,-0.132006659005232,-0.10810435299581306,-0.2257167022768909,-0.009120380622704366,-0.1961773714188052,-0.16073268876943936,-0.07861788794976948,-0.1252507824926524,0.1120778793728465,-0.2523737669720235,-0.4728709378612798,-0.03733972700606089,0.29325717283538194,-0.1333358625959351,0.05993589447640899,0.1742343480524796,0.4349966611808444,0.1238011532935695,0.829490119902054,-0.29118422357574464,0.10225581826133594,-0.044186697938019694,0.012600529302066583,-0.14185502491884777,0.12650871552800483,-0.14443251870617427,-0.14249678041919087,0.07499535620773212,-0.33334286672356284,-0.04530110669999103,0.036740635058760886,0.1863284929600891,0.046192672439801234,0.06353435438302572,0.08585325681717174,0.04480909623605245,-0.2704988983758866,-0.3125163145820153,-0.1225263162061552,-0.07042215734618262,0.062226197138302144,0.9059288959384713,0.1959044015945621,0.25541602473979835,0.3703520107200194,0.5740870392135505,0.17668269758496757,-0.009995555373691126,0.008871226705277043,-0.44991275742289333,-0.2872208518510728,-0.13680958098524496,0.09559349463106545,0.5101183480518909,0.3732826149876159,-0.09246612256150073,-0.4406859891366501,0.12556797280037124,-0.026295731110718087,-0.07879434231480417,-0.45280950914439494,0.37454388257226884
Thal_VA_R,-0.10377821936335986,0.07082914985190096,0.1770952965591597,-0.11481714816639578,0.13945879180892135,0.1892388527647792,0.10135075725319974,0.29805392527074626,0.3610506699835728,0.4553667621457478,0.3703709466946494,0.05251983088064128,-0.07649173525931201,0.12654743866046542,0.16610466014765146,1.0,-0.23151000492458493,0.03894153669124991,0.16390673886344082,-0.00756192782593794,0.43108672191332637,-0.1943779546841344,0.15732743088835008,0.056293469585690946,-0.10236559468843683,0.0853202787027007,-0.3290110823949538,-0.23321255142215674,-0.09448784112707653,-0.2074778587975934,0.22502654892669147,-0.10314615553786886,0.1410027986446712,-0.1488274021414031,0.08974605702618105,0.023924243730604755,-0.030489848862139273,-0.13301836548952758,-0.02351606248125175,0.11954245710886874,-0.11241311400158312,0.05424584836334403,-0.06424563896733282,-0.010771251886914803,0.023023845988909206,0.029227318453685473,0.3475775809606301,-0.1333455557818094,-0.1734256680683596,-0.008087620867278484,0.2670321518492803,0.1479554568389129,0.21535653237845298,0.2311240948326028,0.13212364186587325,0.13280622766846814,0.2262676394556599,-0.042354850158244084,0.13944061326761273,0.09739539471249015,-0.27245043339740826,-0.0018103009486952195,0.314432752547641,-0.16395268424652942,0.31968139590733213,0.17096400115785174,-0.20910510372372315,-0.20575109400875002,0.137166283590144,0.36439140858594077,0.09011723289248448,0.0523213035356667,0.4558917912899273,0.30169983291453917,-0.08088435695185628,0.032395047952365454,0.23552426168027,0.17532670812925916,-0.3443773289447803,0.12425249478068928,0.17550839139104155,0.20962971401120872,0.16617548786060826,0.0256739006232619,0.13912760819627706,-0.06727905190826479,-0.1887169749118665,-0.20201903299495738,-0.07226926071987999,0.3117261386834496,0.1826233931128569,0.19451776896820838,0.028992557644190238,-0.11898572082775004,-0.1439443924303322,0.1990899884347494,0.1040953605410708,-0.26945409320274705,-0.14301266606009455,0.04609894164111358
Temporal_Sup_L,-0.08514295512790448,-0.5549899581406357,-0.7267836854455267,0.6311144477136055,0.3658996115564441,-0.6987728194211057,-0.7566615385589817,-0.36122454665294484,-0.34957042333068367,-0.05620289386276134,-0.5332645794298261,0.19147186526088142,-0.3473297218662108,0.3361038710316875,-0.36047949460316675,-0.23151000492458493,1.0,-0.32641886719448826,0.2901394390626391,-0.26603102285428476,-0.1388722521379073,0.5358523958837762,-0.6194426764271468,-0.5365121654362135,0.2196981760136504,0.27113624728464164,0.5816614454635122,0.9433113961883521,0.3785640977838315,0.18083476613693228,0.04089963884228252,0.19370129226993837,0.28005249132172394,0.024699137955990255,-0.2577219385930217,-0.17352084285005753,0.3401407355478612,0.6124250088524277,0.17184263114971973,0.051339843685680606,0.46767695122786607,-0.21591594710056272,-0.06692930380024266,-0.19788230540002444,0.5172063191964011,0.2784367576670287,-0.08506064113719977,0.46924367962405994,0.7069954730082326,0.2954825501302313,-0.4581705915261537,0.46588609071150294,0.1491551719960799,0.03353286827833015,0.06393804089267444,0.18945579068014087,-0.6578711544092737,0.42331229689923383,0.3707640464870401,0.05922468774282077,0.3764453963520716,0.357692112804253,0.11397254834439152,0.38974652213013367,-0.09887621926865549,0.27355709414160184,0.3833742378415007,-0.10799229806666001,0.007456267127879413,0.17650057205187708,-0.3415785773520819,0.2349173108701809,0.07820347207868304,-0.11786228131009543,0.6210046520425665,0.3184763064116687,0.05055429761424386,0.3298134992833499,0.24292295348763362,-0.10931792090102524,0.29967233097996354,-0.7077200793909515,-0.2956746670192361,0.30367083095848657,-0.004914849970275744,0.6734248959487014,0.38704260859058975,0.8078925475772692,0.39958399351111135,0.5077883655533351,0.04227861219013393,-0.5185535875566974,-0.7045953166907775,0.12978636515706687,0.13596142557227622,-0.4433608814316946,0.18195471639444616,0.8424250960846951,0.22755849707568288,-0.1415072189672083
Thal_LP_L,0.13667485563860196,0.44242370145152543,0.349574058749654,0.07307008656898138,0.129038683684828,0.3219319854864346,0.44709231462384064,0.4545179150968488,-0.059687262144025914,0.24942099207631097,0.1706152630913763,0.4441176394402238,0.24994043997110194,-0.1830599188338616,-0.03169622051420657,0.03894153669124991,-0.32641886719448826,1.0,-0.7022276131041588,0.30709409317858316,-0.10395578538481827,-0.03909967265073097,0.26093254994837667,0.4370181270454427,0.3557250749843981,-0.5867224164436121,-0.11653180323848021,-0.1582320900082922,-0.03116547087687215,0.3653601793113255,0.18815061047613718,0.6710410401728543,0.12501821714877748,0.29418380456980503,0.41444436586124506,0.21878609228572088,0.16595533497199041,0.02856871037718318,0.31755412600455696,0.04751998807142518,0.17028771758203423,0.311149630293542,0.09510427838262674,0.11138987392506915,-0.36844666405829296,0.16019721879101947,0.09957034546930771,-0.019324396254481232,-0.28014089829718936,0.3320338070174071,0.29116954594983874,-0.6111529769436783,-0.1672925581273613,0.30274644106237,0.38958892270171075,-0.33879286650994533,0.2036493751415226,0.08145652380477685,-0.7594545734741319,0.41983601505199764,0.06396645894606925,-0.1796188186788144,-0.008912712826117893,0.02588645542275878,-0.12739549093342165,0.10893871338096275,0.32386892667725775,0.45069491721533156,-0.17041894569158836,0.0993183580143932,0.1792719747224243,0.1877481456679275,-0.013708099162250324,0.32846453162937594,-0.20040646325718403,-0.056702466904778225,-0.15153325535056075,0.04138081357686967,0.4714613294703428,0.07722588258102048,-0.5284005013460299,0.34409896455106265,0.44288530246608454,0.04715847925395799,0.37662733169129775,-0.3308818638550608,0.11923766781416557,-0.2905297423366885,0.14671834394919767,-0.23128083687544151,0.1554040427116609,0.5645432835628997,0.4350378472580385,0.47384467724009827,0.03752423622182112,0.2529364255202329,0.14710196943272658,-0.0927392842435952,0.0028180471922603805,0.330873178305345
OFCant_R,-0.029263912105263853,-0.4395258251878413,-0.2355409686820758,-0.1202186420233003,-0.039384646386660296,-0.2156263218559221,-0.31712597321726,-0.31630013443904,0.22250064261482003,0.02278263439449994,-0.06908273066569269,-0.3623922888894363,-0.17457638894723096,0.4430900535958818,0.07577700148846393,0.16390673886344082,0.2901394390626391,-0.7022276131041588,1.0,-0.08357131398061313,0.5158749039399781,0.07190926801537778,-0.0927904776068179,-0.33018940764923116,-0.34086689142963417,0.8501314767439349,0.1588933233291996,0.09830917881743015,0.10752844315150728,-0.21331805241417545,0.08816959430020888,-0.5046861453160553,0.066953115622094,-0.31095228195607816,-0.36656908361430185,0.01603112960730018,-0.08900957526220384,-0.11338006507412873,-0.1844808836668772,0.054383138143889495,-0.038268022331658914,-0.32609473350863183,0.02812948803412856,0.028452137700474684,0.43835896321153367,-0.02957294228798146,-0.0368666855825022,-0.08577518073455452,0.28376180082313157,-0.29715494119948277,0.0565525421284675,0.7745787638566131,0.5191166698669191,-0.01848446782688889,-0.2613508421812106,0.504862433112736,-0.015421747384239962,-0.025913175178920292,0.8886055694697396,-0.4755783410277865,-0.06207311540634221,0.433158342124197,0.03383820364999864,0.11654588615917874,0.4356379549173376,0.11235892033758699,-0.2972639288262212,-0.567992572932827,0.378361948668445,0.3040622464194465,-0.022606147979615437,0.00636506495926372,0.24281013087667813,-0.12333985257890447,0.27997157986998006,0.18563872003170392,0.4152009778245299,0.055394599716583004,-0.48655240283469414,-0.018212985796687637,0.8681663128956417,-0.2171853691339009,-0.2866869168735351,-0.060865222436228654,-0.3718655188531025,0.5171201410082553,0.004647938986905452,0.2215452146059438,-0.1864875752704754,0.49566417089715004,0.19457336454853122,-0.4724309096857967,-0.310557573548275,-0.5052858200498319,0.056415606407763476,-0.03867712884507084,-0.1821233778866392,-0.020974669286888962,0.06412355953409425,-0.15542467974042792
Temporal_Pole_Sup_R,0.07695850969066759,0.4420192982814522,0.4082999861309898,0.21747397269991095,0.18599437465396926,0.3474174285855892,0.5790993617368762,0.14106673295672517,0.2440245550599935,0.5311305538406311,0.2823744012764288,0.4022485832165357,0.6582753231106457,0.40987507382682115,0.1475676923726001,-0.00756192782593794,-0.26603102285428476,0.30709409317858316,-0.08357131398061313,1.0,0.2368329228878632,0.3227179227077435,0.38829881196835475,0.4679481274633248,0.48066417005920253,0.1396823549945128,0.21746172541600908,-0.13184311203104224,0.4149291654569334,0.6155414644378447,0.45679457190225725,0.07003935429861709,0.25420193234471977,0.2896211927611812,0.09323460076657705,0.39482854955379226,0.3144613457863195,-0.23648502566560162,0.6315661956629345,0.049678686981725485,0.4123206201275529,0.24198408997652895,0.6636312873318877,0.6463383889731686,0.18563203602994388,0.4634168893305304,0.11206040747678789,0.010186707668199417,0.09555114850698684,0.23567053458157133,0.6860766622691455,-0.07054686484199532,0.37652606533021815,0.5833533196059193,0.38031502662095407,0.17054149869958363,0.44019884918531277,0.2731249748985985,-0.11499781537315248,-0.014061246048609513,0.3968612668786137,0.30904533720378924,-0.12744556305533192,0.5464493133711593,0.2948129197898224,0.5282512106597095,0.37048548941570153,0.08831921590224637,0.4520399301148782,0.5365000670457504,0.3750926260108393,0.41245940940731596,0.32109155491328856,0.48630061594051477,0.2790625408329918,0.6396106885797523,0.5222169302713915,0.23800088269529376,0.2829050193079782,0.026542785423500335,0.12767244885959278,0.42907232834822395,0.4846355416234021,-0.11557481352283633,-0.11095717817737404,-0.07941911869421707,0.5227296443239171,-0.16318938491818338,-0.1849540596791766,0.2112026623449749,0.5279750373616707,0.3395043018613532,0.6331697924708772,0.2008840574614183,0.40568594499723676,0.5247855132453795,0.11667343003496268,-0.33800831176270946,0.4134847118215371,0.04180974031565916
Amygdala_R,0.3028677421904255,-0.08896174444680972,0.11012497233907151,-0.03410688002980064,0.20399234124709278,0.13995741547013268,0.04958185674259026,0.24047151116383206,0.7153827775020134,0.43136987970316837,0.40617361226580306,0.12566976811924965,-0.0659188693255175,0.5441997537386687,0.155290877732299,0.43108672191332637,-0.1388722521379073,-0.10395578538481827,0.5158749039399781,0.2368329228878632,1.0,-0.1271972981682281,0.17616098985305265,-0.09756838294808486,-0.09260776111002107,0.48093073514894963,-0.0677037924073536,-0.1949528571172748,0.08594432478923908,-0.01983371238356761,0.3406482916897966,-0.2846863201600055,0.17895272543727,-0.3204529302177425,0.005189910903309461,0.23094376333657649,0.12469030314575531,-0.19822576028488972,0.14883314884831267,0.15898421240147187,-0.003982927976478835,-0.03112045141721928,0.12957890141919912,0.11131150478918572,0.30563869135668864,0.1749357298999073,0.24151383740729482,-0.20419687709506584,-0.2222523912176702,-0.05051312906098474,0.45798467637353785,0.38638366464565777,0.6309237309409712,0.42178504594548083,0.13748065880595964,0.41820760287413083,0.26117578866654945,-0.16647970330609016,0.34733039793228576,-0.08895228233588628,-0.178810732200366,0.4164387128989758,0.1564608910647023,0.23572860575620216,0.5533318185781027,0.27780708068645626,-0.24286148609244512,-0.319502502849429,0.5005121172004452,0.40920281650407136,0.21288648336925717,0.1828738951188297,0.5288618589904935,0.34534570491091127,0.11688177861102686,0.16972026085360348,0.5138328667798415,0.038121206935342815,-0.43841425201771633,0.07031834169668096,0.5850666519634264,0.14665317368925346,0.11378266943684559,-0.02173243271814501,0.011993151898601957,0.29332712468145794,0.09301459423236653,-0.015067631457666405,-0.17703127528448792,0.43323790766819237,0.4890040040909234,0.09000206397368705,-0.02029069944230436,-0.17641501859366848,-0.07095293387100539,0.33651840837859054,-0.3635685774266818,-0.324234010495378,-0.09093172851511955,0.16476673146149295
Lingual_R,-0.24059918131644428,-0.1988998011546748,-0.09252438443981983,0.46712641449198683,0.08216120716001887,-0.10374847084050955,-0.2396067195943411,-0.3970760269315842,-0.24867317495357502,0.30932845776410794,-0.34622807912643633,0.33768765586666394,0.5302437383611275,0.20810548812463464,-0.5581222094653603,-0.1943779546841344,0.5358523958837762,-0.03909967265073097,0.07190926801537778,0.3227179227077435,-0.1271972981682281,1.0,-0.011347930370380108,-0.04545577804438887,0.6614030406864346,0.1741257399647771,0.9076285543092001,0.5175516410070117,0.5934315637264351,0.3260930233241423,0.4311525127537926,0.07425832463054463,0.09970919600170247,0.14202335044533265,-0.5003327472773796,0.2798511637423121,0.36531484740148634,-0.10754288695059516,0.643539408612155,0.14472671699065334,0.77061710885234,0.10934335522636983,0.7281399233779281,0.646044082149147,0.3105017878653275,0.580512030107399,-0.21358503929665315,0.28735069475023384,0.850376967899733,0.16216963053177852,-0.08922961329501741,0.2207319355282293,0.13178082450249548,0.1143845426472424,-0.058098215540379146,0.0609765091341128,-0.3808987788689944,0.6811859708048289,0.05705299512683588,-0.24127787005402287,0.6552802946637949,0.3080517656330494,-0.33729363631744697,0.7091105941275764,0.10122414647253329,0.3397807859250382,0.7599596091755868,0.102027181763432,0.30509532349642027,0.29951735609230573,0.04421563354803261,0.3868694202607188,0.06725018419662306,0.27071002272500877,0.7162611086439069,0.7743517707729857,0.3188557218200335,0.3461383527452044,0.3351624249833774,-0.5593798383675616,0.12669445349493758,-0.054597046690922114,0.024525539323599504,-0.36648007911838965,-0.4289279687681463,0.18041284245159883,0.5379906197313675,0.39706057450451476,0.12661068095444405,0.4970395251619138,0.03632677135851546,-0.4316520096958308,-0.014025442433587772,0.0808867865700185,0.8138570495384557,0.10145013055908911,0.32794299623908835,0.18213674492729343,0.8899923183152181,-0.19845759129490873
