,OFClat_R,Temporal_Inf_L,Thal_PuI_L,Thal_MDm_L,Thal_VPL_L,Cerebellum_8_R,Parietal_Inf_R,Thal_VA_L,Thal_PuI_R,Vermis_6,Temporal_Sup_R,Rolandic_Oper_R,Hippocampus_R,Thal_MGN_R,Thal_LP_R,Precentral_R,Putamen_R,Cerebellum_10_L,Frontal_Inf_Tri_L,Parietal_Sup_L,Cerebellum_3_L,Temporal_Sup_L,Pallidum_R,Rolandic_Oper_L,OFCpost_R,Heschl_L,Rectus_L,Raphe_D,Insula_L,Red_N_R,Thal_MDl_R,Thal_PuA_R,Frontal_Mid_2_R,Thal_IL_R,Occipital_Sup_L,Thal_AV_L,Amygdala_R,Cingulate_Post_L,ParaHippocampal_L,Parietal_Inf_L,Vermis_7,SN_pr_L,Cerebellum_Crus2_L,LC_R,Cerebellum_9_L,ACC_sup_L,OFCmed_L,Cerebellum_6_R,Calcarine_L,Occipital_Mid_L,Occipital_Sup_R,Frontal_Sup_2_L,Vermis_3,SN_pc_R,ParaHippocampal_R,Lingual_L,Parietal_Sup_R,Lingual_R,Angular_R,SupraMarginal_L,Thal_VL_L,Occipital_Inf_R,Caudate_L,Thal_LP_L,Frontal_Inf_Oper_R,Pallidum_L,Temporal_Mid_R,SN_pc_L,LC_L,Red_N_L,Vermis_4_5,Cerebellum_8_L,Vermis_10,Insula_R,ACC_sub_L,VTA_L,N_Acc_R,Postcentral_L,ACC_pre_R,Frontal_Inf_Orb_2_L,OFClat_L,VTA_R,Thal_MDm_R,Cerebellum_10_R,Precentral_L
ACC_sub_L,-0.07857999494217707,-0.023268345161758193,-0.20185189111146729,-0.07552012601079834,0.17060150664378243,0.15177920645121648,-0.024131290992157165,0.23486980797913545,-0.044380933171471335,-0.26778412988790135,-0.07987378299250715,-0.10432908913657865,-0.06460102505770435,-0.27112846906834787,-0.06581623725090567,-0.16908654447668253,0.34434269418890445,-0.02309916791095837,0.08440250919721466,0.14576352224684744,-0.21277606583694053,-0.14200817353630077,0.2024195322551655,-0.07515204838456843,0.1843337835434078,-0.14704011582473414,0.3094472336369892,-0.15670308751699386,0.1824861062553469,-0.22172866945466196,-0.03189734599254925,-0.26938747517499695,0.07146883965038306,0.012839967162910117,-0.11344966803417403,0.09545519389400157,0.13714314398308244,-0.2012482637561526,-0.1376740071039314,-0.02176494298735996,-0.236904221302075,-0.09893744890284807,-0.2339461905026035,0.09516829147375548,-0.014683936632846924,0.03678781741370091,0.23462128506957078,-0.2021368262488837,-0.2452701304611461,-0.19055508938300542,-0.13590781593987805,-0.13905284219352057,-0.10668674486178735,0.08121695735108402,-0.03088599635661923,-0.23727835363238903,0.12029799459361941,-0.20783479755309345,0.023502206540067034,-0.23963192993176594,-0.02036851577634675,-0.2059667058959785,0.21746608476709997,-0.0531480169882122,-0.1516685545147503,0.09111701199663978,-0.16291648966207384,-0.22709712639026525,0.10214006095192046,-0.1355301263653772,-0.17089983541772064,-0.2344022795424731,-0.05434412618262051,0.17640506399302797,1.0,-0.05417087582629283,0.27835004667172425,0.05281644483401049,-0.06702404357546536,0.2125191719352185,0.27050697731514867,0.060202912040710856,-0.12714684181208627,-0.17482414629562795,-0.0012308219701700916
VTA_L,0.043792377991988124,0.45438221973668474,0.3207305705903985,0.23177099378222193,-0.256699823140505,0.22133071256303644,0.3930164235923999,-0.23527003678829095,-0.28495219191818966,0.5297691607416382,0.06858728810658216,0.22910071773357282,0.41640110182778706,0.2821800091365325,-0.289265762317433,0.34285664527276194,-0.11804875922549947,0.3834501846131164,0.21240906363859494,0.02254950476133498,0.5822727382463596,0.4254604773778582,0.11197910528750142,0.3789010901598889,-0.3503252999106196,0.4983169271066054,-0.23627597551745874,0.19940132656675993,0.0691143613854805,0.31388521008591735,0.08013453422297483,0.27005996909930385,0.1624062753230555,-0.19846448095477667,0.3872577704532418,0.20157685659467808,-0.14099102950997902,0.2526307113761374,0.4455602588945549,0.1688754436302501,0.5655537701419711,0.301704599241974,0.2992026098822381,0.045072629314641996,0.5277673797941798,-0.21791195242922548,-0.27950519483861164,0.557148022665078,0.4444026860524405,0.4905348670417969,0.5185935246513916,0.3335725495113172,0.2020678804752138,0.2012246300336851,0.13229665194202914,0.5746284717189681,0.21019707402965135,0.5108302927601834,0.3005512562112319,0.4785119875831969,-0.04318429391600655,0.44439061705990984,-0.046383464578738876,-0.11123471100710047,0.19205526699615774,0.019941395464857348,0.3262242560923494,0.4312833513103105,-0.2748764545821771,0.4676962336647771,0.3929451080829172,0.4546167132708555,0.20947537784890927,-0.0666226975660864,-0.05417087582629283,1.0,-0.14150925282734245,0.0983209324753103,-0.055355575385386865,0.12019444829734172,0.13500345851964426,0.19599390574611966,0.45798185919287004,0.47569565366798555,0.3715343925772306
N_Acc_R,-0.2200752688693873,0.0245990947722492,-0.13062186185723498,-0.02829321633094657,0.4068398330826691,-0.03819834713830701,-0.22020260817153559,0.5202143035243648,-0.07589892798250246,-0.34946803333300835,0.08730110791906272,-0.10122114027158342,-0.0872508490916077,-0.38183830397982527,0.24961368205302442,-0.07636166101177926,0.7377723659363691,-0.04673119831527709,0.2868504757799543,-0.3133965436187369,-0.34795180629566613,0.06595525751646317,0.5409487395404046,-0.019760322956192455,0.27667788937007315,-0.20051523237955532,0.48606819120360345,-0.3232390045418918,0.5549815554050639,-0.35406429885289037,-0.15200634977516644,-0.33926419247769823,0.2637788233330278,-0.005249443213603981,-0.5068889679578623,0.007425907438693132,0.2055812259981072,-0.17635358800317127,-0.16113941822532749,-0.3396067526435283,-0.26891692067421796,-0.07136539253800023,-0.17423160997624917,0.19151414831751348,-0.06878049139198769,0.3060556216267193,0.4406596801087552,-0.2116265990688628,-0.3036120695274949,-0.39163592744726833,-0.41066423373662136,0.04788662297463275,0.03469264441816312,0.18024545090211777,0.03953077552784992,-0.22587004877044803,-0.3454702161858886,-0.34070460222859195,-0.32986698036451745,-0.31785620977067613,0.07147478828480212,-0.18381157508609933,0.4811599356555076,0.22954186240084648,-0.1692129636967436,0.491956517142156,-0.2376311624159606,-0.3286528974363566,0.11394149182656715,-0.12619986975380285,-0.2238272306743857,-0.1842790540186883,0.13785632213077273,0.3552101443250704,0.27835004667172425,-0.14150925282734245,1.0,-0.11089264960261211,-0.21396038269626397,0.23998167887851593,0.28618468217737214,0.1320799678404817,-0.4699975673978234,-0.16577227337704462,-0.15209192172065059
Postcentral_L,0.07725585120061615,0.2665896562536757,0.26130746818570944,0.6145025536819538,0.4506376055954888,0.3874222890925471,0.6958252674541816,0.25009936752165873,0.15555349400241,0.21481114025886755,0.597989344646182,0.5720541746364068,0.6442052530374134,0.31063301332290383,0.30713111345340494,0.5989503822038466,0.22098600118876846,0.4536288358437031,0.38375664881443156,0.6277761046650994,0.2933025274831467,0.45452173838007076,0.2009447547101681,0.646102449260636,0.3407603057529894,0.25603646882027126,-0.05283427245771975,0.25364019696880435,0.2609268613925864,0.43158911591256593,0.6172908145589204,0.16714849917909985,0.579486926906166,0.3840155544757178,0.37269659002165806,0.1734941897630013,0.37254281369812287,0.48888755314070065,0.36717093751104884,0.8013856314621529,-0.002165640279554097,0.43977194022440463,-0.14050182343343517,0.29379287187764247,0.27483124090324984,0.3993418924001062,-0.09121997514849155,0.1719956110140621,0.4015948714190109,0.1446444804121742,0.3635454585774619,0.3979781148106009,0.33698413682952183,0.501424143057591,0.5819584951091208,0.21186402125701242,0.6261764367161762,0.3838476628916803,0.5884256267684582,0.5587243153277814,0.3741148447599808,-0.12136108765188171,0.15008161274933993,0.10700994350996569,0.5667912443411026,0.23951738229606875,0.33335746193951354,0.38725553680625174,0.4041177900180812,0.32013846725501577,0.5555921241776178,-0.09069812661712444,0.18899736016055887,0.3976013059549952,0.05281644483401049,0.0983209324753103,-0.11089264960261211,1.0,0.3505557741045671,0.15651510083975945,0.24766934028278415,0.1950949838071711,0.41504541960153035,0.41837212129355467,0.792707600148042
ACC_pre_R,0.21804205922643383,-0.11263452174850883,-0.11319737634286088,0.062190291262321284,0.29116258494990876,0.04771625620361507,0.09159515019739355,0.20911223477988017,0.20489694260636435,0.018616666320697167,0.32243233287365924,0.23262322243642136,0.17017542835714455,0.23374244812619394,0.29849899066690844,0.15106773116752864,-0.07497770297542493,0.013060993370382858,0.07229265056326693,0.19453745515008616,-0.05392808110032912,0.04771114638229258,-0.1850845670235816,0.12187200601783907,0.43185339349266477,0.13219993550435558,-0.13397082832271434,0.04192786516189044,-0.013586379984499273,0.11445397769722389,0.6122658124453606,-0.2564520294850295,0.15593143132831416,0.23654277620934266,-0.015011580929014128,-0.2462614334796377,0.4155770590701043,0.16651157943074163,-0.05875361287176145,0.2444305838938205,-0.20276337761165505,0.08640980887931826,-0.20282762303706833,0.10801160704836356,-0.06989499911732884,0.3630341156681417,0.016224376053427723,-0.09821831837152965,0.009409386593472924,-0.2141504873459132,-0.07808275712204657,0.10966025633049849,0.12111961134347358,0.030189003363544874,0.24172572864120642,-0.09295838390474653,0.14587754201484163,0.07160178214900455,0.011633067707842613,0.03143188910174237,0.11034690960743303,-0.2713141410909391,-0.050693532776925024,0.10790297612718976,0.33038717140275714,-0.11007578864019323,-0.09260687661500504,0.16250001487881408,0.18904858309761657,0.12675088111210978,0.24833204655480096,-0.23301391326438256,-0.0276834841600398,0.2816896644733626,-0.06702404357546536,-0.055355575385386865,-0.21396038269626397,0.3505557741045671,1.0,0.09113830163964055,0.1455870704470964,-0.07242957183877068,0.057139947933845886,0.08180296555731784,0.12693741505228268
Frontal_Inf_Orb_2_L,-0.0831562738942062,0.16396882753580871,0.2705323201491729,0.16105761113288428,0.133281235578542,0.08065510233102587,0.18009556442563066,0.22004920060990846,-0.12880779912050458,0.21758653852755677,0.37573241220543374,0.22335387090676778,0.28720196162793077,0.1509833686820885,0.20408210942238225,0.2508652545371422,0.3757824503428397,0.3144712080313032,0.3576474932336349,0.043445120812268825,0.22210185514488476,0.2468581225299586,0.28711990299500606,0.22028250564612178,0.11365864415018737,0.1420167901887715,0.005846555486901908,0.0999286771015996,0.49140176080855563,0.20173128512600935,0.10497097252034421,0.09972505592452774,0.3313660838820551,0.02016839615325659,0.09443850964103424,0.17076053199644764,0.04743039615232031,0.09414469894484001,0.25979523473964783,0.17320833167306926,0.13117481914916446,0.21906666007065814,0.2418589120402995,0.07961373956055828,0.21757181811456136,0.3027656741418883,0.04675470680219717,0.21606574901703005,0.20476694156892364,0.1427977430590135,0.16517954962094306,0.18276432972998508,0.26312522500935237,0.18129535729371135,0.17988421995623605,0.20904584691672368,0.08206619281595838,0.23951627337901304,0.16527187931195209,0.22944799409493005,0.12832866144982255,0.15106727184241864,0.17475212981809768,0.09768433215908362,0.29226435459786543,0.34067819941254474,0.25060913736738893,0.12301808406813723,0.14336953671681368,0.15580551770147055,0.21334275146720144,0.12739917478879126,0.12713547899729527,0.5050307104790476,0.2125191719352185,0.12019444829734172,0.23998167887851593,0.15651510083975945,0.09113830163964055,1.0,0.22703773399391639,0.1260296960173385,0.06328021918500178,0.1491801151871113,0.13914920859317886
OFClat_L,-0.054625945824327574,0.3047059201593956,-0.11357922973042578,0.19469812089801122,0.4729699339865111,0.2943486754291216,0.21590101457478753,0.35973991860408516,-0.07046389817944423,-0.16721311535933528,0.3169888230334663,0.2100808657340656,0.3011146362816708,-0.06960921290914947,-0.03463691543860172,0.10135036928812907,0.5104210211725463,0.2009732956237552,0.5826291114446068,0.08103811523560767,-0.08130977939419931,0.29075506321490224,0.0556882783758878,0.27857005039839744,0.22907988823100886,0.12413501359872013,0.5018405731019069,-0.05276251704508868,0.5171969927078179,-0.05082193314848209,0.20644007553131077,-0.47022657739284646,0.4006149913090303,-0.09367143588363301,-0.2079145195015814,0.32136743328246453,0.13451082179944515,0.1270567715473455,0.018255280422328768,0.1020556425782602,-0.15279487013302753,-0.026149922408251584,-0.12017013237372211,0.15270829370243513,0.1559026223219237,0.19827328990803866,0.43367394633488116,-0.043678406240607225,-0.12616393748201796,-0.2294859882662831,-0.05382455412847177,0.18083407129658224,-0.027807072234217117,0.3884193841187051,0.1151184747380247,-0.000722075988927951,0.12564188999769177,-0.001903808823456754,0.05078808878960442,0.03325115231915331,0.26495622519910367,-0.3112359545441667,0.44467664484392216,-0.029329392096355728,0.03009844864159205,-0.11572374799891938,-0.038259929335429654,-0.05203400187431546,0.10102883726092081,0.004395687122807159,0.12500169633674352,0.02586652149749612,0.18839581538139313,0.5178542455278298,0.27050697731514867,0.13500345851964426,0.28618468217737214,0.24766934028278415,0.1455870704470964,0.22703773399391639,1.0,0.13951667089917735,-0.1134160487086371,0.0817139492529962,0.2552029074348021
VTA_R,-0.25895838274959315,0.2564989204345561,0.20775977812942414,0.178860431207574,0.1289346253629729,0.2917249266495432,0.16298498781498685,-0.00693090340312983,-0.09323721133376522,0.2582276203620794,0.1660234316043005,0.07784359975317102,0.3654751414474082,0.16842526793130644,0.059880380764106726,0.15823229661052315,0.15460059956998654,0.41084899275010384,0.1931163941838396,-0.01774493352450788,0.2493907868680103,0.21272165260564152,0.339040983713069,0.28514063823766206,-0.002647199986246766,0.15795960515630467,0.09966977051502787,-0.17413203626801776,0.16728824128232272,0.112796044201037,0.05956784681449396,0.07546310309104683,0.21369511943783143,0.1586901188129555,0.0899786304071942,0.2027739348044477,0.07172998972173629,0.2641495643097186,0.2988861667707072,0.10521545909175696,0.2625760810482954,0.25819448034932346,0.11800752655180491,0.35656169095006407,0.19590680892975643,0.07993351531514484,-0.07889211737729243,0.26913878775772404,0.2261992584458627,0.17117953777450093,0.14716425503251065,0.19549855354723908,0.19325125403878646,0.3199519498803896,0.22280214188474515,0.3051482101322053,0.008600028117785919,0.2881010157704651,0.11776996652403621,0.16183354703177422,-0.11831708005193993,0.15901232449509836,-0.03290626330918767,0.07363302040091133,0.02097896747902149,0.24011544669346943,0.16422970647911625,0.258808481930249,0.15553873299778076,0.25851672108261103,0.36353105606011316,0.3088145329917159,0.14091237716002236,0.14525776610373947,0.060202912040710856,0.19599390574611966,0.1320799678404817,0.1950949838071711,-0.07242957183877068,0.1260296960173385,0.13951667089917735,1.0,0.29336143987702545,0.3021251110261397,0.2659960567402809
Thal_MDm_R,0.24681837134691115,0.471952181073048,0.4822380668806778,0.4669026386441994,-0.13403377401917677,0.4570236375829066,0.5458409834899226,-0.35686138469790596,-0.0473351526549553,0.5936110690490941,0.11162219491580688,0.3650253908313192,0.5274726093021873,0.6046622838024749,-0.2418491464181414,0.3788129845757752,-0.31553457144184754,0.5305866425079865,0.14153414109914386,0.31859188244431297,0.6938350788189893,0.34646390940803157,0.06667053174078,0.46282984160244606,-0.31459652620447837,0.5482730550964949,-0.4023065600750295,0.26721581725618454,-0.15566262032184647,0.5274194716627512,0.3765906292292408,0.49050217680560565,0.17087498133533374,0.24130711481839373,0.6717533987736096,0.12662050554762141,-0.0679285137136997,0.44529730295160863,0.5610105186397805,0.4949015596325473,0.5623750961127497,0.4933086530968828,0.4068970233736129,0.21390777205230802,0.48945131342610476,-0.1923964850064352,-0.4944071342736297,0.5792602716477444,0.6161036685630101,0.664456362293926,0.6811714348407193,0.29818073902012115,0.15883238625882692,0.11432112798901684,0.18354773949224587,0.6183417190562246,0.43896371083286106,0.6935573419480536,0.5714230962,0.6655894667784996,-0.058972755764252406,0.4348649863957705,-0.13183465142821432,-0.13877746509038202,0.36672831393223476,-0.011916508284962029,0.4847162412015386,0.5928937108555606,0.09640218518670327,0.5632668470498448,0.5586621534242665,0.44521584342541337,0.09621933794909691,-0.16979511477588208,-0.12714684181208627,0.45798185919287004,-0.4699975673978234,0.41504541960153035,0.057139947933845886,0.06328021918500178,-0.1134160487086371,0.29336143987702545,1.0,0.5815041702264784,0.5730290914592966
Cerebellum_10_R,0.21526691733292547,0.6798633613155582,0.6454810425750193,0.5127246661496454,0.007471233494199075,0.3616125567771615,0.5379560231751603,-0.03883509435515862,0.03157892512192743,0.7014234217312696,0.3718159267925727,0.4508275280127957,0.6470943218271784,0.4097069169668387,0.09157482256525962,0.6304254996976,-0.04585914370892041,0.7696378035795837,0.3640348068781147,0.005591636580346214,0.7356899756095007,0.7246331470321447,0.13352235954903813,0.6101246541720926,-0.22379838761542623,0.5950247512468954,-0.22407991302572863,0.36881028419558903,0.18612206441749343,0.6134235506551281,0.18308097834598977,0.46548551939374366,0.46034314912653673,0.12850215967894554,0.5316975134003535,0.1562802771373939,-0.10423808668129175,0.6010070541757877,0.6251834560994161,0.35187828438632807,0.6990360303384066,0.5641086075334931,0.5428645436166601,0.26843737325475225,0.668677622554763,0.12394836187271058,-0.1614017597208553,0.7552887917693429,0.7264090369058355,0.6690670758910171,0.6132296562207507,0.662655123499799,0.36421897607225895,0.3393554353098104,0.3173336695539138,0.7505003407657194,0.15446171946348755,0.7041036140732906,0.4132663127846526,0.6620392235019783,0.308196115306949,0.47961682361659835,0.04438828481132061,0.1201301483112502,0.42165340946593227,0.1669699281792328,0.5803440077561927,0.5968440790043407,0.07446102228833332,0.5722489708985904,0.6806748892795514,0.5798057141229127,0.41319279622028743,0.07866136579665202,-0.17482414629562795,0.47569565366798555,-0.16577227337704462,0.41837212129355467,0.08180296555731784,0.1491801151871113,0.0817139492529962,0.3021251110261397,0.5815041702264784,1.0,0.6834178891908517
Precentral_L,0.1167531323783249,0.5331359849142718,0.522695599793511,0.6578829375827671,0.19686044401921457,0.4354587245388612,0.7973888104066676,0.020305384310553776,0.07334268395066464,0.5111788667745846,0.5604272394201822,0.6296149447930727,0.75325494371573,0.33656334207605754,0.06965789508649009,0.7228110002014769,0.11105524740076603,0.6363300207319057,0.4255172426534385,0.5102792595816397,0.6054746115441542,0.6398715975483795,0.18595243408904066,0.7099437221761689,-0.024726111523016223,0.5129388004087784,-0.13135034430296372,0.40127834559744624,0.3025814808260017,0.6096492997545466,0.397259127000326,0.33598288223772643,0.5639474019641609,0.2107435691386222,0.6066836790630002,0.3178367748281266,0.1008049694165712,0.5433726255504345,0.5857128905696962,0.7594613454903044,0.3555246462839185,0.5692748285309351,0.19343709190077235,0.17521907302223877,0.5112766886852191,0.16549180600483648,-0.16899314100596532,0.5160130722809813,0.6444788104385074,0.5174549655923881,0.6643219240740696,0.5836032529846306,0.45627993251311094,0.5233024837504051,0.48208347877013447,0.5650298749553989,0.5727866897525575,0.6115922821370284,0.703087869196522,0.7526527271691913,0.405135472066318,0.2618352947654815,0.1813087993055729,-0.03114384521567721,0.5897911779714551,0.15749607237556593,0.6284094936848754,0.5619110988329913,0.20497469598621523,0.5225629081392201,0.6764132148900753,0.2889957626414288,0.36113142315370067,0.25964319047038825,-0.0012308219701700916,0.3715343925772306,-0.15209192172065059,0.792707600148042,0.12693741505228268,0.13914920859317886,0.2552029074348021,0.2659960567402809,0.5730290914592966,0.6834178891908517,1.0
