,Cerebellum_9_L,Cuneus_L,N_Acc_L,Thal_MDl_R,Thal_MGN_R,Thal_VL_R,Cerebellum_10_R,Hippocampus_L,Frontal_Inf_Oper_R,SupraMarginal_R,Pallidum_R,Frontal_Mid_2_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_L,Vermis_8,Temporal_Pole_Sup_R,Frontal_Inf_Oper_L,Vermis_4_5,Thal_VA_R,Calcarine_L,Thal_VPL_L,Angular_L,SN_pc_R,Cerebellum_8_R,Precuneus_R,VTA_R,Red_N_L,OFCpost_R,Thal_MDm_R,Cerebellum_Crus1_L,OFCpost_L,Paracentral_Lobule_R,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Temporal_Inf_L,Thal_MDl_L,Cingulate_Post_L,Putamen_L,Cerebellum_9_R,ACC_pre_R,Cerebellum_3_L,OFCant_L,Vermis_9,Thal_PuI_R,Thal_PuM_L,Thal_LGN_L,SupraMarginal_L,Rectus_R,Occipital_Mid_L,Precentral_L,ParaHippocampal_R,Pallidum_L,Thal_IL_L,Vermis_6,Insula_L,Thal_PuL_L,Caudate_L,Cerebellum_3_R,SN_pr_L,Frontal_Sup_Medial_R,Vermis_10,Frontal_Sup_2_R,Thal_VPL_R,Lingual_L,OFCant_R,VTA_L,Precuneus_L,Cuneus_R,Cingulate_Mid_R,Heschl_R,OFCmed_R,Cerebellum_6_L,Cerebellum_Crus1_R,Rectus_L,Thal_VL_L,Postcentral_R,Thal_PuA_R,Caudate_R,N_Acc_R,Frontal_Inf_Orb_2_L,Vermis_3,Insula_R,Cerebellum_6_R,Occipital_Inf_R,SN_pc_L
Thal_VL_L,0.5009670625589409,0.5352039210800533,0.3118479932833647,0.24246351909237787,0.11853929253855097,0.7034274684447425,0.6519078820882063,0.627793267009827,0.6020731794184343,0.5415191043070073,0.35022171170713023,0.6021820539696598,0.31522397654953804,0.23475601945876198,0.1431489270101825,0.60530323129357,0.5203161020681943,0.6215942671197864,0.6744231925140326,0.6803418013846113,0.7478187665491722,-0.008596851055363298,0.6444878812227416,0.5554542689122268,0.5579134080490773,0.45234471096373846,0.5854544982877347,0.2903700732663395,0.1378350319753302,0.3442347260334293,0.49458212714153243,0.3572081535157383,0.009542361782150894,0.6697494414852392,0.48626475401845265,0.11002897760264663,0.408042632900652,0.4038953841171977,0.45700634274065394,0.2532387548733396,0.3058741855282093,-0.29389809252919247,0.2728756408527425,-0.07373047417652705,0.43441104653584056,0.4517311145932461,0.7256045954673902,0.4810346303101901,0.05675601074314192,0.670506163030621,0.6451590787227157,0.008552811403932915,0.564083226848343,0.3470511432909917,0.6649955695703579,0.32368783574895715,0.4375155268264555,0.4566535048251782,0.2819106621398148,0.681725720685207,0.46515626490237594,0.5766678588099411,0.3142082274291562,0.6284602707804402,-0.06388336831409124,0.4370236554891677,0.5193240403551783,0.4137821694844755,0.6851496442585012,0.3196108184552222,-0.2577027882515626,0.6122623442223435,0.5881378834938127,0.057369401602099745,1.0,0.5065137432364903,0.03708300799402031,0.6680984409363928,0.3347994966620963,0.4982178507676968,0.46831335991271184,0.6094737061616957,0.6769501298244524,0.3741072716771024,0.4849566392094162
Postcentral_R,0.12909917789179773,0.7136480043460821,0.25117591638780806,-0.002249058117916104,0.5310340343520081,0.3025686731096599,0.3622349315950245,0.36177988662171345,0.5462581423893891,0.9235189683262385,0.2599615330875074,0.2607147134499882,0.12644914347729128,0.2512654180672019,0.02194668070288399,0.1813971031132386,0.4596275451504069,0.4023367121980585,0.3257180661676373,0.57662594415807,0.43768949657026823,-0.050524590947172626,0.3262700604415707,0.02374573560558081,0.7155375301788345,0.050778679609842274,0.43556356923721556,0.09670646241715498,0.14974877087825803,0.02782674866621959,0.185574603344094,0.8015945625009611,-0.05343131975801958,0.48668492474710984,0.3323785524828478,-0.103781835413313,0.2881769298803543,0.28790549297482126,-0.09114118550971072,-0.04129288837080196,-0.007046555400255944,-0.1983343861933717,-0.09984457495605205,0.17721964872905915,0.1941360936305593,0.3159234967512499,0.5820203666286035,0.18021973195837557,0.24215355762040863,0.568350887330049,0.2982532777461422,-0.047698944394966414,0.44614555649555315,0.2229957005172541,0.3966989431753396,-0.016472316175524117,0.15277826708884315,0.24570338437822475,0.1640589496514605,0.44198751447455303,0.09014106892567697,0.6485790929460005,0.27134118998004597,0.29907177066000856,-0.009907362651829102,-0.02397503108759842,0.7848649838604762,0.6550731566981352,0.5332925319682839,0.09234448208143227,-0.09011432398285896,0.3628976872063445,0.12493049752801567,-0.0006148642098670947,0.5065137432364903,1.0,0.06993740667570279,0.3250323988475862,-0.004915544994562297,0.2685159335319401,0.28909368820542825,0.4634609205183804,0.2623182262195391,-0.14910466859189045,0.2851021768886739
Thal_PuA_R,0.014231845796787735,-0.2782162177548098,0.4057286128153479,-0.0036973673112404314,0.2029487468290655,0.1095524000502158,0.3295124371207092,0.33494544954168665,0.32126546342017454,-0.14407171289813447,0.5509439121381702,0.4210959296115576,0.2668312441637961,0.2464144157763939,0.009677647767644246,0.3118182035350496,0.46929028979366133,-0.0026030816326726696,-0.10149587274620231,-0.008143701442650702,-0.06983289517379938,0.010313071025869668,0.060745969020682966,-0.16355688153669173,0.04881851506620913,0.22398591073793914,0.08885037014157088,0.27737128783026244,0.3589550047416154,-0.1469269562253359,0.22368651450686128,-0.01223472704779191,0.3980866716134656,0.3286281984132313,0.2953779322096511,0.23798335486924177,0.43137836863749157,0.48973018176378774,0.0824527136134961,0.5234547568168859,0.3800153172536329,0.457796830764302,0.003864638406489026,0.16304276845383786,0.21758799374728674,0.3960813850256184,-0.1809288768905432,0.3827853149406065,0.11810941116198416,0.3333257001987567,0.40770543209047067,0.5580047750043973,0.18831135716657021,-0.28876426140205735,0.28575854130600603,0.03250958189966522,0.5503147112486018,0.27789497333960694,0.11072514915537308,0.4747948170468326,0.3635745786646737,0.4893707629376892,0.38955674798942924,-0.043353803894949354,0.4780196000099316,0.21100265029731127,-0.015332224898888533,-0.09780627609688793,0.40895793350645393,0.3840778317921666,0.14973718593886573,-0.21227669918625192,-0.20869962225206334,0.38561508089067575,0.03708300799402031,0.06993740667570279,1.0,0.40541070927113143,0.4053959846685456,0.22481973717674766,0.45150997440847584,0.3324078036032791,-0.04213841808959642,-0.2599703413623295,0.2686634030041659
Caudate_R,0.48458816974886604,0.10127403894083137,0.5548572807552354,0.15270208080451528,0.22064664467536776,0.7281347091579393,0.7646642241214882,0.8044311047827806,0.8006262028296447,0.21677388984884807,0.6816375602372844,0.865546727104511,0.4857231252892317,0.34591749835772745,0.20431077812866763,0.7343602235381543,0.8392733683687182,0.580227143686227,0.49051090569502936,0.5940101949110268,0.39431239691099135,0.08963429482416384,0.6561463487224615,0.49447473617287535,0.4284310189430072,0.5868489567802297,0.5788570053351684,0.4262203482997568,0.1554255616141698,0.2955163174035013,0.5806925106275952,0.09573991230827934,0.33183331647055153,0.8695264581271327,0.6681650784611612,0.28847751901930024,0.5335983303051269,0.7311692031973874,0.5423527906132992,0.6432229153096847,0.6727474139245936,0.02691102567094735,0.38661485811685936,0.09144113280442188,0.6368791814327264,0.6987888271629135,0.4308269031551574,0.5750448823599754,-0.09113115867315941,0.7995643976211346,0.8354135821024053,0.46117436370831477,0.5189051950100325,0.12545164917513965,0.8143159928884414,0.28462043379177165,0.768287827836525,0.6892362901585093,0.35155182930670803,0.8918508411941763,0.6381479933109108,0.7577835896370695,0.5951569107053208,0.6590491983021816,0.22038477836677442,0.4474857332820778,0.29960898776833916,0.11912546224030118,0.8127198655092401,0.6815013610360393,-0.19964927222570453,0.3540694382702455,0.49031275189641965,0.24750022441265332,0.6680984409363928,0.3250323988475862,0.40541070927113143,1.0,0.5684280249915232,0.6601949704035909,0.7977987400971925,0.7936288304839518,0.6320159008037902,0.20302997305438214,0.562454863465244
N_Acc_R,0.33107717902595535,-0.24859413373976327,0.33784320003772,0.03851852408292412,-0.08861437363902015,0.4300402567997229,0.3118557283435746,0.34558126106632675,0.3411418973222935,-0.08775918797053726,0.3350003909273205,0.45377130312637104,0.22061349544147144,0.17304105938101672,-0.01476701364858026,0.3426157926690219,0.45283884169913663,0.08499032625299387,0.15375340593627715,0.2484251696494374,0.24268948834084075,0.11149870945267852,0.3110841148740211,0.24122993477425786,0.0554132244129775,0.41574625561873435,0.2475676580056089,0.20483283334085284,0.07048000809061064,0.24723933005250176,0.28264512290401755,-0.16807618097705457,0.25741627572315773,0.41198187257343816,0.4408997699884742,0.2178449586790802,0.3383852573825479,0.3049600224469488,0.3782043718438842,0.47185551556368766,0.37595469797994213,0.14646285435323525,0.2763476538548009,-0.07738080605313653,0.28173554615332397,0.278262054213158,-0.021382345648538914,0.4113243104301216,-0.22327111840484812,0.35129672564609926,0.5032635407940355,0.22405132651107418,0.21660030256637391,0.08738176236096265,0.3802288533750366,0.1602945477229661,0.4659162733710139,0.17886731137099615,0.03961351291221487,0.5123452642630837,0.32913620955591555,0.2845648239419363,0.3434200715400327,0.3295273194340927,0.11050682150782783,0.6094818909945978,-0.10296912691639637,-0.21519780540928463,0.4671362363792559,0.46863609551824803,-0.223141452581717,0.16026918745589885,0.2804240385073999,0.2178470286539349,0.3347994966620963,-0.004915544994562297,0.4053959846685456,0.5684280249915232,1.0,0.3347686073259279,0.3464346449110185,0.2666410234002977,0.3356430366738086,0.17576143900697447,0.39987178379264826
Frontal_Inf_Orb_2_L,0.13444112965324753,0.11160860358361183,0.11771628404023705,-0.19051250267453612,0.04866881237378498,0.5175392515527213,0.5288609764354916,0.6723132669983118,0.6427940499207243,0.2657488269134305,0.28799057853305265,0.6619137091552793,0.8802919736856544,0.40558387652888256,0.2668022304458598,0.6793210400238641,0.6304652311342184,0.6306868954798887,0.5157362679879965,0.503207963294323,0.48347727782800615,0.062477432765995114,0.6364621327750093,0.35640464743845623,0.5179489047595947,0.5999145170484346,0.46961411073391557,0.5031481546818235,-0.18672215469271006,0.3039380817954011,0.6315100787476133,0.14821647953142159,0.24264394494108507,0.7169638162869204,0.5500517102436131,-0.020887777426540733,0.46518593740683783,0.44613134122926706,0.2988768649786017,0.7161231301124223,0.5754409253037669,0.06597179324015486,0.44167852387586,0.4149915138083188,0.44801206705691876,0.5117688374130895,0.3783712268952515,0.4988339968611178,-0.046761655705746606,0.5590292913598456,0.5895643244491691,0.2161527243185507,0.3125677236630996,0.2117513133272889,0.7451698645739054,0.24417273848142124,0.48708823602177165,0.6179676815360579,0.41938229091129575,0.6205200499910782,0.3395121804770119,0.5965442379066743,0.3814640271617906,0.6852293104829025,0.3748239964776974,0.08532306007514834,0.4573031717748875,0.0992282500368216,0.5493181545819953,0.49230888668497236,0.0020965099554741237,0.42463318886926255,0.4324952393862667,0.21173025943724258,0.4982178507676968,0.2685159335319401,0.22481973717674766,0.6601949704035909,0.3347686073259279,1.0,0.7173302349152746,0.7609679418185276,0.5984326337712969,0.11869159097225511,0.4752595866549388
Vermis_3,0.29894748711142016,0.09682885098362812,0.43991567891796457,0.054552229509663513,0.33296118954846976,0.5805869261003895,0.7837662234163328,0.8683546690510376,0.7836445748496552,0.1577974136779421,0.6424932186305125,0.7956087523963267,0.6543175041679263,0.5299961448174952,0.3007772589506122,0.6829052265120196,0.8007523929688177,0.6457762335454222,0.4172625300904364,0.5684358319334876,0.38214402888025933,-0.030459315792114815,0.5559310950979403,0.33900019467242776,0.4729158063703869,0.5733309753713719,0.5471690508579595,0.47404029289771715,0.22956020302817984,0.2731229304623821,0.590506715575006,0.14260244244921738,0.3414787865870202,0.7638702046736953,0.7221555003462118,0.2921541544152674,0.6812790116802633,0.7538181743735787,0.46622163297822306,0.7353022263031258,0.8372032699606771,0.21769242293315458,0.39861364500824203,0.33037095724451,0.7315047979963113,0.6829967083010434,0.3296926966956532,0.5041436746844987,-0.0726212073142861,0.6723058953735521,0.8004328925202246,0.6039442745505433,0.46172428256194553,0.017003030997708734,0.7705381124462187,0.31564000230640255,0.7933486409980579,0.8629501745684243,0.5240388462158059,0.7070344677112264,0.6564851484996287,0.7268272820928736,0.6242973144591337,0.634675209828287,0.41893857834442755,0.23449299013832323,0.36159987172421443,0.12336398057142592,0.731837180473112,0.5866484314948599,0.04494871329295828,0.26777347586550937,0.29981851674932947,0.3161684523362925,0.46831335991271184,0.28909368820542825,0.45150997440847584,0.7977987400971925,0.3464346449110185,0.7173302349152746,1.0,0.8297580516034838,0.5148774118321497,0.03212390597443871,0.6130396857697693
Insula_R,0.3271412530057596,0.30383212064092774,0.3733635164224595,-0.023912353657872757,0.34117611575228673,0.6239999604983378,0.7718099786139048,0.8170995681050205,0.9130826047797327,0.3815815710132773,0.5284620611859385,0.7744963614611177,0.6767914445997031,0.47203393987013464,0.4288871191780265,0.6402434593687696,0.8714741634487586,0.68827528957293,0.48443165561087886,0.686937604780075,0.4979263069801884,-0.023205422071211197,0.622665120372301,0.39545194894841235,0.6329190546213275,0.45557392092388777,0.5766107082123167,0.3639011506714191,0.09484554019061295,0.30611715940557455,0.6043626465145935,0.36181653175552503,0.17123927305143588,0.9142419161500321,0.6922336985301444,0.17884164717436385,0.523079333804779,0.6583886690538356,0.36766169390404646,0.6330277778834751,0.6112795090796833,0.03851810736596696,0.4780293089652934,0.3680939002403358,0.6564074255681799,0.635698345506182,0.544804838690703,0.41959286870917945,-0.009509582173178262,0.7450839877045068,0.7010893249139313,0.39427245117396015,0.49069307917348276,0.25896121160696334,0.9177238423174374,0.32432012569903773,0.6753718159491591,0.727113893571497,0.3982448390030553,0.74710830067852,0.5022052839477326,0.7817551031563476,0.5224394915398333,0.7061353818929699,0.2882304876150729,0.15475889399515755,0.5524580777808782,0.3076518898638927,0.731844636743072,0.6741836762366187,-0.13904025850706114,0.4246378184443228,0.3933984748779347,0.11788108658353788,0.6094737061616957,0.4634609205183804,0.3324078036032791,0.7936288304839518,0.2666410234002977,0.7609679418185276,0.8297580516034838,1.0,0.6083558734350923,0.09412813919341838,0.5215829977767884
Cerebellum_6_R,0.5525883054383686,0.40495142894284397,0.18226091999394184,0.08977107060710218,-0.009217625064336245,0.716148346648285,0.5375839668268564,0.646037096476225,0.5501414268619643,0.3635814895395944,0.16324780930728794,0.6377157042096221,0.35113072485124197,0.19810757444914903,0.31564950259668134,0.5461326173085786,0.5083152184759279,0.7665216497939453,0.7477757344149653,0.7840714747862858,0.5628877338918921,0.08072678327900211,0.6951764971832881,0.7998153406765737,0.6038140628251618,0.488419146744806,0.6041723354647305,0.24850279536683414,-0.12301343780699052,0.6298251413056646,0.6112879693160388,0.20598320635966683,-0.024565059187746055,0.6374362851118712,0.6172060992288455,0.026478853023900812,0.36715174461955596,0.3438770287527434,0.6142787109457936,0.2522625058848016,0.4294670939903854,-0.2637494820349779,0.6197269024156979,-0.00043551921351743885,0.6069720378275897,0.3323809142185117,0.6393745670970615,0.31025230220562755,-0.2858900082935569,0.6250972580875183,0.582108835061478,-0.09660855025643691,0.3867758032027602,0.6229057092401666,0.6552545701108017,0.5025239673853374,0.3969407594091338,0.5145723014290376,0.32589192155444774,0.5475789292858197,0.4784965440760806,0.4214020319698052,0.23956639927706305,0.8990785497907953,-0.09284178853719981,0.3438902157732956,0.4553423240843451,0.3595824513157397,0.6023551842528931,0.4033449577978104,-0.375818990891946,0.899060867406451,0.8927596617644504,-0.09877794566617712,0.6769501298244524,0.2623182262195391,-0.04213841808959642,0.6320159008037902,0.3356430366738086,0.5984326337712969,0.5148774118321497,0.6083558734350923,1.0,0.581832843555564,0.4936324162035427
Occipital_Inf_R,0.4580401339314272,0.17190135072433635,-0.07555971340693746,0.11964912579300374,-0.22937032732644255,0.4264256732865137,0.1381980553636448,0.18421920209548356,0.05680285244369964,0.01719210415340239,-0.1288406104367632,0.20992923351070739,-0.015129097767170089,-0.20032713693733212,0.1853851088470957,0.16058261466594928,0.02861698104383252,0.32892505106339615,0.481595157387193,0.33812626588692585,0.317516019323962,0.14162276592908024,0.2829089432929001,0.6538418591653096,0.1365146271923449,0.12751956985464605,0.2566233537087659,-0.0633780772343718,-0.20911136874085967,0.4298456203048444,0.1924898895951458,-0.09006199730079575,-0.23847698369621836,0.14017595839761166,0.1690688045925616,-0.025038561892869377,-0.018326646366116185,-0.04143155858112776,0.4988925647430861,-0.08732080008002557,0.13663700711399257,-0.3656794651582498,0.436236253150361,-0.20343259055820898,0.25260755653745387,0.020226643451771872,0.35349899211562075,-0.006835936051900367,-0.3225373122046767,0.17086895185962644,0.14612602020059032,-0.3250323893532634,0.15535046060390378,0.46813696468007493,0.15873105417247688,0.27393346312836836,0.021702262426530502,0.07300719907307618,0.06672911167832873,0.07848661465323425,0.17801187376330646,-0.11623201170906779,-0.08110575249807146,0.5169187159763146,-0.3472765899799204,0.28108880748641785,0.019574174417440623,0.10022130784024604,0.13125803426804483,0.11777233870535624,-0.36647497956893904,0.5332515380579137,0.6477585452614442,-0.24405152014091094,0.3741072716771024,-0.14910466859189045,-0.2599703413623295,0.20302997305438214,0.17576143900697447,0.11869159097225511,0.03212390597443871,0.09412813919341838,0.581832843555564,1.0,0.16489963750859535
SN_pc_L,0.3060886185859234,0.2300896165579178,0.3449291414153967,0.16854221116409807,0.3283404367993588,0.5515886443068453,0.5592538253333148,0.6650651016235969,0.4993402255462722,0.2068296463535373,0.42895985678908527,0.5635276405012412,0.3096447618291744,0.40120559065455386,-0.10924602643594913,0.5304802988289564,0.5213587816082692,0.4539961909130858,0.49469542488163376,0.5039459680353141,0.4342545072175653,0.01052452587880582,0.3780388634472329,0.3667896411893263,0.4233604935838742,0.4454555893271467,0.5404113327197784,0.30312643881030993,0.29472144128766087,0.3538783371969516,0.528239251824795,0.12213615389139704,0.26497161785923184,0.4805761604045812,0.6180526671954223,0.2966170188126453,0.6405141164591333,0.493631525986894,0.49201756484645753,0.3819751547106249,0.470497595344742,0.12523719533358008,0.18776550241458353,0.058734240871264505,0.5309263653975329,0.49688654254961506,0.33192744090781384,0.4630187810236725,-0.1949927382575421,0.5452490304527371,0.6305119271746278,0.2728048149456998,0.4387946555586846,0.09477246064941579,0.5435414412411931,0.3147959740796146,0.5951621662574591,0.4931385684473703,0.3219671157303242,0.5354829292313675,0.503826590812379,0.4926609709832183,0.39275537245311853,0.4794373667987987,0.17247915470217495,0.5423293825863749,0.3328240204702517,0.21212396235364867,0.6327179462046707,0.3143935296573746,0.0135038535016126,0.402218107826347,0.4022194065267498,0.17069455655163462,0.4849566392094162,0.2851021768886739,0.2686634030041659,0.562454863465244,0.39987178379264826,0.4752595866549388,0.6130396857697693,0.5215829977767884,0.4936324162035427,0.16489963750859535,1.0
