,Thal_PuI_R,Frontal_Inf_Oper_R,N_Acc_L,Thal_PuI_L,ParaHippocampal_R,Cerebellum_Crus1_R,Thal_PuA_R,Thal_VPL_L,Cerebellum_4_5_R,OFClat_L,Insula_R,Vermis_4_5,Amygdala_L,Paracentral_Lobule_L,Angular_R,Heschl_R,OFClat_R,Frontal_Sup_2_R,Paracentral_Lobule_R,Temporal_Mid_R,Temporal_Mid_L,Thal_AV_L,Thal_IL_R,SN_pr_R,N_Acc_R,Cerebellum_9_R,Cerebellum_7b_L,Precuneus_R,Olfactory_R,Thal_Re_L,Temporal_Inf_L,Cuneus_L,Supp_Motor_Area_L,Thal_PuM_L,Cerebellum_6_L,VTA_L,Temporal_Sup_R,ACC_sup_R,Cerebellum_4_5_L,Pallidum_R,Parietal_Inf_L,Frontal_Sup_Medial_L,Supp_Motor_Area_R,Frontal_Mid_2_L,Frontal_Inf_Orb_2_L,Thal_MGN_L,Frontal_Mid_2_R,Caudate_R,Vermis_10,Frontal_Inf_Tri_R,Occipital_Mid_R,Lingual_L,Thal_IL_L,Fusiform_L,ACC_pre_R,ParaHippocampal_L,Thal_MDm_L,Hippocampus_L,Precentral_R,Cerebellum_8_L,Cerebellum_10_R,Temporal_Inf_R,ACC_sub_R,SupraMarginal_R,Vermis_8,Postcentral_R,Temporal_Pole_Sup_R,OFCmed_L,SupraMarginal_L,Cerebellum_Crus2_L,Red_N_L,Occipital_Sup_L,Rolandic_Oper_L,Thal_LGN_L,Fusiform_R,Thal_VA_R,Frontal_Inf_Orb_2_R,Thal_VPL_R,Cerebellum_3_L,Pallidum_L,Occipital_Mid_L,OFCmed_R,Insula_L,Thal_LP_R,Frontal_Inf_Tri_L
Fusiform_R,0.43724684070453174,0.6478422532165607,0.3491579708990483,0.4103010612360823,0.5477890510767179,0.7598519873879805,0.36860726473650274,0.3496069584494373,0.8416683622553792,-0.30663868885576073,0.5041120854781519,0.7695456932080398,0.019676323690055963,0.5104694743771437,0.27540909133045655,0.5512642244500854,0.16142558327318218,0.4944351499719493,0.4521739894593804,0.7932086143166616,0.1095259750133581,0.53554554077143,0.06660142582766448,0.32940574115293014,0.1621071153686427,0.6277827325377358,0.061007792607159925,0.583970519014486,0.03825007058460541,0.17887176416202943,0.2589839175351437,0.43211884353916497,0.7295768028781487,0.37324696770178817,0.4593286278932872,0.1793753257971727,0.6227517237698187,0.4440139931805374,0.6899687543001406,0.405550572239241,0.28614493991223366,0.35704914000185145,0.6078621266670701,0.4883218341402249,-0.04844256601200086,0.3488326207008675,0.4944756749822191,0.45163993810536057,0.37642349590630453,0.5124305239565755,0.08702781690138361,0.6659440662887823,0.42074138375005904,0.5419820036124914,0.1024738951086272,0.495992276397843,0.500840814306675,0.3419007380366795,0.40400657508324844,0.40268358061558757,0.22631860371496665,0.8241564513839956,-0.044908507612285584,0.5037471102835646,-0.0628099140075491,0.2836705445326696,0.44472471607103337,-0.007944012326962456,0.20579647678432528,0.24732071036667155,0.38076804360137106,0.06847224110601777,0.4506266364845413,0.4306113987129256,1.0,0.36894646644757445,0.2637125159402906,0.43919671503529073,0.5341948480229157,0.4944754043022412,-0.08291306719330613,0.04487574773377836,0.487770499137776,0.6069177844087927,0.10616271292126322
Thal_VA_R,0.26655210083483316,0.622017784254953,0.518334867813329,0.6206111674949631,0.4413581766858287,0.15936115964998548,-0.2746886127803348,0.47932865119430446,0.26819078470216795,0.0870391963123507,0.5944724678333619,0.3581493797448628,0.07516511070601495,0.2212486652409688,0.2202310659013404,0.4367000887505243,0.19071012198070433,0.5724050124410645,0.18008599257628452,0.29806341433843875,-0.08055414467796736,0.46494736366993966,0.37320760398352504,0.591652696662991,-0.15036599170312123,0.1562575033323089,-0.021317013755187717,0.34850455693948484,-0.13908368583989184,0.35324552347929405,0.012280330090586761,0.2279118998510377,0.5120156180400268,0.28269655838392654,0.017795777975756526,0.4699808793461502,0.5598861557222018,0.5228269496015646,0.2545832881631453,0.32053795865357276,0.2019213066285987,0.4233577487764283,0.3875811012633535,0.4282287051822758,0.38979014882459984,0.2159082602337072,0.5824972344495711,0.4788726819769604,-0.019154782942179895,0.6013644406189285,-0.09755942807966113,0.18473992913847262,0.5144313088463254,0.19146598573642218,0.41251049677497625,0.48566845561883176,0.2655569733195585,0.5501361566864714,0.22418180645284974,0.04607810481768011,0.3537077863898111,0.09943038392011044,-0.20575736658281538,0.34302013874352355,0.071743890830949,0.2145217607754285,0.5264209095370813,0.2369045325481076,0.13963137568643594,-0.042387682287278954,0.030074314978015357,0.04197630992122584,0.4123567570101046,0.4316408501191662,0.36894646644757445,1.0,0.5163405216432116,-0.040542072350590624,0.4539227410881337,0.31728620112253303,-0.04399028625089277,-0.041424081271385214,0.4226146260953252,0.30956014392860365,0.37560538727312104
Frontal_Inf_Orb_2_R,0.16299274616338855,0.4412481886909185,0.7071490709458997,0.7223735501757798,0.6627163881408485,0.0727360180121868,-0.04495296114469519,0.7187981993178213,-0.013029114636037007,0.03643865859138793,0.6024322752873934,0.11951016410675509,0.019582344846069907,0.022122778655667176,-0.16382131725884747,0.39149512902998984,0.5052012522747729,0.4668376910255217,-0.10560140129943192,0.0881101421701154,-0.43750712402761294,0.38636840542399337,0.548833319344058,0.6931713249486788,0.46313713133937073,-0.06866294135861244,-0.1177371156321213,0.24317551019153777,0.47645953193531687,0.5396151647535028,-0.2635428795329385,-0.233792423327414,0.2694012175916287,0.5313101564246944,-0.3010399942159396,0.3938136929200518,0.5608151726576845,0.3077128556384959,-0.0475576845343404,0.5496337637629732,0.050204904722133424,0.29544401466765535,0.08607145311131613,0.44146156130327174,0.5308308700199564,0.36508102703871426,0.7114361197545488,0.7508961869363108,-0.3470536594767368,0.7873440897054437,-0.5183739583024325,-0.18586260955223752,0.43232731937665014,-0.12312666988663858,0.5635178741213305,0.5446140271553443,0.52892291829415,0.6037920118856942,-0.17202862554779674,-0.0480654860771772,0.7835565902714873,0.05067789684821725,-0.20941924667552697,-0.13729342855442622,0.19579903209433988,-0.20907752598483687,0.8397410202747287,0.4580681710260677,-0.18014540349970143,-0.19206192244997689,0.20497692894324177,-0.2633911906747308,0.05959448463938561,0.18525036461293742,0.2637125159402906,0.5163405216432116,1.0,0.023215823308273285,0.38223335025226224,-0.011546168529859195,-0.4601562483732784,0.036087155115364415,0.22448413916378568,0.446715723877969,0.409566931862614
Thal_VPL_R,0.6171971932994275,0.3918161742033614,0.02270152650181982,0.2163979664984056,0.185416398092449,0.3976606087684174,0.6793706595507878,0.13363489016116292,0.40988962603082096,-0.09554261272439198,0.2098489016873004,0.497284085390367,-0.05079644911138002,0.44501047380623965,0.2692421859210939,0.3106789799159204,-0.09135115213799631,0.3051643915485638,0.4527685996177721,0.4546215637577266,0.1755380111524064,0.022435374543789344,0.08095792819587039,-0.13115853634022168,0.32408149015081117,0.2978580549250552,0.15260886830131803,0.537844572430604,0.1662451709297166,-0.004073424804130434,0.21377746914275422,0.4646059732417352,0.42571335425995294,0.5865029161155755,0.24319671673831703,-0.20457115086339916,0.29867929677312466,0.277473876486582,0.36739651408730695,0.543126624108419,0.2952949044772521,0.14532390169534543,0.4673546627158416,0.210342463420332,-0.11178076887266074,0.3404128074081879,0.19144475473744269,0.2628763403056528,0.3813723535628025,0.23021016057482707,0.23896348334925302,0.48662182406628146,0.26228942675588557,0.34088169949237945,-0.03039124932255693,0.21603437868883202,0.44625855817614696,0.14491260169629983,0.4171956479356764,0.42763420788479517,0.04164324923413396,0.3317474828481749,0.5337526938785337,0.3773672871781537,-0.11071167316240596,0.35748523996886916,-0.015338552806579564,-0.2984788542650736,0.28707811854589016,0.09250438720832137,0.6253677983549444,0.3095980278628578,0.40937270100538264,0.1672290329262175,0.43919671503529073,-0.040542072350590624,0.023215823308273285,1.0,0.2709444641580071,0.29573341324728547,0.11741924684123828,0.2608545386853256,0.361531545811451,0.2591321766088483,0.08969426082890197
Cerebellum_3_L,0.2561686777474808,0.6434866562672817,0.5279288725622717,0.6313063283410447,0.678618401838276,0.3278625275479924,0.17243124522891332,0.7103045897690263,0.5457330275898292,0.08306207936914708,0.5817900709763004,0.6005628873446861,0.18848862323722035,0.32465541879382054,0.08065095403478312,0.47905573762745807,0.2030558844167789,0.6542098598331341,0.424813788389923,0.2307868538517702,0.13256702247501911,0.6583617362725355,0.43141745102363716,0.6235513891976019,0.3193343946294462,0.2490341178955321,-0.03957679030239202,0.5198652819134214,0.22255908062980193,0.5105309154859048,0.32566826737430954,0.17598854824277368,0.6548092226007194,0.47620362739934247,0.18507906194956272,0.47551773674359915,0.4267424096453854,0.524656441310755,0.5215831483595221,0.5762835926006055,0.11443840885332732,0.5453872619273845,0.5205968128391353,0.45489816890220647,0.4141638434361325,0.49013146480889325,0.5097342725493389,0.6016988596059535,0.1117801191491881,0.5989616107824931,-0.2166621254690266,0.2914641966872519,0.548196242096545,0.4371539672359114,0.42605627490206555,0.7012916107797993,0.5972610900333585,0.6744064819976489,0.48858903258993697,0.39009423269392346,0.4210296331061487,0.10953280693447118,-0.059553725489615635,0.4979392254252633,0.09930934236331779,0.47229535546754897,0.38135845849110867,0.19892765833455006,0.12289836847833752,-0.044194505954292786,0.4493956580572687,-0.07918991919744883,0.6911934351127607,0.5524480348101029,0.5341948480229157,0.4539227410881337,0.38223335025226224,0.2709444641580071,1.0,0.30614225960900443,-0.07458345530123599,0.15399506926509096,0.6211926983019104,0.5869470609967424,0.49297662977464823
Pallidum_L,0.2084763261231226,0.6074122863957737,0.2524896043463585,0.15605780074187256,0.26809834607238353,0.2982256447214993,0.18565418353397353,0.21037479103760975,0.3994359490227745,-0.30285871981443935,0.305942914077679,0.3872375429690927,-0.4377603924391339,0.6983272643853136,0.6065321937806281,0.30020895172768763,-0.12467525090607852,0.3288878523419819,0.6288307038843554,0.5313809099935646,-0.05015723166951177,0.140411134950155,-0.013841402916609033,0.13330694667796794,-0.06348098413292555,0.03757478083535912,0.43083402375345853,0.545421953237125,-0.17902270661273081,-0.1597818307441677,0.03302317689602667,0.57116495142446,0.5604290839889923,0.22760437055413776,0.08374297124172157,0.15627101739229868,0.45972428265329707,0.5934121568100893,0.26981619211747526,0.18556641543492056,0.592159773706121,0.06200658685454182,0.6488811434597798,0.39125589358722357,-0.36340085856847293,0.09701072529493057,0.2683057559329708,-0.008011437384113404,0.18058795488818302,0.24786441893982888,0.4505064038073025,0.3848637181400412,0.6399791107692219,0.1160245317229546,-0.2702625527490213,0.1316618550862784,0.15500976700805824,-0.07743456075233139,0.6704637964624941,0.015109400208826769,0.010534464939258146,0.2866397096687694,0.019459941809035736,0.6034770061967105,0.014926199716977385,0.5983756915209123,-0.0033061972390697604,-0.46564744616219794,0.3504303498729131,0.22366880257110072,0.2550378847986959,0.42615172144204844,0.40154375058582675,0.15698103933695426,0.4944754043022412,0.31728620112253303,-0.011546168529859195,0.29573341324728547,0.30614225960900443,1.0,0.17356797356038567,-0.08032296507520105,0.32426591442358554,0.0024817624008339114,-0.07251782262313437
Occipital_Mid_L,0.007536559498649675,0.002317948883362453,-0.19579421789449197,-0.27044302824152117,-0.22541463188786892,0.05851783832162209,-0.08968772758790208,-0.3394719763419472,0.12632932549414952,0.20044089738152399,0.10876193161428253,0.05423994664602651,0.13021922240104583,0.14409986516049142,0.4469250339174282,0.10239950353905267,-0.12494430612853948,0.158364136325689,0.23410746719543316,0.10078949549220512,0.45426927428767033,-0.21546376276809362,-0.2651317148259754,-0.18297552586736163,-0.3355252822679252,0.07055395088482631,0.14996872924260166,0.08829267147604429,-0.31680868903475623,-0.24545937873278548,0.16669622966146017,0.531694630209818,0.03949418322841987,-0.14449445254978321,0.16345489335315733,-0.046524941667153076,-0.044888927720028914,0.04758705666132434,0.13812307837214333,-0.17560941055803456,0.3694558699370756,0.27695942823508884,0.1989102735315554,-0.0841087634401365,-0.15401856553751098,-0.18642191377622538,-0.18336937825644856,-0.19955988416354373,0.3884913166094843,-0.2572265560376056,0.589891988822867,0.3440951244415919,-0.009517476897894424,0.1563046296291041,-0.05056427562446737,-0.09416288329391628,-0.2911395536885024,-0.10904933957237194,0.24672626554569663,0.08844048853452822,-0.45009728532881615,-0.10310199160135322,0.13197361535611277,0.2706365060369574,-0.20948931133811763,0.24336333421272904,-0.3014348142370513,-0.17268310857518723,0.4756587699140147,0.06133381796439978,0.07396808818093543,0.6790732120914822,0.29739377506018694,0.02949564437437471,-0.08291306719330613,-0.04399028625089277,-0.4601562483732784,0.11741924684123828,-0.07458345530123599,0.17356797356038567,1.0,0.12517841685014547,0.2680722005916116,-0.22737218051311642,0.04796850409115386
OFCmed_R,0.21534025940926937,0.006226077399456677,0.12474261113137201,0.04822208972737706,0.3258427800517689,0.12710836721108446,0.20034602400208798,0.19952968079582956,0.1103475101245854,0.06904731865258308,0.18926941749795984,0.09372915258578507,0.1951139088024678,0.002162669045605306,0.012279206702257996,0.18135659154473197,0.3405962140624112,0.21834003437882696,-0.058325040109761125,0.07642101446507445,-0.040549421253974254,0.054133468001560665,0.3122431987041007,0.148481985186211,0.26196772230520343,-0.02124101356543571,-0.0571644081954612,0.11777351361875069,0.2486299597116626,0.2510335651640672,-0.01699088631910933,0.028471186726795668,0.02649289239872288,0.18475951071972802,-0.07780826148776883,0.1361252868528902,0.07072415671924848,0.05383062088929864,0.13059408588308968,0.29801447788333246,-0.061344160395207355,0.3056248546621098,0.0005340771620396776,-0.12836709971091678,0.12923616689565068,0.1416412656616288,-0.03952261484399187,0.30701927032949977,0.1438091075910863,0.09867455563273858,-0.01736526186590997,-0.012888112971303258,0.07825958797674147,0.06566938402585375,0.33902589053248305,0.35806270267570756,0.251414913309179,0.1937442420719708,0.07137931108524156,0.07243301506960545,0.108786605847295,-0.011783883995523376,0.0907331562242253,0.026498181083245323,-0.11728003158978455,0.022983534524708964,0.17015629254330528,0.24582524209948672,-0.13860104450107344,-0.27229895423792994,0.25155455352281914,0.03652114608996531,0.17666076215031773,0.09724455564001845,0.04487574773377836,-0.041424081271385214,0.036087155115364415,0.2608545386853256,0.15399506926509096,-0.08032296507520105,0.12517841685014547,1.0,0.18666571416002695,0.15062715548308667,0.11554329771803619
Insula_L,0.2610978498695935,0.5806476055951078,0.5139768293811342,0.4986571745393063,0.5410998813660404,0.5132168769352198,0.17554993964897178,0.4176493994221576,0.6450422573658705,0.17296935298234575,0.7969140986374839,0.6356107936156337,0.4423819534371512,0.2836207213114165,0.26046298601738443,0.6354320138206622,0.2633976847334736,0.6354627370629181,0.3664192054704097,0.4730274689638446,0.48348529486892045,0.3426531820380116,0.099890506413158,0.4874282850200143,0.2903867451086086,0.5000714659979539,0.08826522754192383,0.5263471449715229,0.22095652903422008,0.28598872306482387,0.4406509103912709,0.49029201914393244,0.5698725977065889,0.4364035422858767,0.37563800785233825,0.39819659338482793,0.555960787131107,0.4977948258576972,0.6220609087401564,0.43888634620390327,0.21385811120066822,0.705373438020305,0.5129837007960072,0.2690212120108552,0.4316602949012309,0.23642880885366283,0.3069076943481638,0.5540647171445079,0.4752944142400413,0.4740288309276373,0.1465853856283325,0.6022624128516045,0.4474495979690149,0.570384988750761,0.4879481800231374,0.6409934438298666,0.36315487917993455,0.6664539768017085,0.40712201324490804,0.5708536533811784,0.04738430370680952,0.18026833194563116,-0.16156022385739477,0.5405948178900256,-0.06869322400641231,0.3986872027889559,0.33567464489132753,0.2629698021110943,0.42043459598483346,0.02977753476963931,0.6071323494298797,0.23984791408710626,0.7862405796912052,0.44879087837829407,0.487770499137776,0.4226146260953252,0.22448413916378568,0.361531545811451,0.6211926983019104,0.32426591442358554,0.2680722005916116,0.18666571416002695,1.0,0.4563783535215956,0.5846872805542414
Thal_LP_R,0.30063496979905135,0.37748949007632426,0.4115965932956926,0.5187435989779263,0.5726268137968095,0.5028539655305618,0.30359265278694575,0.5356545352372696,0.606054713097913,-0.023506561463775288,0.5495647823363591,0.5922682152757394,0.38689294088883225,0.0882525356335302,-0.09698114918345217,0.5614771434295383,0.3992483002799537,0.49325456912408766,0.11955764004465104,0.3556442098101445,0.1223426990933027,0.6815389142256268,0.26584466817670266,0.507923834423659,0.3977811365748397,0.48684973003122395,-0.13937581301170668,0.3527491998928449,0.33703439613151454,0.4677130044669595,0.28844370107616063,-0.009466399324253534,0.5067728487136398,0.43657026868556814,0.31363280028954266,0.2176796703430189,0.4749460599031073,0.22698175925188643,0.5686003989021597,0.4807602948314009,-0.11169871604436092,0.4635688171659458,0.2818140524286133,0.29769519346467194,0.46808008376888627,0.4137525720179533,0.5227277881576899,0.7436414170581922,0.2629205801061303,0.5762522707425449,-0.32878557447818896,0.36205082199666205,0.17622291793779848,0.4537732230251238,0.5276787905633833,0.5854811120206621,0.6325810892110946,0.6010596969392724,0.09697961737337747,0.44381867464361185,0.36710229188909493,0.45382110904173245,-0.20591638206827517,0.2364888851206078,-0.07092715206410218,0.04241457717442162,0.6280191497173658,0.5007024497596764,-0.08263086681052384,0.08359228911848113,0.36716372406671866,-0.24583659495531246,0.3750937632952707,0.4915602364154076,0.6069177844087927,0.30956014392860365,0.446715723877969,0.2591321766088483,0.5869470609967424,0.0024817624008339114,-0.22737218051311642,0.15062715548308667,0.4563783535215956,1.0,0.4161210066225196
Frontal_Inf_Tri_L,0.06833494812914717,0.2936125125275842,0.3964190144806502,0.5411217661797258,0.3441345053508106,0.08426576136034422,-0.13254215024809066,0.5376952900523241,0.25828431927002493,0.5444475973858176,0.5972797820362779,0.2593805212481379,0.45371501267263376,0.014213244217314637,-0.06867078264620005,0.3417133685187863,0.43736021280212123,0.5009377224967739,0.04863244401879381,0.022965889853504052,0.316773871914861,0.3439072530960724,0.3837023339477574,0.46184472194172943,0.25383751219913187,0.24419034371915851,-0.13770413278402222,0.2445212474761507,0.23574478846864017,0.39075690340501884,0.3637316059350146,0.08716828206137307,0.38800134236670786,0.3964695143777171,0.16000814616707093,0.2780854756316639,0.3751577001365283,0.37524394033374986,0.32720569916786274,0.4221000195606907,-0.04550446409710876,0.5256845418741409,0.23729961853678327,0.4462365493465481,0.8212921021245421,0.2725360740261127,0.3335403280021743,0.507432336372675,0.19305930403253732,0.4858034878276401,-0.17501305101531497,0.24264146591172217,0.3252856598737071,0.3667109110534512,0.5967111097878344,0.4899356884032196,0.35808344132482317,0.6720314159684119,0.05318879587482803,0.25169445436974996,0.18914120497478915,-0.13771973100390766,-0.23847092051885607,0.07703058450174977,0.09301191822567902,0.13064026349066937,0.3537636726626902,0.41523786520637423,0.2764462123447285,-0.1573220689230197,0.37240760261729844,-0.028446459188388798,0.5729489831375113,0.4418315896334907,0.10616271292126322,0.37560538727312104,0.409566931862614,0.08969426082890197,0.49297662977464823,-0.07251782262313437,0.04796850409115386,0.11554329771803619,0.5846872805542414,0.4161210066225196,1.0
