,Frontal_Sup_Medial_L,Thal_MDl_L,Temporal_Sup_L,Thal_PuI_R,Cerebellum_6_L,Temporal_Sup_R,SN_pr_L,SN_pc_L,Thal_AV_R,OFCmed_R,Thal_VPL_L,Caudate_R,Vermis_6,ACC_pre_L,Hippocampus_R,SN_pc_R,LC_L,Occipital_Inf_R,Cerebellum_Crus1_L,Cerebellum_3_R,ParaHippocampal_R,Frontal_Inf_Tri_R,Postcentral_R,Vermis_7,Occipital_Inf_L,Precentral_R,Occipital_Sup_R,N_Acc_R,Caudate_L,Frontal_Sup_2_L,Thal_MDl_R,Olfactory_L,Thal_PuM_L,Raphe_M,Paracentral_Lobule_L,Calcarine_L,Cuneus_L,Rolandic_Oper_R,ACC_sup_R,Parietal_Sup_R,Thal_VA_R,N_Acc_L,Thal_MDm_L,Cerebellum_Crus1_R,Frontal_Mid_2_R,Parietal_Sup_L,OFCmed_L,Temporal_Inf_L,Frontal_Mid_2_L,Lingual_L,Putamen_R,Cingulate_Mid_R,Temporal_Mid_R,Occipital_Mid_R,Amygdala_R,Vermis_4_5,Frontal_Inf_Oper_L,Pallidum_L,Paracentral_Lobule_R,Frontal_Med_Orb_R,Cerebellum_3_L,Cerebellum_4_5_R,Thal_PuL_L,Vermis_10,ACC_sup_L,Temporal_Pole_Mid_R,Red_N_L,Calcarine_R,OFCpost_R,Heschl_L,Occipital_Sup_L,Rolandic_Oper_L,OFCpost_L,Precuneus_L,Temporal_Mid_L,ACC_sub_L,Cingulate_Post_R,Vermis_9,Temporal_Pole_Sup_L,OFCant_R,Thal_IL_L,OFClat_R,Supp_Motor_Area_R,Thal_PuM_R,Frontal_Sup_Medial_R,Fusiform_R,Cerebellum_9_R,Hippocampus_L,VTA_L,Amygdala_L,Thal_VPL_R,Rectus_L,Parietal_Inf_R,Cerebellum_7b_R,Cerebellum_8_L,Frontal_Inf_Tri_L,Olfactory_R,Thal_VL_R,Cerebellum_9_L,Supp_Motor_Area_L,Vermis_1_2,SN_pr_R,Frontal_Sup_2_R,Insula_L,Temporal_Pole_Mid_L,OFCant_L,Angular_L,Lingual_R,Vermis_8,Rectus_R
ACC_sup_R,0.707290435572565,0.7321155416475554,0.5343709050551154,0.5424588656417993,0.35129321106686195,0.6963590830007828,0.3714180291284146,0.6802322064517456,0.5674745591571035,0.12298045451357381,0.7902762534374336,0.6377164388504529,0.36112942563943506,0.5032712406355588,0.29951732792728164,0.6703235233407676,0.15464075283372106,0.35365359416843445,0.2239106250118587,0.6384265920525164,0.7134393239917931,0.802034177054754,0.4843287547571902,-0.1406909338320869,0.23092295092713797,0.6027091824181413,0.5453153688742757,0.3253981241815882,0.7263977483712755,0.7793049263150594,0.3620040253312891,0.5406766809082334,0.7319826604421245,0.38538455076825845,0.5758893062835925,0.625101761751265,0.43402501263147425,0.721870198961157,1.0,0.11343101653259777,0.4155234570923129,0.5139379906059539,0.6514737212107092,0.5479018551344909,0.8289415637611836,0.3662736168421838,0.462188571925053,0.37092154423734414,0.7672196817159059,0.5824339031811617,0.6831442433463619,0.7194360510687042,0.580461861858495,0.43698778101814906,0.33283889302471736,0.6955226068533316,0.8078224294724942,0.6651834337463416,0.5015483652558431,0.022274113679680643,0.7141911249913431,0.7697360558875276,0.6723416317614651,0.17793234154211457,0.8829904619395571,0.19871322854062512,0.5249647735617541,0.6184040363041678,0.6558021667226703,0.631274183285851,0.5001784941972927,0.7027971282902008,0.7760711011142464,0.6049122371537555,0.40735362114438484,0.2205310455235662,0.5461310676345646,0.4491776274516248,0.41011939876740455,0.21156955158653554,0.3914408977555478,0.09859844701956623,0.8667899027551955,0.7496508588759624,0.4932368647972473,0.6954574983118004,0.5673648192059347,0.711400737667583,0.3422826586211473,0.3593838875352613,0.6777452388425724,0.4628456372265584,0.665881653816054,0.3868712369498401,0.29800146522332277,0.7144768917107558,0.4673540546568585,0.6530688148830299,0.5918027544808717,0.7358151799226802,0.5601544179584208,0.4172452632137888,0.7785218952449118,0.8392484573315635,0.0838725055129663,0.4411180612294177,0.4546053324690402,0.6455322189435165,0.4393735982134325,0.38215822103851455
Parietal_Sup_R,0.4911912964276171,-0.03696758866734399,0.10641268630629812,-0.3319802152262603,-0.5514355848798008,-0.266392483025998,0.03314121316565173,0.13215001667797385,-0.19089173582692723,-0.13441610360185893,-0.03717896300214084,-0.12773672602696978,-0.5754200324110317,0.16631210605550953,0.3681415556758779,0.05123691269678749,0.1760697897727001,-0.5484437680932611,-0.41193029243438717,-0.5194350060462928,0.1417311079171333,-0.14206396052364542,0.7598686470661935,0.4792457871801044,-0.3843100624780904,0.4318998140339456,0.08420255270765797,0.04705386031195389,0.05745687303704001,0.45697964523148144,0.08718933164754836,0.05167671041238864,-0.18833266986402283,-0.39244079385496705,0.315210789462268,-0.1384746621140264,0.05200458087502905,0.07182483729589466,0.11343101653259777,1.0,-0.1888983077079867,0.3526687824409773,0.05487451519336417,-0.2914512476143737,-0.0354712526531242,0.7248158082372702,-0.22043095282892292,-0.3087375027704853,0.2798150391750481,-0.4410546724321068,-0.0897019170205691,0.1718745326754454,-0.33126095994365173,-0.03796163519059424,-0.15653810108200242,-0.10802714701906992,0.2152031663024498,0.13182976996057005,0.7169138153063832,0.282816643829025,-0.1462046057552617,-0.15352580852457592,0.2538274967529673,0.46740779923726866,0.016520979481653753,-0.22591370754497103,0.10699351079796195,-0.12669132996780796,0.011628028705275077,0.19792887261685432,0.2285565332914938,0.16968093966475337,0.016130975596468006,0.21984167012476935,-0.16905354339627343,0.23841652751678555,-0.11515219852389443,-0.48645378409836554,0.05114974875486448,0.029514444577215096,0.27271106129122974,-0.35455855645447937,-0.011979245941426717,-0.15909340422315296,0.6459666191779414,-0.35025483294778115,-0.5768303749713165,-0.06499034703959637,0.1111353575420616,-0.1491714470786249,-0.13707691687029397,0.013279512521870481,0.5904929516888549,-0.3881858792562359,-0.39461298475859596,0.4049016345804798,0.06129986162560928,0.03581645316082041,-0.5463565424186425,0.16710918085983154,-0.06467694447287431,0.061022063602987335,0.39504751077495076,0.1312466569718328,0.20700008298533776,0.015133630820111524,0.29723950065804794,-0.4053510269957864,-0.339346730149589,0.003471340265856817
Thal_VA_R,0.3284135406525846,0.5256538535814904,0.32967263865808677,0.30480871301861107,0.29102488768325274,0.533422467179,0.42657622982045884,0.41527896641961154,0.5557274323127692,0.17634839518157644,0.5464919578093522,0.6985419626443373,0.22069001421589396,0.3012846300629872,0.3776152771371888,0.3174981381439771,0.26739799342026593,0.09413734922140098,0.08805017876981255,0.5363572111342384,0.5566082849195978,0.607042839755449,0.170924445069107,0.00860783326401303,0.031000317333490138,0.3560375475931052,0.2239067273682893,0.29679779903353837,0.41642888479361356,0.40194060701084605,0.4416159570128639,0.33955729358175735,0.340085308686811,0.2576068575861769,0.5019795051669569,0.15126331634499615,0.09659286525834622,0.6157304078971979,0.4155234570923129,-0.1888983077079867,1.0,0.05555748638776603,0.46108634358710565,0.1707755562439112,0.6051908969811116,0.10724340486156649,0.3414328568204757,0.38326427390493145,0.4911414767447193,0.27157220332652676,0.5888913474416182,0.327736429141998,0.31521030578301007,0.1784245651903079,-0.062068019013402836,0.42763967858031826,0.3890106965695237,0.5070834106597487,0.24402418335584283,0.18190351675315278,0.552326487310483,0.5272893612095945,0.10553958788554037,0.22512913265241294,0.4036105114512028,-0.017059148755963482,0.23348652170423767,0.21730448220796716,0.23199264389010932,0.240243300732191,0.01628421535132321,0.34656646544847325,0.46533424524685735,0.4691170068445633,0.20356370907836335,0.22632059841123564,0.3945758632297384,0.1465719811459292,0.07114079009867767,0.32424102232404767,0.05664759096335996,0.03971550461139709,0.5209112789829987,0.32456624313136584,0.18607166601940625,0.4777862611067651,0.39378631849118256,0.5134363427566324,0.047412509631402026,0.19821084425267693,0.4456720991891875,0.22835661510041427,0.2578962291340665,0.11570522811005632,0.08711942897918347,0.3315189898958633,0.29547352962732637,0.5991485642169072,0.37986511709789234,0.5173294164328845,0.5396812821722884,0.6003307227603706,0.38030783817734787,0.5035819919706235,-0.0585396242074114,0.4573025241207834,0.15106067994377778,0.3420435856576543,0.0665902455520176,0.11322469836086592
N_Acc_L,0.4783266267834714,0.24275486316897776,0.40781419502177074,0.34034954386290545,0.17004646700822618,0.16599508969237992,0.2954415569246505,0.3307349040489076,0.11511654168588745,-0.07231369538260715,0.3933043076719455,0.09330723818757206,0.16839179490310274,0.2127908229318679,0.08165625493209755,0.35642870887268424,-0.14804942929242945,0.09103676989525782,0.22036304904341827,0.07965860929988441,0.24982514521681165,0.22055130860120284,0.48615272149462324,0.015789105285759907,0.2108553377669652,0.4842500373116203,0.3048442117746348,0.46525928084645685,0.4109772810413901,0.47587600373382677,-0.04804533137850475,0.46693257992566056,0.4323997192028396,-0.08686770986191347,0.39610720638842517,0.20566442106189384,0.3482997921226256,0.28946474709273184,0.5139379906059539,0.3526687824409773,0.05555748638776603,1.0,0.3600873046463588,0.20457737703762505,0.3550619117329901,0.254219770958958,-0.06169566295221875,0.2524648569031742,0.45336481044273064,0.2430651697425254,0.2760747721352635,0.4222887586133348,0.08840485428525917,0.21043662053114737,0.2096438749645959,0.2777334398701633,0.4497664326833839,0.2411941916154043,0.43046569253726186,0.1408488755485965,0.19349946904209225,0.2951769007136019,0.6586311431086518,0.09140686575586345,0.5345472774196466,0.2337834922632414,0.2999448220465112,0.3086589405752438,0.28803171939494016,0.21650950459891738,0.4044305115080678,0.44549507779690695,0.26004912207178577,0.324249466783635,0.35429315350578866,-0.10276008363126696,0.18424456751230528,0.24202696030204018,0.4743340374641227,0.02412556798996273,0.5038404522939558,-0.11849788270221208,0.4191269588949862,0.3399361984543716,0.3535309428833135,0.1770905191883529,0.21805451245375101,0.49903793634536575,0.2783028258573883,0.2947323804838187,0.16226316910189384,0.019987526636234945,0.5779556086604449,0.09978316431825121,0.24518524186732446,0.4797234277210023,0.41059824353195706,0.30622809274854923,0.25583020864340905,0.40697271885428615,0.16720128165251302,0.138434644173265,0.4399572161030054,0.5063615078561371,0.32087350684830607,0.057263574248329153,0.31231034703149335,0.28681930022463326,0.28196913352910463,0.0926868431325688
Thal_MDm_L,0.5767881019174339,0.7332559025392115,0.47967267631143035,0.49227449468990014,0.39545510715471066,0.5924656547748307,0.5936603285338773,0.5565503853641293,0.4713903717637523,0.0821953877431918,0.6210411903203449,0.6871778398542797,0.3514912537904805,0.47084756643793824,0.33272429744238113,0.6214758364604207,0.092842106059021,0.300635570240916,0.21935428807159316,0.5023936317859188,0.663198984415108,0.6396775897238257,0.2921204861022942,-0.1125633441609372,0.13512741543424128,0.4149511941139342,0.5173769182157678,0.5612526121567921,0.5979870091231945,0.6238404107800081,0.30888708902053735,0.48813877237802533,0.6861008636390307,0.1438964883408606,0.6418082819095575,0.5477398723175148,0.31243215816049735,0.601241556733348,0.6514737212107092,0.05487451519336417,0.46108634358710565,0.3600873046463588,1.0,0.4715580699404065,0.6269983827480704,0.3916313163576531,0.48653197876598225,0.4265989722244659,0.65420589255815,0.4804845654698786,0.6706755479349205,0.44093198007905715,0.5221080150748175,0.3388992455058004,0.18181811019072233,0.7807312905604856,0.5721165544481939,0.6687725129940353,0.449893492230186,0.105026805352782,0.6533158913502218,0.7124906732965413,0.4573567373476324,0.21532773245683917,0.5971633359316365,0.06488142145607242,0.27758758928850846,0.46512058790617894,0.5720621666888358,0.5043906407972139,0.44334629126315056,0.5253677715557326,0.6748021201790493,0.7615655241090304,0.35679675116838055,0.152818260206305,0.5091523209496407,0.3014483849975741,0.32768667543156227,0.2731701206254072,0.2714839975612661,0.14703414239402596,0.6616338823731744,0.6779797682558002,0.41765497756915076,0.6759419683927214,0.5123888836728253,0.6654294935796112,0.07043907699965322,0.29965078319203375,0.5312002593120146,0.3276678375790342,0.4696773470822253,0.2742615392239555,0.1777319322348728,0.5234818507248318,0.49698391193193336,0.7165483891923228,0.4581946349864414,0.6259061731465789,0.541211218631777,0.67775577920897,0.6675671142185474,0.6316642979252489,0.10481998914671457,0.5405571010526431,0.446801959123257,0.5094078726318622,0.32985863497879,0.14280093862652848
Cerebellum_Crus1_R,0.3540001178379157,0.49468941931677324,0.32501626791863675,0.7197336798360415,0.6523095700858468,0.648447124310785,0.28098817790745473,0.28572713628137547,0.4707429265715292,-0.017292673463375145,0.31001181344434225,0.4716282596011026,0.67730717469589,0.09541969854093646,-0.2528465420387397,0.5709428627720242,-0.3550773204610572,0.8049097851735517,0.45679191428462546,0.5042589498634729,0.20375120429740115,0.45931513457886824,-0.12712488787711868,-0.5174700008862939,0.48213662203142393,0.03484334773573588,0.736375528811582,0.3755454341481313,0.34416785633523383,0.35976541210464424,-0.08178741848919709,0.16512143653648922,0.785388796040004,0.32463247964440806,0.3376498955201094,0.7142654134661134,0.5830894311252294,0.36369960376405225,0.5479018551344909,-0.2914512476143737,0.1707755562439112,0.20457737703762505,0.4715580699404065,1.0,0.4943471507628458,0.18695300660106443,0.42069663556816245,0.3263484433835696,0.41820346033183703,0.7129404476790908,0.4989702384799823,0.34183034473679036,0.8606943289959574,0.7289059310481462,0.4998133562777922,0.6041481372875891,0.45021178362275766,0.47466889255132816,0.12455465963273962,-0.2339693007018442,0.40485719170996837,0.6232918568695545,0.5817488793674321,-0.4256654332962791,0.4641724267729444,0.34072297455621514,-0.001500554460800739,0.6704576009714593,0.6460576358561891,0.44495418652683166,0.6821707266781166,0.3845910403336496,0.5457152916854286,0.5468554764008784,0.49236032744959674,-0.19621543191065693,0.5022749476217897,0.7400929288181164,0.3709510818617027,-0.07240657220657375,0.026631937932956234,0.23195727882169181,0.5771688560072489,0.7460291190624373,0.15693495820356299,0.8154239490224258,0.7345782103198144,0.3687703966755705,0.10618090630284456,0.2741160967149058,0.34306902179502574,0.21828481297216823,0.21927901282820003,0.8733402939128638,0.5101124112308046,0.2279623012105004,0.24087100243569268,0.25373980934865975,0.6692659526816325,0.4576622772187873,0.26772580614058195,0.15207150785770748,0.46136059951445296,0.5266481689934218,-0.16366938092358713,0.22869552003067165,0.5261922550968795,0.7603083163264905,0.738290426901911,0.08706293949107723
Frontal_Mid_2_R,0.650361633035772,0.7661409224195401,0.6399550461386649,0.616267671126064,0.5123039920669747,0.8062779546493075,0.2996763404303201,0.6686439506185246,0.677908643611675,0.11556417299095968,0.6924700321167534,0.7736840171417719,0.46206004946019713,0.30654400010305183,0.29898913393237747,0.6196504669467829,0.07622000621573453,0.38730367461283266,0.35607396719948403,0.7073163693965261,0.6646815767352798,0.9071054255472316,0.5032640521234353,-0.21756098106396582,0.3681616827980139,0.7271020329321591,0.6119683149411789,0.20570761244253394,0.7498949810045831,0.7380843181119134,0.4213953244290941,0.466861275737436,0.6639307228931287,0.4857113751935627,0.6797314151631463,0.6272184918224324,0.4652322702346401,0.880664171436193,0.8289415637611836,-0.0354712526531242,0.6051908969811116,0.3550619117329901,0.6269983827480704,0.4943471507628458,1.0,0.24887073164707968,0.3833785236502355,0.5727480377393241,0.8368492609790165,0.664201035701157,0.7559687038524968,0.7663911989004675,0.6228607278833339,0.48460303592374715,0.2628333935970205,0.7276490027813919,0.7768828388001684,0.6838758950769408,0.5083602647126703,-0.0006126855085299418,0.7143155985147045,0.8378977219995482,0.5584637937008677,0.06726478697674627,0.7735835208840356,0.2694807774395013,0.47665992219379333,0.6654129316516235,0.4307220685972853,0.5025926850782435,0.4743085658099508,0.7153954798324957,0.7059980666364267,0.65899102999395,0.5858847367939253,0.13444452678458432,0.5985490629128711,0.5207789513168254,0.41749626751073343,0.12956571923498839,0.36414726203356457,0.07893787250347464,0.9223851976787738,0.7233101272510551,0.3731055304128533,0.7500142398395127,0.5931805651935007,0.6830329699588448,0.3963650638475806,0.30441327727475387,0.6616801866982334,0.33748454330799765,0.6971420392440508,0.34748046276891914,0.4416593306977163,0.6817855214446001,0.2529117370488933,0.7205687742115902,0.666254504385513,0.8725756034793752,0.7475797610155062,0.5493033888470803,0.7014426022635476,0.8632153181103154,0.052839813725751805,0.4776949747485778,0.4804384915748896,0.7342317080456723,0.5035882785691956,0.2947918527728398
Parietal_Sup_L,0.7082607855220426,0.28819626933760994,0.20746934255023777,-0.061902811556317404,-0.28931690086946443,0.16351631100123212,0.3281967143731896,0.33819065563054806,0.25834020244274064,-0.11059035593177907,0.11431593217124464,0.35313661170394417,-0.3313909752302868,0.31860229251721817,0.4596251888474843,0.44381963592999635,0.2270761080152697,-0.2683217329539292,-0.4231405255497673,-0.16471667935092535,0.42356343550474357,0.20092753549282547,0.5212507780784478,0.3205641182212491,-0.40550143706557834,0.2836591558267711,0.4309443517670646,0.23085430181356312,0.22979682485364114,0.6949311312262983,0.2904381256360903,0.15269173343742815,0.16775421540965602,-0.11759693951730806,0.6192022913654504,0.12576164487760025,0.2411328675313992,0.3316778784567074,0.3662736168421838,0.7248158082372702,0.10724340486156649,0.254219770958958,0.3916313163576531,0.18695300660106443,0.24887073164707968,1.0,0.1585475096658422,-0.22807999200381,0.5352627247410493,-0.1842855195190142,0.3593019939642654,0.2652180085372662,0.1942521644739986,0.31306621589654265,-0.02444885031961458,0.24951971821762686,0.4810220039591694,0.5697289391144307,0.7839509136559782,0.31522519658890114,0.2303382158141519,0.21127840304609302,0.2859395218158366,0.4174269724860314,0.1571788331941078,-0.36923159811346296,0.10842451426049658,0.08335720507984871,0.49121285751150107,0.5592306309541286,0.450649684092403,0.3562213597083097,0.366916735178385,0.6519222750857845,-0.09767062617450481,0.37840998583690466,0.28850984579698896,-0.28234346158664264,-0.040910774835424005,0.17581596524306112,0.13226628813728367,-0.13704555045947095,0.30644193342214127,0.21422157046944248,0.835470915289807,0.154432941344847,-0.21502788534414582,0.08575789174446882,0.11019523027616962,-0.1655184690788932,0.10248882191322897,0.2549029529642726,0.5894840812909011,0.09788064948974007,-0.3770542625483429,0.4872076249075495,0.30934243940420453,0.2901317332677909,-0.30287517863697505,0.45979906482398486,0.15441016842557215,0.37656321067744647,0.7396246468430263,0.3629087378852647,-0.14224673480357852,0.3283568184373565,0.6718978297509595,-0.11271137969633668,-0.16774716165033435,0.135350706624387
OFCmed_L,0.30604575572828124,0.5009799847607282,0.21272160153696218,0.19492168261935763,0.14013071202874428,0.43592529738294583,0.4711966279393371,0.4165670240131891,0.48464755395498654,0.444835825044484,0.5442803132253845,0.60774723214236,0.13076887149747743,0.6239760629092002,0.3748541974025164,0.4980009818638016,0.3146830318211483,0.22895339966111716,-0.040918988061654775,0.42755302968276304,0.5519267898788303,0.6078359483711631,-0.09599611927111393,-0.15802121552092133,-0.10954770092778533,0.0130736805970899,0.14465940996409726,0.300862017777747,0.40497701321179375,0.3630863485684222,0.4300737656709251,0.5774859891867508,0.33055573111455844,0.2432597643861219,0.26320887122388953,0.3141883584950846,-0.0333964864660324,0.3795198359793419,0.462188571925053,-0.22043095282892292,0.3414328568204757,-0.06169566295221875,0.48653197876598225,0.42069663556816245,0.3833785236502355,0.1585475096658422,1.0,0.03283422669574796,0.3514640539405213,0.23814297781482824,0.5586935635052976,0.21315980649618455,0.42541302490855853,0.08255122475122408,-0.05469852473040268,0.43214030128145964,0.4263157936394338,0.4713287458942145,0.13213579056576769,0.19540471875123536,0.5799909951502458,0.4213228307883609,-0.006641933181290149,0.2529187687786257,0.41442608909421486,-0.12854618886639588,0.31527673945380985,0.11605199771319934,0.5527730430831208,0.5878337422291509,0.03750076853285748,0.32731762261582,0.7538165585102671,0.39376554667637503,0.0021916917667314166,0.4997619042336605,0.5418971337854335,0.12362481950469552,0.025814899927963222,0.5479044264291439,0.05016482491019125,0.23667266465853057,0.44586040243919933,0.3438172019272083,0.19097229869513954,0.4914572208035463,0.3390371267332099,0.4619635575089536,-0.0844150876562518,0.11671329454517,0.5359962726671704,0.701671919583845,0.017363105231351778,0.2400522058382142,-0.08403975447877636,0.35964040616846205,0.5986763882638014,0.5132488449715583,0.3018844634401004,0.33604511657269703,0.3203102807974726,0.44674342220537056,0.378478742809691,0.346066930427331,-0.06446111495919905,0.7196581187878385,0.18689235118239353,0.2891103596149355,0.16728828952728816,0.5041340435118452
Temporal_Inf_L,0.21989887050892998,0.5372712055603543,0.5911242531697323,0.734877456486872,0.8486310694378357,0.5931416862579334,0.11893435383156874,0.40522373475921714,0.30315791518003554,0.0031282785757802945,0.3483808205943542,0.3294362845008564,0.7365860124294018,-0.06927716888424769,-0.16756334500677955,0.2439675569440121,-0.34193987966740874,0.5363751174936772,0.772198097806734,0.6659210171841793,0.2579574633610872,0.4185850512480944,0.11008814990217249,-0.32229433351876347,0.7499477575507388,0.431845047580436,0.5232020861351511,0.0798825376729079,0.5616056045180514,0.27155113492330996,0.0029423670078208633,0.2608330698638702,0.5569122515372501,0.26020701986753353,0.38107680933963106,0.5485330258357817,0.4998002536308682,0.47795368099132624,0.37092154423734414,-0.3087375027704853,0.38326427390493145,0.2524648569031742,0.4265989722244659,0.3263484433835696,0.5727480377393241,-0.22807999200381,0.03283422669574796,1.0,0.4740500284870326,0.769566280901274,0.38734567659619484,0.3534283526555466,0.4442736699890059,0.42458611528264645,0.4448884650354958,0.6710783297367503,0.2338715677615437,0.1732576433815322,0.008849826970906022,-0.2136115461494405,0.42057535967721543,0.718006480902057,0.4688463352372955,-0.3644071185594528,0.40126805422349376,0.5191389593402695,0.20292312069611906,0.7135485673229728,0.12457244861363417,-0.06044581038377388,0.43661540328011533,0.4460467388789778,0.35176895484995646,0.3793248332831405,0.8422357293312699,-0.2709381550271043,0.21096455168862027,0.6933459530804356,0.6715828267953542,-0.24297548776578967,0.34774155028540804,-0.02410753490055394,0.5628707806225259,0.6359130978485608,-0.05432852355739834,0.6435780007242504,0.7488029769708863,0.5803918065920105,0.3437031274881053,0.6753168620034378,0.36223664377673376,-0.006992047888348517,0.3013976725235407,0.27374689588392537,0.785564576350397,0.2733286674594931,-0.001067345955428391,0.33415501759211785,0.7840485817917549,0.4972340586444266,0.6397347088471288,0.3429514936472188,0.24812683345930553,0.5057579384394805,0.46325840386637945,0.0870207450868031,0.16962007328665704,0.7480336157916897,0.5376945350908838,-0.07223665720118047
