,Cingulate_Post_L,Thal_PuI_R,Parietal_Sup_R,Thal_PuI_L,Angular_L,Frontal_Inf_Orb_2_L,OFClat_L,Cerebellum_10_L,Thal_PuM_L,Frontal_Inf_Tri_R,Thal_MDm_R,Cingulate_Mid_R,Vermis_9,Occipital_Mid_L,Thal_VL_R,Lingual_L,Thal_PuM_R,Frontal_Inf_Orb_2_R,Putamen_L,Parietal_Inf_R,Thal_LP_R,SupraMarginal_L,Insula_L,Cuneus_R,Occipital_Inf_L,Thal_AV_L,Rectus_L,Temporal_Mid_L,Supp_Motor_Area_R,Thal_VPL_L,Cerebellum_Crus2_R,Temporal_Inf_R,Cingulate_Mid_L,Olfactory_L,Thal_VL_L,Thal_IL_R,Cerebellum_10_R,Lingual_R,ACC_pre_R,Cerebellum_Crus1_L,Temporal_Inf_L,Angular_R,Amygdala_L,VTA_R,Paracentral_Lobule_R,OFCmed_R,Postcentral_L,Rectus_R,Pallidum_R,Fusiform_L,Temporal_Sup_L,Frontal_Mid_2_R,Occipital_Inf_R,Parietal_Inf_L,Thal_MDl_L,Postcentral_R,Red_N_R,OFCpost_R,OFCpost_L,SN_pc_R,SupraMarginal_R,ACC_sub_L,Pallidum_L,Vermis_6,Cerebellum_4_5_R,Putamen_R,Temporal_Mid_R,Heschl_R,ACC_sup_L,ACC_sub_R,Vermis_1_2,Supp_Motor_Area_L,ACC_pre_L,Frontal_Sup_2_L,Parietal_Sup_L,Precuneus_L,Vermis_3,Frontal_Inf_Tri_L,Calcarine_L,Frontal_Med_Orb_R,Frontal_Sup_Medial_R,SN_pr_R,Precentral_L,Vermis_4_5,N_Acc_R
Parietal_Sup_L,0.4551690889990801,0.20752866829600164,0.8394650952534436,-0.5030866559510697,0.698283721561065,0.23350157941482813,0.3519123657516087,0.0764457760199043,0.5755294515436454,0.3869435544790642,0.22935865736853547,0.6708811686807558,-0.18910234544268595,0.48360158765572536,0.1745004715603475,0.342726591157698,0.38864426642112504,0.2260366393227429,0.3094599296164908,0.8908564744852654,0.14541736130433666,0.5743474136979185,0.23282360846020217,0.7154018740009035,-0.304376652101417,-0.34821469785267695,0.3162789979809668,-0.09249866043488925,0.7441232134831118,0.20153259589976733,-0.2622370790020317,-0.4107507733164893,0.6090161299266628,0.479115474832192,-0.0953485263936654,0.6105397371317819,0.09311694363205121,0.42248709655040495,0.4077616622109523,-0.5976480318345982,-0.34352161524496094,0.8660522592331783,0.5667304969668806,0.37757856902297215,0.8307856259051836,0.2327708814809344,0.780116914157944,0.3620711980556383,0.42148386118190545,0.22175970873535292,0.2818713034546148,0.6832307779071353,-0.5981752989547253,0.8913194115629917,-0.09512121769260566,0.8123163409484292,0.6671098777981709,0.34901977269731843,0.24652207629225584,0.38944079778503926,0.7635186440491909,0.32033448876442167,0.4347808444626681,0.23068403145753566,0.414095018003359,0.5015992463768069,0.2265273171954236,0.32072504172675287,0.3013566523921007,0.2432373210307019,-0.11751042136300752,0.806054247193541,0.10017905685234292,0.6356020729730186,1.0,0.9269920979491006,0.2869752413725424,0.4010069011031477,0.5390236432071018,0.1420395791441375,0.6641702567650418,0.5133547357775909,0.46567860292195473,0.5195458009545457,0.3357560660740034
Precuneus_L,0.43083616199637725,0.27666263013717357,0.8517892668514461,-0.4134024231130308,0.5707077898751722,0.2823742482978834,0.44076243756715083,0.15947907605730915,0.6002892642546064,0.5363202507764977,0.23288113768401977,0.7831478509594862,-0.007918675204371808,0.38962974984774507,0.08310693399933972,0.3606716101947555,0.5392954068735505,0.360053934997593,0.43053193844569443,0.9274448197311554,0.25317288635117746,0.4102065890143796,0.26695993557682496,0.7101238579624997,-0.44328140182370823,-0.3580054763122373,0.39557848706984144,-0.15714646518947628,0.8066613444050694,0.09891017763188945,-0.23856210107824577,-0.297070625420371,0.6718166939884912,0.3970286373459679,-0.08696599537680234,0.6823120690715685,0.09093620130530561,0.46561971137886593,0.4291528384396579,-0.6631781847681637,-0.34685336741671496,0.8946225120591459,0.6015819444613137,0.352017650405553,0.8217751886933544,0.29534052794263244,0.6738841281687554,0.4342100964725358,0.5809081432763156,0.26233798914686385,0.27450145728211,0.7815130680163811,-0.6077538617617098,0.8314710425478073,-0.06414080344713499,0.891811044325897,0.7908770522255563,0.40659470866717545,0.30339513370216964,0.3517447163157646,0.8657719397231999,0.3955529450548085,0.4894748839484616,0.2960800840038457,0.5320012937803801,0.6525124557764238,0.35261655939818215,0.3763601526063051,0.27906334236785685,0.3228711905149037,-0.1338642114467871,0.869163286439666,0.22745056852747675,0.6334666582709589,0.9269920979491006,1.0,0.4881706247837937,0.4779891825859238,0.557971926576845,0.21758431287942911,0.7218209453053601,0.5704524132082952,0.39732284169587045,0.5881346896520987,0.5210225862558627
Vermis_3,0.31575672924215475,0.6298216238827207,0.2088000967880775,-0.13186264273828296,-0.0171033643423539,0.4447736029294653,0.5575367419439204,0.5342037584026642,-0.020799546762545307,0.5120583981918453,-0.13057917104504815,0.5345914682400335,0.5053984769585819,-0.1489541035813314,-0.2343496723497943,-0.01271896875445548,0.7541506906502549,0.5935015898955887,0.5941304427128598,0.2733337427149252,0.29311492072462425,0.0035951645143685535,0.33204761786864334,0.1581006102665295,-0.4944074752063944,0.07925351458018892,0.5390348885870678,-0.1664879576422558,0.4608248119679954,0.08280166875019343,-0.2167336142746915,0.01186282162355792,0.5204049372367612,0.230117417821514,0.2583689609864486,0.41162000285865413,0.5167161952437644,0.1630193506422208,0.45012671537655496,-0.49489591849982356,-0.10441266087126569,0.22148064282372906,0.5738958870606428,-0.004535308164802668,0.2910778049238771,0.42141451184102097,0.18402690721533674,0.5974452212326928,0.6738439901281669,0.21222670120926498,0.23564689561683042,0.5903846519924275,-0.46699105773414645,0.2930372754482345,-0.2484734120618642,0.37511406584132045,0.6850880452139226,0.37958930438978034,0.35932928018983856,0.09774767760974856,0.35384273801984384,0.5340506135783768,0.5264168719773837,0.40828098378519495,0.6495694409453269,0.7067793626835932,0.14833962842706017,0.10461507187379053,0.33052883675085537,0.38885972302928923,-0.12606043440258746,0.49648558864919407,0.6203185091830151,0.5070995436667776,0.2869752413725424,0.4881706247837937,1.0,0.5014555738775407,0.16987701639781025,0.41664290278302735,0.5863554607540141,0.4875964194636201,0.3017035219404417,0.6722328833132889,0.5902373068412851
Frontal_Inf_Tri_L,0.4715016021064847,0.4129908908097875,0.2760239824384318,-0.040252766750204026,0.2145831762585813,0.5459074038240016,0.70064450842058,0.527100133393271,0.039660690248353926,0.7957402720456097,0.07157840382396828,0.7630275180841276,0.3035366482168541,0.0882967524375625,0.1335196088474242,0.22693186141498975,0.5843240586369526,0.5980919974331738,0.7632563515419779,0.402316489770211,0.32646051845196544,0.3950216240420081,0.6107370156750627,0.4143908605501264,-0.3668612751685578,0.201463398562615,0.35915865988430173,0.19789194022113787,0.7821738521778578,0.39228912957006684,-0.2691197547546504,-0.0009077394128583321,0.8058747257982474,0.4330460291899417,0.4434203784676286,0.4317272091151771,0.2924110209370941,0.2756624122862289,0.5875397424382283,-0.3023196005249434,0.2358186690072699,0.26336428883857793,0.520051959899578,0.31458800962639616,0.5054587312960352,0.1758836523655978,0.5509419156651268,0.44858075109508927,0.6503170776070948,0.6134939239001689,0.7686199567938076,0.79719424044028,-0.46904359701802006,0.4740739014760244,-0.0941390189241702,0.5753269497154777,0.537279633155979,0.31939289606161125,0.4420046074306412,0.17790283350922176,0.5139371007337369,0.5218988188612864,0.6896751200701094,0.6495498136162916,0.7496222337008249,0.6706830875067531,0.15516322534119764,0.37758247542954715,0.5380875790319216,0.29647516563467946,-0.21594687328068934,0.7647206666765626,0.5726651464299354,0.6827174758766856,0.4010069011031477,0.4779891825859238,0.5014555738775407,1.0,0.327490575148568,0.1539320255015195,0.6016391902183809,0.593519224636262,0.6095025894288001,0.6949396780079373,0.6154729980649969
Calcarine_L,0.6208812129429594,-0.022879739554187494,0.41287613189462047,-0.010467098175397283,0.7430547805706271,0.07267346195026794,0.12608345072632843,0.07325971127900278,0.6618620923546534,0.27894313358754663,0.6430591318774326,0.5043938415368072,0.12428941334795314,0.721361895192937,0.634769354350367,0.8538499645307995,0.12268926668245739,0.07491209451884892,0.24674950069380058,0.5454198672642356,-0.10740528025752656,0.5685453979099432,0.5193002729812378,0.7740577726677252,0.3081752505595424,-0.134702709393154,-0.10216420084558621,0.4900715954093194,0.534403864124119,0.45374038336464434,0.4039512998511778,0.14988367212563916,0.5174633162192279,0.6080961389669526,0.08611584685985704,0.6119275736512796,0.1604574063517253,0.7955574009505776,0.31993349244206043,0.18250887547184572,0.13256682778538348,0.6103901151746237,0.39335506398788955,0.3849601281870803,0.5892215080720598,-0.18264029449103855,0.6377991835184782,-0.00015057627390132355,-0.034242984657348395,0.5056278529345901,0.45980397479882484,0.48821655720435614,0.15654479523961057,0.576987065651781,0.44794142986686863,0.48030928968930514,0.4695643070940905,0.21381252714845722,0.1892744193922857,0.36172933780243666,0.5877155614435758,0.02304141026236921,0.21115276401669766,0.5416011624132572,0.4485890871485036,0.1230308410244975,0.7241129775516598,0.5607529715451792,0.3297661678536552,0.2030982765516882,0.488379030061581,0.5299458303120864,-0.12030003684954407,0.57840548487512,0.5390236432071018,0.557971926576845,0.16987701639781025,0.327490575148568,1.0,-0.18518005800975157,0.5140652769176998,0.19461175161379796,0.31891976152522483,0.5327602251962623,0.13307459581365835
Frontal_Med_Orb_R,0.004171678329129065,0.4031572571185543,0.13955357394720924,-0.041815266157542386,-0.20357396715156714,0.2760458502793017,0.2883996758449836,0.31949643005701706,-0.14439485474359853,0.20364550873624077,-0.2826344114732794,0.3296807384372526,-0.04335869093374368,-0.18455865571215355,-0.18639460163991153,-0.2583095080789243,0.5301814200247639,0.43493410492094253,0.4185627930772978,0.1153761400493974,0.419899879840644,-0.14181273598837282,0.002179604653847393,-0.19334660505856693,-0.4787347360723061,0.25748650244183574,0.4556067006168378,-0.24027948756495943,0.016102231120299824,-0.053854035877176666,-0.48256878579572,-0.09042385976712151,0.30192887250545014,0.10116679428872767,0.40541775477665104,-0.028682735945784035,0.2208758755747532,-0.2626231095939137,0.5247216188539517,-0.46241540638711537,-0.01912841120590509,0.05737338061002187,0.37724590531675833,-0.06207813262764223,-0.09209755381614522,0.6810388324628941,-0.06084623935857821,0.5526874924681843,0.565475328544708,0.21117860505627997,0.04071009269766475,0.2573278400849258,-0.42401299198754183,0.045066752124712596,-0.10441184767740729,0.1703033543127956,0.10247739836033525,0.4985324212635929,0.4298722838106384,-0.11639668866885794,0.13008286979084385,0.6304797869624406,0.38100689530619275,-0.06458177665072047,0.16518733590494827,0.5595182106712997,-0.09742814814422507,0.11871860889216873,-0.22353891307414336,0.3899198240364391,-0.4041161019069376,0.06904335926526992,0.5628288922471595,0.15696116656614792,0.1420395791441375,0.21758431287942911,0.41664290278302735,0.1539320255015195,-0.18518005800975157,1.0,0.48710084610820054,0.5138762354569466,-0.09720129735578482,0.13884404408511186,0.48101480954149306
Frontal_Sup_Medial_R,0.6602462623206208,0.4516489882971311,0.4504559770145614,-0.20416147977833535,0.5112355722819065,0.3351928151908793,0.5254272750859392,0.4727000888211229,0.27514962307985513,0.5584969088892993,0.2389274996857789,0.7965361597155804,0.09947058943166671,0.35097103122057083,0.29360340670206464,0.2816239770162828,0.7201154287809496,0.4443875999875503,0.7128141345239406,0.5546803853552413,0.3575810240672451,0.46876165152095145,0.4589054693263286,0.5194965974631919,-0.2782655789057173,0.12955095158158123,0.5164044083662082,0.15310191477535537,0.6458337437740806,0.4496225694995745,-0.2298124670703914,-0.06805375083832117,0.7773760364291942,0.5450373826649892,0.4481754334369812,0.5964000125003823,0.4939121856071919,0.33554555992307583,0.8136491636240314,-0.4190604139140608,0.02717943578719889,0.5368719928535282,0.7789399428646162,0.29195908706385765,0.5363674473268703,0.46948596042855717,0.6316796120466651,0.6041052926099528,0.5981565575866636,0.5373325649304674,0.4908757750198289,0.803235429070601,-0.5283248640400758,0.6725708684216821,0.011927720917506518,0.5925531533814601,0.6603265358732944,0.6032570650576272,0.47457700463559666,0.24709471151011517,0.6038536203071458,0.6561221353821924,0.6748272123572211,0.4679540926722531,0.6079767070142719,0.6799425997902677,0.39289486346236624,0.48787900261133865,0.4151650754764384,0.5865420878731185,-0.18066526178199194,0.7208434975420417,0.5389881900514092,0.8297119074169009,0.6641702567650418,0.7218209453053601,0.5863554607540141,0.6016391902183809,0.5140652769176998,0.48710084610820054,1.0,0.6084005647554533,0.46098094562745745,0.7361081948674149,0.6049626938622031
SN_pr_R,0.3078321123806263,0.4370733891314103,0.4514836017478554,-0.32953092795887395,0.17193879513571744,0.3338838080023602,0.3912458275558582,0.3883209846313449,0.045984653256889156,0.545227715758614,-0.08504809729592305,0.6417939000745987,0.011802229595756783,0.014581493551260304,-0.020632866569269083,0.02287527311689072,0.6050194916683874,0.42383932279553044,0.5561785793946534,0.5061588676940789,0.3139101421786191,0.27284380084816867,0.23210211148620932,0.2886473551471409,-0.534416759164657,0.08005166877056938,0.34201760135323456,-0.18756026961183073,0.6390242175231573,0.16375374810352497,-0.5046808059658782,-0.28915946042215057,0.7053087740353738,0.36207235674340094,0.305580187004765,0.27165783214814715,0.2936841416110957,0.101637384124753,0.54843044661013,-0.546351251685404,-0.07433993801417539,0.3811328944034517,0.6669632899365383,0.22568525060725975,0.46659723480943205,0.26120210782549313,0.4026359907194387,0.45877683213940523,0.6592407386664081,0.35152499917403635,0.38415595027087923,0.636274692674304,-0.6006773214552372,0.4993178063265412,-0.18152880140407054,0.604050543540606,0.49932256101381023,0.38951707664108653,0.4939285292201688,0.17608866163142992,0.5448368332669304,0.497194239786204,0.62891150300503,0.37404400817930067,0.5877036563334478,0.6844475889855836,-0.04455702599169856,0.19987274268103747,0.24603530076820132,0.22818462328008413,-0.3150752380028763,0.6234918309820675,0.5765765595386543,0.5493452686775294,0.5133547357775909,0.5704524132082952,0.4875964194636201,0.593519224636262,0.19461175161379796,0.5138762354569466,0.6084005647554533,1.0,0.4238744272163,0.5376367902046237,0.5198150122212847
Precentral_L,0.6276015477528976,0.45332389679296814,0.15402316902015856,-0.49314484859231517,0.5401899981550807,0.32051766070304283,0.45212129545362395,0.23167509096233044,-0.0900114863595818,0.40670203441912955,0.007295618352107144,0.4300917515263055,0.04487231646434195,0.2300843373356836,0.13276519133958706,0.1837564220945848,0.3896753920736098,0.2553866922312537,0.3920843047919596,0.233190875471865,0.09803627971875715,0.6881411006780169,0.3703305056497118,0.4783473700338193,0.035676638987098566,0.11063348817040268,0.21650534138668068,0.11132144044962983,0.6899477454286712,0.47151597471371054,-0.23943161376064798,-0.26111001824919433,0.6108187022099321,0.38821239626358545,0.18176552465495158,0.3916865007086606,0.4241428161941431,0.29386086711385573,0.34459793318667636,-0.1991444711727854,-0.061543418051740656,0.1703531750577677,0.5416042070234023,0.2929798769266433,0.6141293297076134,-0.053390571636368865,0.7552828229210549,0.2256425786807985,0.24641562780108198,0.2620128629720267,0.5578883083744215,0.5853839952631854,-0.3998376918001356,0.7428419303665049,-0.38183288398841336,0.3120254825306381,0.531058452161085,0.10661645170310745,0.22216604506378676,0.17877643077034602,0.21894248318423504,0.18241831707481715,0.5517906797058453,0.5611432567105588,0.5913046045952384,0.30115586952881424,-0.09237799864462337,0.11766559396573825,0.6773991856540826,0.12096828291907352,-0.043266891802679036,0.659740959732906,0.3381296108864645,0.7846838041944115,0.46567860292195473,0.39732284169587045,0.3017035219404417,0.6095025894288001,0.31891976152522483,-0.09720129735578482,0.46098094562745745,0.4238744272163,1.0,0.6886651358950445,0.14555810938965033
Vermis_4_5,0.6716349864597276,0.5243786710530886,0.3040260500453719,-0.23982329674962422,0.4193069599811515,0.39121105552318797,0.6082399082307198,0.4692645241276279,0.15913200637118888,0.6418085673729007,0.19167510183838338,0.7188260029259504,0.33826419332615615,0.1978487338343286,0.2679835263066754,0.3948492011302351,0.6623458014800697,0.45301493249648156,0.6840961207119884,0.4215432385461058,0.2125311197184551,0.46198821343328356,0.6057307666528354,0.5494490105500113,-0.18375164984287723,0.2163234985089534,0.4686303914986212,0.18585915326838798,0.7241701862307256,0.5650606680428025,-0.13085420603514433,-0.011502705381566048,0.7814276451739164,0.47246373725551855,0.39336556916235293,0.6176826545388975,0.5697168246376296,0.5521407664544492,0.596515073621511,-0.2920162954060209,0.04821600124423351,0.39528914110675634,0.7031134429320611,0.33862139309158734,0.5915883756883326,0.22881738152472497,0.6423464699583918,0.45368618423082246,0.5131972255669865,0.5330737813849848,0.6165176114786669,0.7962631129139194,-0.426010141624291,0.6268535094864156,-0.03522774689948937,0.529013968291334,0.7089966036645772,0.4127119859611132,0.42535262836819066,0.2586911082648532,0.4592373486254923,0.4946223570552666,0.6779819464050127,0.781421379960674,0.8824712158811122,0.6213222058458527,0.29780473545874975,0.3837874000471769,0.6484463851154099,0.41755140844467104,0.020738812418959904,0.7302677225168291,0.5094600880158778,0.8414306834254864,0.5195458009545457,0.5881346896520987,0.6722328833132889,0.6949396780079373,0.5327602251962623,0.13884404408511186,0.7361081948674149,0.5376367902046237,0.6886651358950445,1.0,0.48128240069408484
N_Acc_R,0.24929517199101034,0.3771381460982778,0.3658039915800946,0.038395283974284766,-0.0374193162728794,0.44387690282097014,0.5628107314043452,0.45977474622589043,0.18845127301686426,0.6914047216702287,-0.06253658783046397,0.7088609404556755,0.23539685306071198,-0.12147618130170376,-0.03893351852874633,0.06925849021660056,0.6990668818000532,0.651853845494625,0.6698697588924759,0.4354001041321002,0.5301898079223849,-0.06151468971532059,0.3681941403783384,0.21251178970034018,-0.5793575427270354,0.1247805601302705,0.5352978374002025,-0.13916372029998034,0.4910655494977744,0.04548115004684096,-0.27456755926136917,0.0718723465648699,0.5760965743532513,0.16309784410285302,0.31198880578478544,0.3492517856956447,0.17109863735127115,0.15679539718439972,0.5352129802863477,-0.5051514682924069,-0.015561977306277274,0.3462125898642581,0.49023459460964997,0.03699439449230644,0.2841045899245933,0.48088743201933254,0.18452336697537403,0.5632360389184089,0.7983762288792735,0.3823475743267971,0.3023363966136789,0.6616555096476769,-0.4711235054045182,0.25929684294653244,0.007458911003984178,0.5541972168322427,0.4801475607846689,0.5271858033474403,0.467575499844272,0.12280126707571958,0.5240808508593828,0.5996742077894215,0.5429380741805725,0.3023326293969096,0.5489589610196387,0.7835297734507253,0.2792453617573202,0.3983299269629588,0.1895632963368464,0.44387739851530766,-0.2982974636410731,0.5557366199452669,0.6435182695636601,0.3866522996647561,0.3357560660740034,0.5210225862558627,0.5902373068412851,0.6154729980649969,0.13307459581365835,0.48101480954149306,0.6049626938622031,0.5198150122212847,0.14555810938965033,0.48128240069408484,1.0
