,Thal_PuM_L,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Thal_MDm_L,Temporal_Sup_L,Precentral_L,ACC_sup_R,Parietal_Sup_L,VTA_L,Raphe_D,ParaHippocampal_R,Thal_LP_L,Parietal_Sup_R,Red_N_R,Cerebellum_9_R,SN_pr_R,Temporal_Mid_L,ACC_pre_L,Thal_AV_R,Vermis_7,Cerebellum_10_L,Frontal_Med_Orb_L,Thal_LP_R,N_Acc_R,Thal_LGN_L,Lingual_L,Thal_IL_R,Thal_VA_L,Vermis_4_5,Thal_IL_L,Thal_AV_L,OFClat_R,Vermis_3,Cerebellum_4_5_R,Supp_Motor_Area_L,Occipital_Inf_R,Temporal_Pole_Sup_L,Cerebellum_3_L,Vermis_9,Paracentral_Lobule_L,Amygdala_L,SN_pc_R,Calcarine_R,Thal_LGN_R,Thal_PuL_R,Rectus_L,OFCmed_L,Frontal_Med_Orb_R,Olfactory_R,Cerebellum_8_R,Red_N_L,Cerebellum_4_5_L,OFCmed_R,Paracentral_Lobule_R,Cerebellum_Crus2_R,Thal_PuA_R,Thal_PuA_L,Temporal_Inf_L,OFCant_L,Pallidum_R,SupraMarginal_L,Vermis_8,Amygdala_R,Cerebellum_6_L,Occipital_Mid_R,Temporal_Mid_R,Thal_MGN_L,Postcentral_R,Thal_VL_R,Frontal_Mid_2_R,Thal_VPL_R,Thal_PuL_L,SN_pc_L,Occipital_Inf_L,Temporal_Inf_R,Occipital_Sup_L,Cerebellum_Crus1_L,Thal_VL_L,SupraMarginal_R,Calcarine_L,Cingulate_Post_L,Parietal_Inf_R,Cuneus_R,OFCpost_L,Temporal_Sup_R
Occipital_Sup_L,-0.1394241513268628,0.2787093784453761,-0.09958419710841157,0.45827832510360045,0.23695979762255912,0.4539658961679433,0.23656787396888107,0.8002143301160596,0.19607384357581137,-0.3012288499539385,0.1467318244017243,0.13410600555261848,0.6886638931023454,0.2398697240331754,0.3102916369113713,-0.19835443399132585,0.5709004301720092,-0.3629418070355759,0.19381780152234634,0.21868577523561308,0.03549471436858979,-0.2752680343361028,0.21766144479930014,0.5628468922036473,0.0899487479873803,0.6677791433279954,0.416389223865689,0.11124050041164621,0.2735215455309129,0.4593249100769241,-0.2588577102749182,0.2980894297446718,0.12292866574934937,0.34985705407688783,0.1456417808228148,0.4829553051936877,0.18453477038903773,0.41613661491954174,0.08917148389312966,0.3296217529724557,-0.3977399467441273,0.1319757642163108,0.4663100690705542,0.27121148656921745,0.7075772590760679,-0.3168878861414038,-0.08256099366642441,-0.525708756123538,0.3697017535871571,0.4565907360514947,-0.03884320445347662,0.08538908349819353,-0.5357311839738653,0.3375464634082589,0.1794264360142468,0.7547613621346597,-0.10756965632146798,0.1368773071852688,-0.37881642945588745,-0.3672724703873186,0.5587567863002854,-0.012709112614340438,-0.24160935878723916,0.35945322214534176,0.7535440393357145,0.29450157484506834,-0.36215422647628354,0.41740997429082854,0.21808824250857853,-0.11129186777912332,-0.07071642917912077,0.10776693381633906,-0.11098290108962108,0.5875396257133855,-0.08503515839720087,1.0,0.3019402818849746,-0.28307861241564386,0.4609351571659978,0.6021302601860601,0.5106705769640281,0.6425962555331711,0.7144631132390662,0.57522955693261,0.18518182678612224
Cerebellum_Crus1_L,0.2410205584171601,0.7304848191621451,0.46108348883538997,0.3195986977033258,0.34816817740027484,0.2510475382783795,0.39376126460001115,0.12349110957254537,0.4267559211735712,0.2147715138408681,0.21486189379757756,0.3188727459738497,-0.09445851200307731,0.4823377866701213,0.8500512400302576,0.3332126030641914,0.6783276529038396,0.11406400787247271,0.45757018006182143,0.8124265961913064,0.1747568394307521,0.07595864746730842,0.5820934615875667,0.1800573435472037,-0.004344522802496732,0.5768550048986736,0.21911972318674255,0.1963410327640824,0.532288198733324,0.6011874329958969,0.25775257457976397,0.3091934355053062,0.4910259674065544,0.44785593915542554,0.36251324714369104,0.5001569311153817,0.7631872767481871,0.5601799839470224,0.7501753288511855,0.4202427210090961,0.00386304961349507,0.43631724834425156,0.6404303044600107,0.021829351699525056,0.4740856468292824,-0.012785876269019204,0.19042908388903815,0.07090114229654466,0.30787456402323193,0.7512375497497232,0.6117694726847845,0.3763415068874794,-0.07685446648666423,0.1583293391105309,0.31281990670688,0.28755275115047396,0.3929774025681795,0.47624137543008727,-0.0490956755016423,-0.023906629044470704,0.4390635987383128,0.41834367089443614,0.16779692414047329,0.8254667555281187,0.13506902684509414,0.3867904456368537,-0.05259629590658059,0.33602465847212754,0.3704613243448738,0.3723683697860494,0.39863028968069664,0.2318901448859611,0.3440678662539225,0.6938946408835532,0.3281752883149733,0.3019402818849746,1.0,0.1552150195798195,0.4004995824343002,0.7035831929052728,0.2686068058824428,0.3214056126392449,0.3128497043137089,0.5815459958109161,0.2432527202638463
Thal_VL_L,0.8595765185930613,0.050418073864100334,0.4192095060846845,0.5048613367426078,0.7007846082403524,0.16569080826094287,0.6094907041622498,-0.3473534142829946,0.08842723760992068,0.6677684304385555,0.3276860810828255,0.6743549569863757,-0.24650870504424718,0.2807640855455666,0.23479599607664428,0.6506987900929403,0.24545316409119627,0.8214662402886082,0.3702300625934772,0.004805885491506909,0.5077877473818102,0.41358909757767665,0.5278705604789781,-0.20031818734820936,0.27793491096465334,-0.11066350951845416,0.16371349702748333,0.5862311233656998,0.5787092389131974,0.4134444686273523,0.7613221251514768,0.22945454295046686,0.6426234244743343,0.3241723007114828,0.6223849449549166,-0.47348468121259984,0.31174721996582316,0.25834712766712536,0.00438159722942656,0.5795466206801142,0.8278746119283333,0.10437634341333521,0.1484704276528016,0.003817645583771971,0.11069556040862029,0.6509077045734335,0.3767754447814726,0.6596749012814159,-0.007998488979959237,0.16970521063215793,0.5891522820684605,0.6958459395163777,0.6217620619942458,0.5134360364743444,-0.025113495384516286,-0.07293674612279781,0.7096163363549199,0.6115587444284586,0.6680357410562321,0.7211382655565265,0.10674088970253724,0.10115008245204488,0.5465108499203576,0.18545553647177124,-0.5396362192437764,-0.16941699768933322,0.6839292112895939,0.4076279442905333,0.6068152769572034,0.7383171433381589,0.7730972656547848,0.6504110245611557,0.5694754205885935,-0.22949047953422108,0.03786335999612753,-0.28307861241564386,0.1552150195798195,1.0,0.22290682821335253,-0.00993725459231962,0.36009616105750075,0.07745533759963737,-0.06138101465237913,-0.05683146354836737,0.3455299706253773
SupraMarginal_R,0.49499008440793113,0.40930988958535125,0.510678508780849,0.5942131763301245,0.47224472928848393,0.6500527832315376,0.7465948965844175,0.601055063228429,0.49412654497961217,0.28261106336581016,0.6191801533202458,0.6034940330661647,0.47722588737131943,0.39620159556240686,0.4636971018867991,0.2631560946984747,0.3951669103005295,0.142727817142558,0.5298735538578175,0.4038628537927071,0.5884140531276854,-0.0220959977415982,0.5401807481645898,0.3144745960267951,0.04848625592650442,0.669092695341133,0.6627743508817356,0.39557061852239817,0.686347628284991,0.6688687559730383,0.12787040684136758,0.43547371952360053,0.6557633861469851,0.7419888350768279,0.6482355231452345,0.36631385552879725,0.3048916857449292,0.685624515391798,0.30350201728411064,0.7721949627941416,0.022096568718404607,0.4713291323740855,0.7685767692511568,0.15930928079214102,0.6726625723009695,-0.022733791741300028,0.13282097587222366,-0.046005758056022236,0.3897651625179469,0.48500060968724434,0.33149918797096656,0.619394097431626,-0.12817132416006655,0.6996314295223309,0.2049921412355395,0.4397918914407568,0.4183511849503324,0.45546507315132645,-0.08934587321714411,0.21662021641263013,0.6408808945736848,0.2474701197782798,0.108848442686905,0.5798071364670564,0.4714948912860119,0.6053572355107845,0.12606198242901853,0.8606173726535518,0.5097143450332116,0.5952756803293683,0.49083489862795765,0.585911920132597,0.2134093993729044,0.3477491189167012,0.33267950145892244,0.4609351571659978,0.4004995824343002,0.22290682821335253,1.0,0.7488964251211571,0.5415915893408378,0.9056662568850248,0.7118461986314413,0.5300878792574502,0.6893761475690316
Calcarine_L,0.2629562555161951,0.6398665934098888,0.4891917466832641,0.5649154725770256,0.3715909909541691,0.6111317050162317,0.5685255323896617,0.6201916582374879,0.5033485932681767,0.10106720077311467,0.530390079212309,0.43654049808388723,0.39109611676389355,0.5464482268513475,0.6989576576374307,0.14239988314867885,0.6077686908390716,-0.021803578675045985,0.41529691629389304,0.736142696552681,0.4282542852457665,-0.054468729371159416,0.5299317715586954,0.5231277629382718,0.17532186957398746,0.8732849090297276,0.5087158929478531,0.2685684401938219,0.6675402503602526,0.7463831071856999,-0.046217267450739466,0.5198580041823635,0.5678230837221695,0.7600087427194859,0.469090817003728,0.6253260312997004,0.4605013030547665,0.7280788440838656,0.5677910561466831,0.6527686966273076,-0.17290231461094813,0.5572324721211873,0.8882554776190849,0.33331583237958473,0.7845041511944404,-0.08115080131938823,0.20993292327920143,-0.19864626309707656,0.4353236712322765,0.6284409406281376,0.4206074433266697,0.5388657513835925,-0.2610713862193643,0.4580177174490969,0.3286918082731493,0.5630045984733875,0.2723727444608473,0.39833244888837377,-0.15462458587803382,-0.050109922686998466,0.6946636752336545,0.4515023218196996,0.04537040569114832,0.8139683081266759,0.6080231591646696,0.7247844753745223,-0.1645171137152416,0.6613916423073045,0.5320474604488807,0.4360124512720636,0.3420272312716382,0.32247469728773137,0.058619755859852345,0.6586215067468955,0.48602784483280387,0.6021302601860601,0.7035831929052728,-0.00993725459231962,0.7488964251211571,1.0,0.4709820416879709,0.7267546539946969,0.7237847945463297,0.7505527260739067,0.5969046654877747
Cingulate_Post_L,0.4170220593263054,0.2789590965551074,0.2966186649333062,0.6873808531898543,0.632799988968005,0.5693680223899905,0.575169280243625,0.4236422331956794,0.28580882890831116,0.18133998660734246,0.50944312466658,0.501461116556814,0.32477135069906793,0.3499757488980429,0.3616446596785133,0.22202436016250207,0.4571157288060942,0.24905911971397182,0.4068690516647008,0.16709951728508726,0.42900269714347605,0.0049095396921580575,0.42693613129331726,0.3842548361873808,0.2394785360361661,0.4260286659834762,0.5097770300738703,0.5263637001637443,0.6293095506800969,0.6135398364628035,0.24096186957769936,0.4004436170476808,0.4792314174140609,0.5640245563106692,0.4533489083671825,0.1384948518532493,0.2428667797714627,0.4570303090923531,0.07650914331669363,0.6170041486453911,0.19048816650733252,0.17085080648596243,0.47192917439905724,0.29820714120542785,0.5454693521537408,0.208493633811209,0.15273878299315208,0.054550111511155956,0.37983901994480374,0.4212655592862176,0.28001619009549866,0.565649491337167,-0.009457886340758734,0.6129437224781104,0.22845344671145873,0.5720132186439584,0.32931722511544376,0.43627517535392224,0.10200829127004503,0.25228257551694067,0.5301488739578316,0.19927437883830015,0.17899200760400372,0.4097507638261931,0.2021521346793355,0.22098256786835388,0.14671577653840015,0.5789100718023626,0.5371748654244144,0.4139462503346965,0.39702341685700926,0.49421739489146066,0.2746888683904604,0.24850908122746077,0.12380401762644377,0.5106705769640281,0.2686068058824428,0.36009616105750075,0.5415915893408378,0.4709820416879709,1.0,0.5522101859424603,0.5324488797228613,0.40672208708430097,0.6009443208274673
Parietal_Inf_R,0.3165625341276588,0.2500834188863348,0.3406316767638125,0.6096813598422286,0.4229412519000448,0.5924117512514321,0.6220308624985194,0.7712823020607285,0.380015543202974,0.12424044939183404,0.5453980863018307,0.507956267861105,0.7138287602542676,0.3914038462328091,0.3414464401113559,0.08693413897523569,0.4660882325476036,-0.01709421356286283,0.42889886547180567,0.2521254361438414,0.42517076833929657,-0.08449167254787793,0.4454553884110607,0.4270781415721145,0.08944141829467948,0.6976824958930447,0.6510115876651095,0.3480026141546157,0.5624331594455828,0.6219321867267299,-0.030871473563237054,0.4862883076805988,0.4781878984044865,0.6619867630898199,0.562097068795233,0.3535863721767468,0.2666988183278561,0.6654475594663988,0.15385671899177894,0.6986390585494721,-0.0711941571770681,0.29231784299246866,0.665569834321018,0.2669965548462093,0.7505614515168643,-0.14095043371394914,0.11301070985783776,-0.21654333624635733,0.4110543166178676,0.3852276983564691,0.16957323897858229,0.47434850733512685,-0.28673681119793487,0.6739685205793335,0.02060821435488888,0.6459949456692397,0.25134727871764256,0.4614284335646467,-0.1610011758377263,0.08157089413892916,0.6243996842419959,0.11278807247506975,-0.023618628369246216,0.5186877691488929,0.6202381261089285,0.44861239798142616,-0.05479810175182346,0.8317007579022001,0.43931214629710286,0.4159565630241972,0.32089015298226686,0.5082462671954145,0.09285899081307307,0.41908820792172197,0.12924922292517593,0.6425962555331711,0.3214056126392449,0.07745533759963737,0.9056662568850248,0.7267546539946969,0.5522101859424603,1.0,0.7917960826295071,0.5806701440686645,0.561416936250703
Cuneus_R,0.1906295277764789,0.22621724535083293,0.21569673952627846,0.549874702779846,0.3395680678632792,0.5914120341835443,0.4733927021316718,0.794969292743534,0.3270333766528461,0.032537043647495024,0.41705199014460104,0.33840567539628513,0.7305352278598863,0.21629883537598138,0.34799146219168287,-0.05547235818145843,0.5008877688960846,-0.10317232597193055,0.14997638521143086,0.28659200556063624,0.3206937521802054,-0.3701398098575383,0.25811914248387985,0.5564447037328661,0.23538647890766404,0.6873368975078761,0.514897087854893,0.24594311713806677,0.45879415798277595,0.5604594096735619,-0.23884522274730885,0.35890175851561434,0.4452454096530027,0.6292660860118776,0.30549549344432014,0.3748758777858466,0.18464562292810485,0.6276855540231562,0.11742977605469243,0.5465234167451497,-0.2272066763852339,0.30799755806186896,0.6181341120781715,0.3193298328251256,0.7446806178085046,-0.07007256754521507,0.23681277529488182,-0.3529752771552902,0.41324801835791575,0.4145223589670755,0.13021665100349614,0.3677816482641918,-0.18891864550185208,0.5127960425929082,0.10006596226843122,0.679446810588864,0.044071479268558304,0.33518044557335364,-0.09229904451591629,-0.18702450778082014,0.7628098567320455,0.2492444208139852,-0.21971075288771513,0.4775415988495223,0.6520421420962017,0.43905807237445843,-0.26704228875619596,0.6739643231866678,0.35848813588320955,0.231549307001127,0.11803451993530002,0.35391114703785426,-0.04389507530861849,0.4840807560056966,0.19625185198680417,0.7144631132390662,0.3128497043137089,-0.06138101465237913,0.7118461986314413,0.7237847945463297,0.5324488797228613,0.7917960826295071,1.0,0.5606366494641801,0.5365631741050759
OFCpost_L,0.1617654519790656,0.5452767029963356,0.3658148625453217,0.4748784801092517,0.2953766319437736,0.42732252314431085,0.5141534496806744,0.5330068194565711,0.4102999043852506,-0.015899081685966505,0.5134685896752359,0.31692719960958465,0.36540899980946495,0.522815960892648,0.561631878246714,0.13945329474907847,0.5756764637178466,-0.0020555514257893657,0.3597080371385091,0.5527289426068829,0.27221571833645875,-0.00010380785102446501,0.48734605814554066,0.5146438391656138,0.2534523224770486,0.7810225624561143,0.3987396754084346,0.34317086981539735,0.4783149803539253,0.63128008653177,-0.05163430843967787,0.5731820633442123,0.39837857549046574,0.6262952716166048,0.42248213107365384,0.6278518270819152,0.5340117151390023,0.607311571055436,0.4349289523754429,0.5375781729769585,-0.1624699780504804,0.49331914455966847,0.6708742367178607,0.3618366271556486,0.7109790915262596,-0.14290752878839713,0.23949826134471225,-0.224484210298018,0.498845990196763,0.6367502614766921,0.3190376839965872,0.3409584047394069,-0.3840857099956236,0.41258086020207074,0.3355003683910765,0.5385149223520332,0.22511847626501205,0.2860631620326197,-0.13191831513957122,-0.13151373179615883,0.4742040172819583,0.2711296320223282,0.05905274378718833,0.6903463153762762,0.5316473138825101,0.5378887067693794,-0.19130645495246434,0.5548496294639426,0.4758752682922861,0.24304821968092527,0.28521876404124813,0.2165967996842518,-0.008337339668451698,0.6567279541464858,0.320368896907591,0.57522955693261,0.5815459958109161,-0.05683146354836737,0.5300878792574502,0.7505527260739067,0.40672208708430097,0.5806701440686645,0.5606366494641801,1.0,0.4384540435620221
Temporal_Sup_R,0.5454368061015152,0.3691618319008048,0.6552385754110254,0.5828624921030493,0.5770966186680815,0.6911581224750001,0.6940819472295217,0.39517986135482575,0.38632311104146877,0.29742059682765676,0.7363220837842137,0.5242034892357346,0.21658067245979307,0.37875232165623907,0.44603843201161925,0.31830631952150235,0.1710402255713895,0.38675469881988955,0.2722257758865916,0.40498971083033924,0.7044780883188505,0.05165102516425852,0.37068171218530194,0.33887643238673915,0.2975400061166105,0.508068237790782,0.4602493288464614,0.4027917048818525,0.7145259966910078,0.5908438186847222,0.11018301261538525,0.4946462437175913,0.6577395413386947,0.8380822553193603,0.4749255995103189,0.24612989614152905,0.09917052466044796,0.5646189221694338,0.304771405005907,0.7066749717107692,0.11272954087244506,0.463648042809285,0.6684732461415273,0.34452947819371943,0.4575184659112785,0.29815929875960756,0.355197123185192,0.16004465431171538,0.38017805759435075,0.4063716218882148,0.4336989389314455,0.7275845672192595,0.19141482205832602,0.6312785800084126,0.31806748598763995,0.22697813949616874,0.34646444969205226,0.25986338276146925,0.22684317175154065,0.3746699188838615,0.5867507877111925,0.4968550251361628,0.22998422489421466,0.5588811794363451,0.1990742809324495,0.6209812263483916,0.1737490121512784,0.6577140718302104,0.5853720294231421,0.6890263465582012,0.4581263508810225,0.489618244388749,0.09630612833921001,0.16399373716086296,0.6214435224811414,0.18518182678612224,0.2432527202638463,0.3455299706253773,0.6893761475690316,0.5969046654877747,0.6009443208274673,0.561416936250703,0.5365631741050759,0.4384540435620221,1.0
