,Olfactory_L,Putamen_R,Frontal_Sup_Medial_L,Cerebellum_10_L,ACC_sup_R,Fusiform_R,VTA_R,Thal_VPL_L,OFCant_R,OFCpost_L,Temporal_Mid_R,Lingual_L,Thal_PuM_L,Paracentral_Lobule_L,Temporal_Pole_Mid_R,Heschl_L,Angular_L,Cingulate_Mid_R,Frontal_Inf_Tri_L,Olfactory_R,Caudate_R,Thal_PuM_R,Paracentral_Lobule_R,LC_R,Thal_PuL_R,Temporal_Sup_R,Rectus_R,Putamen_L,SN_pc_R,OFCmed_L,Cerebellum_Crus1_R,Amygdala_L,Supp_Motor_Area_L,Cerebellum_6_R,Cuneus_R,Frontal_Inf_Tri_R,Thal_PuI_R,Temporal_Inf_R,Frontal_Inf_Orb_2_R,SN_pc_L,Lingual_R,Postcentral_L,Angular_R,Frontal_Mid_2_R,Thal_MGN_R,Thal_IL_R,Frontal_Med_Orb_L,Supp_Motor_Area_R,Cerebellum_7b_R,Parietal_Sup_R,Thal_LP_L,Occipital_Inf_R,Cerebellum_10_R,Cerebellum_Crus1_L,Frontal_Sup_2_L,Cerebellum_9_L,LC_L,Occipital_Mid_L,Frontal_Mid_2_L,Cerebellum_8_L,ACC_pre_R,Parietal_Inf_R,Temporal_Pole_Mid_L,Vermis_9,Cerebellum_4_5_R,Frontal_Inf_Orb_2_L,Amygdala_R,ACC_sub_L,Cerebellum_9_R,Occipital_Inf_L,Raphe_D,N_Acc_R,Cerebellum_Crus2_R,Occipital_Sup_L,Thal_MDm_L,Vermis_1_2,Thal_LP_R,Temporal_Sup_L,Occipital_Sup_R,Thal_LGN_L,Thal_PuA_L,Thal_IL_L,Rolandic_Oper_L,Cerebellum_3_R,Thal_PuI_L,Insula_L,Thal_AV_L,ParaHippocampal_L,Hippocampus_R,Thal_MGN_L,OFCmed_R,Heschl_R,Cingulate_Post_R,Insula_R,Cerebellum_Crus2_L,N_Acc_L,Hippocampus_L,Thal_AV_R,OFClat_L,Temporal_Mid_L
SN_pc_L,0.2267231239666469,0.31603329895727394,0.27423333841528796,0.2924721840176098,0.19559435189222546,0.15471381013270438,0.39089741554124313,0.20526129065935653,0.10390225816995843,0.35549269002150413,0.040902104502409296,-0.1631715931362101,-0.0004913392250216151,0.15819148393849092,-0.17351346758845704,0.2206878327998415,-0.06272112417754785,0.18531739037719847,0.34415432298247883,0.46613528105993,0.3593613260104209,0.30701141346276173,0.09452480270396071,0.13178402162886285,-0.12241965225826858,0.14381202182180144,0.37517742714169033,0.4316071417462278,0.509114686622205,0.20224073455297753,-0.1202834428195637,0.4605203344975273,0.19940365783355712,0.017998220481766483,-0.17239137756653014,0.28837390028297855,0.060037348210640724,0.07755095192399586,0.20786163084452042,1.0,-0.06444623528777801,0.112558323632974,-0.032286468149822445,0.17772888384823504,0.416655291124516,0.21191146485419754,-0.019021637206214814,0.16655717386863586,-0.03944021446987555,0.04539947274177072,0.023510969224929606,-0.2060886945538166,0.059264396252983485,-0.17140689787120153,0.2123260484995973,-0.1981160266566881,0.29528891960829473,-0.1719596611968754,0.23870830263096546,-0.21973894126495963,0.30258841745920956,-0.044973604375492866,0.05265287674802144,-0.19135473028002367,0.16430218056057688,0.23405595435919976,0.44602502155470986,0.38239829709855555,-0.1827697953391964,-0.15275095476300635,0.11382828006381651,0.11216072049952867,0.17214428414717395,-0.03419461186883229,0.025871998488080528,0.20087450471466614,-0.12099503437218002,0.0819398173910597,-0.0853644058605645,0.20989990384190463,0.016212535786383056,0.23479474547078713,0.23011246533096333,0.07809984897540341,0.06646190186256423,0.42125498881771384,-0.005135056668683019,0.33444746272631715,0.3303084879882895,0.0920086045250758,0.25268069604999366,0.2997328975922648,0.06711108024976395,0.28624705532526634,-0.16427768286931216,0.3128615586825263,0.4376174687830928,0.255105715558392,-0.037998836478020444,-0.09194826747705864
Lingual_R,-0.42544030056546017,0.0005932467681421194,0.14480211633059512,-0.2921734888109219,-0.13719438078375926,0.6814872370473505,-0.07097025881120464,-0.40971035566148317,-0.31414329936176916,-0.44354345358889274,0.4367654514398607,0.8672842805385753,-0.12535066789475008,-0.17240857929859651,0.6464449996241347,0.3213224858263719,0.31188290794681045,-0.06450510236206551,-0.22896949415204,-0.3328421395559964,-0.2648129220872861,-0.01012794328743612,0.39888624169953324,-0.07144235781711238,0.5342111587536443,0.3523008410819114,-0.44055594047665475,-0.03848044254993718,-0.05852822120313884,0.17750760555580392,0.7511177912800818,-0.6445754774760393,0.014983538417514491,0.9192993409740109,0.5252321144042,-0.1665704408806196,-0.16746895664304423,0.3238135772352031,-0.4201730220938419,-0.06444623528777801,1.0,-0.2604910160278982,0.4021213683947447,0.1571603071301204,0.06415515143552157,0.09411419203804675,0.20865564910865186,-0.08881192405746942,0.4570868201170694,-0.05227732862647783,-0.09144746969051595,0.8307539835802682,0.55182757904811,0.7831222993237065,-0.1229133352007955,0.8301261831312463,-0.1057390361042721,0.8110591672813509,-0.38331021173906044,0.805369830508487,-0.4317993238879263,0.31327971300688906,0.4717279581226994,0.8236325689695816,0.5432224999482829,-0.2305149438001528,-0.28169198362790343,-0.44664446158349697,0.8123142372558724,0.7197045037028492,0.41087621308090544,0.23542076964856634,0.28671968703785944,0.6947577903782179,0.44376467776236955,0.22532902904812066,0.445916380726929,0.6717228100179345,0.3853332505908691,-0.5496109032608384,-0.17675496521351708,-0.12178708775412067,0.2413163329142304,0.5625710184670941,-0.41244721889874064,-0.04813338408499352,0.1611914700588901,-0.35136629499148625,-0.3628471113482534,-0.08748856586571248,-0.3618790737336788,-0.053021512834743025,0.5198265894467349,0.2597913678637068,0.7354379970936322,0.015248710623981596,-0.0745890167677734,-0.37838611276509465,-0.08973776975466506,0.8168602309399037
Postcentral_L,0.4197045460434449,0.5313018002455951,0.3752898585822455,0.5791843612201768,0.5174316238624573,0.2568765445742491,0.2771078040039487,0.4178044733480851,0.1895138675397555,0.49546181836587017,0.43149954623108566,-0.31582166799022154,0.4661086449127061,0.8451214590485767,-0.32380969240917457,0.23188564298401804,0.3468132499458759,0.6782480035336469,0.6517571422997643,0.443377918435569,0.6472288175673642,0.33910577515209783,0.13544251673900803,0.3032346319636876,-0.16942242796559065,0.5417835966116781,0.5254306594516618,0.6299736599953281,0.10347752906171227,-0.2813006460674984,-0.3686325501118706,0.3800241819958204,0.6005687223627095,-0.37185098848738973,0.23633997376101756,0.5220477867754042,0.3828373933753713,0.44393206014893855,0.5903007868448273,0.112558323632974,-0.2604910160278982,1.0,0.43897914760941165,0.378892582652477,0.25673313912543866,0.12383159690680526,-0.26334365390865205,0.7746954106525661,-0.2951144275075137,0.6723887926757091,0.41778002006197773,-0.3089541946282906,-0.04324280513039408,-0.6377734079417577,0.7593155592559856,-0.47039827147158214,0.35802468705708707,-0.45305641656786416,0.7372094220537665,-0.6042003013457738,0.5255951325324341,0.428059086526722,-0.5047070880406581,-0.47424557739723977,0.08435092602964823,0.41284488788346957,0.3745452303487444,0.37357654723259665,-0.5529016488681693,-0.6393985353033788,-0.18297780843491449,0.1979639116882005,0.11911529616702807,-0.13778931944628198,0.16774835392570978,-0.05611656327266971,-0.036220465609227114,0.12313669393820655,0.39317370491387293,0.4754836510332867,0.2434003734873735,0.29547551840660213,0.4489686503374663,0.16310117022439335,0.28903034316205334,0.6607568478871664,0.13679210442954692,0.5340959585142971,0.5711180409630056,0.43426524711733483,0.34643043200283674,0.4932808052160958,0.07952568604689608,0.39924934561672687,-0.6609782839884765,0.23897643447778097,0.304247613871035,0.46220337659313476,0.4805715488331153,-0.4808760376448661
Angular_R,0.023207413214619804,0.13963627434309758,0.3068831856566957,0.11637694067709584,0.42119705218901254,0.4987723773453983,0.055931850752230707,-0.20961565475316107,-0.4462769066404336,0.06223125622585892,0.7541008743630403,0.40893373636929853,0.3634844579227881,0.3000143476354775,0.34431718885495083,0.16070494445085554,0.8046182294773991,0.2024505212095895,0.07097166524570533,0.030952585234756302,0.21615095852636546,-0.012223110900851267,0.3394614865950055,0.03130438616492003,0.4447793383895617,0.6049417340570725,0.021897023039780188,0.29479319358061584,0.03721248451326591,-0.15895321211095625,0.26205103936284013,-0.33211067613945294,0.17881794699578318,0.2386188552562712,0.8424630626458588,0.13889688224406566,0.1141867410092985,0.573553412456239,0.06487815642506567,-0.032286468149822445,0.4021213683947447,0.43897914760941165,1.0,0.2048994315936037,0.3000568858414433,-0.02738659215584149,0.08506407836598508,0.3352291200115574,0.18489499792341582,0.78334762940187,0.4257917941735951,0.43268413246452875,0.20480649060709397,0.09158689114908199,0.31805734550350884,0.23566022463485234,0.07384477940095543,0.3471255648390403,0.19876775609364364,0.12673513740486247,-0.03438595081553344,0.7165312687800802,-0.09700949688831575,0.31762846950935647,0.1261515179316847,-0.00912502710338273,0.05996314071347127,-0.142066075041435,0.17623058920545123,-0.005390336095223782,0.14092838693559712,0.23999385371649767,0.3255754072756873,0.5020628299364257,0.577875917501405,-0.02941986097904924,0.6331321774792217,0.4220157197798078,0.8968517441543381,-0.1884745014690322,0.007101482928856374,-0.017384991408887787,0.4062707044930527,0.5747133564539163,-0.2974727906593327,0.41656772133265463,0.15232303161575403,-0.0707517822087271,0.05113829832816355,0.27899352540789074,-0.08942866768954469,0.32154784928590185,0.3025438427966686,0.46945609078608563,0.018558993102821462,0.1175872558066949,0.012195952836598857,-0.21334698773882269,-0.047146064468475496,0.1766777952140744
Frontal_Mid_2_R,0.12278866670690963,0.5231059517470669,0.5962567314053752,0.2690943747469626,0.36101482808609475,0.38020885647170755,0.17458892326616923,0.3457762648620109,0.3658573385306573,0.207862466639681,0.14593810989372924,0.06754880473159616,0.15162054724478066,0.4828429913794021,-0.10158908180505626,0.5118632340736121,-0.072269817865091,0.6595826922667075,0.5634174777480794,0.32329061959467975,0.4831338284757311,0.4702515033540774,0.4486239852923794,0.24308777585483335,-0.2079746819123587,0.5662227984007956,0.2702708346617539,0.3842356888255168,0.2536679464100357,0.1265664673783907,-0.21186405362493965,0.2475761905153128,0.7629680813362619,0.13933283273369418,0.025917215604761172,0.6719036185922149,0.1960731334838144,0.09911429984434898,0.25282862864648814,0.17772888384823504,0.1571603071301204,0.378892582652477,0.2048994315936037,1.0,0.1759732845046415,0.259201309443292,-0.1151128889535719,0.672117218455135,-0.16368588364450498,0.11663967510510986,0.19364864993818898,-0.1468683453211605,0.233553506338049,-0.1270406056805207,0.5697669653224358,-0.06234579507426017,0.19208608671902289,-0.15705923351696074,0.4938404313846756,-0.044265842884528075,0.4345836616145139,0.48018673507655946,0.14192923582165137,-0.1422698744126837,0.5057645629689655,0.24578254192002563,0.15743037410256813,0.20012417662720672,-0.12458626583763575,-0.05306694156346399,0.0369394081396587,0.16988945067752625,-0.10178943820552835,-0.06151848417132142,0.007350193015790681,0.2344057398239787,-0.18174015289496884,0.5580068143573635,0.07338208064491532,0.2254024144376007,0.09755554650879154,0.29603092826605387,0.4431934464076963,0.07013962901348408,0.16662995705620942,0.4826329780671972,0.17764027737449728,0.34653882721574936,0.20996556603469177,0.12123897028031591,0.2301866116143879,0.29411729145545656,0.27042992256036114,0.3735598690917708,-0.09881001543534823,0.04828995049921052,0.42881313269017723,0.46016862003724057,0.30023789390212996,0.10597884925628483
Thal_MGN_R,-0.09629550315585009,0.20730847743545103,0.41118019813337314,0.16882865175489434,0.2230621246714932,0.180397792697788,0.19079299950330422,-0.007816822816362203,-0.03197342817622207,0.31965227910415484,0.29021427302543945,0.09924770191675975,0.05285128497547153,0.13101898934351078,0.020664527515340515,0.10640114607983431,0.3047265379728485,0.22822858486388167,0.2852114335913015,0.265309751467499,0.325486070630042,0.21973832838070664,-0.07250018988204524,0.12278646069361016,0.03879974704874016,0.3596722121008825,0.3873974523055548,0.4052654950324367,0.4156921167355118,0.26925998707424964,-0.05364003297330286,0.2501229870241527,0.15436155077746022,0.007722999419893809,0.09037014261698813,0.2642034805268893,0.05292625324801625,0.28298389137607954,0.07442278498673087,0.416655291124516,0.06415515143552157,0.25673313912543866,0.3000568858414433,0.1759732845046415,1.0,-0.07320817071916866,-0.09542905898145862,0.1595583941669019,0.044172316521142715,0.23961438002208924,0.1475500604896568,-0.005993140200389635,0.08359795085619981,-0.1081295831980149,0.30265959551843524,-0.05036598572682459,0.1375312761317799,0.01376558600364983,0.24754460768744405,-0.14948758896074754,0.16475825492623009,0.1372513261936145,-0.12475310317081124,-0.015558171820258614,0.01611020515267204,-0.001673436087513627,0.3582260630124946,0.16742447124619003,-0.05730148713016011,-0.1306731511524545,-0.09181818937484452,0.0790854382985863,0.10300804416432491,0.17907436010375197,-0.07911928241469843,-0.08975962303292255,0.06888113971379341,0.2600284323733163,0.08018964325868902,-0.032981744840123624,-0.18895742818140865,0.12485642261539405,0.4234901800791232,0.025563666832898457,-0.25420217578799503,0.5778098514533034,-0.03844024593355507,0.23336298374627554,0.14575372238343018,0.1905315630507899,0.3023633630622731,0.5719428582563588,0.15789244712349162,0.44246409721581476,-0.23051704636774267,0.0955528586798152,0.42596947608489355,0.024956389565875214,-0.11112594956232949,-0.025812164835851272
Thal_IL_R,0.21838156667035258,0.4678561977949309,0.2875683945502681,0.24392819829008605,0.1501939219798234,0.3856288239544846,0.16230503592090872,0.3544940647164231,0.2508246888787619,0.2700418299730418,0.14665760661676208,-0.13681661191119115,0.3026765016970359,0.3624490612695277,-0.22788684795990846,0.30253811329865615,-0.2406121308038463,0.1810502682968125,0.3687408255400575,0.29263347867179884,0.2744617884438963,0.26729979502507795,0.4203418267559589,0.23180718553950125,-0.19069209725803274,0.24909743152776292,0.047488731873245364,0.4314476616167272,0.0613808329984001,-0.043367629283641594,-0.10320199527041386,0.17580454908035711,0.387086188026261,0.1448356812298304,-0.05918663692281958,0.31330440364719103,0.3466768019380475,0.060694725714464326,0.32015179897495444,0.21191146485419754,0.09411419203804675,0.12383159690680526,-0.02738659215584149,0.259201309443292,-0.07320817071916866,1.0,0.17353316824458095,0.33627236970041346,-0.034216247535957464,0.050592671373493985,-0.06134960745138788,-0.18890759570932997,0.19390770837766147,-0.14841189727903142,0.25847623303808814,-0.10397905965713738,0.2053704758695248,-0.16860003863673306,0.19416741130814608,-0.04715061058907121,0.3629084892198043,0.1691655792172965,0.18130330048583704,-0.035453129082750064,0.5541111714002107,0.44520096393365977,0.32352273409896093,0.36828307794639675,-0.14319454522397793,-0.13986739374639853,0.0660088486675889,0.3587698458398224,0.22115759263931206,-0.01920387140399679,0.3064852914457706,0.2520797022162124,-0.2787021953079366,0.2401043293909485,-0.009553652623637878,0.3478910360909866,0.39126957850746563,0.32686044512696455,0.16982794902059428,0.12234222948749789,0.4283319046910666,0.23308515343814376,0.19163456427236558,0.29761072440754593,0.41092298987956255,0.0331819557429464,0.2651681403974869,0.003303927364462037,0.23414186353112398,0.19394966454013898,-0.05437112372118824,0.4494574717173917,0.13575629928387395,0.2990661815206656,0.3332420280668757,0.06616897978575363
Frontal_Med_Orb_L,-0.2677410172508417,-0.0456020366634813,-0.03495878116891535,-0.21661014581544627,-0.04312179375718703,0.14731858258668032,-0.08762040872519798,-0.26228440528904706,-0.15463537948415948,-0.1458014519039032,-0.026475733795014833,0.2718235201045948,-0.10869315348353965,-0.1846706945469454,0.008997373455905103,-0.18460874224362045,-0.05088867107831731,-0.30858100255921944,-0.2792943584014093,-0.15712915754618184,-0.28521888819189006,-0.17667009019971458,0.20056682332024448,-0.06862581562442129,0.24860167848013334,-0.08693836540506093,-0.339932466643197,0.01952264387595278,-0.0364067121118433,-0.05982806822605591,0.035723553522553825,-0.2397223185095205,-0.21858401533282626,0.16764463782500996,0.17596236731818396,-0.1893219581527861,0.056691618651240165,-0.25070093446945374,-0.20779048051821472,-0.019021637206214814,0.20865564910865186,-0.26334365390865205,0.08506407836598508,-0.1151128889535719,-0.09542905898145862,0.17353316824458095,1.0,-0.25577873197490314,0.17512784414652804,0.02776184785485576,-0.04599423954905705,0.133701872084834,-0.11651306509072346,0.20337671412163424,-0.289850832192008,0.09410170997390059,-0.18724959762298718,0.24970479999284795,-0.3665958341075239,0.27859455860018967,-0.22267548142531698,0.22631022116008367,0.20073759381681563,0.24641516959271736,0.07500263722427071,-0.07275544419416768,0.06139319069608417,-0.1610717459687355,0.1396139113688754,0.21276349217764426,0.03189904429955763,0.07052283007590152,-0.10634865643487493,0.2089630700606268,0.1370200882368347,-0.04077532984175664,0.08217420875889761,0.011373964936902103,0.10264652317864381,-0.18192459066592748,-0.1319802206432561,-0.29764860052755465,-0.10715177816940344,-0.028217713861524614,-0.17866327621165023,-0.1402290507117227,0.08880625667983509,-0.20696900910159224,-0.16510469660861765,-0.15293920039073663,-0.2568324166633487,-0.25345335378671335,0.16409210638632832,-0.037059069209170875,0.2758342833209698,0.11524264647643705,-0.2871481556770046,-0.24698592848417295,0.04414489468116739,0.2690957985349409
Supp_Motor_Area_R,0.4331885296274341,0.6115144311767694,0.4968597189571898,0.5622834908207456,0.5735154724379711,0.3903328740075655,0.2520880305851934,0.5081985531026981,0.2776495329872189,0.472561487842452,0.4010468390697443,-0.2650149105767664,0.4808474674231462,0.8180182642795781,-0.21020387546186775,0.46819631592376987,0.1343755117537066,0.7732209051287159,0.7278654863587585,0.4449497739715878,0.7213140756036936,0.4672231806635706,0.3372422097635796,0.3610202455579124,-0.27086218129571105,0.6200163962478477,0.4762246144853007,0.5885845867897337,0.16724769116830185,-0.10819774588824096,-0.26528200578076094,0.3412739260253868,0.9146295792122697,-0.1278415037862888,0.16482667450900154,0.6850787990622538,0.3852762706175374,0.4115186603462447,0.5541459723913129,0.16655717386863586,-0.08881192405746942,0.7746954106525661,0.3352291200115574,0.672117218455135,0.1595583941669019,0.33627236970041346,-0.25577873197490314,1.0,-0.23012079116848963,0.4645490724288254,0.33781234895658807,-0.2592854070781068,0.13846795249674929,-0.47856197108927395,0.840684635773927,-0.31706513819646603,0.3708594608125265,-0.3904919542887009,0.7930614107276533,-0.4108617902640241,0.6229047937427833,0.4348635996809395,-0.23027096792149618,-0.3372761927106103,0.3729573589382721,0.40595227857224286,0.3430420195029233,0.3660617129185,-0.4039116634607252,-0.45403206676050073,-0.0012742924101523533,0.18811763491926123,0.1589422593776528,-0.13655676915201545,0.23280169726549643,0.11071519262161161,-0.14521141078569383,0.33936433574992936,0.2877951209080555,0.47837643807916735,0.3916631354063842,0.37001778316489814,0.4625806698739748,0.20470697024684378,0.3293913609903238,0.6528778080510482,0.18619218370247614,0.5595565011143845,0.5509183765843448,0.34719763917408974,0.37590228929889324,0.4609095515093752,0.15206876419941498,0.43269447008548123,-0.4513085752101853,0.2389119791410261,0.37586889932033235,0.5631259279165299,0.4781455654169035,-0.2811374259673482
Cerebellum_7b_R,-0.31692990250926284,-0.23940791135517037,-0.04138129175149812,-0.1831704655738943,-0.06982017801306209,0.2763341142875166,-0.17827358716596714,-0.3311601089381084,-0.3949847949770063,-0.27311546759249966,0.29088558795563413,0.5223679771119073,0.0013755741667867444,-0.30202406426578915,0.4831861246293605,0.08863374865333257,0.19713183388544347,-0.21551414722974271,-0.29933846233158085,-0.2645282646408483,-0.21034092298111995,-0.06119665011215839,0.011449143124616704,-0.04352574444754541,0.316626451630478,0.12819578194238854,-0.2637674321697969,-0.1830579953350353,-0.023633574224268383,0.035872366393398615,0.5496162959017659,-0.46018736382283804,-0.2084136821284703,0.4575371433678317,0.27408769632339064,-0.20272981135640977,-0.12042553038993249,0.22844927833721868,-0.3267626217541671,-0.03944021446987555,0.4570868201170694,-0.2951144275075137,0.18489499792341582,-0.16368588364450498,0.044172316521142715,-0.034216247535957464,0.17512784414652804,-0.23012079116848963,1.0,-0.10284606048726282,0.01730407460868246,0.5441138219219036,0.2596514192384916,0.50581200754313,-0.24934911821647912,0.5163390811380757,-0.27720942383262104,0.5301647383071957,-0.31319279954846024,0.49389055652105546,-0.2665015569638876,-0.0161325617679328,0.18843642091161122,0.5837822746680046,0.07059534711073306,-0.32285310403638534,-0.1212772070099087,-0.3965046859531581,0.5260686497401207,0.4679155620837811,0.2666195509728558,-0.06283623134692833,0.2866530827361132,0.39050911361428875,0.20295621853084156,-0.11138448463030455,0.3427649328208382,0.24329838450810964,0.15313907375956254,-0.37651270112610624,-0.06104925584310132,-0.14642025077482,-0.004260824621618242,0.23490750965383966,-0.34517220806818955,-0.12937864887386546,0.03291499784759384,-0.3700245964527147,-0.27749243465082846,-0.019428525255040834,-0.23592762990740954,0.06110940987832927,0.14787791745344395,0.11888587623271193,0.4407951757955345,-0.10740489376500192,-0.20263435472120125,-0.38368732906038083,-0.21179552769179466,0.42483270180975546
