,Thal_VPL_R,Vermis_3,ParaHippocampal_L,OFClat_L,Precuneus_R,Cerebellum_7b_L,Thal_MDl_L,Thal_LP_R,Temporal_Sup_R,Thal_LGN_R,N_Acc_R,Rectus_R,Thal_PuI_R,ACC_sup_R,Cingulate_Post_R,Thal_PuM_L,Temporal_Mid_R,Vermis_9,Raphe_D,Frontal_Inf_Oper_R,Hippocampus_R,Supp_Motor_Area_R,SN_pc_L,Thal_IL_R,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Temporal_Pole_Sup_L,ACC_pre_R,Temporal_Pole_Mid_L,Rolandic_Oper_R,Temporal_Inf_L,Frontal_Med_Orb_R,Occipital_Mid_R,OFCpost_L,Occipital_Mid_L,Calcarine_L,Thal_MDm_L,Angular_R,Cuneus_R,Cerebellum_3_R,Thal_LGN_L,Cerebellum_Crus1_L,ACC_sub_L,Temporal_Pole_Sup_R,Frontal_Inf_Tri_R,Cingulate_Post_L,ACC_sub_R,Hippocampus_L,Parietal_Sup_L,VTA_R,Cerebellum_8_L,Thal_VL_L,Postcentral_L,Frontal_Inf_Orb_2_R,ParaHippocampal_R,Supp_Motor_Area_L,Olfactory_L,Caudate_R,Parietal_Sup_R,Putamen_L,N_Acc_L,Parietal_Inf_R,OFCmed_L,Lingual_R,OFCant_R,Cingulate_Mid_R,Postcentral_R,Calcarine_R,Precentral_R,Fusiform_R,Cerebellum_9_R,Thal_AV_R,OFCpost_R,Thal_VA_R,Cerebellum_9_L,Thal_PuA_R,Vermis_4_5,Vermis_1_2,Cerebellum_8_R,Thal_PuA_L,Fusiform_L,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Pallidum_R,Thal_LP_L,Occipital_Sup_L,Occipital_Inf_R,Thal_PuL_L,Heschl_L,Cerebellum_Crus2_L,Rectus_L,Red_N_R,Cerebellum_7b_R,Vermis_6,Rolandic_Oper_L,Cerebellum_4_5_R,Cerebellum_6_L,Cuneus_L,Frontal_Sup_Medial_L
Angular_R,0.22314015866714132,0.5289788698599726,-0.13861887100134823,-0.28570216783343616,0.5631770461881307,0.2638489748504434,0.07424412522642565,-0.0478855110478001,0.8230607900173721,0.034178648101895914,0.1518012327781183,0.1537591258343613,0.21695729668392552,0.005517828733099264,0.44315691599365664,0.18328635043852826,0.8402576268354662,0.4101371881887134,0.1450751801600973,0.6655199287069825,0.2788603173009871,0.509378070756214,0.25407626125058386,0.36355218273014334,-0.10813580525459786,0.5095163563020848,0.2522006726858931,-0.08764871901886971,0.30075617015663475,0.5918865430894356,-0.31865801082082007,0.41227559914304296,0.7599985569668893,0.3565292964832471,0.39386478622938054,0.6568437700869516,0.0576384282527863,1.0,0.5274266246448541,0.41749998741316446,0.0653598326390481,0.412641369553041,-0.08696103418200012,0.45158461097611446,0.42595416125228636,0.4418691072139902,-0.06061013317436911,-0.1703809701166814,0.6170770460933722,-0.17507237106171533,0.41771914785321473,0.27220862899365555,0.5202797857825542,0.038519950698095926,-0.05338022878352042,0.45272247516774405,0.2167335413461888,-0.23735042470403697,0.6463024128936963,-0.18862572640560943,0.049756981807332276,0.7438527406772194,0.22755185117817647,0.7308598062433416,-0.07459897881633402,0.43663715102110984,0.6560852328591783,0.7229797355117016,0.5772620942995518,0.6884156845545926,-0.13922163356461723,0.2681950782182948,-0.2017601618485497,0.3381256521103693,0.253961957398638,0.2305046945780818,0.8604918942630333,0.551960378838042,0.07976485741563723,0.37261052768605674,0.08511753874580988,-0.5926398213748052,0.1438883491645087,0.5379685549905219,-0.08259072613713676,0.17502604837486763,0.3767180224508014,0.09350943435803157,0.1791126419895879,0.09879070056553785,0.34399534834920786,0.3854423664499437,0.2441803739278927,-0.09453170451818926,-0.12618630813404869,-0.2478080495956323,0.6572430124906685,0.054501802847206286,0.4882836614103614,0.009369375862138204
Cuneus_R,-0.27107991088484784,0.20310680741685821,-0.40928820056044823,0.1419431984367706,0.35060537889746246,0.15490105458820008,-0.35353265455901334,-0.17935998804108524,0.21022535550296617,-0.2784433811277791,-0.19158622341050538,0.13917778104762107,-0.16213783546150431,-0.22158819077380115,0.4060258343646892,-0.23195781017034117,0.6622877137623117,-0.09526752978242907,0.10245540896950191,0.1951007787778973,-0.198282703367739,0.18943635885929758,0.29392347181728445,-0.0324635773242656,-0.12366879273041181,0.49262705126342365,0.36405994860514723,-0.07133847339352077,0.42776686707756895,0.08739354625011872,-0.08249395077057109,0.08184558404058372,0.8033386896419056,0.3069980638687804,0.8145078420794566,0.756396796732304,-0.42212156306850196,0.5274266246448541,1.0,-0.05962912466354174,-0.2379034263280865,0.31411054273192607,-0.11138394621140221,0.3039587285968647,0.17296711718267602,0.4123286108016675,-0.02033976571077586,-0.45849609520889517,0.5266006950648969,-0.4841325028059826,0.042365215526896184,-0.2899990242231364,0.16225638330824596,-0.3350231333260641,-0.4059616875689367,0.15835410325848903,0.02016821858879915,-0.26950770940183205,0.3587334359595441,-0.20674602926818625,-0.30924523655416236,0.16792975205269617,-0.11718368952717001,0.19655149581364598,-0.07318074647485066,0.017139669956686848,0.35429066610990945,0.6486882094240003,0.3878975474470468,0.2972495927702305,-0.45932009984340905,-0.1979592840038947,0.05688543991505051,-0.17107013105984686,-0.2558384625164415,-0.33936419127442274,0.4574828200246893,0.26321721597178427,-0.33515768976761645,-0.11924391630189791,-0.06496585348548507,-0.33821200630855247,0.11806878923600246,0.13645332231795637,-0.4031098630327827,-0.04152039016128465,0.8900483415857239,0.2748024646132098,-0.06323537909183904,-0.16741990349446384,0.23499328301263367,0.06596732941326457,-0.36986764769873853,0.26484042208955205,-0.15401363248019856,-0.3109091660508739,0.1483823049027418,-0.17422294328386503,0.9287231043622374,0.06566142765818865
Cerebellum_3_R,0.6956290999503107,0.7655269896070136,0.5637628566466504,-0.20727625078970338,0.5991313154675738,0.044947073698546613,0.6401329815624137,0.3196829309469989,0.7010613293842933,0.621593388276879,0.2066063251132512,0.10699603255834642,0.8020099718602314,0.49235126856298306,0.5096799398771207,0.7393463937391004,0.26717917063097274,0.41851350038027535,0.3025189786927792,0.7142764693571085,0.8433350032691812,0.5972470837980934,0.008950400580410502,0.684927957766298,0.47663919987742037,0.4886463337953434,0.10496958500858898,0.17797051944841694,-0.05297896471899619,0.7715776660544155,-0.07401666506649361,0.21089012066343005,0.007043359643961026,0.12861711117419208,-0.1298695617760946,0.2976918049592197,0.6739080319331903,0.41749998741316446,-0.05962912466354174,1.0,0.6058920530975058,0.0623491317936016,-0.07384417469094395,0.3404558048264147,0.5979217876688233,0.4245119687676248,0.027147026456803107,0.5568736209334316,0.37991462131939835,0.4241940867627002,0.2946669823009675,0.7292030810114783,0.7604222628132683,0.47447624982822534,0.6840318772327738,0.5872761012752011,0.08552677684000912,0.24349274091618714,0.3504981937734434,0.17542890514414325,0.23959326938059378,0.5303583634032951,0.14032838600601194,0.7260919584261176,-0.02548114529429366,0.7477717920279232,0.6955430097568248,0.4654761128025344,0.6115554468225955,0.5763545532814359,0.2670883876856697,0.6113508512288389,-0.04379506470454995,0.6851746793022916,0.4031643638322332,0.6834562095217536,0.5963350286662765,0.5770303700121012,0.3939194125693326,0.6515017779473335,0.4397901062997133,0.0382803322051419,0.42345892039889377,0.3769605036207635,0.4843791579119721,0.3847357321437114,-0.2629190690193488,-0.0029502890131301498,0.42954996367632414,0.646106543266073,-0.007904862377692232,0.3431027680988119,0.7415510657347838,-0.29909096232202326,0.10367408149958368,0.42650519315504826,0.8299079605174667,0.09997548078005228,-0.06506916546765835,0.3301402312570163
Thal_LGN_L,0.6793412556174314,0.5444250825940534,0.7018101768448692,-0.13447021441477372,0.3710995783090419,0.09000521822380107,0.6340788994932002,0.20777880234208845,0.20919449526822043,0.7036488356820877,0.1263737733562067,-0.06917057894841522,0.6763478748655108,0.4218154637819335,0.3102061824853134,0.7286753794055838,-0.21999577935035464,0.27373427802887607,0.21541251315620114,0.33195317534092644,0.6380109677157201,0.47615779877714276,-0.04652614884634127,0.5497684711149171,0.4728179083226266,0.07293621288363086,-0.05498407804862999,-0.06225412006449158,-0.24354112948880577,0.2626900730723338,0.16577829737498875,-0.11149667357875111,-0.24439056424182018,-0.17672759532630752,-0.15528765443702108,-0.12868489923263923,0.7197648666636245,0.0653598326390481,-0.2379034263280865,0.6058920530975058,1.0,-0.054827409370776556,0.13246004146174245,-0.12460377830253702,0.18280639838639617,0.27779755928368366,-0.03487561540045213,0.7415184419461452,0.3232956345364518,0.5207988068808159,0.2711423462227966,0.7004641959377209,0.4854654467581628,0.3008811157120292,0.6396599038392404,0.49884168846999544,-0.01753838996234092,0.3781942452555182,0.35490268902098715,0.3842075101553244,0.237221977315667,0.4326790937224177,0.07882920305296717,0.3857463824552238,0.12247531127428951,0.6232711010938063,0.26415268238117207,-0.015580366738736782,0.2366298148939108,0.28071534170110674,0.5103838104607781,0.5904559647962804,0.05871747431867187,0.5592979045364179,0.4188194197914312,0.6959893856792357,0.2562802205282237,0.2595506491518812,0.4814713739532664,0.6207808367227935,0.6237042392583757,0.4053553585783376,0.30946982107184323,-0.05334487847343046,0.39741211683617483,0.2790374072876671,-0.32132921302230394,-0.12978259625577854,0.4356433271811433,0.6345517995780436,-0.13642556879786166,0.18353972554190204,0.715193849541769,-0.07386258521063589,0.26778241594622054,0.6673105621665735,0.4883249339139982,0.3904010716212136,-0.19871227540308511,0.29330738788211586
Cerebellum_Crus1_L,0.02773499059917448,0.1461541622644725,-0.24247890545441306,0.19535435527840367,0.17575794123817287,0.4052342700983567,-0.028792294898654903,-0.05337503179666246,0.3465632534451846,-0.13651724241368685,-0.16931713251375666,-0.18311869127712785,0.02051835817808084,0.05313725471982148,0.07412655819570073,0.02793006363729328,0.45552479454522443,0.45086447313922967,0.09016063423834685,0.14580544551896568,0.014463923425626362,0.043541587534526666,0.33937206335494596,0.060522549745540555,0.0038719059770187304,0.22813340111620128,0.3300097786226807,0.12880801153775007,0.07157484583848779,0.2688313978343001,-0.23612124778258636,0.03297758362964979,0.4272363774911258,0.33125680208361097,0.33729900967117576,0.330365460134704,-0.15879561059774785,0.412641369553041,0.31411054273192607,0.0623491317936016,-0.054827409370776556,1.0,0.09961569989370021,0.22688966103471772,0.14598586984708312,0.12200382103603566,-0.17665095924114788,-0.18935974346654158,0.25185523446726527,-0.30920598187941534,0.4810748583168301,-0.027779266958504363,0.21235133003518206,0.005170625485443836,-0.09034264841889544,0.09383192777729306,0.10233705192677339,-0.08589795478805028,0.22467440613473455,0.17326296131633656,-0.08454417852264152,0.3044177229017373,0.11002630951500701,0.3437874836481044,0.04879452934235289,0.2713391837650383,0.20464013076339596,0.3127027218885567,0.12326530630117788,0.3750713684301858,0.10882667309622052,0.006358880511507713,0.16114833533078599,-0.07706215401064247,0.3929461920544188,0.002015605788286429,0.44715227714036604,0.47475100480567695,0.31510892999694584,0.23278249502574647,0.13316517123544122,-0.08095454905998233,0.1882716590396553,0.2207408602888465,-0.41219501624250804,0.07802417584109729,0.31843567159016833,0.13498427131439308,0.084338941238348,0.06588569088674329,0.190731751325136,-0.015228323341129071,-0.060842661407880576,0.04400446502499414,0.041051820893294906,0.06327181937262934,0.2794793894616159,-0.09191616012770941,0.3279011305119221,0.2128266179552697
ACC_sub_L,0.3732541012206327,-0.11780136414506256,-0.059027930356756735,0.08561624979022862,-0.3051862030892595,0.14370116476810924,0.058616089654227405,-0.4814056138058511,-0.0796935692543924,-0.06499749730336983,-0.03687948169116868,0.009329600298031093,-0.0042767139467695964,-0.015928146533063865,-0.3025857848504225,-0.152119475830153,-0.1291342172534761,0.1945614302544082,0.02680176625505773,-0.21730166474848903,0.034725689616349156,-0.3109389586324287,0.1564343042654344,-0.21743247024197168,-0.11268203596007804,-0.2878399429660803,0.0058172558149380835,0.02451919855032273,-0.2313214840829366,-0.07773518052822125,-0.25980719667721874,-0.12237369299998256,-0.006056691657769798,0.060895407567000494,-0.025334915782724853,-0.1573150830801997,-0.1539447145913729,-0.08696103418200012,-0.11138394621140221,-0.07384417469094395,0.13246004146174245,0.09961569989370021,1.0,-0.10138452683875193,-0.21894391437541702,-0.2833981271652066,-0.5918137909478586,-0.06395867866662497,-0.17876446494940848,0.08094052937247048,0.21055143572093446,-0.17100672285332374,-0.2555635016740719,0.01990356891999038,-0.11131046410337798,-0.30714748106915285,0.16763763785866206,-0.07300605007186721,-0.13680014901937684,0.4076330226119482,0.40923328458414426,-0.08890804496780251,0.33056713411121125,0.05297764610020089,-0.011068563328397748,-0.11890802359985622,-0.3175849099951227,-0.12847198846462002,-0.39507713759503865,0.016754951497583305,-0.033842267443201283,0.00133552907752085,0.10675262759213697,-0.2669576662422012,0.032739198319041735,-0.06264051330871019,-0.018384366441515716,0.144808898063412,0.14674789527638088,0.20064876161571174,0.38604330889612526,0.16192965174006604,-0.11884848129568704,-0.11321703539260726,-0.045412130741152544,-0.495965769394975,-0.06913854700192833,-0.16661217677329082,-0.24391163477688863,-0.06097522602707117,0.07251751922627184,-0.2192325872410021,0.025528356940252746,0.12110775281303125,0.04462994623647873,0.0881974519936918,0.03212446213351745,-0.08136884102385762,-0.18021157774257043,0.03159163618983297
Temporal_Pole_Sup_R,-0.034008690221325424,0.23313518001007424,-0.27264196426697346,0.14796538548605262,0.24378765145815992,0.10739248110962667,0.04269752868243996,0.08428304509894093,0.5538884358499429,-0.052583564771761536,0.09931096413520576,0.17155563925217795,0.12648066208263506,0.2302269424946875,0.27141266401013703,0.004098138166686927,0.5824827067788888,0.20101244218620057,0.11763508303765598,0.5209826828749242,0.23878140944811535,0.21304713860662353,0.2623075797756604,0.21780135955504645,0.1732848227038146,0.504199818738021,0.5608085111368314,0.371811909535625,0.46990712493006287,0.5834565546880903,-0.22579537710830894,0.3649653849980482,0.35336379531083084,0.6876014931827437,0.05215492328948988,0.4735953402948079,-0.09190506204970444,0.45158461097611446,0.3039587285968647,0.3404558048264147,-0.12460377830253702,0.22688966103471772,-0.10138452683875193,1.0,0.5917288779653885,0.18863417295661283,0.10649272172977592,-0.26589953926594717,0.17386482430405842,-0.2059046056668918,0.24396730338840286,0.013636334912588158,0.3802253757697067,0.3661580098721497,-0.028896052076556808,0.2526084180689526,0.1637259692699272,-0.042491263501620455,0.11918122219805234,0.02956643695195897,-0.007312334982887023,0.2381523586870977,0.1805927199978413,0.3488193602907863,-0.14682736752396955,0.2525668691242457,0.5048603021217577,0.4873943257096952,0.4581132812179679,0.4264069901627856,-0.2817275208375757,0.032079427155360135,-0.021955084018125803,0.18327972214914,-0.0017463541046675857,-0.0003721548018014737,0.46447204823878535,0.39947879589137364,-0.13906004538625666,0.09904038061459645,-0.17173846275698773,-0.20541096692700925,0.2806564328683275,0.3786819985550535,0.10365543701265106,0.21782035759511872,0.143487506551185,0.09782379157024926,-0.015972267431572172,0.11937430651525432,0.2937365058393217,-0.006843218058929001,-0.02098524002613476,-0.2460356197569422,-0.18568278008794223,-0.001989171902624273,0.368078117757005,-0.35475724114956086,0.2872314529376893,0.21593049035729014
Frontal_Inf_Tri_R,0.26394440135411795,0.5420697324922871,0.049092410064413526,0.20333395887074432,0.556428603413074,0.05046453846004463,0.37957285357741305,0.3321848540328864,0.6156653164521865,0.1947719265532713,0.12474016731149408,-0.057325368666042084,0.34954071274560805,0.5000749496465106,0.4656737083681996,0.4089652842175131,0.45994825142147727,0.29407544503693095,0.24874930007133475,0.7862167780364743,0.5141840191725198,0.5240148753403755,0.21212148140178277,0.501927882772446,0.6446191270004871,0.6435522834122258,0.21444072304458067,0.47343047665511406,0.24096639790203425,0.7854016244486597,0.03112230834839982,0.23646471410535475,0.15641200661059237,0.37429773506526304,-0.028322971999456218,0.2875469987376547,0.2803339758223919,0.42595416125228636,0.17296711718267602,0.5979217876688233,0.18280639838639617,0.14598586984708312,-0.21894391437541702,0.5917288779653885,1.0,0.42008325044002204,0.05176078054178471,0.2050090607368189,0.33291671665220113,0.07122429961830287,0.10244251365581425,0.43657059827792416,0.6825944224017207,0.5332085659693983,0.320954502733465,0.536940134345928,0.1505917083049009,0.2626917566457315,0.29040442405343836,0.10528810635176832,0.08317294620219268,0.46613269353938785,0.12930360847325423,0.3945617756162385,-0.04803067877928938,0.6434122221879324,0.7235854876027887,0.37339747364882575,0.6787034403029423,0.5356908466054225,0.031225067563078364,0.3075255586860051,0.222624866780756,0.5717433935500172,0.3225692023713396,0.33275951300096845,0.5164684740999241,0.5759769779921478,0.08285669807192451,0.32636381142507936,0.16354977468418222,0.014232591238972846,0.628145317628987,0.46951373783250744,0.33660560484504354,0.2858883613655884,0.036757732432488456,0.17286816110082584,0.31142325880669397,0.37630677768770887,0.16962068084025775,0.08522875057105159,0.38579851502720097,-0.11966812884745302,0.07671862283173102,0.21772321310068515,0.5531638641151988,-0.018060780913427922,0.21200254330907198,0.5107921962809917
Cingulate_Post_L,0.2902598422432021,0.5688079220290279,0.2684333000096776,-0.0660273429506423,0.894875584072436,0.006055908735893645,0.1752498090880175,0.13309213314806087,0.4213220832992153,0.2076495956916417,0.30928479317137203,-0.12859997130894954,0.2995887850513105,0.1306834304562071,0.9193219063238051,0.4788861580178341,0.332017770347331,0.21532029933200766,0.05022936294631732,0.5684705210109582,0.3227507336627808,0.6991878546744535,0.1691152470941817,0.44026191870104153,0.39812104199467846,0.6699170877830568,0.2349317125077412,0.0424918485495149,0.18192850696046203,0.38952228414398743,0.1196915330084233,0.13099879384471927,0.206493764969107,0.21358835839470156,0.332858430318867,0.4823755563528726,0.37418005307583974,0.4418691072139902,0.4123286108016675,0.4245119687676248,0.27779755928368366,0.12200382103603566,-0.2833981271652066,0.18863417295661283,0.42008325044002204,1.0,0.0678047810863047,0.29002851391664886,0.6669947201754023,0.05542830950217975,0.14234374934535393,0.43663232964556603,0.6900251900829115,0.18861132743895365,0.283881976398794,0.5902106827564908,0.2873302354033977,0.07865528586558533,0.5568679946498796,0.03490430731834444,0.1737867991161464,0.4951134042391584,0.052706813537648015,0.41821739244174505,0.08161932011212321,0.574276800145906,0.6795550209567429,0.49499915595710625,0.7095711360609527,0.45952856036760903,0.04187689389980375,0.31832829351501046,-0.04033716303350198,0.5203499743841784,0.20972411186339704,0.34948851365596767,0.4948686625524532,0.3757798035146791,0.07592456635379849,0.3875524483607479,0.17144363183868291,0.021352005988788534,0.25462214294200325,0.22871680839920377,0.20250865018573203,0.27540522122682615,0.24150859495408225,0.09216949869945289,0.424538435375618,0.39784282544192756,0.1506252837905016,0.25086908880403724,0.35918342389385666,-0.062257590079540036,0.11250911264821045,0.21268759576054025,0.45469510809429325,0.30867774619087635,0.4691951759730103,0.12308101351423108
ACC_sub_R,-0.24877259685599767,0.05857726160424013,0.09068909033544048,0.04114540466964374,0.10273154350049508,-0.0839081213085225,0.019325478270008488,0.37338204734037767,-0.06640184307229446,0.1079031300889264,-0.03813712117840751,0.14610882600586864,0.05337215020939576,0.012021950823107447,0.15486430494306502,0.13141931380740285,-0.04833037785246003,-0.17276703606974952,0.015990374615549124,0.04931860082656417,-0.040477879055321485,0.16424737564332903,-0.20096926899005652,0.12017794599679998,0.14415318833336727,0.11465047672934693,0.05137790810324526,-0.040277379113113805,0.14418012320649062,-0.049999998148972574,0.21867817901704548,0.05012704346493146,-0.09212830903649617,-0.03639163817092103,-0.038070193746068674,0.01666553844062763,0.14743706711393115,-0.06061013317436911,-0.02033976571077586,0.027147026456803107,-0.03487561540045213,-0.17665095924114788,-0.5918137909478586,0.10649272172977592,0.05176078054178471,0.0678047810863047,1.0,0.11939956942863192,0.0036378726527815496,0.09729753068345649,-0.1721129776046229,0.09945352654421143,0.10526971710322,0.006192841148969054,0.11110127608430881,0.16341144831124232,-0.12158120921576716,0.09784971930392095,0.0413099634930365,-0.2195541318970897,-0.27242090458853574,-0.05557345938315613,-0.299263389823469,-0.14983648303982766,0.029490864553207576,-0.019446166316221442,0.1313912277130202,0.016770139927326008,0.2083121874256537,-0.16976060355677505,0.049815002758619345,-0.008955212035122787,-0.03585103247245146,0.17733448158721707,-0.14658502809922377,0.022248365911873267,-0.1272854442958322,-0.31212802462055983,-0.09888696535447969,-0.16468388392910455,-0.27747878364758083,0.043022757713096604,0.03986965968032388,-0.016063956070384956,0.046298165621065,0.3838909165575409,-0.09145351672413606,0.07060001709923101,0.13893610037652712,0.11543022184262572,-0.09494062172654111,0.16675821376600694,-0.02261291035563706,-0.09178893537871564,-0.14194822780944594,0.08313840587425456,-0.0837044455920463,0.01684229892469884,0.009021010653030383,-0.03918021018702525
