,Thal_LP_L,OFCmed_L,Vermis_4_5,LC_R,Cerebellum_10_L,Cerebellum_8_L,Thal_PuA_L,Temporal_Sup_L,Angular_R,Thal_MDm_R,Thal_AV_L,Parietal_Sup_R,OFCpost_L,Fusiform_L,Cerebellum_3_R,Paracentral_Lobule_L,Occipital_Inf_R,Vermis_8,N_Acc_L,SN_pc_L,Vermis_7,Cerebellum_10_R,Thal_MGN_L,Rectus_R,Calcarine_R,Cerebellum_3_L,Cerebellum_4_5_L,ACC_pre_R,Amygdala_L,Olfactory_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Frontal_Sup_2_R,ACC_sub_R,ACC_sup_L,Cerebellum_Crus1_L,Lingual_R,ACC_pre_L,Rectus_L,Caudate_L,Frontal_Med_Orb_L,Occipital_Inf_L,ACC_sup_R,Thal_PuL_L,Frontal_Mid_2_L,Caudate_R,Parietal_Inf_L,Raphe_M,Cingulate_Post_R,Red_N_R,Putamen_L,Frontal_Sup_2_L,Occipital_Mid_L,Temporal_Pole_Sup_L,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_VPL_L,Thal_MDl_R,Cerebellum_7b_R,OFClat_L,OFCmed_R,Angular_L,ParaHippocampal_L,Cerebellum_Crus1_R,Temporal_Pole_Sup_R,SN_pr_L,Vermis_1_2,Frontal_Mid_2_R,LC_L,Cerebellum_7b_L,Thal_LGN_R,Precentral_R,Vermis_3,Thal_PuI_L,Precentral_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_L,Thal_AV_R,Temporal_Inf_R,Rolandic_Oper_L,Vermis_9,Putamen_R,Temporal_Inf_L,Thal_PuM_L,Cuneus_L
Precentral_L,0.1625516858261856,0.264858885415377,0.26405136636068555,-0.037173750192083806,0.39334445651816013,-0.006978769526406721,0.5457939939495796,0.538034169583149,0.40334578022566825,0.23808470459751838,0.16211973534535343,0.34136808622346304,-0.10554277036599062,0.33202229412604733,-0.16506519025580998,0.8617862010749063,0.09091136585628831,-0.01918668260583825,0.1879928789696708,0.13083875239296786,-0.18077913938894338,0.25167340209499417,0.43748858523261386,0.0892277832789111,0.3553228780616631,0.2860851428955973,0.40172851616310623,0.30702713660949177,0.3067714486378649,-0.264134955144189,-0.13774534737206096,0.807963569184116,0.644698980905749,-0.1355407967135473,0.4597310334387294,-0.002146492017774978,0.45803912081045883,0.12621361487990884,0.2654994961077301,0.13889062115934653,0.41356386914059867,0.3879507657544282,0.2718438947545301,0.6689831937819657,0.705021306932261,0.5206698804634651,0.4340018356525871,-0.11121252823243556,0.6376427463669181,0.12764658696523792,0.5792009763000583,0.5084688178953518,0.29241378629817016,0.08942332641728003,0.047408787416096505,-0.0841937895842669,0.5988476203607377,0.28329428800215056,0.11613083668283398,0.05616592394957452,-0.07411724267308271,0.276092083486102,0.2662616751287661,-0.16447778351942585,-0.14173791489761403,-0.10435479807483727,0.09936135694813825,0.7412280163118689,0.43462476382811244,0.02081742286043485,0.4945299536838607,0.9265840014816151,0.39306557469151643,0.5449093540213339,1.0,0.538170301568959,0.3605050316149837,0.21205415127423913,0.13477640940059726,0.3134484424160228,-0.1434659091862942,0.46344078090270074,0.38996355618636996,0.694310322785415,0.29945414713026874
Frontal_Sup_Medial_R,0.20409532047285225,-0.11537526756471449,0.29565804210552793,0.12451213063178257,0.22860257777017656,-0.33442802063771165,0.2374841524113965,0.6552644325647221,0.18484308930636653,0.05666951871574957,0.1597131403994379,0.23817747410198514,0.03035082304848663,0.29830169669223916,-0.21175077845760298,0.5782267713401557,-0.06977561239597384,0.04345732728672104,0.20683316038694832,-0.07641870290852018,-0.4061402335739383,0.06750125127027667,0.44137695378131103,0.15802026471867228,0.21981745609762204,0.2572536841379985,0.3806163819329713,0.6261062565815906,0.3385765577466844,-0.14512287672713803,-0.1822347936455537,0.4303928373020283,0.8012362791153332,0.06078769763255404,0.7024419587810637,-0.2882615091613188,0.3877740671986221,0.5832556323685706,0.5182694887506847,0.2833997802769299,0.6010292151169457,0.3951402711366603,0.3936518728186392,0.42914785966708613,0.523500140058353,0.5523693734824494,0.3111325856668691,0.0878735165481392,0.5948722508395609,0.08003326219992006,0.78519683069753,0.8912424426167155,0.22416058602016947,-0.05762648671677078,-0.2804800195343576,-0.00538544863181967,0.4748353744058282,0.20964621991632834,-0.3478669316559966,-0.32049312861161705,-0.23897513969780876,0.2763598114410549,0.356522613625875,-0.25788599380469207,-0.10336538155656866,-0.12706888212683146,0.15135255751091847,0.586259270338165,0.249895223852174,-0.3287071414397859,0.38768020524672697,0.5207891502762003,0.3081040457738108,0.35441859216427274,0.538170301568959,1.0,0.6441706690051233,-0.06582624689842188,0.09124049355282884,0.7048398915778687,-0.1811765690042886,0.6270030860977099,0.3807826733513932,0.5252918023262808,0.26818028889466056
Frontal_Inf_Orb_2_L,-0.0689286439906544,-0.1709158415639052,-0.009060903947242207,-0.2580878091316277,0.41933790289562306,0.21818999010329376,0.03430772008408167,0.6950973850823103,-0.29588814647418793,0.21443916225171922,0.0723290267748839,-0.05730759887029284,0.3451955401061017,0.4314273881131636,-0.518941139828906,0.4876855669366294,-0.2241754579777853,-0.16554947453153948,-0.03722202542603637,0.05293370647346289,-0.19934567444308554,0.29250508565960964,0.5361201656525757,-0.02655269062526301,-0.13790495871693897,0.2613455983956992,0.24087081285757037,0.7630588281272079,0.4754892802314295,-0.015693899139344703,-0.08369338184878194,0.21209434505414343,0.7194759399641782,0.06939955207216315,0.8299319766806664,0.1219340791851238,0.031066079197963614,0.6040871733628614,-0.054460204431559196,0.49836306806461234,-0.000299720723368444,0.47400254403250414,0.6730700786834417,0.16098842364975013,0.22923732177580425,0.4599787803100675,-0.06200704581831221,-0.09047491916373013,0.17928099264139574,0.06965855415031964,0.7908416398609793,0.6905022443585166,0.02483642091813332,0.3774954782021158,0.2074252908490291,0.13662701940523525,0.17155725674577596,0.23419461453054638,0.022289728957456515,0.1630467520712736,0.10922920660212083,-0.0173072514495911,0.32412105982183004,-0.2845271272265713,0.03965528531453439,-0.6182507972299167,-0.16858406033734247,0.6097123957893992,0.30441482879330795,0.24652311556354728,0.5513054683052039,0.4372588889944258,0.22059442109793495,0.10084101527638273,0.3605050316149837,0.6441706690051233,1.0,-0.08008819756251197,-0.18988725882648702,0.6466425752349164,-0.2067494780706369,0.6724143920605288,0.6012177705560082,0.2075421452002768,0.04601161343331771
Thal_AV_R,0.3332822322395922,0.20568395670586911,0.25489997089765587,0.04098532129402756,-0.010065139202042493,0.30969286384001504,0.352690025254674,-0.12983268506028217,0.13427129511698951,0.6023627836075065,0.6738317775954574,0.21243416367628637,0.16797884682807449,0.2628696118711938,0.25785756068254556,0.07013933397991613,0.023412655879050184,-0.05089431817317052,0.10557585283359697,0.4210411110489272,-0.08338933664810635,0.2064310706206202,0.21293504434524674,0.20469799440098715,0.18406446246115507,0.09182331226783756,0.5665280132896362,-0.1694467039056071,0.11742921046999744,0.24735471002876994,-0.3066841158549917,0.22383845200770128,0.11398058981925283,0.2741286301121855,0.09529553976483107,0.0637297861571873,0.17162312633531027,-0.03518016604661819,-0.25074285464157403,0.38113734226349993,-0.12160277334517618,0.07845034095989938,0.2037821977029939,0.21937622506625937,0.4452834510676553,0.12666585637356906,0.4474779891184578,-0.33456540781605687,0.3035131369693051,0.2846310692498442,-0.069899857923058,-0.10403075716353098,-0.003977289225037269,0.12686983175540925,0.31790576901055534,-0.2436785591071775,0.3167821933578992,0.6517553783377616,0.18975744720873405,0.19343740666984371,0.4312122938116212,0.1951250498692221,0.4913658780902124,0.05634987516321927,-0.1564845170875362,0.19342245188986937,0.33658682322231737,0.303159278997462,0.2970824512696297,0.1379679505763073,0.3204820094445997,0.15417931300951543,0.5021575697388371,0.35623150463762143,0.21205415127423913,-0.06582624689842188,-0.08008819756251197,1.0,0.19784534651730443,-0.3105230522969005,-0.08236655403685807,0.06150093825153462,0.08625957803923809,0.12654352456211476,0.03566842350036591
Temporal_Inf_R,0.44140657652923876,-0.08411253545825594,0.818377904546287,0.426887999485386,0.04551435145488166,-0.2300427924683136,0.06300100857631258,0.04367573574831936,0.4717188230457318,-0.018566008630752057,0.4066022059189594,-0.0003242005832195463,-0.400958649812787,0.30369027156543343,0.6380829868395771,0.08753044503895568,0.8545433509285004,0.8041986429722323,0.11947933964318729,-0.06848660990292177,0.49473722026859773,0.06876055042698398,-0.11876709311841374,-0.08455844096732236,0.5962747000258645,-0.385826474856735,0.3218398350454611,-0.10195507117698413,-0.1511835528879721,0.055163112872167644,-0.07912730791928371,0.07545016269834406,-0.019885469911482514,0.20931017208754898,-0.14069456477866663,-0.17915362448217337,0.7847671277792826,-0.044748862674442384,-0.03712190276162375,0.07057104325448667,0.12790307816620874,0.12173708114714896,-0.17245315059005698,0.30228769511616754,0.4382514958459279,0.26566193498199053,0.5121569840272026,0.23500495896567572,0.5275400640854696,-0.005014389530084769,0.14108399890435339,0.1774310910131894,0.22090020550777145,-0.18661757473314947,-0.23838432345440072,-0.06704292641402147,0.37732939795085263,0.3308622904990171,0.19043274543808086,-0.05875319517865826,-0.30164563813048173,0.3439204422732685,0.23963263079657537,0.8059179907242865,0.42115505041321,0.4820295049012142,0.17698014924896074,0.2058856424318777,0.05123273008276953,-0.19616202693765156,0.0630178759408008,0.13458669387864883,0.17847605338946612,0.2418146867160352,0.13477640940059726,0.09124049355282884,-0.18988725882648702,0.19784534651730443,1.0,0.046716666437649906,0.778132710466922,0.29532335948376237,-0.13268290551698067,0.2593438536206118,0.2964018516951413
Rolandic_Oper_L,0.2703439643983046,-0.33614227676978486,0.2805066909636542,-0.053183079258317875,0.33944965011820605,-0.20488812183743577,0.11291743166569312,0.8872529539455575,0.08763997211633935,-0.24226630665372115,-0.03923397673632061,0.053962745396563906,-0.05136522712604329,0.49146984702668184,-0.35739414461981145,0.5060372652061962,0.1284030702059471,0.08681656042430011,0.0406817211090912,-0.047742714122285854,-0.06893317053255575,-0.12757522386141096,0.28716047666594413,-0.008769857886332033,0.1612852874877001,0.3362639674997674,0.10110100797080493,0.5209105759002575,0.3369758495015412,-0.09511042214642357,0.09068744049549138,0.2408866300375109,0.5580285651279896,0.026408386583402558,0.48956247535774955,-0.10185862809172726,0.32700336999489493,0.4039546414341274,0.2983784286365373,0.1377511552915628,0.35862500436027955,0.49935799017427523,0.11140456637908418,0.2835124454767229,0.10100585001884203,0.3952229812925249,0.15241736114150314,0.17373697744742245,0.2801074745426823,-0.1745333654395443,0.6937966419761115,0.6995404787839997,0.4413500724159638,0.1484600832413462,-0.1939082274136821,0.1230707604926053,0.3082600894006455,-0.042025637533519455,-0.0692295051853799,-0.2642922589209579,-0.2926747223874853,0.34928774967075515,0.12975305187691127,-0.15500327993687443,-0.06010329158039122,-0.24124728263276105,-0.05719168271562706,0.38205009386270516,0.33531556173609045,-0.021533433260184514,0.2700142425501591,0.35385553827618893,0.053122060733865925,0.25812496153615455,0.3134484424160228,0.7048398915778687,0.6466425752349164,-0.3105230522969005,0.046716666437649906,1.0,0.0913548120470394,0.5000376202801383,0.6441171913245458,0.4394998019716989,0.37465466250450524
Vermis_9,0.2502407712860526,-0.19285583463350667,0.6401387320414547,0.32649917661969796,0.012733861830490703,-0.06463545128356003,-0.118294542249027,0.016864574430159273,0.24386819887099453,-0.2771489947463779,0.09707610970923468,-0.2278173596251418,-0.35915467267252393,0.24897747006781148,0.5324173115220989,-0.16219408986838377,0.8439296375795651,0.7237445073812829,0.04648134657973231,-0.15454647257466153,0.8252591038780377,-0.1531078266984606,-0.31543776284521896,-0.16641043698252583,0.4106019843791277,-0.3776170595396204,-0.04632081413908884,-0.26403336050700354,-0.2983506664927313,0.06362575173302737,0.1815566154326074,-0.2178367086673794,-0.24529561206167222,0.1027111289608121,-0.2844986444833641,0.055411215919968365,0.505152766395307,-0.08507284628672693,-0.2951070460057104,-0.0884730573741037,-0.11824498133411357,0.08199787671329817,-0.3657134722754994,0.0750714633405921,-0.002456258458751885,0.08213529455701492,0.15682902995184037,0.3329571229139446,0.12001808278724833,-0.194689033816558,-0.013824645206820349,-0.048972326714088694,0.18147516549494824,-0.08317825214059996,-0.13413912036623585,0.06510558736583671,0.08551647077141292,0.007269684797418695,0.3640781525152048,0.14261546274189146,-0.3378648758349525,0.17035750145904235,-0.11509298177106046,0.8357889675334432,0.5775521379228691,0.32247423319263596,-0.1239941071697271,-0.06396347758577986,-0.049632530199171736,0.039410101410756876,-0.15389306574086445,-0.060222923006226635,-0.17843547034970286,0.02358763417145285,-0.1434659091862942,-0.1811765690042886,-0.2067494780706369,-0.08236655403685807,0.778132710466922,0.0913548120470394,1.0,0.18321400280369607,-0.1268073745089973,0.030406957503847552,0.2545703763220353
Putamen_R,0.20762465116461015,-0.16898413777232543,0.4713999945718705,0.14637993283211756,0.2610463016128784,0.07167245705925954,0.16046351120717478,0.5405638727532655,0.12706449469673295,0.2955999815592512,0.2452324076635281,0.012418154738265016,0.0783644960922641,0.48719349631905473,-0.007658939622925627,0.5092203310779672,0.20954751346774858,0.19045259165369513,0.20075171140437828,0.1509602792009234,0.02589933141419617,0.31979958096926797,0.46112766694618373,-0.005674222783828759,0.21311305406086753,0.13649217988600734,0.5110457412421152,0.5669965737896889,0.2535074716013935,0.0626602633475695,-0.08018611433740348,0.343901718827898,0.6561088053505467,0.1261757252918396,0.6849481779898403,0.001381608011962728,0.41647410352985365,0.5875606629189998,-0.08332909784590165,0.5860901155782344,0.10825572038387557,0.412380107811288,0.5756685811022628,0.45422665748086094,0.49355331544645936,0.6494086808679529,0.21145820450251746,0.042080124269038066,0.4495423178048645,0.23735449234414366,0.8268689042507389,0.6876861928094092,0.13520594637768824,0.08815096232588854,0.05966916013772818,0.1205246061740163,0.5313762089516503,0.3699155093436602,0.06440222143512882,0.08026564064247536,-0.01474241607588208,0.1773914739775301,0.480649406064613,0.153415600724626,0.35157330350150406,-0.20449914266032018,0.07133189691256231,0.6728290656164059,0.37226238213998036,0.05825299368812726,0.6420449797783264,0.5792983110083411,0.435454793997642,0.39827749691103814,0.46344078090270074,0.6270030860977099,0.6724143920605288,0.06150093825153462,0.29532335948376237,0.5000376202801383,0.18321400280369607,1.0,0.3708142876102604,0.4163078496341052,0.19810742634102582
Temporal_Inf_L,0.3886615789998847,-0.14107245173667404,0.19131134413704678,-0.32012594627994495,0.3675043876041349,0.3734832835083265,0.33370825920821356,0.7657159249172223,0.01227389363792091,0.13860367641573154,0.16354488176778034,0.16939216626147002,0.20453551567287298,0.8240507132050631,-0.5084273353552641,0.5591934502851906,0.03814485288930729,-0.3288596128786324,-0.13436355434942332,0.3358667958480714,-0.03098497802395122,-0.012122478172246296,0.3352041166471184,-0.05163694128049823,0.13197684043762553,0.7105122976579388,0.31758508871442914,0.3727148977779165,0.4044950947665228,-0.0003390665908003865,0.08577374712271336,0.46733546176832946,0.5292338175585377,-0.04713409238055479,0.4471251529425971,0.31790148734973933,0.21936136788714977,0.08830449111406921,-0.14550247158736995,0.27319370611920163,-0.07516071329436902,0.43254529117599166,0.30536767969692613,0.327299745679679,0.2197425172061182,0.34919236628465816,0.2891541450631493,-0.2135224172340615,0.2320161707646804,0.054257264473971445,0.4550652942838631,0.3206701067591635,0.5050286224557923,0.6237341580354583,0.3485440669330556,0.18658081649136044,0.4097743109834288,0.1740206048541244,0.33045255677500524,0.20646848585517028,0.17005733950800472,0.4241566889722372,0.3761217398213905,-0.25669057935301903,-0.23993845738460798,-0.3155011524179763,0.023975014302618548,0.5531663157298422,0.7351783841714419,0.499612657584005,0.5003099471003818,0.4049815263715071,0.2881158649731444,0.3398497416120896,0.38996355618636996,0.3807826733513932,0.6012177705560082,0.08625957803923809,-0.13268290551698067,0.6441171913245458,-0.1268073745089973,0.3708142876102604,1.0,0.4330359778522955,0.3530579403983435
Thal_PuM_L,0.4848095715319691,0.045836678218326564,0.5228657483604369,0.13823726888543791,0.20955505112810166,-0.09304378845077481,0.729668501516461,0.580728575055784,0.638743101907258,0.012302367892640607,0.17182462614435434,0.5336856317873576,-0.24035195008959376,0.4844109320326055,-0.006027640820706414,0.7517406612827489,0.2461314487420977,0.04228096343803118,0.19582963156012173,0.18564518306997418,-0.06096414768295805,-0.04181627012898544,0.23032048082002138,0.1190745459602111,0.7135533852605563,0.42651489047145824,0.3976868090661814,0.19392190758981467,0.24573223973948347,-0.26470184877025144,-0.031127997111193042,0.7046407335487226,0.4853183784744102,-0.06857151009929197,0.2837789466717783,0.018154894682850677,0.6873732621433704,0.04488073002068047,0.2644515102869178,0.07970365003980062,0.4021007896137347,0.31310606765168947,0.021984959395342243,0.8564794457865171,0.5458292877844407,0.5180165173383071,0.544173152167412,0.0889606764768044,0.7648142931294792,0.12607875256154055,0.4867948299341658,0.4431889738258662,0.5710915980341579,0.005067944062327297,-0.036246971983062606,-0.05386068957297435,0.7430689730868695,0.21136610394270516,0.13039639230451436,-0.0792515155380158,-0.19597794790597495,0.5372295040692452,0.3042090381361459,-0.06588631596362607,-0.08352677352867223,0.1592498445768374,0.2954050113066127,0.5909563181353378,0.511428047128843,-0.04239592828049995,0.37679105453864725,0.6615276283652081,0.38226791563533635,0.6774132754257173,0.694310322785415,0.5252918023262808,0.2075421452002768,0.12654352456211476,0.2593438536206118,0.4394998019716989,0.030406957503847552,0.4163078496341052,0.4330359778522955,1.0,0.5984478475482131
Cuneus_L,0.5348607441777596,-0.114524213878323,0.5365841195011597,0.14289927269034108,-0.2658444752035173,0.025385789891638366,0.41325480627436334,0.3282854594371671,0.6711550378490712,-0.2793971204523328,0.21140360917871362,0.6095058622715817,-0.12083489206129856,0.45097458285342656,0.16691995335192586,0.3485167555353984,0.35318060842577,0.05389533927787834,-0.05698604837083192,0.16383959285194713,0.29648093268725945,-0.4932732039157743,-0.0994390695231878,-0.0058471242571085215,0.6965264570046783,0.46770079429661027,0.15035941511888973,-0.12333606930418065,-0.13056948818515532,-0.02195035467741971,0.1889146276984622,0.34389140781641875,0.2275240373647921,-0.05419300428705138,-0.003036479867445323,0.20181826680861858,0.500526114354485,-0.04563772900765447,0.05965554291624268,-0.192823107098832,0.11141933634827383,0.21709347941341933,-0.17791938481851888,0.4425392909241273,0.18059677043917888,0.08878295522955588,0.4706655057367841,0.061197529490852394,0.43721149287101013,-0.022810508150701247,0.10714466964155425,0.1578376191605159,0.7712597365900888,0.17508329102071482,0.10144659316754714,0.09035576813131731,0.49386805418857177,0.06851086119245224,0.25893790506608766,0.015043621370949063,-0.225476829513264,0.7033615295378487,0.0524003308696451,0.20891078220940718,0.0027582267228000957,0.3189106742984981,0.3422730743599792,0.30369690190202764,0.3104570907176949,0.17827367479392203,-0.01769255497339039,0.27072964623412793,-0.0739171005131203,0.3654707140152353,0.29945414713026874,0.26818028889466056,0.04601161343331771,0.03566842350036591,0.2964018516951413,0.37465466250450524,0.2545703763220353,0.19810742634102582,0.3530579403983435,0.5984478475482131,1.0
