,Thal_MDl_L,ACC_sub_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Red_N_R,Red_N_L,Supp_Motor_Area_L,Postcentral_L,OFClat_R,Frontal_Inf_Oper_L,Occipital_Mid_R,Thal_PuI_L,Thal_PuL_R,Cerebellum_6_R,Cerebellum_Crus2_L,Thal_VA_R,Temporal_Sup_L,Angular_L,Parietal_Sup_L,SN_pr_R,Precentral_L,Cerebellum_4_5_L,Thal_AV_R,Cerebellum_7b_L,Raphe_D,Parietal_Inf_R,Precuneus_R,Thal_Re_L,Thal_AV_L,Vermis_1_2,Vermis_7,SupraMarginal_L,Hippocampus_R,ParaHippocampal_L,Thal_PuA_R,Thal_IL_L,Thal_VL_L,Thal_PuI_R,ACC_pre_L,ACC_sup_R,Heschl_L,Thal_PuA_L,Putamen_L,Rolandic_Oper_L,Precentral_R,Temporal_Inf_R,Cuneus_L,Temporal_Sup_R,Cerebellum_9_R,Supp_Motor_Area_R,Occipital_Inf_L,Temporal_Mid_L,Hippocampus_L,Thal_LGN_L,Frontal_Inf_Tri_L,Thal_LP_R,N_Acc_L,Cuneus_R,SN_pc_R,Lingual_L,Thal_VPL_R,Cerebellum_8_L,Calcarine_R,Thal_MGN_R,Olfactory_L,Thal_MGN_L,Caudate_L,Precuneus_L,Cingulate_Mid_R,SN_pr_L,Vermis_8,Cerebellum_4_5_R,Cingulate_Post_L,Cerebellum_10_R,Calcarine_L,Temporal_Pole_Mid_R,Thal_PuM_L,Amygdala_R,Vermis_9,Lingual_R,Frontal_Inf_Tri_R,Frontal_Sup_2_L,Thal_MDm_L,Heschl_R,Insula_R
Calcarine_L,-0.16577730411249986,-0.07852334807101485,0.43484020467112827,-0.557503528660101,-0.12502840997632983,-0.4810863556611561,0.17678002251797503,0.6001066613143033,0.020614975405763226,0.6324930335133842,0.8096422612151642,0.039404318826415395,-0.5169428158846662,0.5669735764111964,0.4763184224560466,-0.6128587600790918,0.6478581756748849,0.6784678841372654,0.48303659402482346,-0.3310410272718599,0.5524610247094283,-0.005857965258353274,-0.4662692641733952,0.6153569075208514,0.605739937524246,0.3174505386041066,0.40582367294463506,0.15426318413798026,-0.20113931604483734,-0.2673973215389003,0.5308859690028753,0.533835115617379,-0.40242289267550374,-0.3008250661624008,-0.29162978678268897,-0.5475718565244858,-0.5489179788776647,-0.5268964171535876,-0.5598269230421895,0.009756698339099088,0.21416452255935747,0.6469892047361665,0.11625283319411882,0.5801039107525175,0.059003925641173835,0.5799996708430514,0.7886160980815585,0.24402660087340777,0.5961077677535479,0.17692891422387724,0.7929030945771278,0.6454571481082937,0.13534545421245633,0.05594542567116157,-0.30204296891381377,-0.18118827571005303,-0.43969892630525,0.8279300104594104,0.5379529027436669,0.8654413058545973,0.3473998518558129,0.6110120299427675,0.9195497514659515,0.6202340485990792,0.05636865364436284,-0.16194898793069054,-0.08098683132664754,0.584825470239095,0.20944763486470408,-0.1413301686305509,0.5028517230039851,0.12898780258211853,-0.25789293631439497,0.6888366149439905,1.0,0.3642874536171998,0.7948228697587433,-0.4551898526039851,0.05895309182500152,0.8537891309182698,-0.37571542562458066,0.07792750812220794,-0.042172957576798335,-0.031705529100478316,0.6225705057657411
Temporal_Pole_Mid_R,-0.03640662889583498,0.09356047509867023,0.4107958657757683,-0.49076842672481746,0.11555807318581915,-0.3032734799870865,-0.07297169666448933,0.19070793495266608,0.08703333891038909,0.24555836718051188,0.4020041787331226,-0.16745941140780593,-0.3238078420390716,0.5280643130199081,0.4426384272227422,-0.4703797508100127,0.13665835499040863,0.32523068063856536,0.08044955460234522,-0.5271558376251286,0.17946162440227217,-0.14786440452551736,-0.25681753319029854,0.5690042647868782,0.4839652211154954,-0.08058876692435672,-0.02940534547860375,0.30072589659178667,-0.03181926923315865,-0.24816877036017235,0.49264829365985774,0.2105088057882914,-0.4692147876163006,-0.43850426679857557,-0.34086084615188605,-0.32977808180155804,-0.5031102245412234,-0.5299680453982055,-0.3621251343447864,-0.090260963817037,0.042628615434477476,0.4380843078444883,-0.2865244284398643,0.18651039872704359,-0.15023353241548332,0.5289942001561537,0.4261032286646609,-0.07879586308849343,0.4257485534233246,-0.19211718394956795,0.5336358636096885,0.14701519684438866,-0.08735991412544984,-0.22969897700731465,-0.399198230419219,-0.40432362310022907,-0.3600268350131088,0.33174896649247276,0.4649850085246143,0.4726448648521659,-0.2234645350892768,0.43901869914988145,0.5100172863700208,0.5084203358592974,-0.2223831989691835,-0.2963542044283593,-0.38107295929877766,0.051662527656797484,0.03129414670857039,-0.22669742211313584,0.5031903489534869,-0.07620428591051755,-0.17820855814595657,0.6657886476113491,0.3642874536171998,1.0,0.4956574304424313,-0.45044470670031717,0.2167350943250185,0.5926011703331201,-0.272440601810814,-0.2283266475973185,0.23781026193715005,-0.4225568167956462,0.1369651034061513
Thal_PuM_L,-0.10940802187743917,-0.03308243409207146,0.5235362576789322,-0.5828033736406458,-0.06824745642812946,-0.5542798552989685,0.13596738729277258,0.4899263633601166,0.039720005642696087,0.4925883500157294,0.8321119734043416,0.11692915804994394,-0.4802219299642657,0.662143763913419,0.5163182942500585,-0.6678458857502796,0.5712493243116202,0.6464865629002309,0.428682341664454,-0.3560758062595648,0.4745959194032374,-0.04908405968857357,-0.534769410890187,0.6392981552175929,0.7948271210223956,0.2648567377351632,0.34434752794232876,0.1344677382768767,-0.2561244255366586,-0.18025569299903663,0.6317187983774472,0.35731466893617386,-0.3534452677029027,-0.3299556504493511,-0.38087508632446976,-0.5349868666304459,-0.5749522177752735,-0.6266804456278565,-0.43482688145463705,0.24010384557912917,0.0024326245856230414,0.8809010085997234,-0.163989422135129,0.3838936461683036,-0.11267893604475662,0.666608790379659,0.8299479572515782,0.31690887758222613,0.6606920983211998,0.1477739724107478,0.8061534350628485,0.5432478166558468,0.19601624006144774,-0.12257107629797906,-0.4804788413816684,-0.19842243558027725,-0.5293310320815676,0.7957867002442188,0.6696869996041521,0.7770294755768304,0.07077466093482741,0.7263016160666265,0.8503690827292293,0.7607698188737454,-0.24430291100179982,-0.25239427554136823,-0.10294610575094214,0.40965929468210205,-0.024139408272253766,-0.14623518138395547,0.5987905547251999,0.09527558218975049,-0.2570444742787081,0.6958915419031924,0.7948228697587433,0.4956574304424313,1.0,-0.6105679964450874,0.26427946302546285,0.7792346129289364,-0.4723297305105783,0.16694700078182526,0.1366874989700881,-0.1226961135427499,0.5881578375974483
Amygdala_R,0.04096421293118876,0.11401187907210349,-0.5073674998193917,0.8242869595492357,0.07741628090008895,0.3506426140439405,0.0313386333223125,-0.09442551921879877,0.12612862686697401,-0.03828261857230459,-0.6179690609175812,0.10204479945201814,0.6301882991880612,-0.27704512728293007,-0.35477678338195695,0.781436063410449,-0.298753484204757,-0.5053376840236278,-0.27168006450699317,0.32490844507314126,-0.09626970729308049,0.407728239284163,0.7370037145749172,-0.488160706781872,-0.6959726289429532,-0.3169161308971939,-0.23003119166247898,-0.2631920000756409,0.1485301711008911,0.5309075806630694,-0.590356430904499,-0.09038204070745688,0.6697935010320291,0.4379431511483873,0.47040538854292074,0.46289862562940765,0.5573058260074863,0.6281540527108862,0.4127375183884048,-0.014260996662157101,0.3926004686580824,-0.6523626300753572,0.27770324530789053,0.03398040705039643,-0.10413355398225319,-0.20089089736598173,-0.5946070121785388,0.16548114343582093,-0.4388073089902311,0.022429919783213445,-0.7437805088485582,-0.5045710108129056,-0.0141911883618197,0.3390318651008496,0.6549937235494641,0.366534811948832,0.7349296592310016,-0.5293365547453821,-0.6586963845443095,-0.5107371711956762,0.1553894869057641,-0.5990751625502403,-0.5052078908508231,-0.4395138728623145,0.4290408999561074,0.6034147772631595,0.19950996159453027,-0.2142530110606373,0.1770072865591786,-0.03608647712535361,-0.5142945474818231,0.2294593211043487,0.44438872391939854,-0.42797288177923304,-0.4551898526039851,-0.45044470670031717,-0.6105679964450874,1.0,-0.006832839486625765,-0.4563028020356845,0.6883662940706837,0.012802316405246268,0.163223181610898,0.4017124119441973,-0.21735581057465642
Vermis_9,0.12015545392187996,0.04876779127031064,0.1262395633183179,0.043458292911035215,0.20650275503294166,-0.10184984306114905,0.10218013670634345,-0.2642953737052748,-0.04538970528870252,0.15811673594228784,-0.06118346612000702,0.20472641063755836,0.291453300660268,0.5836631210906963,0.5628163379705149,0.13218277180890783,0.1324127650777178,-0.2574123096817257,-0.47467705254106135,-0.01752229576098337,-0.09649331909729648,0.4308417069704953,0.19471383752926233,0.35714056040386805,0.3701300304950794,-0.4962994017469889,-0.4053225623676035,-0.037165407131826804,-0.1328133583567271,0.5515564203225909,0.5732905778560726,-0.18561466475541674,0.31939115821860187,0.14225416057059542,-0.04349486968132996,0.14100002487562663,0.17367745966575907,-0.12154237984918334,0.06332444820470072,0.38464974229178955,0.006246435881033887,0.4530414912635935,-0.11544233810693853,0.05742462060378018,-0.49865209938515265,0.4792019288552603,0.05904288914260828,0.46770142777683826,0.4300012251360603,0.07216726740594048,0.1495628515874863,0.08512184779496784,0.20723089511693474,-0.1927114779741017,0.12672299702627413,0.1871204903279885,0.17578048692815773,9.572950509239688e-05,0.07327441723334514,0.28487283379137274,-0.2198008739844746,0.4881160674908934,0.12410620171212558,0.4791311072850403,-0.06638953124644381,0.1449959326462549,0.14287850965877755,-0.3386373310022209,-0.06668881789920995,-0.044689258663725154,0.5429555907966718,0.5673626968141688,0.3007146205867857,0.36132390922119123,0.05895309182500152,0.2167350943250185,0.26427946302546285,-0.006832839486625765,1.0,0.3037675522553057,0.15847639040916875,-0.0032540884741749446,0.43501380987246924,0.2624098431041279,0.32796148234957184
Lingual_R,-0.13969529457056143,-0.062146975574588606,0.48236665367525416,-0.5500855547593324,-0.001324509552515694,-0.5359020696763509,0.056463653026614054,0.4186346076732636,0.04726741163724972,0.6538895027719414,0.6832990724446805,-0.01795758086534657,-0.39785488547052106,0.8397370323227592,0.7416978081680514,-0.5550722322400626,0.5737271259095117,0.5170025836418319,0.18638048319716227,-0.48135370941298494,0.37563540366123277,0.02540495249417131,-0.354165582429382,0.783610706339143,0.7620121092172737,-0.0663293396639523,0.07729103847637521,0.14185455588182486,-0.2442792425133311,-0.1803114751383182,0.7271458661960847,0.4223554498818602,-0.3898405883680535,-0.4262712274053311,-0.35664705711590045,-0.5362443321015516,-0.5724586232142627,-0.64288078144185,-0.5686384856057722,0.01786089959370092,0.24172215722794807,0.66997757625253,-0.05981463556828404,0.5729106030516737,-0.25393048841128174,0.8159516264484464,0.6735489849990094,0.3330375414535854,0.6531873940532452,-0.015452569161279305,0.8255475565521383,0.4856969248054387,0.04618380657463633,-0.14876398475588037,-0.3041481867213773,-0.2055852396163568,-0.3837290725780159,0.6624280600125019,0.5664773606266847,0.9268362300541944,0.1140895382462768,0.7528338508992589,0.9098126692572311,0.7662205669432506,0.03605123346972011,-0.19540377967507888,-0.21594912373983965,0.28121610752049203,0.1699949145309745,-0.2074088172929959,0.7195653466320201,0.20475506144973213,-0.2289819354735135,0.8953601777320105,0.8537891309182698,0.5926011703331201,0.7792346129289364,-0.4563028020356845,0.3037675522553057,1.0,-0.24920841469473,-0.14537192019162937,0.12256394921935693,-0.08946810433919457,0.6497259018862894
Frontal_Inf_Tri_R,0.03247028621386337,0.07435077329416409,-0.4144998559791513,0.8327354823066938,0.2000050304656713,0.301061192716862,0.03720233430481214,-0.31708909003864794,0.4249245011285028,0.1897126800315047,-0.6812947056132483,0.4128598822901555,0.6212637972808521,0.035838563279543344,-0.10894583958698867,0.7747152775945001,-0.2296812024077868,-0.7191040706483163,-0.556859193200125,0.25457390981506195,-0.20539129426482872,0.5461650261965344,0.6290805146223089,-0.3451593783692964,-0.38658512472488205,-0.587640134937018,-0.5251913569808095,-0.4662679212134445,-0.0018859873251627548,0.5901728088207373,-0.27757185894618397,-0.2986456092896657,0.7253293953718538,0.3676574419561504,0.5264812730130354,0.3244026976328841,0.5458753513614104,0.5485178563334047,0.4189604318435254,0.24945771966551333,0.5123455342731178,-0.4640782421231691,0.32338688626727496,0.21529176678701975,-0.27445923826536106,0.03205519409870895,-0.661541317840815,0.4804107483190751,-0.45392214700920713,0.0333865697691672,-0.644759166328573,-0.5618912677385791,0.1357411512785845,0.216864843856307,0.7138914134602797,0.46173156232004775,0.6655503230444942,-0.6381571768828305,-0.4305631499781295,-0.27409416311143436,0.15696114376855497,-0.4049397198682309,-0.4564014175886234,-0.19921012834803054,0.5044719376543818,0.562648087298598,0.30052786654389463,-0.5086305944461725,0.23204554631220775,0.08217552108144752,-0.1920737884331646,0.4383941033338704,0.5021090997732108,-0.21662021172173557,-0.37571542562458066,-0.272440601810814,-0.4723297305105783,0.6883662940706837,0.15847639040916875,-0.24920841469473,1.0,-0.0736482967554883,0.13418770750242712,0.57575153514224,-0.021057292690642587
Frontal_Sup_2_L,0.34658836858192155,-0.0004263114289943557,0.18025864096508784,0.168969319822902,0.2508292328665473,0.2731533338988223,0.7330610610818644,0.2973538214823815,0.09309802063448804,0.02643716012376883,0.13860056999259898,0.20146795956033314,0.16280314653387776,-0.2879755841115205,-0.2818386213151654,0.1444162837694793,0.3136158729295745,0.246086918439456,0.3189154384514597,0.2958366760288716,0.5533897051038316,0.22771350754243055,0.14117007584405733,-0.14414074805436755,-0.05584283361666141,0.4374271154925558,0.5978578441499007,0.18791993489903905,0.1711703886962455,0.16877754736553532,-0.2322480658669725,0.2643443153714841,0.3072694713799943,0.4977821333150353,0.2817544591828954,0.3895105607533089,0.38181662151204687,0.27652310424446686,0.5166160615094044,0.5622764089322834,-0.04099006938279052,0.32835510746824814,0.14060591665764965,-0.08457568555853959,0.31718767473144,-0.2082789397603305,0.2480001155764318,0.05336581718909119,0.1158388967922605,0.755937742215736,-0.021949915210662273,0.38244812243827503,0.4776738235036404,0.09578044566344515,0.2565384056338345,0.2790695604852008,0.1706405533209739,0.2218253978786341,0.06005793661020054,-0.09286621110064486,0.18919333964721766,-0.05549000807518404,0.07744872815886687,-0.040064953928172255,-0.18658689831741737,0.17484310473335601,0.5795456102161405,0.429919092988403,0.05120765284262114,0.21432026636749835,-0.3003047243058391,0.1897671020047926,0.43371460961373864,-0.2660339343737211,0.07792750812220794,-0.2283266475973185,0.16694700078182526,0.012802316405246268,-0.0032540884741749446,-0.14537192019162937,-0.0736482967554883,1.0,0.31181455439989614,0.28568117845956936,0.09680331101645916
Thal_MDm_L,0.5424212374087419,0.017850563268085443,0.032611560885015115,0.14347214285430332,0.3242668226705387,0.2361539443971492,0.3751249897905293,0.0903302791057493,-0.007426116884259942,0.13881598458461186,-0.01916784803826479,0.09969985337054704,0.40108615245216206,0.2051164100087656,0.12887457839161104,0.24566632601570756,0.0005613591514389752,-0.011944948613365973,-0.10307464226678072,-0.030632245436126478,0.2819092889482774,0.2965972155406231,0.4060366497584259,0.1912322923004588,0.07359670609434217,-0.150642519418292,0.057344028073927175,0.35015072478043235,0.21884124870278984,0.33555526478139813,0.10595656928601464,0.15725505757195374,0.3338615617568294,0.2888929931068821,0.1735307609564722,0.366534708683088,0.27351957798800164,0.082090480624034,0.27578459104746417,0.3558302491086197,0.27588935269217507,0.2340130358317989,-0.2293371927084922,0.049976258255822525,-0.08691070068538538,0.2430612761102064,0.07628942009323152,0.1875215768695595,0.24321301909379017,0.29036293450657336,-0.01650703678020901,-0.023692611825070455,0.3301210474483455,-0.17525732902592586,0.23756648159761704,0.15412245792760826,0.17501840682528805,0.022427366591018263,0.06642509117828996,-0.04573920755261846,-0.2737067965995471,0.08712189911410252,0.12511980039366297,0.2639030007902896,-0.2866767036834976,0.16136292788605458,0.06574128564292529,-0.042315777312557326,0.16148884393791743,-0.10710276689876146,0.056890503072758516,0.27095030530321634,0.552606851325655,0.1355557409610031,-0.042172957576798335,0.23781026193715005,0.1366874989700881,0.163223181610898,0.43501380987246924,0.12256394921935693,0.13418770750242712,0.31181455439989614,1.0,0.10099421507456516,0.0955727456153202
Heschl_R,0.1792327000275977,0.003933764721477355,-0.2143013937836804,0.5186938785846967,0.13137039595004993,0.200051234736902,0.42324839164857525,-0.1558179684943564,0.12350524895224116,0.39757880557538466,-0.3919642389050915,0.5654359413094631,0.47690870632678506,0.027792359902417504,0.009141563205394193,0.6142868839795437,0.25737875944398403,-0.4501610087124225,-0.3974771952827497,0.45049133435883926,0.046279002175007244,0.7570408860305481,0.41988011217258764,-0.2862332164220408,-0.1529500817475064,-0.2593875404871006,-0.17209135076098905,-0.2974043182375515,-0.047322042722914535,0.6674942949069224,-0.05467407606494652,-0.08695757775147558,0.7271648246749411,0.5404274921985897,0.5357059906215825,0.31951987329731973,0.6459947698033708,0.5852928526292623,0.367182898892019,0.45521834557716395,0.40278755569880387,-0.03402168194914313,0.5104542253332416,0.3124652635342294,-0.0771994600315161,-0.03380963927409742,-0.32499174332049185,0.6347947457760131,-0.1800657913971024,0.46678779897039,-0.3516537025943751,0.056911302034445145,0.4888945453405191,0.2953630713712123,0.7383836804446785,0.5790843321696578,0.5319538710076344,-0.26961093364620514,-0.22421001462956963,-0.007735372333318692,0.39459558265646283,-0.09784220103864051,-0.18755359062473298,0.007695456463859899,0.4430866613732784,0.4230010900782107,0.6494139324702892,-0.23320909114965796,0.3487005457586377,0.23200941526983557,-0.03965812834834956,0.7015222091825107,0.6113156812267924,-0.27077863284656956,-0.031705529100478316,-0.4225568167956462,-0.1226961135427499,0.4017124119441973,0.2624098431041279,-0.08946810433919457,0.57575153514224,0.28568117845956936,0.10099421507456516,1.0,0.32199548101762165
Insula_R,-0.09362303553167671,0.08582668185238322,0.21632701750210553,-0.1539393958229342,0.0211884914569606,-0.43287108078049824,0.16351565111216165,0.321422158615742,0.06905167750621567,0.6229439381684612,0.45627903980156803,0.15008991911202582,-0.0575145301475891,0.6597478087719997,0.43585452535785674,-0.20764039260047143,0.5902171441642852,0.2835410625152098,0.1043081315626305,-0.2232195624841459,0.2940431130044874,0.209826717622077,-0.11577180607261758,0.3807546072522469,0.6529793062101003,-0.1802747920887055,0.0546204546734791,-0.13495125807928537,-0.3072852490063473,0.10318792117149926,0.4811828647087358,0.2963091313630212,0.032873253073122374,-0.14650318057524747,-0.16035052219510323,-0.3117473641788517,-0.2554975947250961,-0.3799266915742311,-0.19889619595752098,0.5073916891321946,0.3651119168116201,0.5224026650100779,0.022196017791937098,0.612194898504487,-0.44377609224516257,0.6487177052618847,0.4182301404004409,0.7333793152826735,0.4931515039653012,0.11901138546572992,0.4225584881314869,0.2933329975278749,0.15841431848687854,-0.12181535945977381,-0.011283868612087848,0.13133205863325192,-0.08005278271092518,0.46882008741036,0.2972579380844866,0.611086640687142,0.14666867778657255,0.45665335419355607,0.6002841108280066,0.6154679373395641,0.16252225259296546,-0.0069598836652731534,0.14554076078213546,0.2052508652891348,-0.0697628514632788,-0.1189601136146547,0.4514085313833889,0.35600485065078097,-0.033715882279826304,0.5513429237281086,0.6225705057657411,0.1369651034061513,0.5881578375974483,-0.21735581057465642,0.32796148234957184,0.6497259018862894,-0.021057292690642587,0.09680331101645916,0.0955727456153202,0.32199548101762165,1.0
