,Temporal_Pole_Sup_R,Amygdala_L,Cerebellum_6_R,Frontal_Mid_2_L,Cerebellum_6_L,Heschl_L,ACC_sup_R,Cerebellum_9_R,ACC_sub_L,SupraMarginal_R,SupraMarginal_L,Vermis_10,Thal_VA_R,Cingulate_Mid_L,Cerebellum_Crus2_L,SN_pc_L,Thal_LGN_R,Frontal_Sup_2_L,Vermis_8,Rectus_R,Frontal_Sup_2_R,Temporal_Pole_Mid_R,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Thal_PuA_R,Cerebellum_Crus1_L,Angular_L,Temporal_Inf_R,Occipital_Mid_L,OFCmed_R,Frontal_Med_Orb_R,Heschl_R,Thal_PuL_R,Temporal_Mid_L,Cerebellum_7b_L,VTA_R,Putamen_R,Temporal_Pole_Mid_L,Vermis_9,Temporal_Pole_Sup_L,Vermis_4_5,Thal_AV_R,Occipital_Inf_R,Cerebellum_8_R,Thal_MDl_R,Thal_MGN_R,Frontal_Inf_Oper_R,Cerebellum_9_L,Parietal_Inf_L,Cerebellum_8_L,ParaHippocampal_R,Angular_R,N_Acc_R,Cerebellum_10_R,Red_N_R,OFCant_L,Parietal_Sup_L,ACC_pre_R,Thal_AV_L,Frontal_Sup_Medial_R,Fusiform_R,Olfactory_L,Postcentral_R,Frontal_Inf_Orb_2_L,Thal_LP_L,Cuneus_L,Occipital_Sup_L,Cingulate_Post_R,Rolandic_Oper_L,Thal_VL_L,Occipital_Sup_R,Paracentral_Lobule_R,Calcarine_L,ACC_sub_R,Insula_L,Occipital_Mid_R,Thal_MGN_L,OFCant_R,Precentral_L,Frontal_Inf_Orb_2_R,OFCpost_R,ACC_pre_L,Postcentral_L,Hippocampus_R,Fusiform_L,Thal_LGN_L,Supp_Motor_Area_L,Red_N_L,Precentral_R,OFClat_R,Thal_PuM_L,Thal_VPL_L,Temporal_Sup_R,Hippocampus_L,Calcarine_R,Thal_MDm_R,Frontal_Inf_Oper_L,Cerebellum_10_L,Temporal_Mid_R,Thal_PuM_R,Thal_VPL_R,SN_pr_R,Lingual_L,Paracentral_Lobule_L,Thal_IL_R
SupraMarginal_L,0.3050404152339471,0.1296398166463923,0.3924932226018081,0.5511245862508353,0.2508287602057151,0.36980451762984073,0.29715518444437355,0.2978067546157042,0.2219448615716767,-0.027363418769675376,1.0,0.28171472873115755,0.15609137485855304,0.3753544813005851,0.00016250057646647226,-0.07638650268048384,-0.05867279156556816,0.4260124268111711,0.21723788805446723,-0.007922038576683508,0.10893211284595364,0.2699623492957387,0.4086869502710454,0.4781546078487875,0.002072593273795326,0.08757270807580074,0.43393527670636795,0.3425338286651607,0.18042710393652397,-0.22311082441455093,0.11026231063223735,0.5355489308420472,0.3376843759181653,0.2812353343408802,0.09509164912389528,0.18517616651956317,0.0981571310535665,-0.06824819519308198,0.32394936071050784,0.28275334745036546,0.07067379582631951,0.14817415493875452,-0.02023517183394644,0.3594608600181367,0.13306442775553626,-0.10807717685788006,0.27946960577407093,0.29350137889835265,0.4665059438048783,0.2004297545463655,0.1562306835740758,0.19537471578288207,0.1967713586893741,0.20019456976588848,-0.03258949639508255,0.3708696472845687,0.2558479387886179,0.21026625778171207,0.08502228122498365,0.22726125375662887,0.3869299263618699,0.041122935404542794,0.03596916172629855,0.3433671523390157,0.3925349365467199,0.4363653197156237,0.3736278965163694,0.33259282219911157,0.4082329532266675,0.16150614860568935,0.0033307974456102955,-0.06521473324682994,0.3083291012862318,0.2897833984904759,0.3999400356308565,-0.03823487633708734,0.03572756505414967,0.1739156995924984,0.7019631201065177,0.37275846783656635,0.15223787482229434,0.3635994590668466,0.7993316664806854,0.21515291700109374,0.14040338901233307,0.4107248808105579,0.31338197904418347,0.07590267834306666,-0.03756506384059892,0.22265416502293367,0.23965418252727383,-0.005714855274202801,0.349114307567632,0.18307770410146812,0.3951804530206467,0.0751053821799596,0.4939149125867736,0.06719190135055493,0.22774688122498524,0.20491708788899532,0.18826606158714612,0.10320509742453515,0.31405910515354174,0.06996530444738867,0.15532738356905587
Vermis_10,0.6085837541086491,0.3602785711798582,0.844834572194815,0.4411155019115492,0.8324087821485959,0.45481812503798286,0.5014396148779426,0.8438699650238395,0.40122175248995917,0.31176848395189155,0.28171472873115755,1.0,0.29359868138510603,0.6243009957084371,0.6448947931359362,0.3197421078848564,0.003992754041662979,0.5301680267003375,0.7549032699295029,0.2917144767856237,0.5177923687781246,0.4717601194368478,0.633207338495697,0.4388309375378849,0.3187002188809021,0.6912541362849721,0.012975906659163833,0.45704633751120577,0.29574793827997276,0.42337448627585617,0.5273391161323829,0.5161440228051917,0.49840272292075394,0.609403717241493,0.6530244955668769,0.5700378694906841,0.28822467578702077,0.4888157869609153,0.8476724256371175,0.6084145349202057,0.6645428321226756,0.501913313687314,-0.017519586147402868,0.7266548489668889,0.47443346013841,0.20160240453094536,0.5298870155096412,0.8551344526540523,0.0014323605744636114,0.7524310923956715,0.405584252888495,-0.08048579638771376,0.5262535322528011,0.6149592812459682,0.24956535366979732,0.28462654645906493,0.0568037023039779,0.5839864702856028,0.06713121178765888,0.5553871559455252,0.7060039037769513,0.41450611612500804,0.2845254498783925,0.431405649220572,0.5315719374720177,0.512485689355467,0.012794650712595305,0.7192300613135915,0.47050018528997556,0.1793549600029759,-0.07183624361013874,0.04549432882957027,0.7643053947229773,0.46216243807783924,0.5210895725477915,-0.02785911716151448,0.1523046358223891,0.4924508627300825,0.49015666379905687,0.5226129498498121,0.4596326753766191,0.5243886902998356,0.3324993733788355,0.5018424366148345,0.5078763855099764,0.29661786945001,0.4123838560522348,-0.05669989090977629,0.30388865020628625,0.40019745456993455,0.6804060891074882,0.2929160577467603,0.6098364799001222,0.6619337095551363,0.7699207726646851,0.5061351954602411,0.4662903939927753,0.4748643692492748,0.5731558203924946,0.5260884106035648,0.47185639639797117,0.1831741275263978,0.8201691242061092,-0.11647790885318474,0.38684674279038167
Thal_VA_R,0.2733971321566688,0.21223936880674338,0.2708944417867037,0.12702577231862894,0.2875397691810674,0.09747305860312444,0.3325238739008837,0.2645150718442752,0.1822350523425575,-0.011232310844657898,0.15609137485855304,0.29359868138510603,1.0,0.0627878414319371,0.17669240471291742,0.416383257136503,0.49299905722948834,0.20497045225006677,0.2641479896797608,0.4285988719486793,0.25550764464047304,0.32875547098389024,0.19778689713253048,0.10240685327331456,0.38529691136225386,0.15968210689643197,0.187343600862436,0.41762086749711,0.36294985452319795,0.4078374601198888,0.3962143291422153,0.055801956188016574,0.07102543173664543,0.29386355801997893,0.1055883512393544,0.0072480286156116425,0.4407028868564315,0.17218710322872935,0.22505451777508703,0.23527071933953375,0.30326461685990397,0.3624652200103286,0.018652416670033905,0.17856781915170405,0.46539139730708023,0.13842356318397822,0.12637078055470222,0.23196347906676268,0.20565106829922825,0.19206621392645756,0.42149618642610226,0.029061703786555267,0.08546532885723115,0.18483638776386518,0.39400431960669857,0.41151631055353566,0.1491282085933852,0.52034635823401,0.3489271739931186,0.21893218490188415,0.29880293206146386,0.3331279988405236,-0.04718432303178094,0.23812828224771887,0.048864808523171537,0.22988911756593702,0.23978886565527943,0.0907671648279251,0.015010953996482725,0.5618972698028489,0.14576018857282694,-0.04339644395287038,0.1506824277572616,0.33291028006751616,0.2025835989158525,0.33929197583944715,0.5282669308654239,0.5627614156563441,0.12736493284576228,0.334370452129045,0.45110986910212814,0.5433846877933697,0.20487154294906734,0.5646091132997273,0.42937207032233493,0.30767881926588664,0.24913309856511842,0.2359294891576099,-0.0592241221634548,0.41377963654288447,0.2765230195151689,0.4440190206460633,0.21148580963578315,0.47476742091807894,0.1568341699015087,0.5457365035577991,0.052942913989621934,0.1313937390345147,0.393376233121242,0.3649430887506552,0.4872432125891368,0.2516793134787663,0.2756914284311048,0.06769277567267651,0.4066630032432358
Cingulate_Mid_L,0.7495699786128855,0.2600044442679615,0.732932571087367,0.6563812218972508,0.6610274442108776,0.7104301573832987,0.5491392821735177,0.6903919385237762,0.42289806045239253,0.5812270378428598,0.3753544813005851,0.6243009957084371,0.0627878414319371,1.0,0.61628891144899,0.25314393202493374,-0.19561370528335903,0.7183955151706307,0.4156354894856368,0.1334254729676391,0.7120149782762176,0.5932931584432634,0.6448347217551157,0.7075128771087871,-0.041259900773571355,0.7085105708374042,-0.11516883202500437,0.33510993245479437,0.2353063420673276,0.26122324912961353,0.4505897436365312,0.7241141130495076,0.590219854948346,0.6947138676319812,0.7318964518775984,0.7036659018844338,0.01055636742305654,0.5572384025056782,0.5887915151076872,0.7808428785712346,0.5811829272474978,0.6054711739687846,-0.0641388181471937,0.7604432153866674,0.4859854338777001,0.06458413499721462,0.6435554830136818,0.7238520683779675,-0.056744021073059626,0.7688635867499408,0.20113327996119393,-0.11725112162185375,0.6433415734629297,0.5265557709867306,0.19775927662118023,0.4532713140695003,0.0867618577341056,0.6080899440699692,-0.252801231738021,0.7815231959972573,0.5859644656962618,0.3306535451803228,0.6272621066536247,0.5990201236746332,0.8219340762078922,0.717252559670336,-0.13628619676370357,0.9013671668344118,0.832867862737117,-0.2192644473193422,-0.05885025822136232,-0.07262562505167722,0.73264886906628,0.3748098354651378,0.7389718562319397,-0.028435241377930322,-0.10817739707023052,0.41535513341931857,0.7513530741339601,0.5829263725223237,0.364817755134969,0.5071605795905594,0.5556357950248937,0.1793742040803098,0.4363397838073124,0.27858402068232785,0.7476843606520831,-0.1843257071325259,0.651406205483122,0.5470029179854395,0.5973081276706581,0.07357854941167022,0.777841967299901,0.5247938310771914,0.7455721370983014,0.41232670464786697,0.7784809930978227,0.465371418238635,0.5944835656044813,0.27796866770308465,0.19355597411331613,0.31341529807581675,0.6564149488920803,-0.1608044852792526,0.1848449216852491
Cerebellum_Crus2_L,0.50900128477241,0.024161175434746728,0.7703848505656383,0.3576442545105917,0.7769612230468439,0.4384006365903727,0.3097463712823904,0.7414065293657812,0.2839335758148606,0.3632859253810881,0.00016250057646647226,0.6448947931359362,0.17669240471291742,0.61628891144899,1.0,0.4056644685922511,0.019606532417803996,0.5282908605838562,0.6029041301368794,0.1268223305849354,0.6360637565241967,0.4781377807713816,0.7055724907303231,0.35454481567813095,0.15097042012879336,0.9468877926888337,-0.30940530821684503,0.2098635095596841,0.31476663865403326,0.602375507049946,0.3901629088457349,0.4167928052136021,0.38052846323838413,0.6588635076091837,0.9324537451064856,0.608943346124413,-0.043665735313025235,0.6477999351516659,0.6408212878770192,0.5916881287280521,0.6738895699430775,0.46294904228191974,-0.030878801217888004,0.7472976499221131,0.34762601830259576,0.12609088690853426,0.3641163541229531,0.7389258870677979,-0.2847327134637273,0.8399478924551004,0.33425890975917955,-0.31285581307924337,0.4781317315199387,0.48722322518965494,0.25442737537001026,0.19973767819871627,-0.13893095886227103,0.545581125481818,-0.05680759093157929,0.6231013700643917,0.6535061063413564,0.3766553431605919,0.3188316532214299,0.38243933899371374,0.5352860470833979,0.44504694716750226,-0.3339502050549663,0.6805745758153865,0.4354927883125892,0.022406352555264793,-0.18805185579403405,0.09837873545445101,0.7162111439535279,0.31562822552834935,0.3358916554753789,0.03963289327243942,0.10366264893674229,0.3803669995012418,0.30035813484713053,0.37743216202228086,0.37947445258773327,0.45291915736651306,0.13959289420557278,0.24271052053864847,0.614039517111854,0.24785021757626302,0.43649264124191944,-0.08941805821161289,0.41522311844429466,0.37269218458534975,0.6050953323090604,0.36619685964978943,0.5497605883032332,0.5465836992840589,0.7348409011953241,0.4357307513231503,0.41670235487640195,0.4633795983536931,0.42088743287728153,0.3432016199225367,0.297585708331222,0.4055650842331073,0.7489643124790822,-0.13469539236876282,0.21175751192250353
SN_pc_L,0.30002654442499993,0.3115549815739536,0.3816431853756892,0.22042211966586586,0.4276250158539732,0.23386577183802584,0.3595967545092687,0.458224171169665,0.2057741307433967,0.013052395599656853,-0.07638650268048384,0.3197421078848564,0.416383257136503,0.25314393202493374,0.4056644685922511,1.0,0.3147427951078196,0.3353618537184314,0.34633155980057284,0.4968541960761619,0.42269833812027185,0.5659458010072178,0.41492818517687075,0.27591919472736576,0.4213218817257234,0.38462025815618184,0.04360195364413854,0.48569748048818906,0.3124134200010339,0.45295018316623553,0.5575816390999064,0.14055523828479125,0.19587710159045402,0.45459346802363226,0.3644497197424448,0.2618223501059698,0.48203567735701996,0.5517056988269529,0.3171206302531683,0.43519893132701326,0.37724900059551364,0.458247175852549,0.014718087835932318,0.3980548943022838,0.2948873477223862,0.358662071304472,0.2941046260756282,0.4373599696948453,-0.10657101108736401,0.421735104533245,0.6440511499868975,-0.05645184234580902,0.5992292773741937,0.25493874451146803,0.47084185007706564,0.46007125596829385,0.08640656950230875,0.5189444025605291,0.11047933298103182,0.3548821432094492,0.43971451541410006,0.6024266487542468,-0.007741440427902889,0.3794348423995132,0.15853280913941625,0.3827448164745231,0.045819283623226036,0.2329373570823615,0.15534890033571105,0.38768943327477534,0.07883909570069558,-0.06271691371389242,0.30899207245326427,0.25624567576462975,0.32784736529623426,0.27262254006901393,0.5829709347647305,0.5885482428610433,0.1450384760179344,0.3332311888717774,0.49860744309041005,0.509547365787252,0.04253511211056764,0.5732253425549546,0.5791201855869842,0.34180959987248877,0.24503625267575352,0.10641138000907173,0.03054962287504423,0.3141720649467046,0.3583250466179592,0.5082938064756,0.19082340365165554,0.5885641856981767,0.2668501939213229,0.47768846806663745,0.28313186730069295,0.45748788732163825,0.361653389909302,0.1966404224563487,0.2697380574045315,0.7507840154379656,0.3306831971342602,0.1578040140392094,0.34918916612095313
Thal_LGN_R,0.029453550812619442,-0.01383189335745374,-0.060966482310867674,-0.2674564812701427,-0.035337946357959525,-0.020015278481770177,0.08837025209428075,-0.0719830970089283,0.1331166802754241,0.13941073610277369,-0.05867279156556816,0.003992754041662979,0.49299905722948834,-0.19561370528335903,0.019606532417803996,0.3147427951078196,1.0,-0.17910804781698048,-0.17756714159138995,0.34092313370288985,0.05680832813839108,0.12683390396167438,-0.14918501046421007,-0.21810598094728578,0.10753893666029636,-0.016459889919357085,0.18632244508499785,0.10423153900081744,0.33723220641177454,0.2948500819754623,0.04215963658149793,-0.2755306204821251,-0.1992039470291745,-0.037970926183217846,-0.14752726722070628,-0.2608866829765055,0.27555111411142685,0.06867481248222422,-0.1771812472410991,-0.026438482751182768,-0.07878012035867869,-0.018472142794410982,0.33584432040190515,-0.2059784491115516,-0.1040577012291968,0.06108520270359467,0.02570497061904454,-0.10168997824591561,0.07231038348435138,-0.17308366188208177,0.2709865673177311,0.1426921477891063,-0.24780184670055871,-0.002646624360063614,0.10446056663385353,0.16172529190549817,0.013060736762605248,0.13848385586391396,0.45742299329429575,-0.08441389173313417,0.08291153920304557,0.2086034701747226,0.10465647856155096,0.13749921604747864,-0.19107008679205148,0.0009921250449766103,0.31425986511385134,-0.25758660474417244,-0.11512227587852569,0.5968626283765263,0.17355216855291267,-0.1543677434225922,-0.15060002065239542,0.2544022942070903,0.025432182845520915,0.47630748321899014,0.6020436317036648,0.2693960088789016,-0.2349099655916196,0.1388628247479521,0.23832752026451978,0.18204348663971132,-0.15158744114196265,0.32799954120345104,0.26455422182973964,0.026843611937713435,0.06922461079272228,0.5261293709019117,0.04147349400894359,0.1630820878023335,-0.2500527925894885,0.21980847139968668,0.03144854328118282,0.22414681636903167,-0.11487858348704744,0.09546848433472563,-0.1592056993294436,-0.08593176391157299,0.23535975624632885,-0.10391487250860103,0.09675541516049897,0.14623951466345286,-0.00706982451511542,0.1704557351836375,-0.01464540770711347
Frontal_Sup_2_L,0.5134237742639405,0.24003288997848193,0.6358488497457866,0.9194244231335726,0.5974396356018151,0.43698582762126587,0.49849569788932696,0.6325456674523819,0.29583837208545505,0.05898733080813782,0.4260124268111711,0.5301680267003375,0.20497045225006677,0.7183955151706307,0.5282908605838562,0.3353618537184314,-0.17910804781698048,1.0,0.5242257388425351,0.18407436024497542,0.7328775354118394,0.5196668848319496,0.6619066651531158,0.8088874735060938,0.17105860870061854,0.5527169040875497,-0.055448007447966075,0.526233967687271,0.3949646286669458,0.3097649035272386,0.5193140586886281,0.5778651789200333,0.5062495557060216,0.7234190424263941,0.6547157137618465,0.6405990755842333,0.1557296528137725,0.49110024787502676,0.5748302985658218,0.6154623230507146,0.7051105271976715,0.6246362357112644,-0.25031030189920783,0.7670575425022539,0.5640955455822717,0.006987202051504174,0.3748042551610096,0.6392156151331312,0.04181080957811749,0.7522815931976636,0.41556845394441216,-0.25903758907562563,0.6157085839174307,0.26393231279861573,0.28641487304943763,0.4892143277121023,0.12706968973115398,0.6673776570359852,-0.15841873892271757,0.8308603029246396,0.603936583537244,0.37695804080340284,0.08981584758996505,0.5826632907955634,0.5452391940463189,0.5321496594734209,-0.13456329532801853,0.6806830392884111,0.5013199704580039,-0.019261286007307594,-0.12085798267132303,-0.05645920682132702,0.6908638240399145,0.3594657336529662,0.5037519774169991,-0.1312927002954908,0.09076661855877885,0.5252530867917006,0.7209645304213897,0.460469339073079,0.31207184205419525,0.6668342304781049,0.6004945083069069,0.39991187515093224,0.6033909070495082,0.4671540186227086,0.6544041718034713,-0.3103311002705598,0.16313617503100677,0.4049532605030865,0.6528812903534296,0.25606020940335833,0.4495065537518668,0.5089132461148665,0.6186462241134904,0.5398725971094678,0.7396474363982805,0.42337075620831877,0.40534174392279765,0.43829269825986444,0.42293534939037475,0.34025701990702784,0.609536985288412,-0.1318641075591271,0.3907200629386688
Vermis_8,0.3524982336984097,0.34134079792922256,0.777701367868217,0.4600144679645777,0.7637291939327542,0.16948433468583612,0.3218384552036488,0.8349115382404203,0.13050773990200928,-0.06777452476041246,0.21723788805446723,0.7549032699295029,0.2641479896797608,0.4156354894856368,0.6029041301368794,0.34633155980057284,-0.17756714159138995,0.5242257388425351,1.0,0.221012541023999,0.34008152518384516,0.31749799513120297,0.7004013636802354,0.36479589683613145,0.43100117067317756,0.5918449897958689,0.07184591103968302,0.44325865896499106,0.1885439767167605,0.41913360050196813,0.5188484124237238,0.35939721208676173,0.38673995580360077,0.549066840691668,0.6534278959387151,0.5682743232613438,0.2808986563710701,0.37332839392440775,0.9201332645944116,0.43366201590788434,0.6312394071892,0.48642842866775127,-0.19838818994351232,0.7641108275202194,0.5063159860320255,0.27059613469168803,0.24670010117634764,0.7977387638703453,0.041353187391679765,0.7621222179713698,0.4507368720218343,-0.14263395414722255,0.5334586659858278,0.43642958362589074,0.28507459608684144,0.21431711244134904,0.0485231796927801,0.505186561429621,0.03195168469749246,0.46415427660179964,0.6273961214343234,0.31107418606127213,-0.12677423610355473,0.25892965466507545,0.3424852631915701,0.4176500514903562,0.00672764466340574,0.5393746298594425,0.16110883176522697,0.1479226876317056,-0.11499022459571545,0.14267617077515915,0.70682962474467,0.19947459269875237,0.22914571421613705,-0.08260717366241788,0.11617236884723135,0.4361650651235425,0.3935797172557002,0.3490585217423964,0.3784704802714818,0.5291529006963067,0.2730427011563235,0.4880838320663835,0.44948765250073996,0.350822741326442,0.23356914298010725,-0.2647934728521252,-0.08094282245232302,0.2533092465674851,0.691776409060411,0.40723197955973023,0.3157531703645706,0.5125226110663679,0.6712475378704896,0.5273449891364227,0.3175839263055405,0.4069524430016702,0.31121560394753445,0.5846357010149265,0.5612036328420809,0.23120747930130833,0.7162600243880078,-0.05754352370114914,0.46012332988308335
Rectus_R,0.34082677790569177,0.5565967136258162,0.26159526029811875,0.15677856430763418,0.3351249463374014,0.23894442846647498,0.45664057265798624,0.33149590844023663,0.3062381224257343,0.04271241098354065,-0.007922038576683508,0.2917144767856237,0.4285988719486793,0.1334254729676391,0.1268223305849354,0.4968541960761619,0.34092313370288985,0.18407436024497542,0.221012541023999,1.0,0.3859061345824776,0.46378039649682606,0.19265075752318034,0.25628242370764703,0.36758999697182315,0.1561422104378945,0.07726865622181497,0.5122856428156919,0.3012972476223996,0.46090222674421943,0.579578624691945,0.0998163266769695,0.2481176376244162,0.3045063815571774,0.1251440936955497,0.14690970476404722,0.6573797339943391,0.4343721511822576,0.1942476969575823,0.3518051313711616,0.2342993776782153,0.262937177176514,0.21069134735897274,0.20588522320249825,0.23067220694676951,0.34117673503219403,0.4100739219445461,0.27971743145958633,0.03170263440511237,0.2148871299358103,0.5567347574328869,0.08285384165790871,0.3875327237121803,0.17688769550842615,0.32261096576668913,0.49811804353325684,0.18957331147573164,0.5052101097334731,0.20882940844278414,0.30655718990266073,0.4542634299166983,0.6271008989078981,0.04603719008805278,0.4495082733864779,0.12221486338012598,0.14037403787673106,0.15749921363365152,0.19059205015478742,0.144975650154379,0.4562291108464268,0.08076643524989612,-0.04811002864507596,0.19544962839202015,0.379459196714106,0.3676367194436609,0.21355046980824896,0.4776514261889039,0.6376440254753732,0.06923355542027086,0.442299577820162,0.549693322666203,0.475405560618397,0.0070336006694190715,0.6531382655313549,0.5017045697329574,0.13415705554641266,0.18244728746181418,0.19407312619965453,0.0367556435466103,0.3010859124629425,0.2207877708392936,0.22808424453646794,0.2415642577238968,0.5729259134785313,0.1741895795894532,0.35015062121473856,0.24304326565768303,0.2717421321911983,0.4613749249936024,0.30762231162982273,0.3594768705659891,0.2471672058493385,0.18615753642834487,0.02450071842108053,0.3198017140372121
Frontal_Sup_2_R,0.5568890816553752,0.3356556423386488,0.5635223179509721,0.6087421309715424,0.5744309699026534,0.524619290935533,0.4926664008773912,0.5617250214392379,0.4087867514845246,0.4301034513188473,0.10893211284595364,0.5177923687781246,0.25550764464047304,0.7120149782762176,0.6360637565241967,0.42269833812027185,0.05680832813839108,0.7328775354118394,0.34008152518384516,0.3859061345824776,1.0,0.5888784629198481,0.506605141431144,0.6418293802570976,0.09172193210638907,0.6407549775886305,-0.3005909796276622,0.39042400938247485,0.3796147765828964,0.5232001312603016,0.5395066755950271,0.4299081853072993,0.43652164352051726,0.6377410118630018,0.6885689874808869,0.5929973400800128,0.15666050216182634,0.6416581646663406,0.4001242866140842,0.6239091508971799,0.659021224863394,0.6174046144505793,-0.0025425156942919863,0.6237462368303026,0.5193190239478354,0.009490858206208366,0.5579949389621073,0.5888435014556079,-0.16454578323294589,0.6901316940706779,0.4299076565639715,-0.22112815783709494,0.5454098609903105,0.3406712050546596,0.36914298369996823,0.4329789765589265,0.03908983614942164,0.7719220110366234,-0.14811663272011674,0.8991861834430812,0.6120452751843344,0.4936032410955785,0.4709277669202315,0.5734054780312479,0.5227146972523802,0.46983591269892855,-0.24114423181176783,0.6866670528780352,0.5284054345496821,0.04497318148147459,-0.07564198903587879,-0.04780773798138911,0.6134720056582864,0.48963203321906773,0.5508873322554924,0.033076414252803936,0.12840397396260755,0.5014929839564445,0.432330893319242,0.5242426267607481,0.398939789892092,0.6034607787522469,0.30106840110978067,0.37710916565805325,0.6683158627538613,0.29859235974383147,0.7495209428687901,-0.06722151564240307,0.5398344548037061,0.5422222501044056,0.5036300891777081,0.2541597153707573,0.6037981939373624,0.5729379021511277,0.5923410974886173,0.5678412822283442,0.6177715253576905,0.42845387260347806,0.623466498468385,0.415759200652915,0.37103969336606923,0.3871061984368446,0.5460951875653484,-0.19730177800591922,0.3324786393292006
Temporal_Pole_Mid_R,0.7238593370016472,0.3175905863968181,0.6465727674388354,0.5116340167517369,0.63764942598371,0.5665782065030006,0.5273019515738586,0.6046119190650823,0.38456052488498454,0.2010163464639659,0.2699623492957387,0.4717601194368478,0.32875547098389024,0.5932931584432634,0.4781377807713816,0.5659458010072178,0.12683390396167438,0.5196668848319496,0.31749799513120297,0.46378039649682606,0.5888784629198481,1.0,0.657793640095583,0.6616144445214861,0.12639085927978852,0.557507601155487,0.015923160070816872,0.5880636197196704,0.3316211119322587,0.39815374772731804,0.5776271127262772,0.5916290212764022,0.5130258153178037,0.6755699917754183,0.5344686603948797,0.3599384080710078,0.38386356586308557,0.7416771869737996,0.4302065997938752,0.7565840508814884,0.41949624218924253,0.2891725879753329,0.0488882457286078,0.6562731921449956,0.20321222304766665,0.19177584201206624,0.5903119307228795,0.6346945907037305,0.025168966663431533,0.6038295998477222,0.6555195567887419,-0.06699429908009942,0.565298625902324,0.5321254140147543,0.3518839809740091,0.7080615555242891,0.14317673083700275,0.5919426051121209,0.029439350622299614,0.5715724642172364,0.7372632576522058,0.6121479623369563,0.27287983581840813,0.7151635296464343,0.4890649574196971,0.5202993071739217,0.013464226507972826,0.5892294551786679,0.5693669313900921,0.3197413303632022,-0.029929097808243606,-0.05929560284721756,0.461148556252046,0.5612109688087844,0.6374475520999235,0.1437145868244475,0.4101781954105923,0.6843559502908474,0.5553324098376111,0.618741912606295,0.5300970920321583,0.5838189871461624,0.4713623807529768,0.5278982067325556,0.6862841663863862,0.43546581496665765,0.5291342241433936,0.22012427376803656,0.33705097829237407,0.5366941967633192,0.5242231687754968,0.3436538638446439,0.6304133496272725,0.7189040230619581,0.48314998237963547,0.32207215218385765,0.6714018497038332,0.62744962985989,0.6177080334073458,0.2663888760622956,0.23181327672735352,0.6200622239847249,0.5079894163683641,-0.046403808222085036,0.33660702642929324
